Ê±¼ä,9_1,7_1,7_2,7_3,7_4,7_5,9_10,9_9,7_6,7_7,7_8,7_9
2016-11-30 15:19:24, 12.33,   231,   220,     0,     0,     0,-0.012, 0.000,     0,     0,     0,     0
2016-11-30 15:19:25, 11.73,   245,   232,     0,     0,     0,-0.015, 0.000,     0,     0,     0,     0
2016-11-30 15:19:26, 11.64,   241,   231,     0,     0,     0,-0.015, 0.000,     0,     0,     0,     0
2016-11-30 15:19:27, 10.61,   269,   255,     0,     0,     0,-0.012, 0.000,     0,     0,     0,     0
2016-11-30 15:19:28, 10.06,   281,   267,     0,     0,     0,-0.019, 0.000,     0,     0,     0,     0
2016-11-30 15:19:29,  9.55,   297,   276,     0,     0,     0,-0.019, 0.000,     0,     0,     0,     0
2016-11-30 15:19:30,  9.25,   312,   287,     0,     0,     0,-0.019, 0.000,     0,     0,     0,     0
2016-11-30 15:19:31,  8.66,   337,   309,     0,     0,     0,-0.023, 0.000,     0,     0,     0,     0
2016-11-30 15:19:32,  7.78,   355,   324,     0,     0,     0,-0.019, 0.000,     0,     0,     0,     0
2016-11-30 15:19:33,  6.98,   371,   339,     0,     0,     0,-0.012, 0.000,     0,     0,     0,     0
2016-11-30 15:19:34,  6.27,   392,   359,     0,     0,     0,-0.015, 0.000,     0,     0,     0,     0
2016-11-30 15:19:35,  5.60,   410,   370,     0,     0,     0,-0.023, 0.000,     0,     0,     0,     0
2016-11-30 15:19:36,  5.15,   428,   389,     0,     0,     0,-0.015, 0.000,     0,     0,     0,     0
2016-11-30 15:19:37,  3.91,   447,   403,     0,     0,     0,-0.023, 0.000,     0,     0,     0,     0
2016-11-30 15:19:38,  3.22,   464,   419,     0,     0,     0,-0.023, 0.000,     0,     0,     0,     0
2016-11-30 15:19:39,  2.48,   482,   431,     0,     0,     0,-0.019, 0.000,     0,     0,     0,     0
2016-11-30 15:19:40,  1.95,   493,   441,     0,     0,     0,-0.023, 0.000,     0,     0,     0,     0
2016-11-30 15:19:41,  1.75,   500,   446,     0,     0,     0,-0.023, 0.000,     0,     0,     0,     0
2016-11-30 15:19:42,  1.60,   506,   452,     0,     0,     0,-0.027, 0.000,     0,     0,     0,     0
2016-11-30 15:19:43,  1.22,   514,   458,     0,     0,     0,-0.027, 0.000,     0,     0,     0,     0
2016-11-30 15:19:44,  1.18,   515,   458,     0,     0,     0,-0.023, 0.000,     0,     0,     0,     0
2016-11-30 15:19:45,  1.18,   513,   458,     0,     0,     0,-0.023, 0.000,     0,     0,     0,     0
2016-11-30 15:19:46,  1.18,   515,   457,     0,     0,     0,-0.019, 0.000,     0,     0,     0,     0
2016-11-30 15:19:47,  1.18,   515,   458,     0,     0,     0,-0.027, 0.000,     0,     0,     0,     0
2016-11-30 15:19:48,  1.15,   515,   458,     0,     0,     0,-0.031, 0.000,     0,     0,     0,     0
2016-11-30 15:19:49,  1.20,   514,   458,     0,     0,     0,-0.027, 0.000,     0,     0,     0,     0
2016-11-30 15:19:50,  1.16,   516,   458,     0,     0,     0,-0.027, 0.000,     0,     0,     0,     0
2016-11-30 15:19:51,  1.14,   515,   458,     0,     0,     0,-0.023, 0.000,     0,     0,     0,     0
2016-11-30 15:19:52,  1.13,   515,   458,     0,     0,     0,-0.027, 0.000,     0,     0,     0,     0
2016-11-30 15:19:53,  1.16,   514,   458,     0,     0,     0,-0.027, 0.000,     0,     0,     0,     0
2016-11-30 15:19:54,  1.17,   514,   458,     0,     0,     0,-0.019, 0.000,     0,     0,     0,     0
2016-11-30 15:19:55,  1.16,   515,   458,     0,     0,     0,-0.023, 0.000,     0,     0,     0,     0
2016-11-30 15:19:56,  1.16,   516,   458,     0,     0,     0,-0.023, 0.000,     0,     0,     0,     0
2016-11-30 15:19:57,  1.02,   517,   462,     0,     0,     0,-0.023, 0.000,     0,     0,     0,     0
2016-11-30 15:19:58,  0.74,   528,   470,     0,     0,     0,-0.023, 0.000,     0,     0,     0,     0
2016-11-30 15:19:59, -0.06,   553,   493,     0,     0,     0,-0.027, 0.000,     0,     0,     0,     0
2016-11-30 15:20:00, -0.84,   576,   514,     0,     0,     0,-0.023, 0.000,     0,     0,     0,     0
2016-11-30 15:20:01, -2.09,   604,   540,     0,     0,     0,-0.023, 0.000,     0,     0,     0,     0
2016-11-30 15:20:02, -3.36,   628,   562,     0,     0,     0,-0.031, 0.000,     0,     0,     0,     0
2016-11-30 15:20:03, -4.40,   653,   585,     0,     0,     0,-0.027, 0.000,     0,     0,     0,     0
2016-11-30 15:20:04, -5.59,   683,   610,     0,     0,     0,-0.035, 0.000,     0,     0,     0,     0
2016-11-30 15:20:05, -6.37,   701,   629,     0,     0,     0,-0.042, 0.000,     0,     0,     0,     0
2016-11-30 15:20:06, -7.54,   727,   656,     0,     0,     0,-0.054, 0.000,     0,     0,     0,     0
2016-11-30 15:20:07, -8.45,   757,   676,     0,     0,     0,-0.073, 0.000,     0,     0,     0,     0
2016-11-30 15:20:08,-10.30,   798,   714,     0,     0,     0,-0.069, 0.000,     0,     0,     0,     0
2016-11-30 15:20:09,-10.67,   824,   739,     0,     0,     0,-0.073, 0.000,     0,     0,     0,     0
2016-11-30 15:20:10,-12.52,   860,   771,     0,     0,     0,-0.093, 0.000,     0,     0,     0,     0
2016-11-30 15:20:11,-14.16,   908,   813,     0,     0,     0,-0.093, 0.000,     0,     0,     0,     0
2016-11-30 15:20:12,-15.40,   940,   846,     0,     0,     0,-0.096, 0.000,     0,     0,     0,     0
2016-11-30 15:20:13,-15.36,   967,   869,     0,     0,     0,-0.100, 0.000,     0,     0,     0,     0
2016-11-30 15:20:14,-17.42,  1002,   877,     0,     0,     0,-0.104, 0.000,     0,     0,     0,     0
2016-11-30 15:20:15,-19.10,  1035,   934,     0,     0,     0,-0.096, 0.000,     0,     0,     0,     0
2016-11-30 15:20:16,-19.84,  1062,   963,     0,     0,     0,-0.100, 0.000,     0,     0,     0,     0
2016-11-30 15:20:17,-20.82,  1099,   993,     0,     0,     0,-0.104, 0.000,     0,     0,     0,     0
2016-11-30 15:20:18,-23.45,  1143,  1035,     0,     0,     0,-0.100, 0.000,     0,     0,     0,     0
2016-11-30 15:20:19,-24.42,  1166,  1060,     0,     0,     0,-0.108, 0.000,     0,     0,     0,     0
2016-11-30 15:20:20,-26.52,  1217,  1105,     0,     0,     0,-0.104, 0.000,     0,     0,     0,     0
2016-11-30 15:20:21,-27.83,  1244,  1137,     0,     0,     0,-0.108, 0.000,     0,     0,     0,     0
2016-11-30 15:20:22,-28.59,  1262,  1151,     0,     0,     0,-0.116, 0.000,     0,     0,     0,     0
2016-11-30 15:20:23,-31.04,  1318,  1203,     0,     0,     0,-0.120, 0.000,     0,     0,     0,     0
2016-11-30 15:20:24,-32.52,  1349,  1236,     0,     0,     0,-0.116, 0.000,     0,     0,     0,     0
2016-11-30 15:20:25,-34.21,  1388,  1279,     0,     0,     0,-0.123, 0.000,     0,     0,     0,     0
2016-11-30 15:20:26,-35.80,  1447,  1332,     0,     0,     0,-0.127, 0.000,     0,     0,     0,     0
2016-11-30 15:20:27,-36.24,  1455,  1339,     0,     0,     0,-0.147, 0.000,     0,     0,     0,     0
2016-11-30 15:20:28,-39.12,  1525,  1402,     0,     0,     0,-0.147, 0.000,     0,     0,     0,     0
2016-11-30 15:20:29,-38.99,  1505,  1393,     0,     0,     0,-0.158, 0.000,     0,     0,     0,     0
2016-11-30 15:20:30,-41.61,  1616,  1493,     0,     0,     0,-0.162, 0.000,     0,     0,     0,     0
2016-11-30 15:20:31,-44.22,  1660,  1535,     0,     0,     0,-0.162, 0.000,     0,     0,     0,     0
2016-11-30 15:20:32,-44.24,  1676,  1554,     0,     0,     0,-0.166, 0.000,     0,     0,     0,     0
2016-11-30 15:20:33,-46.90,  1726,  1601,     0,     0,     0,-0.170, 0.000,     0,     0,     0,     0
2016-11-30 15:20:34,-49.18,  1783,  1656,     0,     0,     0,-0.162, 0.000,     0,     0,     0,     0
2016-11-30 15:20:35,-50.86,  1822,  1693,     0,     0,     0,-0.189, 0.000,     0,     0,     0,     0
2016-11-30 15:20:36,-52.88,  1868,  1739,     0,     0,     0,-0.185, 0.000,     0,     0,     0,     0
2016-11-30 15:20:37,-55.17,  1928,  1797,     0,     0,     0,-0.193, 0.000,     0,     0,     0,     0
2016-11-30 15:20:38,-54.54,  1966,  1841,     0,     0,     0,-0.197, 0.000,     0,     0,     0,     0
2016-11-30 15:20:39,-58.79,  2033,  1902,     0,     0,     0,-0.197, 0.000,     0,     0,     0,     0
2016-11-30 15:20:40,-60.48,  2078,  1948,     0,     0,     0,-0.197, 0.000,     0,     0,     0,     0
2016-11-30 15:20:41,-60.00,  2090,  1965,     0,     0,     0,-0.216, 0.000,     0,     0,     0,     0
2016-11-30 15:20:42,-64.80,  2181,  2049,     0,     0,     0,-0.216, 0.000,     0,     0,     0,     0
2016-11-30 15:20:43,-66.74,  2228,  2094,     0,     0,     0,-0.220, 0.000,     0,     0,     0,     0
2016-11-30 15:20:44,-68.48,  2269,  2136,     0,     0,     0,-0.220, 0.000,     0,     0,     0,     0
2016-11-30 15:20:45,-70.39,  2314,  2185,     0,     0,     0,-0.247, 0.000,     0,     0,     0,     0
2016-11-30 15:20:46,-73.17,  2391,  2257,     0,     0,     0,-0.255, 0.000,     0,     0,     0,     0
2016-11-30 15:20:47,-75.06,  2440,  2305,     0,     0,     0,-0.255, 0.000,     0,     0,     0,     0
2016-11-30 15:20:48,-74.38,  2507,  2372,     0,     0,     0,-0.274, 0.000,     0,     0,     0,     0
2016-11-30 15:20:49,-78.74,  2523,  2390,     0,     0,     0,-0.270, 0.000,     0,     0,     0,     0
2016-11-30 15:20:50,-80.66,  2614,  2481,     0,     0,     0,-0.282, 0.000,     0,     0,     0,     0
2016-11-30 15:20:51,-82.68,  2660,  2527,     0,     0,     0,-0.282, 0.000,     0,     0,     0,     0
2016-11-30 15:20:52,-85.18,  2732,  2601,     0,     0,     0,-0.297, 0.000,     0,     0,     0,     0
2016-11-30 15:20:53,-86.98,  2782,  2648,     0,     0,     0,-0.313, 0.000,     0,     0,     0,     0
2016-11-30 15:20:54,-88.47,  2860,  2729,     0,     0,     0,-0.313, 0.000,     0,     0,     0,     0
2016-11-30 15:20:55,-90.99,  2928,  2797,     0,     0,     0,-0.328, 0.000,     0,     0,     0,     0
2016-11-30 15:20:56,-93.98,  3019,  2893,     0,     0,     0,-0.332, 0.000,     0,     0,     0,     0
2016-11-30 15:20:57,-93.94,  3038,  2913,     0,     0,     0,-0.336, 0.000,     0,     0,     0,     0
2016-11-30 15:20:58,-97.36,  3119,  2995,     0,     0,     0,-0.340, 0.000,     0,     0,     0,     0
2016-11-30 15:20:59,-100.59,  3221,  3098,     0,     0,     0,-0.351, 0.000,     0,     0,     0,     0
2016-11-30 15:21:00,-103.51,  3299,  3176,     0,     0,     0,-0.359, 0.000,     0,     0,     0,     0
2016-11-30 15:21:01,-105.25,  3364,  3243,     0,     0,     0,-0.374, 0.000,     0,     0,     0,     0
2016-11-30 15:21:02,-106.73,  3414,  3290,     0,     0,     0,-0.378, 0.000,     0,     0,     0,     0
2016-11-30 15:21:03,-109.55,  3504,  3379,     0,     0,     0,-0.390, 0.000,     0,     0,     0,     0
2016-11-30 15:21:04,-111.75,  3580,  3452,     0,     0,     0,-0.394, 0.000,     0,     0,     0,     0
2016-11-30 15:21:05,-114.65,  3693,  3557,     0,     0,     0,-0.401, 0.000,     0,     0,     0,     0
2016-11-30 15:21:06,-116.10,  3788,  3634,     0,     0,     0,-0.425, 0.000,     0,     0,     0,     0
2016-11-30 15:21:07,-116.84,  3843,  3684,     0,     0,     0,-0.436, 0.000,     0,     0,     0,     0
2016-11-30 15:21:08,-117.94,  4150,  4035,     0,     0,     0,-0.463, 0.000,     0,     0,     0,     0
2016-11-30 15:21:09,-118.84,  4666,  4599,     0,     0,     0,-0.513, 0.000,     0,     0,     0,     0
2016-11-30 15:21:10,-119.12,  5330,  5218,     0,     0,     0,-0.506, 0.000,     0,     0,     0,     0
2016-11-30 15:21:11,-119.17,  5835,  5644,     0,     0,     0,-0.525, 0.000,     0,     0,     0,     0
2016-11-30 15:21:12,-119.63,  6626,  6350,     0,     0,     0,-0.617, 0.000,     0,     0,     0,     0
2016-11-30 15:21:13,-119.57,  7007,  6723,     0,     0,     0,-0.656, 0.000,     0,     0,     0,     0
2016-11-30 15:21:14,-119.92,  7530,  7236,     0,     0,     0,-0.702, 0.000,     0,     0,     0,     0
2016-11-30 15:21:15,-119.85,  7908,  7617,     0,     0,     0,-0.733, 0.000,     0,     0,     0,     0
2016-11-30 15:21:16,-120.19,  8434,  8142,     0,     0,     0,-0.787, 0.000,     0,     0,     0,     0
2016-11-30 15:21:17,-120.01,  8811,  8516,     0,     0,     0,-0.822, 0.000,     0,     0,     0,     0
2016-11-30 15:21:18,-120.39,  9325,  9033,     0,     0,     0,-0.872, 0.000,     0,     0,     0,     0
2016-11-30 15:21:19,-120.22,  9714,  9420,     0,     0,     0,-0.911, 0.000,     0,     0,     0,     0
2016-11-30 15:21:20,-120.63, 10200,  9916,     0,     0,     0,-0.953, 0.000,     0,     0,     0,     0
2016-11-30 15:21:21,-120.74, 10724, 10437,     0,     0,     0,-1.000, 0.000,     0,     0,     0,     0
2016-11-30 15:21:22,-120.46, 11091, 10800,     0,     0,     0,-1.046, 0.000,     0,     0,     0,     0
2016-11-30 15:21:23,-120.77, 11534, 11255,     0,     0,     0,-1.088, 0.000,     0,     0,     0,     0
2016-11-30 15:21:24,-120.59, 11934, 11649,     0,     0,     0,-1.119, 0.000,     0,     0,     0,     0
2016-11-30 15:21:25,-120.99, 12367, 12095,     0,     0,     0,-1.173, 0.000,     0,     0,     0,     0
2016-11-30 15:21:26,-120.75, 12767, 12485,     0,     0,     0,-1.208, 0.000,     0,     0,     0,     0
2016-11-30 15:21:27,-121.19, 13185, 12915,     0,     0,     0,-1.266, 0.000,     0,     0,     0,     0
2016-11-30 15:21:28,-120.96, 13666, 13422,     0,     0,     0,-1.312, 0.000,     0,     0,     0,     0
2016-11-30 15:21:29,-120.89, 14033, 13769,     0,     0,     0,-1.343, 0.000,     0,     0,     0,     0
2016-11-30 15:21:30,-121.26, 14419, 14166,     0,     0,     0,-1.385, 0.000,     0,     0,     0,     0
2016-11-30 15:21:31,-121.13, 14940, 14680,     0,     0,     0,-1.389, 0.000,     0,     0,     0,     0
2016-11-30 15:21:32,-121.58, 15380, 15116,     0,     0,     0,-1.463, 0.000,     0,     0,     0,     0
2016-11-30 15:21:33,-121.38, 15690, 15428,     0,     0,     0,-1.490, 0.000,     0,     0,     0,     0
2016-11-30 15:21:34,-121.70, 16101, 15851,     0,     0,     0,-1.536, 0.000,     0,     0,     0,     0
2016-11-30 15:21:35,-121.84, 16547, 16292,     0,     0,     0,-1.575, 0.000,     0,     0,     0,     0
2016-11-30 15:21:36,-121.58, 16856, 16600,     0,     0,     0,-1.625, 0.000,     0,     0,     0,     0
2016-11-30 15:21:37,-121.98, 17280, 17031,     0,     0,     0,-1.667, 0.000,     0,     0,     0,     0
2016-11-30 15:21:38,-121.85, 17593, 17330,     0,     0,     0,-1.710, 0.000,     0,     0,     0,     0
2016-11-30 15:21:39,-122.25, 17988, 17729,     0,     0,     0,-1.744, 0.000,     0,     0,     0,     0
2016-11-30 15:21:40,-122.12, 18338, 18063,     0,     0,     0,-1.787, 0.000,     0,     0,     0,     0
2016-11-30 15:21:41,-122.56, 18703, 18432,     0,     0,     0,-1.833, 0.000,     0,     0,     0,     0
2016-11-30 15:21:42,-122.31, 19065, 18765,     0,     0,     0,-1.868, 0.000,     0,     0,     0,     0
2016-11-30 15:21:43,-122.80, 19416, 19114,     0,     0,     0,-1.910, 0.000,     0,     0,     0,     0
2016-11-30 15:21:44,-122.88, 19889, 19576,     0,     0,     0,-1.957, 0.000,     0,     0,     0,     0
2016-11-30 15:21:45,-122.70, 20279, 19950,     0,     0,     0,-1.995, 0.000,     0,     0,     0,     0
2016-11-30 15:21:46,-123.16, 20866, 20523,     0,     0,     0,-2.030, 0.000,     0,     0,     0,     0
2016-11-30 15:21:47,-122.97, 21191, 20839,     0,     0,     0,-2.076, 0.000,     0,     0,     0,     0
2016-11-30 15:21:48,-123.42, 21601, 21235,     0,     0,     0,-2.111, 0.000,     0,     0,     0,     0
2016-11-30 15:21:49,-123.29, 21945, 21551,     0,     0,     0,-2.150, 0.000,     0,     0,     0,     0
2016-11-30 15:21:50,-123.74, 22371, 21964,     0,     0,     0,-2.192, 0.000,     0,     0,     0,     0
2016-11-30 15:21:51,-123.61, 22746, 22316,     0,     0,     0,-2.227, 0.000,     0,     0,     0,     0
2016-11-30 15:21:52,-123.84, 23150, 22708,     0,     0,     0,-2.254, 0.000,     0,     0,     0,     0
2016-11-30 15:21:53,-124.02, 23655, 23189,     0,     0,     0,-2.304, 0.000,     0,     0,     0,     0
2016-11-30 15:21:54,-123.87, 24029, 23555,     0,     0,     0,-2.327, 0.000,     0,     0,     0,     0
2016-11-30 15:21:55,-124.26, 24427, 23948,     0,     0,     0,-2.366, 0.000,     0,     0,     0,     0
2016-11-30 15:21:56,-124.06, 24833, 24308,     0,     0,     0,-2.404, 0.000,     0,     0,     0,     0
2016-11-30 15:21:57,-124.53, 25278, 24695,     0,     0,     0,-2.443, 0.000,     0,     0,     0,     0
2016-11-30 15:21:58,-124.46, 25791, 25123,     0,     0,     0,-2.481, 0.000,     0,     0,     0,     0
2016-11-30 15:21:59,-124.83, 26744, 25758,     0,     0,     0,-2.524, 0.000,     0,     0,     0,     0
2016-11-30 15:22:00,-124.69, 28516, 26122,     0,     0,     0,-2.555, 0.000,     0,     0,     0,     0
2016-11-30 15:22:01,-125.10,     0, 26430,     0,     0,     0,-2.593, 0.000,     0,     0,     0,     0
2016-11-30 15:22:02,-125.21,     0, 27167,     0,     0,     0,-2.640, 0.000,     0,     0,     0,     0
2016-11-30 15:22:03,-124.98,     0, 27816,     0,     0,     0,-2.678, 0.000,     0,     0,     0,     0
2016-11-30 15:22:04,-125.43,     0, 28258,     0,     0,     0,-2.728, 0.000,     0,     0,     0,     0
2016-11-30 15:22:05,-125.35,     0, 28592,     0,     0,     0,-2.759, 0.000,     0,     0,     0,     0
2016-11-30 15:22:06,-125.75,     0, 29020,     0,     0,     0,-2.802, 0.000,     0,     0,     0,     0
2016-11-30 15:22:07,-125.61,     0, 29415,     0,     0,     0,-2.840, 0.000,     0,     0,     0,     0
2016-11-30 15:22:08,-126.05,     0, 29840,     0,     0,     0,-2.883, 0.000,     0,     0,     0,     0
2016-11-30 15:22:09,-125.82,     0, 30271,     0,     0,     0,-2.918, 0.000,     0,     0,     0,     0
2016-11-30 15:22:10,-126.24,     0,109425,     0,     0,     0,-2.952, 0.000,     0,     0,     0,     0
2016-11-30 15:22:11,-126.06,     0,     0,     0,     0,     0,-3.006, 0.000,     0,     0,     0,     0
2016-11-30 15:22:12,-126.27,     0,     0,     0,     0,     0,-3.014, 0.000,     0,     0,     0,     0
2016-11-30 15:22:13,-126.63,     0,     0,     0,     0,     0,-3.049, 0.000,     0,     0,     0,     0
2016-11-30 15:22:14,-126.40,     0,     0,     0,     0,     0,-3.095, 0.000,     0,     0,     0,     0
2016-11-30 15:22:15,-126.73,     0,     0,     0,     0,     0,-3.130, 0.000,     0,     0,     0,     0
2016-11-30 15:22:16,-126.57,     0,     0,     0,     0,     0,-3.172, 0.000,     0,     0,     0,     0
2016-11-30 15:22:17,-127.01,     0,     0,     0,     0,     0,-3.207, 0.000,     0,     0,     0,     0
2016-11-30 15:22:18,-126.84,     0,     0,     0,     0,     0,-3.249, 0.000,     0,     0,     0,     0
2016-11-30 15:22:19,-127.28,     0,     0,     0,     0,     0,-3.288, 0.000,     0,     0,     0,     0
2016-11-30 15:22:20,-127.09,     0,     0,     0,     0,     0,-3.338, 0.000,     0,     0,     0,     0
2016-11-30 15:22:21,-127.50,     0,     0,     0,     0,     0,-3.358, 0.000,     0,     0,     0,     0
2016-11-30 15:22:22,-127.71,     0,     0,     0,     0,     0,-3.396, 0.000,     0,     0,     0,     0
2016-11-30 15:22:23,-127.40,     0,     0,     0,     0,     0,-3.485, 0.000,     0,     0,     0,     0
2016-11-30 15:22:24,-127.87,     0,     0,     0,     0,     0,-3.493, 0.000,     0,     0,     0,     0
2016-11-30 15:22:25,-127.70,     0,     0,     0,     0,     0,-3.523, 0.000,     0,     0,     0,     0
2016-11-30 15:22:26,-128.13,     0,     0,     0,     0,     0,-3.566, 0.000,     0,     0,     0,     0
2016-11-30 15:22:27,-128.31,     0,     0,     0,     0,     0,-3.605, 0.000,     0,     0,     0,     0
2016-11-30 15:22:28,-127.98,     0,     0,     0,     0,     0,-3.639, 0.000,     0,     0,     0,     0
2016-11-30 15:22:29,-128.46,     0,     0,     0,     0,     0,-3.682, 0.000,     0,     0,     0,     0
2016-11-30 15:22:30,-128.27,     0,     0,     0,     0,     0,-3.701, 0.000,     0,     0,     0,     0
2016-11-30 15:22:31,-128.47,     0,     0,     0,     0,     0,-3.736, 0.000,     0,     0,     0,     0
2016-11-30 15:22:32,-128.42,     0,     0,     0,     0,     0,-3.782, 0.000,     0,     0,     0,     0
2016-11-30 15:22:33,-128.59,     0,     0,     0,     0,     0,-3.813, 0.000,     0,     0,     0,     0
2016-11-30 15:22:34,-128.64,     0,     0,     0,     0,     0,-3.867, 0.000,     0,     0,     0,     0
2016-11-30 15:22:35,-128.82,     0,     0,     0,     0,     0,-3.890, 0.000,     0,     0,     0,     0
2016-11-30 15:22:36,-129.05,     0,     0,     0,     0,     0,-3.944, 0.000,     0,     0,     0,     0
2016-11-30 15:22:37,-128.80,     0,     0,     0,     0,     0,-3.987, 0.000,     0,     0,     0,     0
2016-11-30 15:22:38,-129.11,     0,     0,     0,     0,     0,-4.021, 0.000,     0,     0,     0,     0
2016-11-30 15:22:39,-129.05,     0,     0,     0,     0,     0,-4.056, 0.000,     0,     0,     0,     0
2016-11-30 15:22:40,-129.40,     0,     0,     0,     0,     0,-4.098, 0.000,     0,     0,     0,     0
2016-11-30 15:22:41,-129.20,     0,     0,     0,     0,     0,-4.133, 0.000,     0,     0,     0,     0
2016-11-30 15:22:42,-129.56,     0,     0,     0,     0,     0,-4.183, 0.000,     0,     0,     0,     0
2016-11-30 15:22:43,-129.41,     0,     0,     0,     0,     0,-4.214, 0.000,     0,     0,     0,     0
2016-11-30 15:22:44,-129.76,     0,     0,     0,     0,     0,-4.268, 0.000,     0,     0,     0,     0
