Ê±¼ä,9_1,7_1,7_2,7_3,7_4,7_5,9_10,9_9,7_6,7_7,7_8,7_9
2016-11-30 13:23:39, 21.94,   -12,    -5,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:23:40, 21.90,   -13,    -5,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:23:41, 21.89,   -13,    -5,     0,     0,     0, 0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:23:42, 21.91,   -13,    -5,     0,     0,     0, 0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:23:43, 21.92,   -13,    -5,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:23:44, 21.91,   -13,    -5,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:23:45, 21.90,   -14,    -5,     0,     0,     0,-0.008, 0.000,     0,     0,     0,     0
2016-11-30 13:23:46, 21.91,   -13,    -5,     0,     0,     0, 0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:23:47, 21.90,     0,    -6,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:23:48, 21.94,     0,    -5,     0,     0,     0, 0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:23:49, 21.92,    -1,     8,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:23:50, 21.92,    -2,     8,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:23:51, 21.94,     1,     8,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:23:52, 21.90,     1,     8,     0,     0,     0,-0.008, 0.000,     0,     0,     0,     0
2016-11-30 13:23:53, 21.92,     1,     7,     0,     0,     0, 0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:23:54, 21.91,     1,     7,     0,     0,     0,-0.008, 0.000,     0,     0,     0,     0
2016-11-30 13:23:55, 21.92,     2,     8,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:23:56, 21.93,     0,     8,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:23:57, 21.94,     1,     8,     0,     0,     0, 0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:23:58, 21.86,     1,     7,     0,     0,     0,-0.008, 0.000,     0,     0,     0,     0
2016-11-30 13:23:59, 21.90,     0,     8,     0,     0,     0,-0.008, 0.000,     0,     0,     0,     0
2016-11-30 13:24:00, 21.89,     0,     8,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:01, 21.87,     0,     2,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:02, 21.90,     1,     1,     0,     0,     0,-0.008, 0.000,     0,     0,     0,     0
2016-11-30 13:24:03, 21.90,    -5,     5,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:04, 21.85,    -5,     4,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:24:05, 21.91,    -3,     4,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:06, 21.85,    -4,     4,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:24:07, 21.90,    14,    32,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:08, 17.99,    91,    98,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:09, 17.34,   110,   129,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:24:10, 16.41,   128,   159,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:24:11, 15.08,   142,   183,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:24:12, 14.51,   150,   199,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:13, 13.90,   161,   210,     0,     0,     0,-0.008, 0.000,     0,     0,     0,     0
2016-11-30 13:24:14, 13.72,   165,   220,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:24:15, 13.18,   177,   234,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:16, 12.48,   189,   254,     0,     0,     0, 0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:17, 12.01,   192,   265,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:24:18, 11.13,   216,   285,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:19, 10.01,   238,   312,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:24:20,  9.52,   252,   344,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:21,  8.60,   271,   366,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:24:22,  7.80,   292,   394,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:23,  6.62,   302,   411,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:24,  6.06,   328,   436,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:25,  4.74,   335,   454,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:26,  4.11,   360,   476,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:27,  2.91,   386,   505,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:28,  2.21,   399,   525,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:24:29,  1.29,   417,   546,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:30,  1.09,   429,   551,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:24:31,  0.57,   432,   567,     0,     0,     0,-0.008, 0.000,     0,     0,     0,     0
2016-11-30 13:24:32,  0.24,   432,   571,     0,     0,     0,-0.012, 0.000,     0,     0,     0,     0
2016-11-30 13:24:33,  0.17,   439,   576,     0,     0,     0,-0.008, 0.000,     0,     0,     0,     0
2016-11-30 13:24:34,  0.19,   439,   576,     0,     0,     0,-0.008, 0.000,     0,     0,     0,     0
2016-11-30 13:24:35,  0.18,   436,   576,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:36,  0.20,   438,   575,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:37,  0.18,   438,   576,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:24:38,  0.24,   437,   575,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:24:39,  0.23,   440,   576,     0,     0,     0,-0.008, 0.000,     0,     0,     0,     0
2016-11-30 13:24:40,  0.24,   438,   574,     0,     0,     0,-0.008, 0.000,     0,     0,     0,     0
2016-11-30 13:24:41,  0.25,   436,   575,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:42,  0.25,   437,   576,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:24:43,  0.27,   438,   575,     0,     0,     0,-0.008, 0.000,     0,     0,     0,     0
2016-11-30 13:24:44,  0.26,   436,   575,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:45,  0.19,   437,   576,     0,     0,     0,-0.008, 0.000,     0,     0,     0,     0
2016-11-30 13:24:46,  0.17,   439,   577,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:47, -0.35,   447,   586,     0,     0,     0,-0.008, 0.000,     0,     0,     0,     0
2016-11-30 13:24:48, -0.66,   462,   599,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:49, -1.60,   473,   618,     0,     0,     0,-0.008, 0.000,     0,     0,     0,     0
2016-11-30 13:24:50, -2.08,   497,   624,     0,     0,     0,-0.008, 0.000,     0,     0,     0,     0
2016-11-30 13:24:51, -3.27,   517,   663,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 13:24:52, -4.66,   554,   709,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 13:24:53, -5.64,   577,   732,     0,     0,     0,-0.012, 0.000,     0,     0,     0,     0
2016-11-30 13:24:54, -7.26,   610,   767,     0,     0,     0,-0.012, 0.000,     0,     0,     0,     0
2016-11-30 13:24:55, -8.19,   627,   793,     0,     0,     0,-0.015, 0.000,     0,     0,     0,     0
2016-11-30 13:24:56, -8.74,   666,   835,     0,     0,     0,-0.015, 0.000,     0,     0,     0,     0
2016-11-30 13:24:57,-10.82,   700,   871,     0,     0,     0,-0.019, 0.000,     0,     0,     0,     0
2016-11-30 13:24:58,-10.48,   718,   898,     0,     0,     0,-0.023, 0.000,     0,     0,     0,     0
