?? [s],1.eps1 [%],2.eps1 [%],3.eps1 [%],4.eps1 [%],5.eps1 [%],6.eps1 [%],7.eps1 [%],8.eps1 [%],9.eps1 [%],10.eps1 [%],11.eps1 [%],12.eps1 [%],13.eps1 [%],14.eps1 [%],15.eps1 [%],16.eps1 [%]
390.000000,0.143291,0.073637,0.037118,0.133119,0.056789,0.111220,0.157796,0.159727,0.198179,0.164766,0.082500,0.142576,0.153108,0.061414,0.106884,0.063441
400.000000,0.136730,0.087440,0.042754,0.113800,0.073315,0.119294,0.152916,0.158765,0.207923,0.171858,0.079074,0.150207,0.157851,0.078515,0.112924,0.084166
410.000000,0.152242,0.102551,0.190087,0.315716,0.139598,0.265284,0.156691,0.242927,0.446246,0.287468,0.074046,0.403874,0.220554,0.125105,0.139204,0.128831
420.000000,0.179147,0.112848,0.331220,0.389192,0.214388,0.428493,0.167820,0.315847,0.591707,0.407914,0.068687,0.650889,0.279618,0.151127,0.152401,0.168196
430.000000,0.200921,0.111193,0.488743,0.594083,0.279132,0.583503,0.195624,0.404001,0.820957,0.544630,0.082453,0.936265,0.332001,0.153053,0.170087,0.219878
440.000000,0.208571,0.118862,0.494001,0.594613,0.286984,0.592082,0.208537,0.408662,0.796261,0.536652,0.091545,0.933059,0.337813,0.149382,0.168096,0.216573
450.000000,0.216040,0.130670,0.475125,0.528049,0.289717,0.573717,0.218743,0.432718,0.819050,0.520767,0.103401,0.926164,0.345368,0.187464,0.156914,0.241495
460.000000,0.215557,0.144476,0.476604,0.483303,0.294119,0.582795,0.232101,0.448393,0.810686,0.511061,0.097792,0.929835,0.341193,0.194635,0.165513,0.240483
470.000000,0.209190,0.130727,0.489736,0.483641,0.291301,0.577625,0.223520,0.438727,0.802622,0.501264,0.106447,0.949630,0.339141,0.201882,0.174626,0.266285
480.000000,0.210085,0.121798,0.529268,0.572199,0.295590,0.595180,0.234661,0.411951,0.776364,0.508632,0.109772,0.970980,0.345320,0.175562,0.201403,0.263177
490.000000,0.215251,0.112659,0.541259,0.640042,0.307316,0.595285,0.232942,0.403953,0.793950,0.503617,0.121370,0.981555,0.375226,0.193806,0.202641,0.277456
500.000000,0.226062,0.129536,0.533136,0.653131,0.324423,0.600064,0.238423,0.434056,0.815036,0.522890,0.120926,0.967540,0.400671,0.204585,0.204254,0.272733
510.000000,0.222183,0.143886,0.514533,0.650989,0.327992,0.593936,0.229929,0.477258,0.845414,0.519063,0.120024,0.950075,0.393665,0.217585,0.195270,0.268091
520.000000,0.227992,0.160938,0.507347,0.588343,0.338221,0.590523,0.218887,0.507668,0.833666,0.529585,0.118510,0.966846,0.403124,0.199264,0.198343,0.260898
530.000000,0.226895,0.171301,0.514572,0.583013,0.340868,0.590748,0.220252,0.518625,0.822878,0.532924,0.124285,0.970572,0.406408,0.202767,0.223288,0.269000
540.000000,0.215113,0.193688,0.504691,0.513594,0.365319,0.592609,0.249667,0.524739,0.810591,0.548379,0.134773,0.984473,0.430902,0.194503,0.241053,0.290706
550.000000,0.204931,0.215460,0.491285,0.567992,0.378039,0.585586,0.269047,0.519129,0.825747,0.567635,0.151968,0.977867,0.408172,0.205563,0.267014,0.309565
560.000000,0.194007,0.226343,0.489048,0.554498,0.408431,0.596300,0.283072,0.512760,0.831068,0.571627,0.158959,1.013840,0.430230,0.220851,0.261032,0.319401
570.000000,0.194176,0.233484,0.500790,0.543356,0.414234,0.608926,0.284749,0.497852,0.816620,0.577678,0.161371,1.009257,0.475726,0.233802,0.272036,0.314949
580.000000,0.191471,0.242176,0.524082,0.567803,0.415639,0.628169,0.313478,0.499399,0.803734,0.581619,0.160414,1.011675,0.530776,0.245568,0.259289,0.332136
590.000000,0.179038,0.251767,0.438882,0.600487,0.411967,0.629630,0.323541,0.508479,0.793387,0.597306,0.160763,1.002891,0.519263,0.194024,0.271475,0.320636
591.000014,0.182675,0.255400,0.368680,0.674536,0.415709,0.631324,0.300612,0.503646,0.801518,0.589306,0.167460,1.019652,0.489910,0.174542,0.273912,0.351797
592.000014,0.190745,0.250744,0.273018,0.840137,0.421915,0.627980,0.302740,0.505195,0.799556,0.574296,0.168380,1.011369,0.477573,0.180767,0.276797,0.351004
593.000014,0.201091,0.264391,0.270695,0.867267,0.421824,0.629619,0.305045,0.501820,0.794049,0.578391,0.164845,1.002446,0.483919,0.224948,0.273693,0.375797
594.000014,0.204904,0.260017,0.266708,0.866294,0.420421,0.635943,0.324677,0.521095,0.779553,0.599283,0.160084,1.006507,0.481005,0.229426,0.270215,0.388419
595.000014,0.193756,0.258509,0.274329,0.681518,0.409267,0.642105,0.314788,0.499194,0.779341,0.612747,0.155566,1.012753,0.462206,0.196783,0.272979,0.393850
596.000014,0.190341,0.252036,0.280441,0.644454,0.413077,0.642260,0.307843,0.480795,0.790827,0.615740,0.160094,1.006308,0.456893,0.172634,0.273010,0.392899
597.000014,0.189504,0.256125,0.281912,0.798311,0.407886,0.640795,0.317521,0.481338,0.795786,0.605779,0.162317,0.989623,0.467591,0.201133,0.271613,0.394789
598.000014,0.190264,0.274496,0.275138,0.801827,0.417710,0.645835,0.324011,0.504632,0.800036,0.623253,0.164592,0.990796,0.502257,0.221620,0.280735,0.390359
599.000014,0.201613,0.283014,0.276917,0.841219,0.422698,0.638147,0.336359,0.517292,0.804064,0.625372,0.159866,0.995738,0.513169,0.221972,0.271749,0.395842
600.000014,0.212304,0.294858,0.274489,0.713544,0.430339,0.632046,0.334281,0.517921,0.816339,0.638117,0.161227,1.006756,0.521232,0.212797,0.272584,0.377492
601.000014,0.213939,0.290601,0.276834,0.761910,0.437133,0.622506,0.325827,0.519773,0.822842,0.632937,0.156627,1.006569,0.492189,0.193960,0.264531,0.381241
602.000014,0.203268,0.287232,0.269182,0.735844,0.429203,0.635931,0.313846,0.515089,0.820629,0.628207,0.160058,1.011140,0.480208,0.195343,0.273993,0.370877
603.000014,0.192757,0.275810,0.277489,0.709389,0.427195,0.637549,0.318427,0.517440,0.808353,0.622566,0.157333,1.007773,0.478081,0.190384,0.268964,0.372308
604.000014,0.189332,0.279882,0.282992,0.679777,0.424326,0.641898,0.330586,0.503690,0.801140,0.614709,0.159064,1.002239,0.482545,0.193462,0.273628,0.364266
605.000014,0.190841,0.287097,0.289866,0.853192,0.425336,0.639319,0.330406,0.497150,0.794770,0.628081,0.165375,1.008787,0.483103,0.202376,0.268221,0.383136
606.000014,0.195781,0.297177,0.279521,0.884091,0.432978,0.644376,0.308666,0.504847,0.799998,0.615215,0.172702,1.030393,0.483190,0.224982,0.269424,0.380349
607.000014,0.199355,0.297252,0.280233,0.873880,0.428203,0.655607,0.306027,0.516354,0.798218,0.608759,0.179660,1.028054,0.504436,0.244384,0.269283,0.383918
608.000014,0.199980,0.304806,0.290004,0.715280,0.435932,0.660428,0.342046,0.530015,0.794159,0.601670,0.176248,1.005397,0.529023,0.248639,0.286660,0.368742
609.000014,0.197902,0.315380,0.293637,0.741261,0.430164,0.661212,0.369704,0.514983,0.791128,0.622368,0.173711,0.990418,0.530898,0.209666,0.282001,0.361176
610.000014,0.203053,0.314341,0.289332,0.769954,0.447424,0.665098,0.353527,0.510770,0.778341,0.636895,0.169151,1.011758,0.515731,0.195767,0.291512,0.372606
611.000014,0.201666,0.310187,0.273794,0.888600,0.438714,0.667765,0.323276,0.499910,0.789766,0.683629,0.170676,1.050407,0.491272,0.183125,0.285749,0.358830
612.000014,0.200111,0.300813,0.281716,0.845714,0.442222,0.676008,0.325589,0.502696,0.777521,0.669866,0.175233,1.041431,0.503097,0.211302,0.300309,0.361560
613.000014,0.196644,0.311505,0.279827,0.827463,0.436796,0.673653,0.344968,0.516215,0.785503,0.679465,0.178462,1.014814,0.515152,0.219156,0.294486,0.381145
614.000014,0.195144,0.311395,0.295456,0.697824,0.447911,0.672769,0.345977,0.517410,0.783116,0.685016,0.175384,0.989001,0.510876,0.219381,0.291823,0.390055
615.000014,0.197556,0.321479,0.298303,0.666827,0.456795,0.675627,0.322313,0.525880,0.800803,0.698568,0.170931,0.998592,0.500842,0.207889,0.287751,0.387156
616.000014,0.195750,0.321073,0.299531,0.645364,0.455042,0.673456,0.317878,0.529559,0.810067,0.681184,0.165488,1.005620,0.494089,0.211017,0.296019,0.357161
617.000014,0.195296,0.331693,0.290874,0.798539,0.459981,0.673929,0.332409,0.543782,0.802598,0.625439,0.167290,1.008012,0.531130,0.213748,0.287696,0.377244
618.000014,0.197029,0.333879,0.282661,0.867619,0.466575,0.670514,0.353729,0.546565,0.803393,0.628016,0.165176,0.998293,0.522815,0.198947,0.288039,0.376617
619.000014,0.195230,0.349098,0.292701,0.933120,0.478047,0.667136,0.343237,0.531081,0.796305,0.642162,0.170250,1.018005,0.515748,0.189198,0.287510,0.369635
620.000014,0.190581,0.346926,0.294671,0.777343,0.481846,0.671387,0.334778,0.524766,0.799897,0.666801,0.171022,1.022688,0.494922,0.176512,0.289524,0.359406
621.000014,0.180369,0.342685,0.302693,0.739237,0.471281,0.681100,0.311014,0.515849,0.809984,0.678452,0.175042,1.029203,0.505125,0.198528,0.287238,0.353052
622.000014,0.185119,0.338694,0.300991,0.728533,0.458972,0.686640,0.323682,0.524966,0.820092,0.674944,0.172112,1.015226,0.524170,0.210713,0.279622,0.363684
623.000014,0.187898,0.349477,0.302385,0.718978,0.457341,0.695619,0.338522,0.526080,0.817199,0.652316,0.180236,1.028928,0.529747,0.232054,0.295375,0.351190
624.000014,0.195909,0.357053,0.306350,0.714809,0.473593,0.686283,0.358079,0.540716,0.814480,0.635821,0.179369,1.038010,0.536101,0.230953,0.291368,0.393934
625.000014,0.182897,0.367189,0.312760,0.681729,0.483110,0.683548,0.367042,0.532061,0.821015,0.638542,0.183155,1.028161,0.528391,0.222742,0.286886,0.383283
626.000014,0.191004,0.382648,0.312170,0.886006,0.487157,0.680783,0.357816,0.538407,0.826982,0.658414,0.168638,1.010185,0.529330,0.222909,0.291247,0.381272
627.000014,0.179561,0.407870,0.306148,0.960002,0.482065,0.689346,0.356611,0.511915,0.820198,0.656269,0.173123,1.003237,0.515530,0.221822,0.308722,0.355982
628.000014,0.188383,0.404956,0.306350,1.119870,0.478132,0.695628,0.348104,0.523016,0.812807,0.661536,0.179888,1.006788,0.505902,0.227772,0.311874,0.356362
629.000014,0.178848,0.388449,0.318934,0.944668,0.478164,0.698049,0.350503,0.524341,0.804653,0.638495,0.187786,1.008373,0.497408,0.224481,0.303015,0.392938
630.000014,0.182185,0.371749,0.320621,0.906976,0.466155,0.704619,0.354145,0.545272,0.810698,0.656472,0.192505,1.018388,0.513246,0.238769,0.295557,0.371356
631.000014,0.182208,0.381216,0.310703,0.764659,0.476200,0.709753,0.367676,0.540758,0.822510,0.651379,0.190340,1.019898,0.535168,0.236355,0.296505,0.406198
632.000014,0.187468,0.398240,0.305953,0.773705,0.475524,0.707458,0.382249,0.544812,0.840742,0.658147,0.193665,1.023491,0.558754,0.226746,0.293562,0.381046
633.000014,0.186254,0.417865,0.306490,0.740997,0.508792,0.698091,0.390956,0.538800,0.844669,0.648974,0.177843,1.023555,0.538775,0.208708,0.299459,0.397340
634.000014,0.185527,0.412587,0.315360,0.733199,0.511273,0.703630,0.369526,0.553269,0.836231,0.647860,0.172854,1.052003,0.515740,0.215495,0.290198,0.407562
635.000014,0.180243,0.410263,0.317844,0.691030,0.520558,0.712683,0.355914,0.559836,0.836963,0.652918,0.172162,1.037144,0.511464,0.241050,0.293322,0.400258
636.000014,0.193003,0.417447,0.317688,0.690230,0.517172,0.708909,0.367623,0.555932,0.829744,0.671483,0.182091,1.026783,0.529545,0.242775,0.300068,0.386087
637.000014,0.180797,0.424575,0.319888,0.735818,0.512199,0.720172,0.384996,0.542119,0.828798,0.682716,0.181877,1.017212,0.532334,0.242672,0.323537,0.361698
638.000014,0.179606,0.423630,0.320266,0.735558,0.505106,0.725777,0.383815,0.543544,0.818866,0.679929,0.188065,1.030078,0.535700,0.229121,0.317942,0.413101
639.000014,0.162677,0.418616,0.316479,0.762194,0.499093,0.746523,0.383339,0.552644,0.829095,0.680211,0.187486,1.024522,0.546447,0.240053,0.317066,0.416363
640.000014,0.163718,0.444456,0.325432,0.757698,0.510643,0.741549,0.393586,0.550857,0.832411,0.685977,0.186709,1.019180,0.556638,0.235912,0.313563,0.393414
641.000014,0.148749,0.451293,0.331951,0.767206,0.519346,0.739205,0.411225,0.530773,0.840214,0.709204,0.177767,1.028115,0.541347,0.231371,0.315212,0.366035
642.000014,0.148570,0.448434,0.348189,0.776317,0.515457,0.731301,0.397776,0.529983,0.817779,0.707982,0.174511,1.032295,0.538478,0.218903,0.302748,0.389400
643.000014,0.156052,0.417741,0.350492,0.745657,0.514738,0.736153,0.377658,0.537775,0.812395,0.731937,0.180980,1.026638,0.539256,0.227716,0.296897,0.429222
644.000014,0.174201,0.409629,0.356048,0.761910,0.499666,0.738036,0.369573,0.558187,0.804448,0.711265,0.187586,1.025140,0.549118,0.245114,0.298831,0.419293
645.000014,0.180358,0.420866,0.347967,0.734198,0.506790,0.748814,0.380862,0.568374,0.823294,0.724244,0.185158,1.030297,0.558723,0.241947,0.297996,0.423371
646.000014,0.179847,0.440500,0.349169,0.739760,0.506111,0.731688,0.390694,0.559466,0.817622,0.715794,0.185075,1.035114,0.560804,0.230423,0.301740,0.407400
647.000014,0.168224,0.453045,0.351062,0.737732,0.524416,0.732979,0.374865,0.560309,0.834754,0.755585,0.183217,1.032614,0.572402,0.227767,0.303204,0.420341
648.000014,0.161368,0.463679,0.359123,0.772808,0.523548,0.731505,0.364980,0.552750,0.825141,0.734673,0.181502,1.026632,0.567379,0.234022,0.304943,0.424769
649.000014,0.156523,0.477331,0.355978,0.760314,0.535389,0.739425,0.397758,0.562722,0.816892,0.728264,0.179453,1.012207,0.565284,0.236236,0.309412,0.415275
650.000014,0.160991,0.483670,0.369680,0.787446,0.544921,0.745364,0.414288,0.555787,0.805491,0.720528,0.181007,1.021335,0.547119,0.233731,0.305728,0.429599
651.000014,0.165700,0.477264,0.377824,0.764483,0.543706,0.753108,0.407650,0.566422,0.810523,0.725274,0.185700,1.024942,0.540644,0.259768,0.315668,0.428512
652.000014,0.175939,0.467377,0.389667,0.767058,0.533882,0.753477,0.379642,0.570316,0.803150,0.718318,0.190920,1.031712,0.542106,0.269964,0.309045,0.414755
653.000014,0.190336,0.481190,0.379387,0.718881,0.529696,0.765753,0.394317,0.580020,0.794757,0.707034,0.192774,1.015182,0.545068,0.272320,0.318777,0.386267
654.000014,0.193246,0.497214,0.375593,0.732179,0.543354,0.758696,0.409847,0.580403,0.802807,0.718762,0.190827,1.021500,0.549963,0.263112,0.324835,0.397206
655.000014,0.183421,0.512876,0.369326,0.730766,0.552734,0.764543,0.408571,0.580522,0.815537,0.731551,0.194238,1.026409,0.550171,0.260768,0.329538,0.436041
656.000014,0.175732,0.508635,0.377561,0.783091,0.555661,0.751483,0.403287,0.562390,0.822447,0.755298,0.191409,1.021567,0.561591,0.267919,0.325361,0.422543
657.000014,0.176080,0.494408,0.393331,0.812638,0.553382,0.761651,0.398358,0.569922,0.818991,0.761355,0.196065,0.996474,0.559109,0.265966,0.309769,0.397296
658.000014,0.174747,0.487775,0.388858,0.842740,0.550199,0.771644,0.389218,0.582516,0.838395,0.765288,0.188655,0.979921,0.566300,0.266198,0.317544,0.392911
659.000014,0.160601,0.511064,0.378969,0.834799,0.554642,0.776085,0.398898,0.583162,0.842351,0.747131,0.187454,0.994341,0.551930,0.251475,0.332999,0.432088
660.000014,0.156117,0.514935,0.380285,0.778236,0.548716,0.774875,0.399551,0.574807,0.804865,0.761592,0.193354,1.012095,0.548872,0.242678,0.336804,0.428986
661.000014,0.150957,0.531595,0.392809,0.738469,0.545053,0.768862,0.409741,0.563236,0.765071,0.760809,0.198511,1.017342,0.551995,0.246326,0.333637,0.420306
662.000014,0.167611,0.530311,0.402042,0.654557,0.540457,0.766428,0.409919,0.575811,0.724993,0.766994,0.193177,1.019213,0.563555,0.237290,0.320756,0.412522
663.000014,0.164447,0.549147,0.405124,0.670120,0.540855,0.760695,0.421807,0.568944,0.734473,0.774689,0.187062,1.013113,0.562669,0.252320,0.322977,0.452070
664.000014,0.176553,0.542983,0.406432,0.693409,0.544616,0.770061,0.425493,0.577491,0.734005,0.776576,0.181997,1.020336,0.567866,0.248656,0.313728,0.479453
665.000014,0.172597,0.531453,0.411050,0.699635,0.537430,0.777949,0.424892,0.578459,0.743437,0.776433,0.199298,1.007213,0.582644,0.255178,0.312129,0.481951
666.000014,0.174515,0.536638,0.405124,0.658356,0.540326,0.788471,0.425792,0.580024,0.744100,0.757621,0.203470,1.004878,0.603863,0.246914,0.315407,0.454128
667.000014,0.170638,0.559870,0.403837,0.605850,0.555784,0.776569,0.434544,0.574190,0.729117,0.763009,0.209070,1.005338,0.601068,0.239870,0.331313,0.426548
668.000014,0.163059,0.579993,0.399819,0.624630,0.571131,0.779478,0.419753,0.568894,0.730783,0.787139,0.192845,1.026061,0.591955,0.246985,0.327243,0.415747
669.000014,0.173647,0.584666,0.398598,0.674148,0.585324,0.771219,0.423942,0.565337,0.736696,0.794819,0.190525,1.027494,0.584649,0.237334,0.325809,0.417969
670.000014,0.178010,0.558620,0.418836,0.717527,0.574436,0.791148,0.411083,0.579207,0.746252,0.814049,0.183366,1.046124,0.585755,0.248042,0.312563,0.414958
671.000014,0.173986,0.547142,0.428419,0.937595,0.559891,0.787076,0.424752,0.588938,0.745181,0.799508,0.188020,1.038040,0.586749,0.255132,0.320658,0.436154
672.000014,0.156050,0.548794,0.427589,0.902984,0.548908,0.801388,0.416200,0.606279,0.735252,0.790145,0.184822,1.041792,0.580313,0.251478,0.321048,0.460596
673.000014,0.156953,0.581594,0.414490,0.934805,0.558086,0.798094,0.447030,0.587540,0.746507,0.792666,0.182111,1.035419,0.578963,0.240822,0.321132,0.475560
674.000014,0.154128,0.584139,0.419540,0.733406,0.574447,0.811872,0.426272,0.595160,0.757453,0.793836,0.180605,1.035002,0.589432,0.232801,0.318637,0.492912
675.000014,0.155291,0.592660,0.424280,0.779618,0.588408,0.811795,0.438595,0.591249,0.760545,0.816237,0.186765,1.027324,0.601863,0.238464,0.329517,0.490712
676.000014,0.151137,0.586956,0.422182,0.744425,0.582443,0.823939,0.433903,0.596553,0.764001,0.810635,0.195873,1.012909,0.609867,0.243564,0.343185,0.490869
677.000014,0.163938,0.596351,0.424633,0.762674,0.584261,0.835588,0.459105,0.602540,0.777279,0.822527,0.194326,1.010205,0.600056,0.240862,0.352154,0.442813
678.000014,0.162584,0.599961,0.431613,0.729647,0.571747,0.847618,0.445538,0.606463,0.787484,0.838424,0.196066,1.010096,0.602329,0.223817,0.344787,0.407247
679.000014,0.160580,0.604131,0.436603,0.690446,0.571427,0.847876,0.451366,0.607532,0.811453,0.832385,0.192963,1.018103,0.609372,0.218623,0.338862,0.395269
680.000014,0.156166,0.623778,0.429114,0.692599,0.578758,0.852535,0.446405,0.589901,0.797667,0.841943,0.196699,1.015279,0.618723,0.222914,0.340988,0.405228
681.000014,0.160657,0.639769,0.432408,0.665101,0.594826,0.849812,0.458308,0.578820,0.795472,0.851259,0.192075,1.023390,0.615725,0.244945,0.352733,0.434039
682.000014,0.162181,0.649007,0.450418,0.846114,0.601274,0.844290,0.457881,0.587143,0.769265,0.884704,0.190932,1.027060,0.615403,0.268261,0.346858,0.432919
683.000014,0.157487,0.633660,0.466034,0.840041,0.593416,0.843643,0.466373,0.607664,0.768272,0.893213,0.196519,1.023595,0.623968,0.271708,0.340806,0.439735
684.000014,0.161346,0.610288,0.481680,0.875646,0.587521,0.846766,0.451320,0.634998,0.777812,0.885071,0.207546,1.014105,0.634461,0.285737,0.327726,0.411990
685.000014,0.158564,0.602294,0.481327,0.760521,0.585875,0.863963,0.453250,0.649546,0.789346,0.872209,0.215978,1.012074,0.629186,0.274322,0.325780,0.423289
686.000014,0.157988,0.614728,0.481573,0.769092,0.596300,0.863703,0.455472,0.646795,0.799206,0.856176,0.211684,1.039118,0.626926,0.271893,0.329934,0.420616
687.000014,0.161098,0.631385,0.474129,0.744039,0.601438,0.866365,0.479622,0.619212,0.794599,0.845096,0.204204,1.056169,0.621689,0.231668,0.334016,0.460919
688.000014,0.163556,0.646659,0.459104,0.706533,0.612023,0.863746,0.474020,0.592055,0.799430,0.844906,0.200241,1.045108,0.621234,0.210042,0.341235,0.489848
689.000014,0.168203,0.638752,0.461595,0.739385,0.606569,0.867459,0.469039,0.590222,0.796553,0.864988,0.196518,1.041573,0.600114,0.206534,0.348096,0.491865
690.000014,0.157168,0.658676,0.457899,0.732184,0.614543,0.875698,0.476328,0.603927,0.793744,0.875669,0.197986,1.051051,0.605274,0.211113,0.352940,0.475513
691.000014,0.155247,0.657475,0.487810,0.741401,0.615310,0.891063,0.489349,0.629424,0.780115,0.898215,0.202337,1.080944,0.607495,0.226851,0.349682,0.466293
