?? [s],1.eps1 [%],2.eps1 [%],3.eps1 [%],4.eps1 [%],5.eps1 [%],6.eps1 [%],7.eps1 [%],8.eps1 [%],9.eps1 [%],10.eps1 [%],11.eps1 [%],12.eps1 [%],13.eps1 [%],14.eps1 [%],15.eps1 [%],16.eps1 [%]
554.000026,2.029951,1.128497,0.396144,0.382489,1.734400,0.840729,0.494627,2.174467,1.136225,0.620806,1.780627,1.282526,1.492978,1.085574,0.501030,0.655354
554.500026,2.048267,1.126184,0.397339,0.363937,1.736907,0.873110,0.915826,2.182682,1.104236,0.639768,1.792755,1.307806,1.502521,1.090469,0.510557,0.654630
555.000026,2.044144,1.137930,0.399064,0.319028,1.754425,0.882854,0.606194,2.188231,1.116545,0.662944,1.821914,1.313549,1.503538,1.115570,0.516243,0.651921
555.500026,2.046895,1.149765,0.399915,0.337235,1.764850,0.888922,0.571840,2.189528,1.137314,0.645928,1.840365,1.298641,1.540340,1.134991,0.508102,0.665285
556.000026,2.047273,1.139387,0.400198,0.383473,1.790745,0.876782,0.147678,2.230972,1.201816,0.623005,1.841589,1.260971,1.522788,1.129828,0.510241,0.682648
556.500026,2.057518,1.147437,0.409892,0.396561,1.798030,0.875189,0.217917,2.241349,1.212264,0.643908,1.837456,1.254835,1.536936,1.118872,0.499408,0.696020
557.000026,2.062080,1.157304,0.425083,0.395041,1.825971,0.878503,-0.191061,2.266315,1.239564,0.610999,1.820274,1.255873,1.535768,1.093239,0.490688,0.705758
557.500026,2.066360,1.176685,0.423422,0.361168,1.824348,0.886708,0.234996,2.260017,1.223624,0.650189,1.847200,1.288044,1.579634,1.107539,0.476303,0.699494
558.000026,2.068438,1.165472,0.415826,0.363581,1.812611,0.885974,0.618014,2.282839,1.207141,0.632205,1.871818,1.313716,1.584173,1.101653,0.485869,0.703417
558.500026,2.087511,1.154485,0.409528,0.340271,1.811023,0.892380,1.037236,2.307946,1.186323,0.663402,1.905456,1.321455,1.572474,1.123136,0.503231,0.706026
559.000026,2.108935,1.155673,0.413712,0.336303,1.813194,0.900392,1.062893,2.318621,1.217866,0.689842,1.913782,1.329248,1.566631,1.124774,0.524470,0.707819
559.500026,2.142776,1.206253,0.434842,0.325820,1.862963,0.874936,0.630822,2.336521,1.258470,0.678391,1.920185,1.332870,1.583724,1.142965,0.511727,0.702906
560.000026,2.151617,1.235929,0.441243,0.370916,1.876586,0.872299,0.248991,2.339705,1.289162,0.669623,1.942659,1.352256,1.622366,1.161566,0.517574,0.700193
560.500026,2.190019,1.245099,0.438969,0.377691,1.893592,0.863933,0.107467,2.385366,1.256356,0.619991,1.987566,1.383499,1.628887,1.173264,0.532318,0.707029
561.000026,2.205086,1.216893,0.425325,0.381505,1.888334,0.897855,0.155556,2.423033,1.246922,0.647992,2.025891,1.421753,1.659151,1.181871,0.578186,0.702498
561.500026,2.234728,1.207504,0.404088,0.344566,1.903811,0.926319,0.565567,2.476817,1.295437,0.664353,2.068197,1.445612,1.685616,1.193396,0.579239,0.706090
562.000026,2.240915,1.230247,0.397498,0.346726,1.938658,0.950314,0.693288,2.493885,1.366187,0.706897,2.062843,1.457641,1.711059,1.207042,0.562520,0.734221
562.500026,2.270185,1.252369,0.397431,0.346684,1.973998,0.944796,0.645749,2.518054,1.417542,0.684644,2.080976,1.472396,1.726597,1.230355,0.528541,0.744430
563.000026,2.293736,1.282498,0.419677,0.334127,2.011137,0.917142,0.237025,2.557249,1.413275,0.667973,2.104209,1.491318,1.742785,1.232552,0.514679,0.764758
563.500026,2.320072,1.295036,0.428701,0.331318,2.035374,0.905517,-0.177544,2.598741,1.407195,0.618836,2.141854,1.522503,1.768777,1.248222,0.526096,0.762881
564.000026,2.334665,1.297735,0.441451,0.366680,2.045511,0.921493,-0.152576,2.645862,1.382575,0.659920,2.175344,1.550902,1.769826,1.248730,0.539070,0.776082
564.500026,2.342129,1.289543,0.442044,0.386142,2.050108,0.944568,0.269899,2.674661,1.381611,0.665592,2.200777,1.571753,1.777813,1.263901,0.551075,0.767654
565.000026,2.358207,1.286174,0.450467,0.395044,2.062826,0.955762,0.524732,2.707123,1.378623,0.704251,2.229217,1.595234,1.805174,1.273265,0.551883,0.752402
565.500026,2.362554,1.284099,0.447416,0.350052,2.086263,0.957723,0.923548,2.739231,1.405298,0.700173,2.239768,1.594300,1.825204,1.273282,0.551993,0.772976
566.000026,2.385200,1.284613,0.432420,0.358540,2.099379,0.975225,0.487542,2.773398,1.417056,0.644846,2.269496,1.619741,1.856410,1.282078,0.558616,0.777460
566.500026,2.397795,1.288772,0.414399,0.351960,2.116006,0.971371,0.637909,2.808366,1.485878,0.668406,2.288814,1.620971,1.867808,1.285031,0.547203,0.777136
567.000026,2.436899,1.300332,0.405584,0.355696,2.127660,0.979247,0.685721,2.823748,1.539150,0.692246,2.310566,1.634461,1.899206,1.298880,0.544068,0.763714
567.500026,2.463693,1.317014,0.415157,0.347544,2.156769,0.976679,1.104802,2.840264,1.579743,0.726817,2.318389,1.636641,1.894172,1.293985,0.537168,0.779211
568.000026,2.487957,1.317227,0.419586,0.322993,2.169020,1.003703,1.128620,2.851379,1.569495,0.696258,2.339316,1.641886,1.916364,1.298965,0.539593,0.792777
568.500026,2.493406,1.348418,0.416969,0.354197,2.184531,0.987127,0.718205,2.868054,1.578643,0.677273,2.360518,1.657700,1.935880,1.295918,0.532816,0.795883
569.000026,2.506893,1.369565,0.418279,0.386306,2.191496,0.969834,0.429344,2.880320,1.578730,0.709408,2.385491,1.660360,1.954902,1.311094,0.533804,0.789867
569.500026,2.503395,1.390847,0.433783,0.410690,2.200718,0.955857,0.136601,2.884734,1.572572,0.719137,2.386306,1.686398,1.962811,1.315302,0.529543,0.780909
570.000026,2.498047,1.383000,0.432857,0.424447,2.197593,0.970942,0.099433,2.898464,1.566320,0.679433,2.397482,1.691612,1.959435,1.321770,0.549132,0.781324
570.500026,2.503825,1.383053,0.434330,0.408673,2.211469,0.991914,0.172875,2.910574,1.574090,0.817018,2.408830,1.703386,1.917062,1.333270,0.563969,0.780021
571.000026,2.514440,1.391597,0.447026,0.412066,2.223495,0.957353,0.032655,2.932903,1.593887,0.787305,2.438259,1.707690,1.924616,1.359447,0.581877,0.795299
571.500026,2.526710,1.406148,0.456255,0.393623,2.241990,0.965533,0.058002,2.952762,1.553496,0.779990,2.458703,1.739083,1.942848,1.384804,0.578374,0.791639
572.000026,2.525734,1.391519,0.460171,0.374630,2.238315,0.956753,0.266999,2.964734,1.512376,0.817184,2.464558,1.777484,1.960710,1.393844,0.573900,0.804878
572.500026,2.541145,1.373257,0.443067,0.382289,2.255941,0.984889,0.270833,3.002626,1.489109,0.810189,2.471578,1.781998,1.964499,1.382854,0.562673,0.820265
573.000026,2.559297,1.349486,0.443176,0.332852,2.256580,0.987809,0.587291,3.036210,1.511376,0.850647,2.488984,1.788042,1.959096,1.362881,0.562387,0.834192
573.500026,2.589651,1.395405,0.473434,0.323682,2.270892,0.924199,0.216103,3.085231,1.579709,0.703901,2.521414,1.774607,2.015646,1.354637,0.571258,0.827405
574.000026,2.608436,1.418060,0.470944,0.311739,2.292229,0.935829,0.203289,3.109452,1.623011,0.728353,2.538201,1.797382,2.058051,1.348645,0.586297,0.817355
574.500026,2.641036,1.439795,0.478824,0.357860,2.318679,0.940326,-0.108625,3.136848,1.613753,0.721552,2.573414,1.816653,2.091663,1.368289,0.602467,0.817368
575.000026,2.670058,1.430344,0.454713,0.400549,2.338441,1.007978,0.060798,3.153560,1.576436,0.656077,2.594190,1.866237,2.117517,1.386535,0.585088,0.831919
575.500026,2.721937,1.432864,0.474000,0.416833,2.356492,1.026024,0.474009,3.203306,1.547487,0.655131,2.650498,1.909846,2.123004,1.412758,0.567232,0.836529
576.000026,2.774733,1.437347,0.475427,0.403471,2.395157,1.028823,0.448193,3.268212,1.594220,0.673694,2.684957,1.951061,2.155750,1.429689,0.553943,0.853734
576.500026,2.819924,1.439230,0.467297,0.375450,2.424937,1.041344,0.649642,3.324813,1.642606,0.765569,2.720714,1.990262,2.192195,1.437820,0.573876,0.850099
577.000026,2.869003,1.461326,0.450620,0.332360,2.453650,1.057803,0.694662,3.356633,1.707396,0.798209,2.764827,2.017564,2.238039,1.470268,0.609235,0.859933
577.500026,2.908580,1.490962,0.457944,0.321239,2.490581,1.048490,0.733462,3.394230,1.757652,0.785401,2.803925,2.044360,2.292484,1.500059,0.613684,0.850547
578.000026,2.955080,1.504546,0.464340,0.334628,2.532153,1.049245,0.537879,3.450124,1.768055,0.763271,2.856627,2.076670,2.357037,1.521000,0.606865,0.870153
578.500026,2.982206,1.518353,0.476690,0.360555,2.565620,1.038356,0.129583,3.508357,1.756699,0.732670,2.894088,2.121759,2.418247,1.529273,0.579342,0.869488
579.000026,3.013745,1.517437,0.462598,0.354235,2.587051,1.054146,0.070918,3.551956,1.752518,0.745567,2.934291,2.171398,2.480854,1.539377,0.580409,0.875311
579.500026,3.052142,1.527554,0.470095,0.366924,2.631214,1.065014,-0.049877,3.609896,1.772918,0.726004,2.959880,2.202001,2.534527,1.548950,0.583446,0.875171
580.000026,3.080600,1.528357,0.476085,0.354718,2.649707,1.050037,-0.083526,3.640812,1.810558,0.707207,2.969532,2.227271,2.574100,1.561235,0.603085,0.890104
580.500026,3.114109,1.538895,0.484993,0.394645,2.664822,1.055030,-0.032677,3.675065,1.835132,0.649300,2.992153,2.249384,2.586542,1.564715,0.623176,0.895384
581.000026,3.136607,1.536408,0.481447,0.367715,2.680665,1.084187,0.170596,3.711716,1.860628,0.684596,3.011923,2.244743,2.620557,1.557757,0.641820,0.898329
581.500026,3.170540,1.547624,0.474609,0.356959,2.707040,1.115525,0.467733,3.750549,1.870570,0.730329,3.059645,2.264767,2.637135,1.571525,0.636944,0.890739
582.000026,3.201368,1.559439,0.466315,0.335580,2.743215,1.141116,0.483711,3.784404,1.929669,0.777446,3.094522,2.257910,2.690780,1.597576,0.639239,0.895238
582.500026,3.218804,1.585007,0.457891,0.336593,2.752398,1.123143,0.195376,3.791406,1.957024,0.759012,3.141313,2.287736,2.698707,1.635494,0.633861,0.880562
583.000026,3.267301,1.609137,0.465286,0.367310,2.767992,1.094021,-0.072710,3.814679,1.960300,0.766435,3.162840,2.294903,2.740648,1.653109,0.643255,0.889511
583.500026,3.283572,1.620413,0.481406,0.366970,2.771762,1.066954,0.292934,3.828655,1.981165,0.782659,3.174975,2.324402,2.739564,1.652183,0.628773,0.902879
584.000026,3.312998,1.610908,0.477405,0.378819,2.778358,1.080874,0.335800,3.861272,2.022917,0.769993,3.193708,2.332126,2.735885,1.664737,0.623167,0.916988
584.500026,3.342861,1.643501,0.502136,0.365713,2.780982,1.028915,0.337535,3.885343,2.083938,0.773986,3.220817,2.343293,2.747199,1.670744,0.625066,0.912484
585.000026,3.346985,1.659826,0.501270,0.350403,2.789186,1.047026,-0.052170,3.901536,2.070531,0.769411,3.256748,2.356306,2.755643,1.699060,0.616499,0.905427
585.500026,3.356851,1.714831,0.551090,0.343404,2.813856,0.959854,-0.101592,3.923403,2.031940,0.748669,3.279525,2.380164,2.804820,1.716603,0.612358,0.912217
586.000026,3.402325,1.676589,0.519350,0.321282,2.841193,1.027822,-0.123003,3.967149,1.997052,0.779330,3.303434,2.407531,2.763527,1.714859,0.617263,0.919369
586.500026,3.507577,1.674693,0.507854,0.335755,2.868424,1.024537,-0.092338,4.019056,2.022423,0.840423,3.313787,2.429533,2.724697,1.693041,0.642149,0.919655
587.000026,3.491603,1.637935,0.479577,0.350503,2.875667,1.102136,-0.025873,4.023157,2.028015,0.942329,3.328400,2.473878,2.683042,1.712673,0.655606,0.919511
587.500026,3.492353,1.636223,0.472433,0.361755,2.886642,1.118409,0.005407,4.033154,2.059491,1.017333,3.341143,2.495712,2.659965,1.731816,0.666676,0.920821
588.000026,3.387127,1.626473,0.477546,0.365814,2.894897,1.144968,0.329171,4.039450,2.091687,1.047539,3.367454,2.504975,2.733292,1.773733,0.656721,0.925691
588.500026,3.418946,1.638447,0.476372,0.358170,2.913799,1.167209,0.300427,4.080185,2.163498,1.078146,3.391715,2.487792,2.773485,1.792061,0.671629,0.928949
589.000026,3.369785,1.674504,0.492512,0.367289,2.938913,1.155582,0.697121,4.111571,2.197512,1.030585,3.423624,2.521707,2.884535,1.819317,0.653941,0.932972
589.500026,3.377537,1.701266,0.492918,0.385836,2.977231,1.143944,0.358117,4.180372,2.181633,0.990988,3.474888,2.566310,2.936548,1.822015,0.673131,0.917234
590.000026,3.408573,1.766821,0.525123,0.379163,3.018073,1.069630,0.475749,4.260393,2.158047,0.932646,3.538408,2.646503,3.003109,1.820312,0.671288,0.912115
590.500026,3.419668,1.753810,0.518814,0.375479,3.040488,1.096540,0.444744,4.338151,2.169296,0.948417,3.606422,2.679510,3.056842,1.841692,0.689744,0.922150
591.000026,3.515416,1.763778,0.520018,0.340166,3.067915,1.102414,0.445417,4.395581,2.229404,0.975865,3.670364,2.727912,3.105396,1.873670,0.684100,0.943039
591.500026,3.577920,1.719916,0.492823,0.341970,3.098552,1.197175,0.344735,4.464375,2.333919,1.003352,3.746927,2.758225,3.165758,1.924412,0.689399,0.958780
592.000026,3.663661,1.780322,0.534245,0.346974,3.141214,1.139262,0.327007,4.550354,2.399627,0.992878,3.832987,2.819138,3.263032,1.963618,0.691343,0.946438
592.500026,3.729908,1.836154,0.575624,0.378851,3.189486,1.081335,0.305303,4.659371,2.395228,0.977269,3.917581,2.876221,3.357805,2.000825,0.712816,0.951107
593.000026,3.790135,1.852628,0.573669,0.389312,3.238414,1.062401,0.293823,4.754249,2.373506,0.973130,3.983141,2.926668,3.456623,2.011143,0.725513,0.967649
593.500026,3.845282,1.837398,0.537561,0.395497,3.302402,1.130001,-0.044804,4.838588,2.371388,0.997634,4.053657,2.979049,3.511548,2.029061,0.729286,1.000577
594.000026,3.880345,1.807917,0.507304,0.399242,3.336696,1.202124,-0.048760,4.884857,2.401935,0.911869,4.100330,3.018802,3.557794,2.054521,0.736481,1.028146
594.500026,3.922892,1.808385,0.505413,0.385854,3.377544,1.222284,-0.056110,4.949289,2.424953,0.924199,4.151288,3.061951,3.633590,2.066120,0.740142,1.043261
595.000026,3.968740,1.809070,0.522982,0.388487,3.400287,1.209558,-0.015844,5.019820,2.435488,0.906636,4.202244,3.096310,3.757677,2.070981,0.748896,1.051683
595.500026,4.020505,1.806056,0.512223,0.385366,3.433283,1.223961,0.281540,5.097395,2.459433,0.935574,4.269431,3.146656,3.795274,2.100197,0.742711,1.055762
596.000026,4.084759,1.806205,0.516049,0.389034,3.463248,1.240784,0.288813,5.153447,2.476844,0.883116,4.316593,3.213182,3.779334,2.138299,0.744475,1.054888
596.500026,4.140471,1.810688,0.515799,0.368383,3.481228,1.263850,0.464002,5.197762,2.550088,0.817952,4.353926,3.253625,3.787873,2.163308,0.755946,1.050416
597.000026,4.179700,1.885976,0.558382,0.366160,3.506865,1.187737,0.290105,5.245647,2.555988,0.858260,4.392100,3.291404,3.897084,2.167324,0.767653,1.046966
597.500026,4.190910,1.913537,0.575178,0.386120,3.515947,1.162837,0.290990,5.303190,2.567571,1.096380,4.463093,3.312496,4.321534,2.191038,0.780445,1.047014
598.000026,4.207888,1.956838,0.585662,0.377296,3.553161,1.113393,0.409390,5.379135,2.567863,1.211599,4.511183,3.335878,4.365437,2.195247,0.777452,1.064082
598.500026,4.221953,1.957198,0.596912,0.396363,3.569482,1.122724,0.306591,5.438973,2.584584,1.447989,4.563424,3.370383,4.787109,2.213183,0.770345,1.066277
599.000026,4.235650,2.013686,0.625811,0.390121,3.601621,1.070657,0.276599,5.485823,2.598018,1.207370,4.585608,3.371172,4.920155,2.202447,0.761705,1.090962
599.500026,4.247921,2.034132,0.646672,0.423160,3.617512,1.056898,0.359537,5.503531,2.585176,1.368808,4.643280,3.397165,5.256767,2.259399,0.760470,1.079935
600.000026,4.265825,1.991841,0.610202,0.395254,3.645341,1.135153,0.336480,5.531366,2.600853,1.314049,4.676227,3.404566,5.339214,2.274675,0.757232,1.099924
600.500026,4.313156,1.995710,0.602143,0.390825,3.658852,1.136939,0.765187,5.565523,2.621792,1.547808,4.728243,3.434869,5.063719,2.294927,0.754977,1.090149
601.000026,4.343818,1.960859,0.569928,0.392109,3.665369,1.209850,0.297908,5.599697,2.630627,1.495363,4.747523,3.456250,5.143882,2.291984,0.758919,1.102316
601.500026,4.375494,2.007442,0.615841,0.425008,3.681481,1.136969,0.324960,5.636577,2.638584,1.584668,4.789854,3.473210,4.690309,2.321145,0.775921,1.115003
602.000026,4.411824,1.962968,0.599080,0.471878,3.711217,1.199810,-0.065396,5.677902,2.665999,1.654618,4.800494,3.511316,4.541899,2.319706,0.811774,1.125901
602.500026,4.450480,1.951563,0.597602,0.496806,3.758207,1.204617,-0.010461,5.748190,2.700441,1.758651,4.862927,3.534372,4.562207,2.353076,0.828172,1.144345
603.000026,4.509900,1.925704,0.571272,0.450614,3.791863,1.265604,0.390038,5.825613,2.735815,1.771217,4.917030,3.584221,5.077979,2.366910,0.827251,1.140608
603.500026,4.537620,1.979365,0.602253,0.416316,3.825215,1.201415,0.415861,5.900958,2.779131,1.525437,5.002901,3.616845,5.691211,2.420492,0.823726,1.150634
604.000026,4.695121,2.053539,0.635159,0.406321,3.854098,1.154551,0.459812,5.956279,2.801712,1.462831,5.037123,3.663640,5.562870,2.414072,0.844590,1.145282
604.500026,4.845465,2.058560,0.629918,0.446282,3.901030,1.183616,0.072298,6.033073,2.922953,1.905724,5.132728,3.885867,5.445754,2.458049,0.860492,1.164214
605.000026,4.925273,2.013686,0.581497,0.468037,3.940683,1.319074,0.078196,6.128497,3.049785,2.311065,5.218059,4.086515,5.249831,2.503812,0.859526,1.167945
605.500026,5.187589,1.977773,0.558911,0.473799,3.983878,1.403035,0.107844,6.245709,3.208185,2.605377,5.343821,4.294580,5.444975,2.587992,0.841647,1.189254
606.000026,5.458774,1.972235,0.561972,0.479571,4.020917,1.418381,0.435322,6.379687,3.217375,2.422485,5.434664,4.150227,5.492248,2.613119,0.843515,1.187483
606.500026,5.844367,1.981533,0.573269,0.445267,4.064898,1.428995,0.406748,6.491944,3.220559,2.583017,5.557898,4.117858,5.511418,2.666338,0.849566,1.191180
607.000026,5.956424,1.987691,0.576455,0.449664,4.115384,1.439597,0.322657,6.604671,3.204733,2.657453,5.655154,4.094599,5.470765,2.682884,0.874383,1.194801
607.500026,6.074508,2.017763,0.582954,0.466468,4.171545,1.454506,0.414145,6.696913,3.244170,3.237932,5.745842,4.226272,5.502456,2.727691,0.891840,1.199745
608.000026,6.207263,2.046819,0.596287,0.478561,4.215949,1.437531,0.454843,6.800456,3.213998,3.194002,5.819946,4.255168,5.702066,2.746457,0.908056,1.211761
608.500026,6.337171,2.070855,0.607661,0.487337,4.267235,1.438410,0.482799,6.905086,3.184401,3.571749,5.913123,4.282528,5.995055,2.788432,0.921153,1.218436
609.000026,6.451436,2.081919,0.609913,0.482380,4.311085,1.467443,0.064871,7.009628,3.169578,3.243124,5.995177,4.318102,6.295197,2.815067,0.919088,1.229893
609.500026,6.529594,2.094710,0.606147,0.526124,4.363017,1.489836,0.403992,7.093129,3.193337,3.695204,6.082306,4.399917,6.458607,2.869918,0.901823,1.253239
610.000026,6.550361,2.110312,0.601341,0.494817,4.402996,1.503318,0.424369,7.174298,3.225522,3.746432,6.164274,4.458033,6.654302,2.909721,0.883671,1.271217
610.500026,6.574796,2.114750,0.608149,0.507690,4.424853,1.484042,0.758923,7.236822,3.240387,3.907167,6.256481,4.508604,6.809052,2.962041,0.897258,1.292183
611.000026,6.596239,2.125265,0.624446,0.505721,4.446719,1.488665,0.373361,7.310326,3.258170,3.843786,6.328770,4.550592,7.020904,2.967179,0.922173,1.283701
611.500026,6.680460,2.112092,0.634578,0.538784,4.455761,1.508686,0.535407,7.347942,3.277724,3.820678,6.390312,4.620073,7.117557,3.004157,0.937216,1.302532
612.000026,6.758102,2.129073,0.631717,0.528445,4.484676,1.531952,0.226417,7.393978,3.278056,3.499842,6.444284,4.704271,7.253805,3.035803,0.952780,1.309805
612.500026,6.781958,2.141425,0.636268,0.531124,4.506024,1.533156,0.631262,7.432172,3.286342,3.683595,6.494794,4.760299,7.374787,3.074096,0.977966,1.338653
613.000026,6.781990,2.156786,0.636086,0.547029,4.530533,1.531558,0.449475,7.498736,3.285866,3.805258,6.553965,4.791007,7.504716,3.098947,1.006260,1.346420
613.500026,6.755052,2.165262,0.653555,0.533770,4.555642,1.514287,0.422535,7.573620,3.298575,4.121626,6.608974,4.818134,7.649692,3.113884,1.028849,1.353166
614.000026,6.773404,2.171459,0.652078,0.537961,4.577613,1.542834,0.051402,7.635556,3.299087,3.742929,6.669573,4.858627,7.781408,3.159404,1.024622,1.353576
614.500026,6.759599,2.185295,0.651034,0.531907,4.597772,1.577579,0.053324,7.696829,3.314051,3.774785,6.729410,4.922852,7.891294,3.193064,1.024888,1.359807
615.000026,6.767837,2.196171,0.637200,0.565836,4.628558,1.606653,0.456482,7.763939,3.311265,5.674679,6.783136,4.962664,7.922375,3.222028,1.003216,1.366654
615.500026,6.799966,2.207984,0.639890,0.533165,4.677991,1.587646,1.088099,7.856285,3.332684,6.129830,6.842641,5.027144,,3.238023,1.021919,1.381205
616.000026,6.873614,2.226960,0.647131,0.495390,4.724586,1.579800,1.326709,7.956137,3.350146,6.214196,6.932498,5.114898,6.450710,3.259297,1.036060,1.392652
616.500026,6.926980,2.252755,0.653882,0.469800,4.760948,1.585744,0.964639,8.033100,3.377391,4.172555,7.054856,5.225666,7.132795,3.334487,1.070760,1.402957
617.000026,6.962171,2.295458,0.666675,0.492803,4.799150,1.564842,0.431089,8.123395,3.396514,4.300645,7.176821,5.324321,7.308737,3.383747,1.076228,1.418062
617.500026,7.009954,2.322007,0.672271,0.535925,4.856050,1.561924,0.189111,8.223457,3.287920,3.940593,7.286956,5.359443,8.620372,3.460390,1.039541,1.432456
618.000026,7.063849,2.336989,0.690413,0.558578,4.921883,1.546354,0.205019,8.373575,3.334528,4.260982,7.404701,,,3.468649,1.051661,1.464531
618.500026,7.108421,2.330032,0.688212,0.543622,4.973250,1.550252,0.193447,8.516567,3.389468,4.083999,7.549031,5.548812,9.115684,3.547909,1.094098,1.474844
619.000026,7.166722,2.345626,0.691054,0.573988,5.032201,1.552094,0.271775,8.690698,3.663679,4.459865,7.721820,7.247936,,3.596947,1.134692,1.499903
619.500026,7.274261,2.359671,0.692342,0.561151,5.074949,1.585658,0.188031,8.839634,3.642391,4.570894,7.917484,7.244190,,3.724492,1.155717,1.523058
620.000026,7.396663,2.405963,0.711001,0.556298,5.136538,1.590358,0.050683,9.005567,3.658510,4.661623,8.136677,7.530012,0.022772,3.837774,1.129928,1.559186
620.500026,7.505305,2.442004,0.727805,0.521396,5.199653,1.588406,0.001734,9.182081,3.604933,4.455898,8.385069,5.923946,,3.981472,1.142136,1.603506
621.000026,7.593396,2.497941,0.736570,0.570376,5.297894,1.558386,0.016461,9.402746,3.729290,4.483526,8.638402,6.399318,0.396538,4.107413,1.153071,1.654827
621.500026,7.679690,2.525599,0.739660,0.625671,5.414948,1.592920,0.081243,9.675358,3.795891,4.604873,8.898003,6.359051,,4.214960,1.155169,1.708511
622.000026,7.746793,2.600602,0.788718,0.689359,5.532174,1.465465,0.088674,9.959500,3.862209,4.219273,9.143898,6.633994,-0.048453,4.317263,1.154796,1.749016
622.500026,7.843793,2.624663,0.808445,0.697284,5.628597,1.424259,0.191391,10.212742,3.940015,4.232475,9.390839,6.606330,-0.170626,4.420061,1.127887,1.781218
623.000026,7.948942,2.661299,0.838767,0.730174,5.728417,1.333822,0.364867,10.481156,4.048268,4.361913,9.671677,6.916066,-0.255653,4.546188,1.127920,1.791706
623.500026,8.066328,2.660878,0.808958,0.735396,5.830515,1.432287,0.305715,10.713835,4.190175,4.867443,9.957101,7.256518,-0.501696,4.688558,1.146822,1.809575
624.000026,8.123027,2.704091,0.820833,0.730648,5.941213,1.431883,0.334845,10.953164,3.710615,4.795937,10.256224,8.122947,-0.503517,4.846086,1.162736,1.816287
624.500026,8.058939,2.774064,0.815097,0.745495,6.026788,1.485477,0.189259,11.116708,3.906818,4.320305,10.524980,8.480827,-0.584418,5.021385,1.194769,1.857451
625.000026,7.859722,2.836908,0.834047,0.759891,6.117150,1.479353,0.214088,11.305163,4.236721,5.400000,10.787992,10.483573,-0.624249,5.159017,1.221977,1.887849
625.500026,7.365902,2.908426,0.844050,0.807295,6.237132,1.453520,0.095014,11.521434,4.974685,6.590985,11.066532,10.370779,-0.726157,5.306933,1.317869,1.914479
626.000026,6.945185,2.955705,0.865182,0.822343,6.343931,1.366551,0.463653,11.738326,5.089222,8.093217,11.365451,10.747516,,5.465232,1.433973,1.939128
626.500026,7.081423,3.026129,0.881773,0.811528,6.437532,1.210663,0.412015,11.933542,5.123055,9.207618,11.706062,9.619718,,5.674809,1.585910,1.962436
627.000026,6.951456,3.094719,0.880069,0.756126,6.479580,1.078326,0.398015,12.098360,5.442713,9.952770,12.058577,10.021075,16.616363,5.888444,1.702134,2.003015
627.500026,8.213142,3.169652,0.867974,0.750684,6.503090,0.944657,-0.075316,12.232159,5.621013,10.671922,12.427452,10.568031,,6.117209,1.778710,2.058729
628.000026,9.141962,3.235386,0.873127,0.741721,6.512369,0.869087,0.033518,12.236110,,,12.651558,10.531203,,6.350167,1.795784,2.114470
628.500026,10.064885,3.310599,0.894006,0.760368,6.497913,0.826839,0.254884,12.136739,2.496139,14.378168,12.885634,10.648031,,6.663098,1.767387,2.163287
629.000026,9.429044,3.415192,0.936745,0.755423,6.519203,0.770944,0.322665,11.997569,1.724298,16.956032,13.166973,,,7.047149,1.750857,2.176944
629.500026,8.444111,3.590404,0.971531,0.815724,6.813357,0.766056,0.280062,12.098405,0.249813,15.811161,13.441581,,,7.338140,1.754831,2.171192
630.000026,8.030581,3.856911,1.041436,0.851899,7.489176,0.727078,0.480423,12.489046,0.294037,17.449716,13.523685,,,7.397598,1.774839,2.198725
630.500026,7.924576,4.506742,1.113996,0.885604,8.930284,1.179275,0.842561,13.270605,0.285488,,13.386629,,,7.257304,1.834789,2.212923
631.000026,7.985904,4.848974,1.395359,1.118739,9.695724,1.375379,1.211010,13.698993,0.216949,13.596670,13.299634,,6.523819,7.156178,1.868466,1.923641
631.500026,,,1.309944,1.261781,,,,,,,,,,,,1.450883
632.000026,,2.784036,1.141248,,,,,,,,,,,,,1.054568
632.500026,,2.788929,0.776327,1.755185,,,,,,,,,,,,1.039842
633.000026,,2.788562,0.729324,1.755185,,,,,,,,,,,,1.146552
633.500026,,2.594879,0.741252,,,,,,,,,,,,,1.213165
634.000026,,2.402050,0.725230,2.221381,,,,,,,,,,,,1.180112
634.500026,,2.395923,0.735349,2.331572,,,,,,,,,,,,1.191742
635.000026,,2.528197,0.747286,2.363728,,,,,,,,,,,,1.178947
635.500026,,2.541335,0.755833,2.405404,,,,,,,,,,,,1.219252
636.000026,,2.537954,0.771506,,,,,,,,,,,,,1.235614
636.500026,,2.586628,0.753355,1.922845,,,,,,,,,,,,1.231228
637.000026,,2.733074,0.766838,2.077989,,,,,,,,,,,,1.217593
637.500026,,2.564072,0.739069,1.977454,,,,,,,,,,,,1.194266
638.000026,,2.518338,0.748972,2.295648,,,,,,,,,,,,1.196888
638.500026,,2.428016,0.730969,2.249333,,,,,,,,,,,,1.186150
