?? [s],1.eps1 [%],2.eps1 [%],3.eps1 [%],4.eps1 [%],5.eps1 [%],6.eps1 [%],7.eps1 [%],8.eps1 [%],9.eps1 [%],10.eps1 [%],11.eps1 [%],12.eps1 [%],13.eps1 [%],14.eps1 [%],15.eps1 [%],16.eps1 [%]
622.000014,1.775798,0.988928,0.381058,,1.393318,1.167927,0.986199,1.540150,1.398440,1.100546,0.781526,0.850490,1.370217,0.447261,0.262150,0.489847
623.000014,1.805082,1.013360,0.386113,,1.442072,1.184184,0.999236,1.585471,1.445114,1.138140,0.808933,0.880149,1.382149,0.452175,0.268472,0.488299
624.000014,1.844357,1.033071,0.393283,,1.494650,1.212088,1.012219,1.637342,1.492266,1.176534,0.842920,0.895119,1.377932,0.452460,0.266009,0.493157
625.000014,1.882183,1.061280,0.395323,,1.546757,1.236615,1.032286,1.695222,1.538113,1.220902,0.863599,0.920897,1.407807,0.461204,0.268434,0.492711
626.000014,1.920557,1.096904,0.415111,,1.606939,1.274136,1.063809,1.740337,1.589791,1.250308,0.890530,0.937360,1.415486,0.483479,0.265859,0.492606
627.000014,1.952841,1.127608,0.418218,,1.667980,1.303878,1.089992,1.791420,1.644804,1.280943,0.901764,0.957252,1.438512,0.481776,0.275942,0.488661
628.000014,1.991504,1.152112,0.424805,,1.719080,1.337409,1.113847,1.833295,1.689114,1.298146,0.917400,0.968068,1.450936,0.490756,0.277077,0.501067
629.000014,2.034378,1.176777,0.425573,,1.769030,1.355594,1.118832,1.881590,1.731575,1.329034,0.935738,0.979148,1.457806,0.487842,0.279239,0.509616
630.000014,2.062970,1.206189,0.438277,,1.811823,1.374885,1.133666,1.914946,1.767380,1.356521,0.945778,0.991195,1.462053,0.494559,0.285641,0.515611
631.000014,2.097682,1.233279,0.442257,,1.859390,1.389089,1.140021,1.956583,1.818904,1.397093,0.972508,1.016892,1.472946,0.495106,0.276135,0.507298
632.000014,2.122392,1.266403,0.439892,,1.922204,1.414831,1.162667,2.001228,1.862970,1.436090,0.983973,1.039536,1.497100,0.500503,0.276766,0.515467
633.000014,2.163854,1.300099,0.436379,,1.969647,1.439255,1.182716,2.059733,1.915388,1.482102,1.022482,1.061125,1.519288,0.508113,0.265646,0.515033
634.000014,2.191152,1.337090,0.432068,,2.033313,1.474327,1.210541,2.106178,1.971181,1.521381,1.040273,1.070180,1.537554,0.520100,0.283177,0.521113
635.000014,2.238128,1.361279,0.436188,,2.099349,1.510253,1.229652,2.170702,2.034418,1.572026,1.059963,1.094650,1.541825,0.524413,0.283537,0.519919
636.000014,2.287861,1.386298,0.457867,,2.186389,1.548182,1.251417,2.223946,2.103729,1.609564,1.080531,1.119148,1.547565,0.551942,0.287082,0.515784
637.000014,2.346212,1.423599,0.469522,,2.261468,1.564780,1.263302,2.294166,2.173168,1.657644,1.106236,1.146878,1.539186,0.555584,0.288300,0.518829
638.000014,2.402766,1.475033,0.484716,,2.331174,1.590185,1.284212,2.352745,2.240576,1.691562,1.148165,1.155421,1.573649,0.570298,0.292794,0.518602
639.000014,2.441078,1.521016,0.472042,,2.389199,1.622269,1.307361,2.404261,2.303229,1.739353,1.166680,1.180462,1.599542,0.559746,0.303672,0.523500
