?? [s],1.eps1 [%],2.eps1 [%],3.eps1 [%],4.eps1 [%],5.eps1 [%],6.eps1 [%],7.eps1 [%],8.eps1 [%],9.eps1 [%],10.eps1 [%],11.eps1 [%],12.eps1 [%],13.eps1 [%],14.eps1 [%],15.eps1 [%],16.eps1 [%]
330.000000,0.110673,0.162831,0.042232,0.225253,0.043638,0.059729,0.115628,0.083123,0.118270,0.306464,0.137329,0.199599,0.086367,0.155901,0.092095,0.127772
340.000000,0.111674,0.160883,0.048698,0.250381,0.053495,0.045444,0.117610,0.081528,0.128696,0.321474,0.151620,0.214817,0.079650,0.173118,0.101688,0.152456
350.000000,0.124775,0.135152,0.068957,0.231929,0.078483,0.025498,0.103199,0.083562,0.137680,0.295854,0.134126,0.226386,0.087347,0.190402,0.095701,0.159525
360.000000,0.136889,0.142116,0.082659,0.221022,0.088265,0.022707,0.118194,0.102727,0.163069,0.316013,0.141458,0.237659,0.100634,0.181146,0.107495,0.175286
370.000000,0.166296,0.161937,0.088334,0.181457,0.083766,0.053394,0.121787,0.140586,0.166352,0.339519,0.160072,0.233493,0.108200,0.185795,0.108319,0.166143
380.000000,0.173491,0.172435,0.084370,0.165847,0.099154,0.095287,0.134135,0.148813,0.174252,0.379470,0.186681,0.239310,0.119093,0.180857,0.124597,0.166068
390.000000,0.190034,0.181501,0.085972,0.182475,0.120007,0.125922,0.135035,0.154913,0.168831,0.393198,0.212597,0.234444,0.126567,0.200850,0.124685,0.155490
400.000000,0.205730,0.201982,0.109236,0.246138,0.158292,0.105865,0.118819,0.147909,0.171907,0.392883,0.229962,0.228386,0.136206,0.212084,0.141847,0.155211
410.000000,0.252439,0.221111,0.112711,0.252402,0.190180,0.089912,0.134850,0.174776,0.173102,0.366764,0.236033,0.250296,0.162535,0.219992,0.136137,0.164052
420.000000,0.281047,0.230589,0.120248,0.253170,0.218023,0.064497,0.160683,0.219681,0.187196,0.370853,0.252985,0.278793,0.157675,0.224679,0.148934,0.176320
430.000000,0.319400,0.219523,0.114913,0.242873,0.249077,0.098347,0.180262,0.253240,0.206004,0.364011,0.274534,0.306088,0.163055,0.236506,0.156197,0.206236
440.000000,0.341272,0.239138,0.129929,0.253160,0.255605,0.098295,0.179083,0.285000,0.216445,0.405578,0.322672,0.324469,0.167956,0.261760,0.181915,0.223979
450.000000,0.395404,0.279961,0.154783,0.290779,0.288176,0.132602,0.186452,0.312265,0.232446,0.407935,0.334021,0.339065,0.199034,0.275901,0.187996,0.234448
460.000000,0.453275,0.352192,0.160329,0.314076,0.297555,0.116834,0.221187,0.343050,0.257255,0.422519,0.353830,0.378087,0.229184,0.295086,0.207594,0.226735
470.000000,0.497349,0.383226,0.167629,0.415549,0.335957,0.146066,0.268800,0.362955,0.276285,0.405642,0.354074,0.381060,0.246718,0.306055,0.222312,0.235439
471.000014,0.515223,0.397425,0.161292,0.411203,0.341744,0.159898,0.286753,0.375790,0.283675,0.397650,0.390032,0.388607,0.261679,0.308451,0.251815,0.236205
472.000014,0.512504,0.367513,0.180726,0.412996,0.392780,0.155589,0.293838,0.387110,0.278314,0.400350,0.393429,0.364820,0.256502,0.305572,0.259814,0.239224
473.000014,0.527309,0.372974,0.199629,0.351417,0.403057,0.168137,0.287985,0.406956,0.300643,0.399453,0.411938,0.364734,0.261512,0.322118,0.274465,0.244530
474.000014,0.545065,0.396441,0.215915,0.373703,0.400648,0.148340,0.279208,0.415175,0.306400,0.410299,0.403117,0.362808,0.257829,0.348488,0.280005,0.259190
475.000014,0.569085,0.417726,0.225316,0.329972,0.368145,0.176941,0.282396,0.425373,0.325181,0.406062,0.416535,0.375385,0.276899,0.374889,0.278372,0.259895
476.000014,0.581461,0.437651,0.217275,0.313799,0.371205,0.179293,0.267756,0.426875,0.308530,0.391611,0.410877,0.384985,0.265643,0.358690,0.267035,0.247552
477.000014,0.584292,0.429485,0.211859,0.294587,0.392537,0.176132,0.282019,0.437550,0.298393,0.407063,0.407191,0.385287,0.270771,0.354095,0.259178,0.241426
478.000014,0.586116,0.429222,0.194942,0.300042,0.427430,0.157875,0.276582,0.432522,0.282600,0.407539,0.418556,0.378831,0.257701,0.340690,0.256933,0.250323
479.000014,0.572852,0.412470,0.204542,0.312901,0.419903,0.147327,0.303097,0.441496,0.292180,0.415687,0.444422,0.385047,0.271993,0.342999,0.265110,0.263490
480.000014,0.570741,0.400598,0.202473,0.311131,0.432998,0.169556,0.300143,0.433768,0.314003,0.386362,0.462274,0.404921,0.260454,0.343088,0.264504,0.270438
481.000014,0.568888,0.415922,0.210892,0.351521,0.413328,0.196062,0.305982,0.446934,0.329876,0.388544,0.454529,0.414404,0.257875,0.339313,0.269613,0.266375
482.000014,0.591757,0.416410,0.210352,0.351976,0.426902,0.208922,0.294974,0.436691,0.328374,0.406974,0.453157,0.404202,0.267983,0.357706,0.276427,0.256526
483.000014,0.605046,0.429294,0.211073,0.356198,0.404186,0.214298,0.281642,0.453079,0.326056,0.408337,0.457332,0.403525,0.290931,0.346498,0.289735,0.248507
484.000014,0.608950,0.423634,0.209384,0.334080,0.428027,0.207563,0.273724,0.453394,0.326647,0.410725,0.458444,0.391203,0.305177,0.366873,0.279288,0.241111
485.000014,0.612996,0.416924,0.212519,0.354241,0.427215,0.180609,0.274818,0.470883,0.332098,0.410612,0.472201,0.417816,0.301518,0.366553,0.275572,0.250223
486.000014,0.625140,0.431590,0.215644,0.371139,0.444429,0.173048,0.276669,0.470875,0.323336,0.439405,0.481287,0.404616,0.297305,0.363803,0.280043,0.265307
487.000014,0.644914,0.436726,0.209307,0.360107,0.453779,0.171134,0.289004,0.475738,0.327242,0.447003,0.492243,0.404437,0.312733,0.367062,0.304886,0.275458
488.000014,0.644207,0.472443,0.211102,0.381904,0.446262,0.192759,0.293024,0.486909,0.337924,0.445463,0.490189,0.409742,0.303857,0.363135,0.306714,0.275824
489.000014,0.653329,0.470074,0.221298,0.390447,0.444652,0.206231,0.293469,0.491956,0.358185,0.438255,0.500682,0.421419,0.310493,0.370838,0.304143,0.264867
490.000014,0.661075,0.457921,0.245521,0.413940,0.462337,0.213629,0.302165,0.494280,0.362622,0.444105,0.511468,0.426410,0.295320,0.367481,0.301049,0.267868
491.000014,0.683510,0.434450,0.253513,0.400709,0.482184,0.225420,0.312809,0.503386,0.357766,0.448379,0.494942,0.409217,0.283545,0.367704,0.302133,0.266287
492.000014,0.693960,0.417857,0.240410,0.384484,0.519511,0.210143,0.351194,0.513781,0.357260,0.433865,0.496695,0.394137,0.279306,0.384256,0.318286,0.286709
493.000014,0.699237,0.426129,0.235771,0.381935,0.505109,0.206713,0.350553,0.526136,0.367488,0.434610,0.513973,0.407612,0.279072,0.382978,0.320481,0.289199
494.000014,0.701576,0.448041,0.223912,0.370548,0.511198,0.205741,0.352421,0.522072,0.383283,0.452907,0.533411,0.414970,0.293105,0.393090,0.328946,0.293858
495.000014,0.707237,0.465245,0.239196,0.365754,0.499564,0.204682,0.331636,0.522257,0.387500,0.476281,0.542896,0.456208,0.289767,0.393186,0.317280,0.272933
496.000014,0.713888,0.495194,0.233068,0.386372,0.488285,0.208623,0.331661,0.535945,0.374295,0.483073,0.532507,0.465859,0.309208,0.387045,0.317353,0.253319
497.000014,0.730036,0.491738,0.237789,0.379400,0.481110,0.215465,0.319008,0.544440,0.368548,0.477219,0.542964,0.463595,0.318788,0.365176,0.311125,0.255856
498.000014,0.732362,0.497513,0.227222,0.397008,0.503891,0.212586,0.328326,0.549375,0.370322,0.457061,0.531760,0.442986,0.328989,0.391991,0.306960,0.270309
499.000014,0.733942,0.482517,0.231643,0.392036,0.529956,0.213841,0.328749,0.550542,0.390001,0.472423,0.542921,0.433773,0.303398,0.411747,0.312811,0.294731
500.000014,0.745799,0.484742,0.232005,0.380208,0.552104,0.213964,0.335650,0.552427,0.421766,0.487456,0.539446,0.416285,0.306203,0.438451,0.317995,0.277641
501.000014,0.756180,0.492633,0.249335,0.398451,0.545868,0.248391,0.326612,0.572396,0.412617,0.512055,0.550718,0.431005,0.302655,0.415396,0.309488,0.285788
502.000014,0.784048,0.500105,0.240423,0.365397,0.559885,0.251244,0.343622,0.579839,0.413957,0.501124,0.555068,0.426397,0.324253,0.420599,0.323269,0.284835
503.000014,0.781534,0.528277,0.234822,0.391438,0.567362,0.245823,0.350479,0.590725,0.391896,0.509816,0.577880,0.449474,0.335780,0.417481,0.333823,0.309331
504.000014,0.800053,0.518954,0.232353,0.361872,0.581226,0.240741,0.371023,0.586140,0.402807,0.507016,0.582906,0.441108,0.351288,0.422671,0.348596,0.300335
505.000014,0.799116,0.512995,0.249316,0.376940,0.589380,0.242619,0.362106,0.597744,0.404783,0.509816,0.577974,0.474840,0.339700,0.432274,0.328051,0.306673
506.000014,0.809018,0.499280,0.261490,0.366570,0.610396,0.237424,0.373188,0.612576,0.417337,0.501931,0.566191,0.483573,0.325896,0.434929,0.328475,0.304839
507.000014,0.808720,0.525659,0.261892,0.370301,0.610567,0.225427,0.365011,0.636288,0.439931,0.499839,0.590444,0.502924,0.329217,0.429019,0.322971,0.309556
508.000014,0.814763,0.556167,0.262151,0.388290,0.608707,0.221314,0.365062,0.647889,0.451160,0.512286,0.612835,0.494987,0.334195,0.428367,0.335144,0.298151
509.000014,0.826892,0.569977,0.259142,0.393793,0.597352,0.251415,0.349123,0.634769,0.458581,0.511656,0.626831,0.490841,0.345292,0.436699,0.342266,0.289366
510.000014,0.829083,0.580489,0.261068,0.381302,0.603575,0.280016,0.348200,0.627659,0.438538,0.532172,0.623615,0.478448,0.318679,0.446336,0.349167,0.282345
511.000014,0.829923,0.586444,0.266574,0.394107,0.600005,0.303672,0.352689,0.630834,0.440003,0.533835,0.611484,0.466958,0.319121,0.439616,0.351958,0.292354
512.000014,0.833991,0.583501,0.275071,0.419677,0.618590,0.281994,0.361681,0.654749,0.425676,0.530165,0.622079,0.470720,0.319410,0.446016,0.355117,0.303005
513.000014,0.853033,0.567756,0.281296,0.455048,0.653964,0.282882,0.365138,0.660082,0.437481,0.537258,0.624028,0.470097,0.350013,0.448589,0.363482,0.304105
514.000014,0.869877,0.562656,0.274549,0.437373,0.691410,0.278778,0.370976,0.664447,0.441956,0.523438,0.626626,0.465438,0.347860,0.473366,0.368325,0.297507
515.000014,0.890687,0.576341,0.274975,0.446971,0.725998,0.295587,0.390483,0.679083,0.463450,0.519393,0.622947,0.479508,0.358156,0.486203,0.354944,0.298123
516.000014,0.899321,0.591675,0.280894,0.452265,0.723365,0.280149,0.404644,0.716402,0.469477,0.503360,0.638582,0.513353,0.373148,0.488638,0.353375,0.298374
517.000014,0.920560,0.608203,0.288584,0.458872,0.724796,0.308510,0.413766,0.732431,0.469674,0.515766,0.664062,0.533763,0.393927,0.460100,0.354132,0.298371
518.000014,0.924468,0.608316,0.300839,0.481162,0.712443,0.336574,0.399200,0.742454,0.454240,0.511435,0.664612,0.524952,0.400756,0.453494,0.369255,0.300703
519.000014,0.939518,0.620122,0.295399,0.471798,0.703283,0.372194,0.402832,0.733482,0.455947,0.521522,0.664490,0.506466,0.385104,0.474134,0.374543,0.297799
520.000014,0.946100,0.618665,0.307878,0.480147,0.727106,0.369934,0.397601,0.736276,0.451889,0.513973,0.672530,0.503586,0.382063,0.501995,0.375616,0.316015
521.000014,0.970963,0.620866,0.295111,0.445085,0.725582,0.348205,0.406260,0.748401,0.467877,0.531782,0.699125,0.490748,0.373570,0.513424,0.380429,0.311694
522.000014,0.975052,0.606025,0.296861,0.441307,0.749426,0.332554,0.403655,0.774147,0.487147,0.540094,0.708463,0.499047,0.362213,0.529809,0.388715,0.313636
523.000014,0.968237,0.601274,0.296808,0.447531,0.720681,0.316383,0.403712,0.798241,0.514753,0.556405,0.712549,0.523228,0.365908,0.521146,0.393622,0.301810
524.000014,0.959761,0.618313,0.302621,0.416672,0.727599,0.326429,0.400823,0.791693,0.530376,0.556440,0.711172,0.550775,0.370473,0.512341,0.398392,0.308527
525.000014,0.974783,0.645505,0.314369,0.437280,0.730143,0.349103,0.404437,0.792664,0.500446,0.538901,0.720724,0.567965,0.393818,0.504304,0.395369,0.310308
526.000014,0.996833,0.670295,0.334206,0.439560,0.749620,0.353047,0.416983,0.800306,0.505075,0.546091,0.736377,0.578305,0.373139,0.509927,0.400774,0.315003
527.000014,1.012409,0.668043,0.346275,0.451774,0.768927,0.362032,0.424024,0.823650,0.516512,0.559614,0.755736,0.594998,0.373218,0.532094,0.385881,0.301504
528.000014,1.031434,0.673799,0.342907,0.459169,0.770933,0.356469,0.414981,0.829189,0.539060,0.579649,0.754795,0.596265,0.373107,0.523815,0.383979,0.311291
529.000014,1.047123,0.654865,0.308815,0.451294,0.780886,0.369561,0.411435,0.852673,0.551925,0.558756,0.755728,0.600128,0.409622,0.533425,0.385062,0.318802
530.000014,1.074894,0.647771,0.288624,0.466130,0.814211,0.369355,0.428660,0.882708,0.543420,0.554408,0.762233,0.610545,0.417573,0.543034,0.390975,0.339693
531.000014,1.079331,0.654339,0.298270,0.437471,0.820752,0.372781,0.449755,0.909702,0.568448,0.557000,0.794721,0.603791,0.430708,0.572609,0.394713,0.348084
532.000014,1.100592,0.686258,0.305434,0.436956,0.842057,0.394767,0.438388,0.921905,0.569015,0.579434,0.800872,0.602417,0.446739,0.588423,0.385532,0.342017
533.000014,1.101998,0.718114,0.325743,0.480963,0.823758,0.396562,0.422135,0.931545,0.591467,0.592795,0.797703,0.578733,0.464464,0.580478,0.404290,0.346189
534.000014,1.131439,0.720488,0.304186,0.486176,0.855623,0.398697,0.426416,0.942171,0.607620,0.608558,0.800137,0.573378,0.471656,0.570540,0.423248,0.346091
535.000014,1.141540,0.739664,0.312323,0.491294,0.838519,0.382134,0.459185,0.952414,0.608535,0.588068,0.835401,0.583541,0.482900,0.562765,0.439339,0.348811
536.000014,1.161153,0.737656,0.311824,0.474964,0.838183,0.382966,0.473350,0.968865,0.609336,0.588897,0.863724,0.608514,0.459281,0.575445,0.425780,0.339452
537.000014,1.173407,0.748502,0.323830,0.514013,0.834858,0.391046,0.470694,0.972417,0.612036,0.585899,0.868983,0.637442,0.456144,0.579994,0.415781,0.347873
538.000014,1.186876,0.745133,0.327379,0.546945,0.855355,0.415263,0.457650,0.979936,0.619387,0.613327,0.859477,0.639706,0.443150,0.589040,0.416969,0.348577
539.000014,1.202353,0.757091,0.322049,0.504138,0.858238,0.421317,0.460145,0.998160,0.632709,0.627670,0.884154,0.659953,0.464790,0.600247,0.416540,0.344387
540.000014,1.206736,0.785263,0.314208,0.475727,0.859830,0.435953,0.480152,1.037824,0.642326,0.628083,0.899462,0.673158,0.487944,0.603832,0.425225,0.326977
541.000014,1.242268,0.795667,0.325850,0.432239,0.874042,0.428562,0.493712,1.053865,0.666617,0.638225,0.912344,0.678289,0.499469,0.614367,0.420280,0.336644
542.000014,1.265643,0.798026,0.352045,0.480524,0.888793,0.460519,0.490821,1.067457,0.664429,0.627676,0.906512,0.677101,0.526189,0.623251,0.435682,0.346167
543.000014,1.293296,0.774148,0.364227,0.487971,0.918330,0.467004,0.479951,1.084892,0.665848,0.636279,0.935233,0.690072,0.521946,0.640815,0.429159,0.349119
544.000014,1.296132,0.779478,0.349936,0.494581,0.935820,0.474975,0.483089,1.116113,0.666998,0.640325,0.968603,0.686851,0.534879,0.652337,0.462934,0.339601
545.000014,1.303394,0.789127,0.331222,0.487603,0.962254,0.469773,0.497726,1.133941,0.686523,0.656575,0.992743,0.681782,0.543461,0.658890,0.472138,0.336202
546.000014,1.304378,0.797102,0.331294,0.494112,0.963733,0.448097,0.500692,1.145240,0.697750,0.659256,1.000793,0.671999,0.538851,0.656574,0.490128,0.324024
547.000014,1.310503,0.803144,0.359003,0.515789,0.980272,0.474024,0.498855,1.146210,0.705747,0.674624,0.995972,0.691388,0.543933,0.661689,0.473335,0.339216
548.000014,1.317269,0.811590,0.366535,0.504187,0.987793,0.474985,0.498166,1.155372,0.723534,0.679970,0.988834,0.706604,0.531810,0.658771,0.477459,0.334933
549.000014,1.339554,0.831101,0.385244,0.516189,1.014225,0.496073,0.505194,1.167822,0.722780,0.693848,1.000686,0.719738,0.530042,0.683966,0.476317,0.354641
550.000014,1.368307,0.846264,0.371414,0.514747,1.020620,0.487193,0.519574,1.198047,0.741448,0.694006,1.022655,0.726511,0.538286,0.675283,0.484256,0.343743
551.000014,1.420854,0.871886,0.384606,0.522176,1.047986,0.497862,0.522956,1.218577,0.758354,0.707768,1.039297,0.741304,0.540302,0.672165,0.485053,0.353332
552.000014,1.455785,0.904204,0.378327,0.563004,1.042421,0.504678,0.526830,1.245861,0.800511,0.712146,1.065773,0.776900,0.577599,0.662232,0.475626,0.347924
553.000014,1.487365,0.886779,0.379885,0.575948,1.083919,0.515526,0.531603,1.273481,0.823045,0.725988,1.100561,0.806837,0.582658,0.681182,0.465575,0.345223
554.000014,1.508585,0.905530,0.389916,0.576178,1.110422,0.508014,0.541861,1.298533,0.844540,0.741211,1.133770,0.829098,0.610264,0.704338,0.468806,0.356289
555.000014,1.541446,0.890562,0.404211,0.516484,1.139443,0.537318,0.548892,1.324362,0.875600,0.767287,1.144329,0.824807,0.609781,0.727505,0.491991,0.356170
556.000014,1.558737,0.939116,0.398606,0.505014,1.150091,0.552277,0.539937,1.356338,0.883049,0.771611,1.159719,0.826828,0.617709,0.739496,0.507787,0.375578
557.000014,1.570060,0.938649,0.389998,0.498428,1.170552,0.572023,0.555633,1.381181,0.904104,0.780602,1.181386,0.808116,0.632303,0.771861,0.516427,0.364608
558.000014,1.583320,0.941083,0.397530,0.545449,1.215761,0.537465,0.565763,1.385164,0.910973,0.777150,1.211334,0.809451,0.663218,0.781807,0.517493,0.379741
559.000014,1.593590,0.926366,0.422219,0.561288,1.237351,0.518267,0.593568,1.389855,0.926986,0.778436,1.222691,0.815189,0.668679,0.795717,0.517745,0.373899
560.000014,1.629849,0.935419,0.429195,0.574163,1.236941,0.506090,0.594370,1.418571,0.930684,0.779801,1.232461,0.848598,0.672731,0.769313,0.508014,0.379164
561.000014,1.656964,0.993597,0.421861,0.530907,1.233372,0.534067,0.610047,1.448344,0.940879,0.799017,1.217214,0.844402,0.659864,0.770845,0.510187,0.374396
562.000014,1.697433,1.021383,0.414628,0.537498,1.256392,0.550676,0.588776,1.472028,0.953185,0.822666,1.228032,0.845650,0.667826,0.785837,0.527236,0.373604
563.000014,1.717161,1.031169,0.407105,0.546792,1.289953,0.549070,0.602319,1.492194,0.971119,0.826978,1.260952,0.845326,0.687289,0.809186,0.542350,0.382061
564.000014,1.747893,1.012205,0.420483,0.560712,1.324158,0.553635,0.598474,1.526150,0.980725,0.833242,1.287786,0.870446,0.701540,0.814180,0.545213,0.394785
565.000014,1.785145,1.024774,0.448634,0.574686,1.348534,0.575381,0.631798,1.558799,1.015888,0.835997,1.318612,0.900347,0.737743,0.825585,0.560448,0.400265
566.000014,1.814470,1.053046,0.459843,0.591197,1.375692,0.608235,0.620175,1.590762,1.044086,0.858240,1.344664,0.911431,0.765460,0.850250,0.584168,0.397013
567.000014,1.841704,1.058308,0.445280,0.579403,1.406220,0.628907,0.633241,1.621596,1.071885,0.890525,1.389465,0.930699,0.770341,0.870850,0.593139,0.397239
568.000014,1.873243,1.081486,0.424776,0.522281,1.424179,0.628042,0.638595,1.662212,1.090022,0.933518,1.404736,0.944530,0.765102,0.854272,0.586450,0.397266
569.000014,1.906647,1.078437,0.438593,0.498212,1.447714,0.633283,0.675358,1.691176,1.107876,0.960458,1.412232,0.969182,0.751776,0.842190,0.575060,0.405672
570.000014,1.927974,1.122587,0.464631,0.519349,1.445517,0.626248,0.670108,1.725774,1.127626,0.958329,1.417987,0.970470,0.766088,0.842708,0.593022,0.408842
571.000014,1.950359,1.127162,0.471655,0.575894,1.467015,0.637373,0.677469,1.755783,1.139352,0.966323,1.441339,0.982523,0.773205,0.867881,0.595965,0.413101
572.000014,1.971339,1.162458,0.459127,0.594978,1.477620,0.668452,0.654459,1.791927,1.145502,0.961855,1.472429,0.999810,0.784364,0.878150,0.616842,0.399460
573.000014,2.010909,1.161957,0.454630,0.582818,1.545578,0.688431,0.682722,1.814610,1.147122,0.984297,1.506056,1.044994,0.816796,0.882499,0.615332,0.398627
574.000014,2.057492,1.195933,0.472007,0.558392,1.564937,0.702376,0.687967,1.857538,1.184796,0.980089,1.538822,1.067995,0.856600,0.895217,0.633250,0.407487
575.000014,2.109025,1.218792,0.495651,0.552384,1.613277,0.707593,0.694944,1.908787,1.236580,1.034686,1.574571,1.091773,0.890792,0.915293,0.644347,0.431760
576.000014,2.158574,1.257478,0.500164,0.589648,1.637839,0.727607,0.686561,1.973569,1.294948,1.061584,1.613651,1.118701,0.909918,0.959126,0.661762,0.442887
577.000014,2.186719,1.279445,0.482309,0.613218,1.688046,0.729918,0.700558,2.032971,1.346421,1.118063,1.641867,1.131296,0.916426,0.982592,0.667469,0.453790
578.000014,2.228156,1.280878,0.475514,0.607156,1.713803,0.730470,0.717641,2.077247,1.380031,1.123012,1.672521,1.145909,0.928227,0.990879,0.679827,0.470563
579.000014,2.260473,1.293778,0.473949,0.589211,1.714283,0.736583,0.733585,2.116473,1.407209,1.155271,1.703882,1.139493,0.937237,0.987585,0.704343,0.481691
580.000014,2.299748,1.304039,0.488592,0.557779,1.736051,0.748681,0.742263,2.136361,1.405159,1.176845,1.735044,1.179111,0.949086,0.974586,0.717898,0.480238
581.000014,2.322086,1.330242,0.483202,0.572862,1.756987,0.768544,0.782613,2.154180,1.410151,1.199973,1.766342,1.229188,0.964118,0.992735,0.715793,0.481782
582.000014,2.426629,1.464227,0.486527,0.615077,1.865938,0.821152,0.790989,2.268999,1.519268,1.258225,1.860371,1.326205,1.028508,1.013105,0.710756,0.495129
583.000014,2.580789,1.633057,0.482685,0.641620,2.001139,0.883639,0.798638,2.448267,1.670238,1.366316,2.002938,1.419384,1.103585,1.063609,0.737564,0.519258
