?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
651.000014,6.685231,6.821196,6.672392
652.000014,6.692821,6.829695,6.679790
653.000014,6.699024,6.836547,6.685612
654.000014,6.706987,6.845051,6.693117
655.000014,6.713286,6.851770,6.698729
656.000014,6.722020,6.861126,6.706920
657.000014,6.732642,6.872398,6.716897
658.000014,6.745201,6.885924,6.729051
659.000014,6.757326,6.899243,6.740649
660.000014,6.767731,6.911102,6.750850
661.000014,6.778035,6.922294,6.760416
662.000014,6.785548,6.930695,6.767424
663.000014,6.791571,6.937635,6.773002
664.000014,6.796093,6.942565,6.776836
665.000014,6.801147,6.948301,6.781541
666.000014,6.808127,6.955869,6.787973
667.000014,6.817963,6.967041,6.797582
668.000014,6.832337,6.982623,6.811302
669.000014,6.848143,6.999702,6.826221
670.000014,6.864190,7.017225,6.841298
671.000014,6.877206,7.031981,6.853488
672.000014,6.888734,7.045346,6.864252
673.000014,6.897374,7.055642,6.872131
674.000014,6.904501,7.064086,6.878432
675.000014,6.910958,7.071448,6.884041
676.000014,6.916564,7.078111,6.889072
677.000014,6.921230,7.083527,6.893017
678.000014,6.923983,7.086940,6.895153
679.000014,6.925865,7.089897,6.897290
680.000014,6.929440,7.093705,6.900180
681.000014,6.934788,7.099483,6.904912
682.000014,6.943968,7.108663,6.912619
683.000014,6.955705,7.121515,6.923760
684.000014,6.971125,7.138680,6.938649
685.000014,6.986919,7.156161,6.953391
686.000014,7.001683,7.173037,6.967042
687.000014,7.013499,7.187114,6.977534
688.000014,7.023815,7.199825,6.986511
689.000014,7.031841,7.209837,6.993367
690.000014,7.038191,7.217888,6.998755
691.000014,7.044148,7.224829,7.003576
692.000014,7.049468,7.231367,7.007956
693.000014,7.055954,7.238662,7.013190
694.000014,7.060642,7.244823,7.017254
695.000014,7.067817,7.253246,7.023425
696.000014,7.075675,7.262466,7.030287
697.000014,7.086437,7.274922,7.040263
698.000014,7.097197,7.287146,7.050050
699.000014,7.107231,7.298995,7.059313
700.000014,7.116388,7.309645,7.067147
701.000014,7.124647,7.319977,7.074360
702.000014,7.132773,7.330914,7.082098
703.000014,7.141403,7.341332,7.089331
704.000014,7.149922,7.352159,7.096736
705.000014,7.158610,7.361965,7.103124
706.000014,7.166637,7.372424,7.110047
707.000014,7.175112,7.382745,7.117182
708.000014,7.183252,7.392999,7.123987
709.000014,7.191806,7.403629,7.131167
710.000014,7.200118,7.413674,7.137714
711.000014,7.208150,7.424332,7.144943
712.000014,7.215594,7.434099,7.151248
713.000014,7.223329,7.444633,7.158059
714.000014,7.231778,7.455210,7.165011
715.000014,7.242638,7.468540,7.174252
716.000014,7.254724,7.483681,7.184637
717.000014,7.267515,7.500045,7.195438
718.000014,7.277635,7.513834,7.203645
719.000014,7.285726,7.525482,7.209906
720.000014,7.291786,7.534723,7.214391
721.000014,7.296603,7.542468,7.217949
722.000014,7.302176,7.550208,7.221994
723.000014,7.307383,7.557233,7.225382
724.000014,7.313233,7.565182,7.229580
725.000014,7.316428,7.572199,7.232785
726.000014,7.322034,7.580514,7.237139
727.000014,7.329835,7.591112,7.243192
728.000014,7.343416,7.606588,7.253121
729.000014,7.358818,7.626002,7.265465
730.000014,7.374339,7.646760,7.277327
731.000014,7.386380,7.664339,7.284603
732.000014,7.395806,7.680544,7.289327
733.000014,7.403994,7.694577,7.290879
734.000014,7.410780,7.707977,7.290534
735.000014,7.417680,7.720993,7.286015
736.000014,7.420402,8.700971,7.283306
737.000014,,9.709337,
738.000014,,10.733724,
739.000014,,10.801592,
740.000014,,10.842052,
740.500026,,10.865453,
741.000026,,10.875341,
741.500026,,10.888573,
742.000026,,10.902230,
742.500026,,10.908308,
743.000026,,10.898500,
743.500026,,10.888026,
