?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
581.000015,5.579979,5.711371,5.580683
582.000015,5.593690,5.727373,5.594693
583.000015,5.605962,5.741795,5.607315
584.000015,5.616227,5.754136,5.617861
585.000015,5.624106,5.764102,5.626397
586.000015,5.630851,5.772307,5.633398
587.000015,5.637751,5.780604,5.640718
588.000015,5.642957,5.786694,5.645859
589.000015,5.647458,5.792317,5.650602
590.000015,5.650240,5.795838,5.653395
590.500026,5.652419,5.798696,5.655654
591.000026,5.653880,5.800628,5.657316
591.500026,5.655048,5.802234,5.658700
592.000026,5.656736,5.804259,5.660454
592.500026,5.658891,5.806895,5.662593
593.000026,5.661702,5.810223,5.665442
593.500026,5.666301,5.815351,5.670173
594.000026,5.671610,5.821591,5.675723
594.500026,5.677274,5.829284,5.682342
595.000026,5.682645,5.837603,5.689002
595.500026,5.688671,5.846861,5.696584
596.000026,5.695056,5.855887,5.704022
596.500026,5.701325,5.864446,5.711192
597.000026,5.706871,5.872155,5.717333
597.500026,5.711551,5.878789,5.722323
598.000026,5.715725,5.884892,5.726789
598.500026,5.719693,5.890591,5.731159
599.000026,5.724279,5.896719,5.736095
599.500026,5.728655,5.902469,5.740775
600.000026,5.732165,5.907295,5.744455
600.500026,5.734421,5.910924,5.747133
601.000026,5.736662,5.914252,5.749632
601.500026,5.739330,5.918108,5.752321
602.000026,5.741991,5.921917,5.754776
602.500026,5.744273,5.925488,5.756811
603.000026,5.746087,5.928271,5.758653
603.500026,5.747862,5.931074,5.760397
604.000026,5.749837,5.933936,5.762375
604.500026,5.751831,5.937114,5.764502
605.000026,5.754312,5.940853,5.767338
605.500026,5.757057,5.944900,5.770448
606.000026,5.760118,5.949103,5.773791
606.500026,5.762915,5.953180,5.776847
607.000026,5.766169,5.957999,5.780465
607.500026,5.770669,5.964241,5.785362
608.000026,5.775893,5.971698,5.791319
608.500026,5.780942,5.979707,5.797404
609.000026,5.784972,5.987591,5.802967
609.500026,5.788580,5.995242,5.807996
610.000026,5.791345,6.001972,5.812077
610.500026,5.794105,6.008312,5.815768
611.000026,5.796971,6.014358,5.819439
611.500026,5.800411,6.020609,5.823594
612.000026,5.803425,6.026414,5.827487
612.500026,5.805952,6.031445,5.830648
613.000026,5.808271,6.036053,5.833592
613.500026,5.810256,6.039954,5.835917
614.000026,5.811653,6.043219,5.837791
614.500026,5.812315,6.045539,5.838768
615.000026,5.813764,6.048353,5.840488
615.500026,5.815772,6.051958,5.842868
616.000026,5.818099,6.055799,5.845488
616.500026,5.819374,6.058826,5.847144
617.000026,5.821351,6.062450,5.849431
617.500026,5.824540,6.067963,5.853163
618.000026,5.829434,6.075701,5.858709
618.500026,5.834141,6.083962,5.864258
619.000026,5.837950,6.091932,5.869135
619.500026,5.841105,6.099772,5.873361
620.000026,5.844857,6.108766,5.878428
620.500026,5.849641,6.119181,5.884323
621.000026,5.854082,6.129736,5.890002
621.500026,5.856107,6.138117,5.893178
622.000026,5.855516,6.143795,5.893989
622.500026,5.855097,6.149379,5.894984
623.000026,5.856895,6.157078,5.898246
623.500026,5.859988,6.166279,5.902929
624.000026,5.861245,6.174202,5.906268
624.500026,5.859625,6.179511,5.907122
625.000026,5.856897,6.183805,5.907141
625.500026,5.854554,6.189219,5.908250
626.000026,5.853254,6.196206,5.910818
626.500026,5.851297,6.203878,5.913567
627.000026,5.848613,6.211281,5.915637
627.500026,5.845037,6.218614,5.917270
628.000026,5.840806,6.225781,5.918231
628.500026,5.835528,6.234204,5.919645
629.000026,4.455171,7.229884,4.545085
629.500026,3.078406,8.230450,3.170131
630.000026,1.705188,9.238362,1.795357
630.500026,1.708794,9.268473,1.796359
631.000026,1.709933,9.301150,1.796967
631.500026,1.708887,9.331738,1.795541
632.000026,1.705934,9.358467,1.792313
632.500026,1.702113,9.382594,1.788045
633.000026,1.697791,9.404461,1.783259
633.500026,1.694384,9.422499,1.779312
634.000026,1.691885,9.436420,1.776492
634.500026,1.690602,9.446607,1.775055
635.000026,1.689998,9.455530,1.774449
635.500026,1.690198,9.463207,1.774699
636.000026,1.690262,9.468997,1.774803
636.500026,1.690011,9.472937,1.774557
637.000026,1.689423,9.475068,1.773956
637.500026,1.689607,9.476427,1.774030
638.000026,1.690512,9.476785,1.774612
638.500026,1.691245,9.477105,1.775227
639.000026,,,
639.500026,,,
640.000026,,,
640.500026,,,
641.000026,,,
641.500026,,,
642.000026,,,
