?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
666.500026,6.208947,6.320904,6.169878
667.000026,6.213865,6.326264,6.174761
667.500026,6.219559,6.332476,6.180435
668.000026,6.225906,6.339103,6.186570
668.500026,6.232729,6.346281,6.193051
669.000026,6.239275,6.353359,6.199234
669.500026,6.245774,6.360388,6.205391
670.000026,6.252741,6.367903,6.212000
670.500026,6.260169,6.375870,6.219087
671.000026,6.267648,6.384025,6.226192
671.500026,6.274250,6.391286,6.232442
672.000026,6.279727,6.397190,6.237329
672.500026,6.284266,6.402305,6.241509
673.000026,6.289538,6.407662,6.246056
673.500026,6.295344,6.413711,6.250857
674.000026,6.300287,6.418888,6.254211
674.500026,6.303736,6.422891,6.256047
675.000026,6.305722,6.425685,6.257125
675.500026,6.308442,6.428888,6.259141
676.000026,6.310949,6.431998,6.261216
676.500026,6.313743,6.435093,6.263498
677.000026,6.316470,6.438185,6.265842
677.500026,6.319957,6.441673,6.268821
678.000026,6.322477,6.444138,6.270719
678.500026,6.323564,6.445182,6.271300
679.000026,6.322909,6.445031,6.270753
679.500026,6.322778,6.445148,6.270477
680.000026,6.323912,6.446457,6.271403
680.500026,6.325927,6.448644,6.273253
681.000026,6.327906,6.451136,6.275414
681.500026,6.329494,6.453391,6.277257
682.000026,6.331815,6.456073,6.279413
682.500026,6.335217,6.459835,6.282512
683.000026,6.340071,6.464923,6.286887
683.500026,6.346394,6.471811,6.292955
684.000026,6.354251,6.480184,6.300779
684.500026,6.362529,6.489224,6.309116
685.000026,6.370899,6.498172,6.317200
685.500026,6.379026,6.507109,6.324825
686.000026,6.387821,6.516783,6.333016
686.500026,6.396230,6.526165,6.340697
687.000026,6.403829,6.534800,6.347614
687.500026,6.410359,6.542213,6.353328
688.000026,6.416314,6.549137,6.358643
688.500026,6.422451,6.556057,6.364097
689.000026,6.427945,6.562309,6.368996
689.500026,6.432652,6.567634,6.373100
690.000026,6.436445,6.572095,6.376300
690.500026,6.439871,6.576151,6.379176
691.000026,6.443548,6.580360,6.382288
691.500026,6.447233,6.584582,6.385410
692.000026,6.450810,6.588783,6.388524
692.500026,6.453481,6.592001,6.390745
693.000026,6.455250,6.594332,6.392227
693.500026,6.456424,6.596057,6.393103
694.000026,6.457703,6.597688,6.393981
694.500026,6.459252,6.599522,6.395206
695.000026,6.461093,6.601593,6.396688
695.500026,6.463224,6.604160,6.398562
696.000026,6.465400,6.606674,6.400321
696.500026,6.467282,6.608916,6.401948
697.000026,6.469132,6.611043,6.403476
697.500026,6.471740,6.614141,6.405756
698.000026,6.476078,6.618892,6.409671
698.500026,6.482180,6.625600,6.415109
699.000026,6.489274,6.633265,6.421481
699.500026,6.496411,6.641288,6.427977
700.000026,6.502697,6.648549,6.433911
700.500026,6.508628,6.655543,6.439391
701.000026,6.514680,6.662523,6.444670
701.500026,6.520912,6.669934,6.449994
702.000026,6.526570,6.676861,6.454809
702.500026,6.531548,6.683030,6.458813
703.000026,6.535755,6.688285,6.462047
703.500026,6.539357,6.692734,6.464634
704.000026,6.542960,6.697257,6.467276
704.500026,6.546518,6.701588,6.469894
705.000026,6.549655,6.705476,6.472048
705.500026,6.551723,6.708238,6.473399
706.000026,6.553251,6.710531,6.474263
706.500026,6.555231,6.713248,6.475624
707.000026,6.557459,6.715976,6.477194
707.500026,6.559392,6.718460,6.478566
708.000026,6.561221,6.720810,6.479877
708.500026,6.563234,6.723579,6.481489
709.000026,6.566345,6.727040,6.483949
709.500026,6.569163,6.730617,6.486371
710.000026,6.572708,6.734946,6.489378
710.500026,6.577375,6.740830,6.493614
711.000026,6.584148,6.748814,6.499624
711.500026,6.591948,6.757945,6.506285
712.000026,6.599492,6.767059,6.512449
712.500026,6.607048,6.776304,6.518237
713.000026,6.614407,6.785773,6.523661
713.500026,6.621991,6.795510,6.528792
714.000026,6.628026,6.804061,6.532633
714.500026,6.633126,6.811425,6.535679
715.000026,6.637253,6.817742,6.538297
715.500026,6.641543,6.823849,6.541006
716.000026,6.645278,6.829504,6.543429
716.500026,6.648894,6.834562,6.545623
717.000026,6.651852,6.839065,6.547570
717.500026,6.654806,6.843224,6.549544
718.000026,6.657088,6.847082,6.551200
718.500026,6.659197,6.850543,6.552562
719.000026,6.660920,6.853495,6.553541
719.500026,6.662837,6.856623,6.554725
720.000026,6.665420,6.860185,6.556502
720.500026,6.667737,6.863577,6.558053
721.000026,6.669482,6.866276,6.559050
721.500026,6.670142,6.867922,6.559148
722.000026,6.670528,6.869242,6.558944
722.500026,6.671197,6.870689,6.559062
723.000026,6.672565,6.872767,6.559707
723.500026,6.674613,6.875429,6.561129
724.000026,6.676838,6.878466,6.562662
724.500026,6.679087,6.881552,6.564310
725.000026,6.681504,6.885066,6.565843
725.500026,6.684370,6.889080,6.567818
726.000026,6.688632,6.894935,6.570939
726.500026,6.694298,6.902731,6.575248
727.000026,6.702175,6.913552,6.579716
727.500026,6.709962,6.925997,6.582391
728.000026,6.717403,6.939423,6.583410
728.500026,6.723468,6.952575,6.582711
729.000026,6.728430,6.965690,6.580245
729.500026,6.733159,6.981858,6.571210
730.000026,6.734985,8.267400,4.983701
730.500026,,9.546953,3.373645
731.000026,,10.826443,1.770818
731.500026,,10.835034,1.746277
732.000026,,10.842920,1.745003
732.500026,,10.839795,1.742367
733.000026,,10.829359,1.739953
733.500026,,10.817076,1.737700
734.000026,,10.807345,1.736846
734.500026,,10.800277,1.736898
735.000026,,10.798189,1.737759
