?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
612.000026,5.946299,6.146369,5.902154
612.500026,5.949506,6.150123,5.905053
613.000026,5.953707,6.155230,5.909017
613.500026,5.959190,6.161661,5.914224
614.000026,5.966041,6.169419,5.920687
614.500026,5.972754,6.177132,5.927121
615.000026,5.979071,6.184616,5.933055
615.500026,5.985341,6.192289,5.938938
616.000026,5.992279,6.200773,5.945115
616.500026,5.998793,6.209005,5.950890
617.000026,6.004442,6.216534,5.955835
617.500026,6.008726,6.222798,5.959738
618.000026,6.013238,6.229133,5.963718
618.500026,6.017937,6.235443,5.967917
619.000026,6.022732,6.241675,5.972037
619.500026,6.026171,6.246523,5.975006
620.000026,6.028802,6.250519,5.977203
620.500026,6.031395,6.254289,5.979493
621.000026,6.034219,6.258299,5.981948
621.500026,6.036736,6.262008,5.984267
622.000026,6.038623,6.265157,5.985985
622.500026,6.040393,6.267936,5.987473
623.000026,6.042648,6.271220,5.989379
623.500026,6.046260,6.275787,5.992448
624.000026,6.050995,6.281533,5.996714
624.500026,6.056619,6.288386,6.001870
625.000026,6.062522,6.295701,6.007353
625.500026,6.068337,6.303417,6.012936
626.000026,6.073483,6.310409,6.017646
626.500026,6.078313,6.317236,6.022080
627.000026,6.083157,6.324050,6.026351
627.500026,6.088900,6.331867,6.031369
628.000026,6.094579,6.339605,6.036180
628.500026,6.099409,6.346398,6.040163
629.000026,6.102800,6.351620,6.042915
629.500026,6.105277,6.355908,6.044805
630.000026,6.107944,6.360302,6.046979
630.500026,6.110851,6.365012,6.049417
631.000026,6.114390,6.370433,6.052760
631.500026,6.117284,6.375015,6.055273
632.000026,6.118572,6.377887,6.056138
632.500026,6.118290,6.378825,6.055239
633.000026,6.118797,6.380440,6.055186
633.500026,6.121177,6.383907,6.057275
634.000026,6.124251,6.387893,6.059970
634.500026,6.126720,6.391508,6.062171
635.000026,6.128246,6.394078,6.063143
635.500026,6.130018,6.397022,6.064392
636.000026,6.132477,6.400727,6.066177
636.500026,6.136488,6.406300,6.069675
637.000026,6.142527,6.414321,6.074908
637.500026,6.149608,6.423765,6.081143
638.000026,6.157116,6.433872,6.087300
638.500026,6.163596,6.443614,6.092341
639.000026,6.169855,6.453426,6.096646
639.500026,6.175302,6.462999,6.099869
640.000026,6.180374,6.472606,6.102559
640.500026,6.184527,6.481541,6.104070
641.000026,6.188298,6.490189,6.104863
641.500026,6.192077,6.498768,6.104912
642.000026,6.195973,6.507887,6.104221
642.500026,6.200024,6.518020,6.101894
643.000026,6.203394,6.529573,6.094210
643.500026,4.894610,7.275471,4.793785
644.000026,3.601022,8.058750,3.512131
644.500026,2.305370,8.846450,2.234547
645.000026,2.321396,8.907009,2.251540
645.500026,2.320116,8.935253,2.250524
646.000026,2.316868,8.960970,2.247946
646.500026,2.307511,8.979611,2.238970
647.000026,2.293781,8.993135,2.225856
647.500026,2.279468,9.004816,2.211956
648.000026,2.267829,9.018261,2.201044
648.500026,2.260140,9.032018,2.193944
649.000026,2.256878,9.039112,2.191100
