?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
571.000014,4.645247,4.711887,4.651079
572.000014,4.649869,4.716754,4.655543
573.000014,4.654359,4.721534,4.659904
574.000014,4.659208,4.726494,4.664631
575.000014,4.666503,4.733952,4.671958
576.000014,4.676567,4.744309,4.682074
577.000014,4.688507,4.756824,4.694056
578.000014,4.702222,4.771182,4.707693
579.000014,4.716456,4.786032,4.721777
580.000014,4.729465,4.799572,4.734667
581.000014,4.739483,4.810190,4.744772
582.000014,4.747453,4.818523,4.752844
583.000014,4.754230,4.825541,4.759682
584.000014,4.760043,4.831501,4.765385
585.000014,4.765578,4.837254,4.770752
586.000014,4.770956,4.843024,4.775911
587.000014,4.776761,4.849193,4.781730
588.000014,4.784043,4.856873,4.789094
589.000014,4.793402,4.866495,4.798485
590.000014,4.803101,4.876546,4.808102
590.500026,4.811053,4.884860,4.815949
591.000026,4.817577,4.891955,4.822591
591.500026,4.824381,4.899162,4.829480
592.000026,4.831489,4.906587,4.836722
592.500026,4.838264,4.913475,4.843349
593.000026,4.843623,4.918927,4.848586
593.500026,4.847571,4.923156,4.852399
594.000026,4.850866,4.926580,4.855602
594.500026,4.854338,4.930205,4.859009
595.000026,4.858145,4.934259,4.862862
595.500026,4.861486,4.937972,4.866289
596.000026,4.864350,4.941078,4.869125
596.500026,4.866436,4.943363,4.871268
597.000026,4.868795,4.945820,4.873704
597.500026,4.871776,4.948864,4.876672
598.000026,4.874883,4.951803,4.879716
598.500026,4.877514,4.954384,4.882264
599.000026,4.879866,4.956782,4.884557
599.500026,4.883095,4.960307,4.887816
600.000026,4.887333,4.964732,4.891917
600.500026,4.891849,4.969591,4.896489
601.000026,4.896193,4.974136,4.900651
601.500026,4.900239,4.978428,4.904794
602.000026,4.905519,4.983961,4.910091
602.500026,4.911847,4.990656,4.916524
603.000026,4.919278,4.998569,4.923976
603.500026,4.926449,5.006017,4.930973
604.000026,4.933059,5.012870,4.937382
604.500026,4.938909,5.019122,4.943228
605.000026,4.943737,5.024242,4.948219
605.500026,4.947918,5.028690,4.952545
606.000026,4.951745,5.032443,4.956246
606.500026,4.955782,5.036690,4.960252
607.000026,4.959339,5.040265,4.963786
607.500026,4.962585,5.043716,4.967116
608.000026,4.964971,5.046215,4.969498
608.500026,4.967326,5.048883,4.971843
609.000026,4.969460,5.051228,4.973898
609.500026,4.971489,5.053593,4.975871
610.000026,4.973729,5.055829,4.978006
610.500026,4.976579,5.058686,4.980723
611.000026,4.981075,5.063132,4.985219
611.500026,4.987099,5.069521,4.991343
612.000026,4.994200,5.076973,4.998496
612.500026,5.001760,5.084887,5.005973
613.000026,5.009495,5.092772,5.013497
613.500026,5.016534,5.100221,5.020491
614.000026,5.022954,5.106905,5.026897
614.500026,5.028533,5.112945,5.032587
615.000026,5.034014,5.118727,5.038147
615.500026,5.039346,5.124531,5.043470
616.000026,5.044564,5.130115,5.048652
616.500026,5.049506,5.135351,5.053527
617.000026,5.054003,5.139974,5.057989
617.500026,5.057890,5.144013,5.061845
618.000026,5.061626,5.147859,5.065553
618.500026,5.065179,5.151566,5.069063
619.000026,5.067916,5.154500,5.071860
619.500026,5.069749,5.156429,5.073701
620.000026,5.070735,5.157510,5.074839
620.500026,5.072754,5.159526,5.076797
621.000026,5.075229,5.162228,5.079325
621.500026,5.077897,5.165124,5.081871
622.000026,5.079445,5.166901,5.083430
622.500026,5.080538,5.168244,5.084450
623.000026,5.082352,5.170295,5.086242
623.500026,5.086260,5.174382,5.090028
624.000026,5.091677,5.179847,5.095344
624.500026,5.098216,5.186647,5.101895
625.000026,5.104605,5.193250,5.108262
625.500026,5.110910,5.199834,5.114671
626.000026,5.116347,5.205583,5.120121
626.500026,5.121502,5.211193,5.125335
627.000026,5.126667,5.216755,5.130300
627.500026,5.132624,5.222963,5.136078
628.000026,5.138496,5.228991,5.141874
628.500026,5.143602,5.234356,5.147093
629.000026,5.147057,5.237880,5.150647
629.500026,5.149314,5.240368,5.152868
630.000026,5.151576,5.242764,5.155148
630.500026,5.154634,5.246274,5.158291
631.000026,5.158215,5.250170,5.161987
631.500026,5.161762,5.253919,5.165488
632.000026,5.164719,5.256906,5.168282
632.500026,5.167252,5.259569,5.170653
633.000026,5.170134,5.262757,5.173468
633.500026,5.174130,5.266981,5.177383
634.000026,5.179049,5.272138,5.182376
634.500026,5.184334,5.277469,5.187782
635.000026,5.189353,5.282840,5.192956
635.500026,5.194511,5.288322,5.198175
636.000026,5.199769,5.294229,5.203267
636.500026,5.205580,5.300366,5.208904
637.000026,5.211574,5.306725,5.214828
637.500026,5.218090,5.313278,5.221248
638.000026,5.224486,5.319990,5.227691
638.500026,5.231281,5.327191,5.234460
639.000026,5.237551,5.334060,5.240839
639.500026,5.243129,5.339984,5.246316
640.000026,5.247671,5.344785,5.250699
640.500026,5.251734,5.348940,5.254586
641.000026,5.255538,5.352796,5.258255
641.500026,5.259511,5.356780,5.262188
642.000026,5.263554,5.361075,5.266346
642.500026,5.267693,5.365580,5.270604
643.000026,5.270715,5.368918,5.273680
643.500026,5.272396,5.370687,5.275230
644.000026,5.273402,5.371910,5.276244
644.500026,5.274525,5.373248,5.277369
645.000026,5.276079,5.375129,5.279034
645.500026,5.278084,5.377107,5.281011
646.000026,5.280402,5.379728,5.283342
646.500026,5.283945,5.383492,5.286768
647.000026,5.287948,5.387922,5.290726
647.500026,5.293111,5.393051,5.295674
648.000026,5.298610,5.398695,5.301140
648.500026,5.305204,5.405555,5.307644
649.000026,5.312810,5.413766,5.315381
649.500026,5.320940,5.422465,5.323539
650.000026,5.329078,5.431029,5.331653
650.500026,5.336292,5.438580,5.338834
651.000026,5.343175,5.445882,5.345674
651.500026,5.349113,5.452347,5.351678
652.000026,5.354716,5.458474,5.357265
652.500026,5.359604,5.463719,5.362025
653.000026,5.364437,5.468838,5.366716
653.500026,5.369142,5.473716,5.371234
654.000026,5.372905,5.477629,5.374898
654.500026,5.376168,5.480962,5.377995
655.000026,5.378952,5.483975,5.380856
655.500026,5.382198,5.487365,5.384115
656.000026,5.384936,5.490512,5.387023
656.500026,5.387003,5.492787,5.389078
657.000026,5.389024,5.495179,5.391136
657.500026,5.391455,5.497786,5.393590
658.000026,5.394353,5.500924,5.396492
658.500026,5.396293,5.503132,5.398448
659.000026,5.396997,5.503944,5.399132
659.500026,5.397135,5.504239,5.399180
660.000026,5.397767,5.505066,5.400011
660.500026,5.399602,5.506983,5.401791
661.000026,5.401909,5.509377,5.404122
661.500026,5.404062,5.511584,5.406121
662.000026,5.405822,5.513584,5.407851
662.500026,5.408465,5.516330,5.410415
663.000026,5.412502,5.520403,5.414320
663.500026,5.418325,5.526418,5.420007
664.000026,5.425099,5.533622,5.426752
664.500026,5.433019,5.542252,5.434716
665.000026,5.441777,5.551625,5.443506
665.500026,5.450513,5.560773,5.452038
666.000026,5.459248,5.569926,5.460595
666.500026,5.467516,5.578843,5.468747
667.000026,5.475376,5.587519,5.476781
667.500026,5.481988,5.594721,5.483391
668.000026,5.487885,5.600799,5.489279
668.500026,5.493262,5.606392,5.494488
669.000026,5.498767,5.612193,5.499936
669.500026,5.503422,5.617326,5.504558
670.000026,5.507833,5.622262,5.508973
670.500026,5.511351,5.626119,5.512483
671.000026,5.514214,5.629339,5.515317
671.500026,5.516694,5.632129,5.517799
672.000026,5.519988,5.635839,5.521138
672.500026,5.523000,5.639194,5.524248
673.000026,5.525889,5.642154,5.527045
673.500026,5.527243,5.643559,5.528351
674.000026,5.528915,5.645327,5.529930
674.500026,5.530381,5.646905,5.531360
675.000026,5.532452,5.649047,5.533168
675.500026,5.534570,5.651241,5.535108
676.000026,5.536632,5.653354,5.537075
676.500026,5.538394,5.655430,5.538938
677.000026,5.539900,5.657228,5.540505
677.500026,5.541063,5.658857,5.541785
678.000026,5.543533,5.661555,5.544263
678.500026,5.548428,5.666752,5.549197
679.000026,5.555327,5.674022,5.556057
679.500026,5.562582,5.681671,5.563344
680.000026,5.568902,5.688370,5.569498
680.500026,5.574956,5.694838,5.575347
681.000026,5.581173,5.701647,5.581411
681.500026,5.588678,5.709888,5.588918
682.000026,5.597016,5.718832,5.597345
682.500026,5.604309,5.726571,5.604725
683.000026,5.609507,5.732193,5.609808
683.500026,5.613353,5.736478,5.613518
684.000026,5.617885,5.741406,5.617673
684.500026,5.623480,5.747400,5.623246
685.000026,5.628706,5.753042,5.628304
685.500026,5.632901,5.757663,5.632506
686.000026,5.635501,5.760450,5.635020
686.500026,5.637761,5.762914,5.637281
687.000026,5.639514,5.764934,5.639073
687.500026,5.641706,5.767445,5.641233
688.000026,5.644623,5.770776,5.644238
688.500026,5.648931,5.775464,5.648373
689.000026,5.653375,5.780208,5.652687
689.500026,5.656365,5.783357,5.655399
690.000026,5.657984,5.785051,5.656959
690.500026,5.659888,5.787285,5.658786
691.000026,5.663138,5.790833,5.662026
691.500026,5.667568,5.795617,5.666450
692.000026,5.671787,5.800305,5.670796
692.500026,5.676691,5.805615,5.675756
693.000026,5.681552,5.811119,5.680721
693.500026,5.687274,5.817335,5.686314
694.000026,5.693390,5.824078,5.692329
694.500026,5.699698,5.830781,5.698423
695.000026,5.705360,5.837001,5.703970
695.500026,5.710090,5.842104,5.708722
696.000026,5.714181,5.846652,5.712799
696.500026,5.718140,5.850823,5.716706
697.000026,5.722024,5.855210,5.720454
697.500026,5.725626,5.859190,5.724025
698.000026,5.728472,5.862467,5.726906
698.500026,5.730506,5.864798,5.728834
699.000026,5.732422,5.867008,5.730667
699.500026,5.735029,5.869806,5.733019
700.000026,5.737558,5.872525,5.735440
700.500026,5.740478,5.875669,5.738146
701.000026,5.743203,5.878746,5.740843
701.500026,5.746348,5.882232,5.744020
702.000026,5.750843,5.887289,5.748435
702.500026,5.756761,5.893830,5.754324
703.000026,5.763816,5.901666,5.761380
703.500026,5.770238,5.908642,5.767915
704.000026,5.776437,5.915422,5.774079
704.500026,5.782678,5.922058,5.780178
705.000026,5.788732,5.928819,5.786185
705.500026,5.795133,5.935883,5.792443
706.000026,5.801168,5.942651,5.798306
706.500026,5.806738,5.948928,5.803689
707.000026,5.811101,5.953796,5.807992
707.500026,5.815076,5.958416,5.811882
708.000026,5.819214,5.962866,5.815733
708.500026,5.823102,5.967167,5.819368
709.000026,5.826143,5.970524,5.822189
709.500026,5.828901,5.973680,5.824917
710.000026,5.831695,5.976853,5.827617
710.500026,5.834385,5.979829,5.830333
711.000026,5.836445,5.982299,5.832392
711.500026,5.838221,5.984432,5.834202
712.000026,5.840139,5.986663,5.835994
712.500026,5.842247,5.988932,5.837991
713.000026,5.844408,5.991493,5.840127
713.500026,5.846795,5.994341,5.842547
714.000026,5.850768,5.998753,5.846401
714.500026,5.856217,6.004518,5.851651
715.000026,5.862680,6.011546,5.858093
715.500026,5.869279,6.018950,5.864616
716.000026,5.876047,6.026648,5.871266
716.500026,5.882874,6.034283,5.877897
717.000026,5.889319,6.041530,5.884305
717.500026,5.895470,6.048209,5.890290
718.000026,5.901114,6.054543,5.895585
718.500026,5.906358,6.060456,5.900516
719.000026,5.911082,6.065901,5.904980
719.500026,5.915731,6.071232,5.909503
720.000026,5.919726,6.075834,5.913389
720.500026,5.923078,6.079806,5.916618
721.000026,5.925712,6.082938,5.919104
721.500026,5.928166,6.085927,5.921514
722.000026,5.930459,6.088685,5.923791
722.500026,5.932575,6.091103,5.925878
723.000026,5.934437,6.093146,5.927621
723.500026,5.935950,6.094983,5.929053
724.000026,5.937874,6.097116,5.930772
724.500026,5.939664,6.099228,5.932402
725.000026,5.942153,6.102138,5.934825
725.500026,5.945223,6.105796,5.937821
726.000026,5.949351,6.110490,5.941772
726.500026,5.954153,6.115820,5.946453
727.000026,5.959459,6.121736,5.951718
727.500026,5.965827,6.128798,5.958059
728.000026,5.972528,6.136436,5.964665
728.500026,5.979335,6.144224,5.971232
729.000026,5.985401,6.151238,5.977031
729.500026,5.990897,6.157641,5.982116
730.000026,5.995916,6.163611,5.986952
730.500026,6.000683,6.169154,5.991503
731.000026,6.005240,6.174376,5.995815
731.500026,6.009639,6.179509,6.000032
732.000026,6.014141,6.184834,6.004273
732.500026,6.018235,6.189659,6.008260
733.000026,6.021955,6.193927,6.011713
733.500026,6.024518,6.196969,6.013942
734.000026,6.026696,6.199501,6.015727
734.500026,6.028361,6.201652,6.017153
735.000026,6.029892,6.203644,6.018619
735.500026,6.031557,6.205905,6.020398
736.000026,6.033386,6.208126,6.022166
736.500026,6.035584,6.210720,6.024326
737.000026,6.038156,6.213724,6.026694
737.500026,6.041215,6.217320,6.029567
738.000026,6.045784,6.222544,6.033906
738.500026,6.051539,6.229180,6.039442
739.000026,6.058846,6.237363,6.046571
739.500026,6.066470,6.246126,6.053979
740.000026,6.073563,6.254320,6.060861
740.500026,6.079921,6.262085,6.066746
741.000026,6.086097,6.269669,6.072541
741.500026,6.092588,6.277586,6.078560
742.000026,6.099194,6.285337,6.084773
742.500026,6.105222,6.292393,6.090249
743.000026,6.110150,6.298315,6.094761
743.500026,6.114169,6.303518,6.098449
744.000026,6.117953,6.308557,6.101980
744.500026,6.121478,6.313192,6.105177
745.000026,6.124765,6.317366,6.108193
745.500026,6.127403,6.320705,6.110602
746.000026,6.129952,6.323893,6.112863
746.500026,6.132435,6.326888,6.114999
747.000026,6.134711,6.329841,6.117158
747.500026,6.137377,6.332984,6.119558
748.000026,6.139844,6.336192,6.121984
748.500026,6.142036,6.338865,6.123826
749.000026,6.143478,6.340754,6.125110
749.500026,6.144221,6.341869,6.125606
750.000026,6.145207,6.343229,6.126494
750.500026,6.146518,6.345000,6.127694
751.000026,6.148431,6.347275,6.129573
751.500026,6.149956,6.349202,6.130980
752.000026,6.151282,6.351118,6.132226
752.500026,6.153062,6.353494,6.133876
753.000026,6.155878,6.356984,6.136602
753.500026,6.159286,6.361065,6.139920
754.000026,6.163644,6.366264,6.144068
754.500026,6.169256,6.372790,6.149352
755.000026,6.176015,6.380597,6.155740
755.500026,6.183230,6.389067,6.162448
756.000026,6.190493,6.397692,6.169201
756.500026,6.197705,6.406548,6.175801
757.000026,6.204797,6.415415,6.182184
757.500026,6.211193,6.423855,6.187929
758.000026,6.217515,6.432146,6.193525
758.500026,6.223702,6.440117,6.198954
759.000026,6.229418,6.447562,6.204176
759.500026,6.234465,6.454233,6.208697
760.000026,6.238554,6.459819,6.212361
760.500026,6.242233,6.464807,6.215373
761.000026,6.245545,6.469237,6.218208
761.500026,6.248481,6.473418,6.220816
762.000026,6.251113,6.477285,6.223211
762.500026,6.253959,6.481319,6.225740
763.000026,6.256742,6.485064,6.228171
763.500026,6.259059,6.488149,6.230005
764.000026,6.260339,6.490105,6.231033
764.500026,6.261030,6.491529,6.231480
765.000026,6.263001,6.494210,6.233321
765.500026,6.265714,6.497522,6.235802
766.000026,6.268412,6.500818,6.238333
766.500026,6.269749,6.502539,6.239471
767.000026,6.270769,6.504082,6.240305
767.500026,6.273174,6.507142,6.242440
768.000026,6.277088,6.512109,6.246164
768.500026,6.282402,6.518732,6.251150
769.000026,6.287969,6.525636,6.256387
769.500026,6.293322,6.532572,6.261135
770.000026,6.299038,6.539722,6.266318
770.500026,6.305149,6.547565,6.271543
771.000026,6.311877,6.555990,6.277242
771.500026,6.318061,6.564428,6.282573
772.000026,6.323557,6.572070,6.287340
772.500026,6.328589,6.579321,6.291740
773.000026,6.333264,6.586100,6.295590
773.500026,6.337849,6.592702,6.299351
774.000026,6.342249,6.598939,6.303092
774.500026,6.345981,6.604306,6.306222
775.000026,6.348784,6.608753,6.308538
775.500026,6.350498,6.612019,6.309794
776.000026,6.352220,6.615082,6.310903
776.500026,6.354519,6.618295,6.312622
777.000026,6.357337,6.622065,6.315068
777.500026,6.359520,6.625113,6.316853
778.000026,6.360932,6.627566,6.318050
778.500026,6.362261,6.629892,6.318976
779.000026,6.364287,6.632877,6.320635
779.500026,6.367030,6.636414,6.322900
780.000026,6.369941,6.640230,6.325392
780.500026,6.373619,6.645118,6.328631
781.000026,6.378412,6.651522,6.332974
781.500026,6.384579,6.659339,6.338333
782.000026,6.390955,6.667711,6.343789
782.500026,6.397142,6.675992,6.348942
783.000026,6.402261,6.683507,6.353111
783.500026,6.407692,6.691274,6.357479
784.000026,6.413216,6.699279,6.361875
784.500026,6.419184,6.707777,6.366723
785.000026,6.424084,6.715057,6.370622
785.500026,6.427136,6.720506,6.372805
786.000026,6.429680,6.725037,6.374404
786.500026,6.432619,6.729927,6.376530
787.000026,6.436648,6.735678,6.379693
787.500026,6.440114,6.740872,6.382463
788.000026,6.442024,6.744215,6.383719
788.500026,6.443351,6.746804,6.384495
789.000026,6.444744,6.749308,6.385324
789.500026,6.446699,6.752419,6.386817
790.000026,6.448466,6.755329,6.388166
790.500026,6.450290,6.758272,6.389596
791.000026,6.452440,6.761567,6.391244
791.500026,6.454679,6.764871,6.392966
792.000026,6.457282,6.768477,6.395052
792.500026,6.460045,6.772378,6.397243
793.000026,6.463267,6.777033,6.399766
793.500026,6.467409,6.782937,6.403118
794.000026,6.472398,6.789911,6.407205
794.500026,6.477965,6.797581,6.411715
795.000026,6.483494,6.805481,6.416049
795.500026,6.488353,6.812666,6.419595
796.000026,6.492659,6.819473,6.422592
796.500026,6.496315,6.825841,6.425033
797.000026,6.500220,6.832585,6.427701
797.500026,6.504705,6.839641,6.431007
798.000026,6.507778,6.844975,6.432810
798.500026,6.509573,6.848902,6.433492
799.000026,6.510611,6.852053,6.433626
799.500026,6.513645,6.856900,6.435770
800.000026,6.517669,6.862754,6.438899
800.500026,6.521349,6.868187,6.441631
801.000026,6.522787,6.871532,6.442171
801.500026,6.523931,6.874643,6.442529
802.000026,6.525986,6.878811,6.443600
802.500026,6.529956,6.884946,6.446706
803.000026,6.534075,6.891057,6.449851
803.500026,6.537189,6.896189,6.451945
804.000026,6.540321,6.901489,6.453850
804.500026,6.545008,6.908785,6.456929
805.000026,6.550901,6.917838,6.461007
805.500026,6.556646,6.927135,6.464764
806.000026,6.560694,6.935073,6.466858
806.500026,6.564187,6.942260,6.468302
807.000026,6.567634,6.949355,6.469579
807.500026,6.571055,6.956179,6.470954
808.000026,6.574674,6.963179,6.472506
808.500026,6.577787,6.969745,6.473808
809.000026,6.580705,6.975956,6.474780
809.500026,6.582295,6.980661,6.474759
810.000026,6.583490,6.984466,6.474184
810.500026,6.585010,6.988169,6.474021
811.000026,6.587175,6.992480,6.474456
811.500026,6.589166,6.996750,6.474645
812.000026,6.590258,7.000384,6.473897
812.500026,6.590966,7.003735,6.472570
813.000026,6.592623,7.008080,6.472148
813.500026,6.595695,7.014265,6.472917
814.000026,6.600068,7.022417,6.474504
814.500026,6.603875,7.031217,6.474409
815.000026,6.607049,7.040700,6.472124
815.500026,6.609035,7.050835,6.466558
816.000026,6.610757,7.064639,6.455849
816.500026,6.611416,7.071783,6.449872
817.000026,,,
817.500026,1.748560,11.001526,
818.000026,1.748057,11.060911,
818.500026,1.750373,11.181662,
819.000026,1.744820,11.292130,
819.500026,1.744128,11.398430,
820.000026,1.745157,11.498102,
820.500026,1.746917,11.595289,
821.000026,1.747260,11.689809,
821.500026,1.745674,11.781382,
822.000026,1.743686,11.871826,
822.500026,1.743128,11.963156,
823.000026,1.744035,12.055775,
823.500026,1.745597,12.148916,
824.000026,1.746633,12.241452,
824.500026,1.745194,12.331109,
825.000026,1.743279,12.420132,
825.500026,1.741725,12.509130,
826.000026,1.742965,12.600837,
826.500026,1.744413,12.670281,
827.000026,1.745233,12.705056,
827.500026,,,
828.000026,,,
828.500026,,,
829.000026,,,
829.500026,,,
830.000026,,,
830.500026,,,
831.000026,,,
831.500026,,,
832.000026,,,
832.500026,,,
833.000026,,,
