?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
0.000000,0.000000,0.000000,0.000000
10.000000,0.002315,0.002319,0.002514
20.000000,0.028928,0.028779,0.029650
30.000000,0.135651,0.135133,0.137156
40.000000,0.309485,0.308586,0.311534
50.000000,0.486834,0.486208,0.490093
60.000000,0.604428,0.604419,0.609546
70.000000,0.690580,0.691796,0.698635
80.000000,0.774934,0.777090,0.785389
90.000000,0.888783,0.891277,0.899455
100.000000,1.013262,1.015337,1.022794
110.000000,1.172555,1.173980,1.180339
120.000000,1.331898,1.333078,1.339190
130.000000,1.500768,1.501888,1.507809
140.000000,1.658856,1.660597,1.667128
150.000000,1.782585,1.784717,1.791789
160.000000,1.872248,1.874489,1.881698
170.000000,1.934438,1.936454,1.942551
180.000000,1.991973,1.992620,1.998519
190.000000,2.021284,2.020735,2.026709
200.000000,2.048392,2.046879,2.053846
210.000000,2.112805,2.112262,2.118028
220.000000,2.241963,2.243065,2.247063
230.000000,2.383162,2.385706,2.386916
240.000000,2.493796,2.497508,2.496958
250.000000,2.570605,2.575289,2.573206
260.000000,2.659712,2.665973,2.662033
270.000000,2.755906,2.763716,2.757766
280.000000,2.851300,2.861017,2.852739
290.000000,2.936651,2.948205,2.937679
300.000000,3.025809,3.039685,3.026468
310.000000,3.118922,3.135304,3.119171
320.000000,3.206664,3.225541,3.206454
330.000000,3.296603,3.318437,3.295964
340.000000,3.381640,3.406556,3.380511
350.000000,3.468570,3.496731,3.466853
360.000000,3.553902,3.585433,3.551713
370.000000,3.642968,3.678274,3.640467
380.000000,3.729790,3.769489,3.727134
390.000000,3.815965,3.860505,3.813238
400.000000,3.902680,3.952749,3.900060
410.000000,3.963764,4.018011,3.961378
411.000014,3.998611,4.055389,3.996463
412.000014,4.006867,4.064358,4.005027
413.000014,4.015734,4.073820,4.013962
414.000014,4.024126,4.082855,4.022341
415.000014,4.032693,4.092237,4.030852
416.000014,4.040910,4.101076,4.039274
417.000014,4.049146,4.110057,4.047828
418.000014,4.057850,4.119371,4.056638
419.000014,4.066308,4.128693,4.065125
420.000014,4.074702,4.137861,4.073510
421.000014,4.083054,4.146945,4.082094
422.000014,4.091694,4.156251,4.090849
423.000014,4.100586,4.165837,4.099887
424.000014,4.109168,4.175168,4.108449
425.000014,4.117710,4.184653,4.117220
426.000014,4.125833,4.193777,4.125654
427.000014,4.134362,4.203086,4.134482
428.000014,4.142319,4.211753,4.142516
429.000014,4.150538,4.220714,4.150734
430.000014,4.158942,4.230032,4.159250
431.000014,4.167258,4.239286,4.167930
432.000014,4.175699,4.248575,4.176592
433.000014,4.183534,4.257134,4.184570
434.000014,4.191497,4.265976,4.192571
435.000014,4.199495,4.274964,4.200853
436.000014,4.207821,4.284421,4.209542
437.000014,4.215962,4.293439,4.218037
438.000014,4.224294,4.302610,4.226399
439.000014,4.232105,4.311245,4.234233
440.000014,4.240565,4.320789,4.242874
441.000014,4.248393,4.329705,4.251171
442.000014,4.256761,4.339294,4.260026
443.000014,4.265224,4.348844,4.268704
444.000014,4.274986,4.359822,4.278642
445.000014,4.284712,4.370811,4.288745
446.000014,4.294887,4.382347,4.299326
447.000014,4.304313,4.393076,4.309069
448.000014,4.313331,4.403352,4.318281
449.000014,4.321655,4.412879,4.327067
450.000014,4.329266,4.421700,4.335276
451.000014,4.336386,4.429882,4.342901
452.000014,4.342073,4.436474,4.348843
453.000014,4.348209,4.443479,4.355003
454.000014,4.354120,4.450331,4.360998
455.000014,4.361942,4.459355,4.369169
456.000014,4.369953,4.468726,4.377776
457.000014,4.379298,4.479574,4.387626
458.000014,4.387633,4.489491,4.396319
459.000014,4.396439,4.499813,4.405600
460.000014,4.404599,4.509468,4.414423
461.000014,4.413427,4.519975,4.424000
462.000014,4.421481,4.529711,4.432634
463.000014,4.430414,4.540347,4.441965
464.000014,4.438441,4.550011,4.450548
465.000014,4.446714,4.560106,4.459603
466.000014,4.454587,4.569801,4.468297
467.000014,4.462990,4.580018,4.477276
468.000014,4.471303,4.590087,4.486114
469.000014,4.479522,4.600257,4.495166
470.000014,4.487215,4.610022,4.503848
471.000014,4.495213,4.620157,4.512741
472.000014,4.502188,4.629045,4.520324
473.000014,4.509171,4.637713,4.527874
474.000014,4.515026,4.645224,4.534373
475.000014,4.521403,4.653454,4.541619
476.000014,4.526978,4.660900,4.548055
477.000014,4.533899,4.669683,4.555706
478.000014,4.540609,4.678443,4.563092
479.000014,4.549383,4.689653,4.572773
480.000014,4.558473,4.701590,4.583099
481.000014,4.567942,4.714073,4.593902
482.000014,4.577458,4.726825,4.604723
483.000014,4.586109,4.738872,4.614772
484.000014,4.594660,4.750578,4.624750
485.000014,4.602331,4.762860,4.634392
486.000014,4.607503,4.773215,4.641854
487.000014,4.612682,4.784074,4.649484
488.000014,4.616284,4.791685,4.655064
489.000014,4.621783,4.800292,4.662171
490.000014,4.626960,4.808103,4.668664
491.000014,4.632810,4.816508,4.675696
492.000014,4.638721,4.824872,4.682530
493.000014,4.643718,4.832486,4.688605
494.000014,4.649864,4.841764,4.696107
495.000014,4.656333,4.852028,4.704443
496.000014,4.664197,4.864105,4.714291
497.000014,4.670584,4.875717,4.722951
498.000014,4.677145,4.888483,4.732115
499.000014,4.682214,4.900232,4.740268
500.000014,4.688335,4.912548,4.749406
501.000014,4.694211,4.924290,4.758164
502.000014,4.700615,4.936704,4.767206
503.000014,4.706694,4.948754,4.776102
504.000014,4.707340,4.964018,4.784917
505.000014,4.706966,4.979919,4.793768
506.000014,4.704312,4.995062,4.800810
507.000014,4.705136,5.006177,4.806443
508.000014,4.706581,5.017091,4.812266
509.000014,4.708243,5.028143,4.818477
510.000014,4.710183,5.039486,4.825182
511.000014,4.711840,5.050330,4.831442
512.000014,4.714137,5.060917,4.837692
513.000014,4.717654,5.071765,4.844288
514.000014,4.720702,5.082330,4.850213
515.000014,4.726050,5.095601,4.858617
516.000014,4.730274,5.109271,4.866507
517.000014,4.735063,5.124636,4.875376
518.000014,4.738205,5.139181,4.882802
519.000014,4.741118,5.153589,4.890111
520.000014,4.744433,5.168413,4.898090
521.000014,4.745755,5.183282,4.905382
522.000014,4.746931,5.199870,4.913351
523.000014,4.746358,5.215985,4.919261
524.000014,4.746378,5.231170,4.924408
525.000014,4.746114,5.244283,4.928294
526.000014,4.746460,5.256522,4.932646
527.000014,4.745843,5.267668,4.936190
528.000014,4.744739,5.278431,4.939438
529.000014,4.728696,5.296868,4.941870
530.000014,4.700206,5.322819,4.941313
530.500026,4.671833,5.348272,4.940375
531.000026,4.658058,5.364953,4.939605
531.500026,4.657479,5.373837,4.941983
532.000026,4.655907,5.381544,4.943439
532.500026,4.652584,5.387489,4.943216
533.000026,4.648426,5.393252,4.942520
533.500026,4.645085,5.400252,4.942986
534.000026,4.642289,5.409445,4.944526
534.500026,4.556443,5.468893,4.932818
535.000026,4.470055,5.524940,4.918891
535.500026,4.385483,5.578853,4.905009
536.000026,4.385755,5.581009,4.904810
536.500026,4.387575,5.584143,4.906418
537.000026,4.389146,5.586638,4.907976
537.500026,4.389928,5.588118,4.908714
538.000026,4.389660,5.588877,4.908521
538.500026,4.388650,5.589020,4.907650
539.000026,4.388095,5.589849,4.907369
539.500026,4.388027,5.590817,4.907450
540.000026,4.389092,5.592817,4.908840
540.500026,4.390033,5.594767,4.910166
541.000026,4.390528,5.596630,4.911159
541.500026,4.389981,5.597630,4.910999
542.000026,4.389064,5.598666,4.910620
542.500026,4.388917,5.600766,4.911324
543.000026,4.389218,5.604035,4.912944
543.500026,4.388760,5.607349,4.914258
544.000026,4.387749,5.611304,4.915372
544.500026,4.386309,5.616347,4.916521
545.000026,4.384957,5.623303,4.918432
545.500026,4.382709,5.631686,4.919935
546.000026,4.379532,5.641758,4.921093
546.500026,4.375765,5.653364,4.921880
547.000026,4.369394,5.668456,4.922860
547.500026,4.361766,5.685144,4.923304
548.000026,4.353273,5.703281,4.923457
548.500026,4.345852,5.720786,4.923180
549.000026,4.338773,5.738639,4.923000
549.500026,4.332211,5.757544,4.923207
550.000026,4.326110,5.776655,4.923103
550.500026,4.320422,5.797198,4.922770
551.000026,4.314932,5.818660,4.921884
551.500026,4.309487,5.841809,4.919787
552.000026,4.303056,5.865782,4.915277
552.500026,4.296372,5.889080,4.910343
553.000026,4.290815,5.910673,4.907118
553.500026,4.287101,5.929576,4.906633
554.000026,4.283845,5.946714,4.906434
554.500026,4.280519,5.962946,4.906057
555.000026,4.277341,5.978865,4.905568
555.500026,4.273908,5.993733,4.904795
556.000026,4.270671,6.008115,4.904092
556.500026,4.266440,6.022742,4.901933
557.000026,4.261871,6.037437,4.899504
557.500026,4.257056,6.051931,4.896186
558.000026,4.252269,6.067165,4.892307
558.500026,3.445477,6.521342,3.911292
559.000026,2.654274,6.986741,2.948753
559.500026,1.872103,7.453233,1.995245
560.000026,1.897449,7.480959,2.023234
560.500026,1.911371,7.495426,2.036557
561.000026,1.920383,7.505144,2.045400
561.500026,1.927701,7.512354,2.052626
562.000026,1.934003,7.518786,2.058785
562.500026,1.939200,7.524249,2.063754
563.000026,1.943431,7.529072,2.067743
563.500026,1.946417,7.532926,2.070597
564.000026,1.948343,7.535543,2.072285
564.500026,1.949387,7.537051,2.073123
565.000026,1.950386,7.538538,2.073962
565.500026,1.951810,7.540411,2.075300
566.000026,1.953695,7.542741,2.077068
566.500026,1.955018,7.544450,2.078263
567.000026,1.955682,7.545645,2.078760
567.500026,1.956001,7.546294,2.078967
568.000026,1.956695,7.547317,2.079486
568.500026,1.957918,7.548727,2.080521
569.000026,1.958642,7.549709,2.081048
569.500026,1.958905,7.550149,2.081236
570.000026,1.959160,7.550505,2.081475
570.500026,1.959570,7.551164,2.081814
571.000026,1.960236,7.552013,2.082301
571.500026,1.960069,7.552073,2.081944
572.000026,1.959847,7.551959,2.081674
572.500026,1.959213,7.551593,2.080986
573.000026,1.958936,7.551385,2.080722
