?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
425.000014,4.387645,4.537342,4.387442
426.000014,4.395193,4.546363,4.395200
427.000014,4.403701,4.556529,4.403825
428.000014,4.412312,4.566609,4.412749
429.000014,4.421106,4.577448,4.422192
430.000014,4.428685,4.587098,4.430381
431.000014,4.438049,4.598235,4.439938
432.000014,4.445990,4.607928,4.448113
433.000014,4.454484,4.618228,4.457089
434.000014,4.462033,4.627933,4.465219
435.000014,4.470050,4.638139,4.473791
436.000014,4.478613,4.648605,4.482447
437.000014,4.486616,4.658587,4.490838
438.000014,4.494938,4.668568,4.499455
439.000014,4.502877,4.678729,4.507953
440.000014,4.510325,4.688614,4.516130
441.000014,4.518363,4.699046,4.524771
442.000014,4.525955,4.708756,4.532874
443.000014,4.534142,4.719035,4.541388
444.000014,4.541642,4.728992,4.549466
445.000014,4.547334,4.736976,4.555858
446.000014,4.552199,4.743734,4.561453
447.000014,4.555118,4.748338,4.564924
448.000014,4.560415,4.755124,4.570409
449.000014,4.567456,4.764103,4.577598
450.000014,4.577839,4.777019,4.588299
451.000014,4.588828,4.791867,4.600432
452.000014,4.600239,4.807294,4.612810
453.000014,4.610974,4.822245,4.624698
454.000014,4.619824,4.834819,4.634382
455.000014,4.626771,4.845561,4.642587
456.000014,4.632346,4.854116,4.649115
457.000014,4.636262,4.860727,4.653872
458.000014,4.639995,4.866467,4.658125
459.000014,4.642526,4.871014,4.661115
460.000014,4.647348,4.877712,4.666383
461.000014,4.654672,4.887553,4.674137
462.000014,4.664672,4.901284,4.685071
463.000014,4.675826,4.917362,4.697516
464.000014,4.685392,4.932884,4.708649
465.000014,4.694306,4.947513,4.718899
466.000014,4.702100,4.960468,4.727772
467.000014,4.708568,4.971370,4.735308
468.000014,4.713714,4.980558,4.741623
469.000014,4.716604,4.986953,4.745679
470.000014,4.719507,4.992681,4.749578
471.000014,4.721652,4.997176,4.752486
472.000014,4.725679,5.003681,4.757147
473.000014,4.732090,5.013634,4.764261
474.000014,4.741637,5.028414,4.774838
475.000014,4.751763,5.045426,4.786606
476.000014,4.760185,5.061111,4.796893
477.000014,4.766435,5.074259,4.804974
478.000014,4.771006,5.084434,4.810816
479.000014,4.774383,5.092461,4.815394
480.000014,4.777645,5.099508,4.819442
481.000014,4.781230,5.107121,4.823936
482.000014,4.786356,5.117428,4.830135
483.000014,4.793136,5.131067,4.838685
484.000014,4.799449,5.145851,4.847075
485.000014,4.805096,5.160031,4.854997
486.000014,4.805908,5.172114,4.859702
487.000014,4.806198,5.183075,4.863819
488.000014,4.804924,5.191912,4.866019
489.000014,4.806115,5.199538,4.868720
490.000014,4.808630,5.208515,4.872658
491.000014,4.811629,5.222004,4.878547
492.000014,4.815547,5.240982,4.886530
493.000014,4.817630,5.263035,4.892524
494.000014,4.818339,5.284266,4.896659
495.000014,4.817424,5.302738,4.898698
496.000014,4.815740,5.317023,4.900654
497.000014,4.814855,5.329108,4.902710
498.000014,4.814167,5.339145,4.904340
499.000014,4.814092,5.349069,4.906299
500.000014,4.814034,5.359266,4.908481
501.000014,4.812878,5.369560,4.910005
502.000014,4.811318,5.382107,4.911951
503.000014,4.808633,5.398057,4.913895
504.000014,4.804122,5.419701,4.915864
505.000014,4.797214,5.443875,4.916364
506.000014,4.762700,5.485513,4.917134
507.000014,4.725699,5.527499,4.915701
508.000014,4.687202,5.570500,4.915510
509.000014,4.657055,5.605836,4.910508
510.000014,4.629368,5.637548,4.907385
511.000014,4.602807,5.666099,4.903045
512.000014,3.665575,6.210859,3.911515
513.000014,2.727203,6.746091,2.916217
514.000014,1.790490,7.274921,1.919201
515.000014,1.785696,7.272169,1.914054
516.000014,1.787371,7.275522,1.915277
517.000014,1.792311,7.281066,1.920187
518.000014,1.796597,7.285293,1.924317
519.000014,1.799319,7.288021,1.927111
520.000014,1.801705,7.290382,1.929610
521.000014,1.805790,7.294204,1.933500
522.000014,1.807832,7.296086,1.935407
