?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
597.000026,5.525418,6.371707,5.264246
597.500026,5.469210,6.464274,5.194925
598.000026,5.424282,6.547632,5.129230
598.500026,5.423558,6.558324,5.126563
599.000026,5.423519,6.567144,5.123641
599.500026,5.422419,6.574693,5.119834
600.000026,5.421537,6.583195,5.114702
600.500026,5.413367,6.608256,5.093363
601.000026,4.303322,7.217436,4.046443
601.500026,3.195062,7.825227,3.005846
602.000026,2.095387,8.415109,1.983772
602.500026,2.098803,8.420474,1.988935
603.000026,2.099422,8.424701,1.989689
603.500026,2.097794,8.428805,1.987955
604.000026,2.095186,8.432941,1.985512
604.500026,2.093498,8.437850,1.983799
605.000026,2.092431,8.443448,1.982826
605.500026,2.090765,8.448319,1.981059
606.000026,2.087519,8.451821,1.978026
606.500026,2.083486,8.454109,1.973889
607.000026,2.080026,8.456828,1.970355
607.500026,2.077244,8.459816,1.967375
608.000026,2.074816,8.463326,1.964981
608.500026,2.071054,8.465952,1.961226
609.000026,2.066979,8.468498,1.957012
609.500026,2.062612,8.471052,1.952506
610.000026,2.058985,8.474094,1.948753
610.500026,2.057241,8.475735,1.946978
