?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
539.000026,5.372470,5.489133,5.362004
539.500026,5.377113,5.494137,5.366562
540.000026,5.382218,5.499437,5.371482
540.500026,5.388615,5.506099,5.377723
541.000026,5.395318,5.513175,5.384338
541.500026,5.402132,5.520595,5.391311
542.000026,5.409025,5.528303,5.398300
542.500026,5.414990,5.535034,5.404438
543.000026,5.420420,5.541071,5.409675
543.500026,5.424785,5.545885,5.414087
544.000026,5.429131,5.550673,5.418245
544.500026,5.433584,5.555632,5.422739
545.000026,5.437992,5.560560,5.427030
545.500026,5.441547,5.564612,5.430609
546.000026,5.444188,5.567638,5.433211
546.500026,5.446660,5.570443,5.435757
547.000026,5.449163,5.573256,5.438312
547.500026,5.451663,5.576056,5.440839
548.000026,5.453241,5.577983,5.442332
548.500026,5.454780,5.579843,5.443775
549.000026,5.456801,5.582207,5.445767
549.500026,5.460797,5.586520,5.449770
550.000026,5.466931,5.593023,5.455814
550.500026,5.474464,5.601044,5.463244
551.000026,5.481712,5.608922,5.470316
551.500026,5.487686,5.615743,5.476498
552.000026,5.493657,5.622463,5.482419
552.500026,5.500659,5.630081,5.489425
553.000026,5.508264,5.638291,5.496790
553.500026,5.515383,5.646250,5.503948
554.000026,5.521020,5.652841,5.509647
554.500026,5.525804,5.658347,5.514422
555.000026,5.529637,5.662837,5.518279
555.500026,5.533422,5.667148,5.522040
556.000026,5.537502,5.671925,5.526185
556.500026,5.542447,5.677386,5.531066
557.000026,5.547729,5.683277,5.536225
557.500026,5.552294,5.688296,5.540589
558.000026,5.555602,5.692116,5.543804
558.500026,5.559002,5.695935,5.547112
559.000026,5.563420,5.700919,5.551531
559.500026,5.567875,5.706024,5.555983
560.000026,5.570955,5.709590,5.559071
560.500026,5.572570,5.711538,5.560757
561.000026,5.573827,5.712919,5.561954
561.500026,5.575624,5.714932,5.563638
562.000026,5.577486,5.717084,5.565344
562.500026,5.579038,5.719023,5.566859
563.000026,5.580807,5.721111,5.568604
563.500026,5.582859,5.723578,5.570631
564.000026,5.585423,5.726538,5.573140
564.500026,5.587696,5.729253,5.575330
565.000026,5.590573,5.732581,5.578183
565.500026,5.595109,5.737560,5.582562
566.000026,5.601448,5.744638,5.589061
566.500026,5.608744,5.752497,5.596362
567.000026,5.615652,5.760179,5.603418
567.500026,5.621778,5.766934,5.609390
568.000026,5.627322,5.773323,5.614872
568.500026,5.632937,5.779685,5.620328
569.000026,5.638651,5.786231,5.625858
569.500026,5.644070,5.792603,5.631190
570.000026,5.648578,5.797983,5.635775
570.500026,5.652516,5.802716,5.639822
571.000026,5.656190,5.806973,5.643432
571.500026,5.659406,5.810790,5.646475
572.000026,5.661958,5.813875,5.648913
572.500026,5.664219,5.816690,5.651054
573.000026,5.666709,5.819743,5.653434
573.500026,5.670309,5.824074,5.656995
574.000026,5.675659,5.830175,5.662371
574.500026,5.682261,5.837651,5.668942
575.000026,5.688661,5.844933,5.675307
575.500026,5.693996,5.851173,5.680594
576.000026,5.698670,5.856793,5.685313
576.500026,5.703329,5.862286,5.689825
577.000026,5.707364,5.867109,5.693715
577.500026,5.710796,5.871163,5.696926
578.000026,5.713732,5.874780,5.699767
578.500026,5.717301,5.879006,5.703204
579.000026,5.721497,5.884006,5.707372
579.500026,5.725488,5.888741,5.711253
580.000026,5.728627,5.892671,5.714450
580.500026,5.731329,5.896056,5.717140
581.000026,5.734367,5.899819,5.720246
581.500026,5.738020,5.904138,5.723799
582.000026,5.741759,5.908596,5.727392
582.500026,5.746160,5.913770,5.731683
583.000026,5.750996,5.919406,5.736425
583.500026,5.756902,5.926322,5.742276
584.000026,5.763044,5.933445,5.748233
584.500026,5.769228,5.940822,5.754376
585.000026,5.774424,5.947070,5.759530
585.500026,5.779027,5.952714,5.764154
586.000026,5.782938,5.957502,5.767940
586.500026,5.786867,5.962350,5.771739
587.000026,5.790572,5.967132,5.775330
587.500026,5.794164,5.971801,5.778848
588.000026,5.796929,5.975380,5.781557
588.500026,5.798886,5.978052,5.783415
589.000026,5.800408,5.980098,5.784772
589.500026,5.802205,5.982558,5.786459
590.000026,5.804180,5.984963,5.788219
590.500026,5.806428,5.987844,5.790386
591.000026,5.809017,5.990987,5.792729
591.500026,5.812141,5.994941,5.796016
592.000026,5.815651,5.999253,5.799643
592.500026,5.820513,6.005203,5.804622
593.000026,5.827371,6.013145,5.811391
593.500026,5.835794,6.022793,5.819685
594.000026,5.844531,6.032805,5.828359
594.500026,5.852182,6.041972,5.835840
595.000026,5.859243,6.050919,5.842857
595.500026,5.865634,6.059180,5.849108
596.000026,5.871172,6.066563,5.854587
596.500026,5.875825,6.072847,5.858987
597.000026,5.880295,6.078772,5.863177
597.500026,5.885196,6.085094,5.867839
598.000026,5.890222,6.091650,5.872660
598.500026,5.894210,6.097176,5.876565
599.000026,5.897338,6.101782,5.879736
599.500026,5.899945,6.105408,5.882328
600.000026,5.902579,6.109044,5.884923
600.500026,5.905043,6.112341,5.887240
601.000026,5.907468,6.115681,5.889499
601.500026,5.909858,6.118960,5.891735
602.000026,5.912569,6.122476,5.894274
602.500026,5.914268,6.124999,5.895926
603.000026,5.915028,6.126431,5.896674
603.500026,5.914950,6.126986,5.896514
604.000026,5.915676,6.128194,5.897080
604.500026,5.917373,6.130385,5.898625
605.000026,5.919362,6.132873,5.900463
605.500026,5.920579,6.134612,5.901522
606.000026,5.921468,6.136095,5.902397
606.500026,5.922920,6.138144,5.903800
607.000026,5.925449,6.141240,5.906353
607.500026,5.929137,6.145604,5.909958
608.000026,5.933438,6.150810,5.914283
608.500026,5.939107,6.157572,5.920009
609.000026,5.946148,6.165718,5.926973
609.500026,5.953772,6.174623,5.934517
610.000026,5.961321,6.183673,5.941946
610.500026,5.968353,6.192625,5.948987
611.000026,5.975732,6.202102,5.956306
611.500026,5.983507,6.212300,5.963932
612.000026,5.990587,6.222070,5.970875
612.500026,5.997206,6.231636,5.977395
613.000026,6.003538,6.241024,5.983566
613.500026,6.010062,6.250473,5.989897
614.000026,6.015938,6.259097,5.995491
614.500026,6.020656,6.266321,6.000087
615.000026,6.024700,6.272694,6.003925
615.500026,6.028854,6.279083,6.007890
616.000026,6.033447,6.285788,6.012403
616.500026,6.038540,6.292787,6.017402
617.000026,6.042573,6.298585,6.021268
617.500026,6.045522,6.303111,6.023930
618.000026,6.047369,6.306506,6.025525
618.500026,6.050038,6.310692,6.028096
619.000026,6.053391,6.315576,6.031259
619.500026,6.056708,6.320259,6.034556
620.000026,6.059014,6.323718,6.036666
620.500026,6.059967,6.325792,6.037587
621.000026,6.060791,6.327696,6.038269
621.500026,6.061821,6.329771,6.039224
622.000026,6.063293,6.332079,6.040553
622.500026,6.064534,6.334060,6.041726
623.000026,6.065681,6.335887,6.042781
623.500026,6.067002,6.338026,6.044073
624.000026,6.068998,6.340799,6.045855
624.500026,6.071139,6.343763,6.047916
625.000026,6.073591,6.347011,6.050242
625.500026,6.076060,6.350666,6.052773
626.000026,6.079180,6.355050,6.055923
626.500026,6.083337,6.360606,6.060041
627.000026,6.088778,6.367453,6.065335
627.500026,6.094538,6.374824,6.070963
628.000026,6.100269,6.382193,6.076525
628.500026,6.105275,6.389190,6.081517
629.000026,6.111120,6.397209,6.087308
629.500026,6.117669,6.406450,6.093941
630.000026,6.124306,6.415734,6.100401
630.500026,6.129567,6.423722,6.105443
631.000026,6.132392,6.429106,6.108070
631.500026,6.134430,6.433616,6.109964
632.000026,6.137105,6.438676,6.112587
632.500026,6.140823,6.444799,6.116156
633.000026,6.144166,6.450471,6.119512
633.500026,6.145977,6.454338,6.121203
634.000026,6.146909,6.457004,6.122083
634.500026,6.147863,6.459497,6.122834
635.000026,6.149522,6.462741,6.124545
635.500026,6.151507,6.466296,6.126512
636.000026,6.153425,6.469705,6.128456
636.500026,6.156009,6.473761,6.130867
637.000026,6.159796,6.479144,6.134459
637.500026,6.165117,6.486432,6.139716
638.000026,6.171148,6.494940,6.145817
638.500026,6.177537,6.503938,6.152214
639.000026,6.183511,6.512754,6.158212
639.500026,6.188903,6.521061,6.163437
640.000026,6.193949,6.529370,6.168459
640.500026,6.199112,6.537900,6.173394
641.000026,6.204437,6.546685,6.178501
641.500026,6.208739,6.554488,6.182608
642.000026,6.212266,6.561324,6.186025
642.500026,6.214508,6.566606,6.188106
643.000026,6.217358,6.572347,6.190796
643.500026,6.220355,6.578195,6.193604
644.000026,6.223516,6.584144,6.196732
644.500026,6.225251,6.588415,6.198347
645.000026,6.226044,6.591450,6.198944
645.500026,6.226933,6.594276,6.199633
646.000026,6.228400,6.597536,6.200915
646.500026,6.230290,6.601163,6.202739
647.000026,6.231900,6.604447,6.204232
647.500026,6.233109,6.607278,6.205414
648.000026,6.234586,6.610171,6.206637
648.500026,6.236286,6.613425,6.208157
649.000026,6.239001,6.617679,6.210677
649.500026,6.242448,6.623120,6.213974
650.000026,6.246854,6.630024,6.218317
650.500026,6.252131,6.638372,6.223463
651.000026,6.257716,6.647483,6.228984
651.500026,6.263753,6.657177,6.234683
652.000026,6.269053,6.666541,6.239661
652.500026,6.273824,6.675616,6.244146
653.000026,6.277919,6.684453,6.247932
653.500026,6.281578,6.693138,6.251216
654.000026,6.284970,6.701672,6.254031
654.500026,6.287588,6.709414,6.256103
655.000026,6.289604,6.716299,6.257398
655.500026,6.290982,6.722510,6.258057
656.000026,6.292244,6.728604,6.258419
656.500026,6.293512,6.734619,6.258614
657.000026,6.294568,6.740194,6.258546
657.500026,6.295018,6.744824,6.257952
658.000026,6.295242,6.749004,6.257118
658.500026,6.295337,6.753019,6.256111
659.000026,6.295934,6.757471,6.255246
659.500026,6.297008,6.762630,6.254753
660.000026,6.298126,6.767889,6.253957
660.500026,6.298999,6.773337,6.252343
661.000026,6.300065,6.779711,6.249658
661.500026,6.302250,6.789697,6.243299
662.000026,4.923451,7.660159,4.890073
662.500026,3.520406,8.520340,3.512081
663.000026,2.116660,9.383577,2.139106
663.500026,2.091947,9.389932,2.112263
664.000026,2.088550,9.409257,2.109105
664.500026,2.081653,9.425832,2.102466
665.000026,2.071933,9.440153,2.092917
665.500026,2.059633,9.450593,2.080712
666.000026,2.047269,9.458541,2.068544
666.500026,2.041017,9.461790,2.062407
