?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
602.000014,5.900157,6.001301,5.892315
603.000014,5.906144,6.007678,5.898118
604.000014,5.913413,6.015454,5.905138
605.000014,5.923806,6.026853,5.915702
606.000014,5.936508,6.040465,5.928391
607.000014,5.948626,6.053448,5.940751
608.000014,5.959756,6.065231,5.951950
609.000014,5.968096,6.074280,5.960664
610.000014,5.975925,6.082617,5.968578
611.000014,5.982230,6.089207,5.974706
612.000014,5.988522,6.095882,5.980723
613.000014,5.993825,6.101530,5.985798
614.000014,5.999944,6.108012,5.991935
615.000014,6.007613,6.116136,5.999794
616.000014,6.016445,6.125498,6.008666
617.000014,6.027064,6.136811,6.019357
618.000014,6.036738,6.147414,6.029208
619.000014,6.046588,6.158351,6.039646
620.000014,6.055715,6.168278,6.048808
621.000014,6.065482,6.178464,6.058548
622.000014,6.073842,6.186996,6.066519
623.000014,6.080638,6.194190,6.073271
624.000014,6.086361,6.200616,6.079314
625.000014,6.093487,6.208583,6.086543
626.000014,6.103057,6.218933,6.096391
627.000014,6.114695,6.231712,6.108115
628.000014,6.126467,6.244488,6.120210
629.000014,6.137108,6.256124,6.130896
630.000014,6.146266,6.265567,6.139782
631.000014,6.153866,6.273688,6.147292
632.000014,6.159096,6.279723,6.152653
633.000014,6.163800,6.285277,6.157687
634.000014,6.169815,6.291950,6.163897
635.000014,6.178495,6.300913,6.172439
636.000014,6.188869,6.311832,6.182645
637.000014,6.200511,6.324386,6.194512
638.000014,6.211619,6.336836,6.206192
639.000014,6.222129,6.348218,6.216837
640.000014,6.231043,6.357803,6.225506
641.000014,6.237840,6.365139,6.232134
642.000014,6.244473,6.372618,6.239118
643.000014,6.249915,6.378882,6.245049
644.000014,6.254932,6.384393,6.250213
645.000014,6.259478,6.389155,6.254468
646.000014,6.265621,6.395450,6.260288
647.000014,6.274563,6.405280,6.269295
648.000014,6.285740,6.417672,6.281094
649.000014,6.298580,6.431741,6.294176
650.000014,6.312023,6.446425,6.307856
651.000014,6.324453,6.460253,6.320212
652.000014,6.334870,6.471962,6.330967
653.000014,6.343546,6.481509,6.339717
654.000014,6.350480,6.489037,6.346749
655.000014,6.355509,6.494767,6.351870
656.000014,6.360043,6.499937,6.356463
657.000014,6.364071,6.504517,6.360773
658.000014,6.369691,6.510833,6.366438
659.000014,6.376608,6.518526,6.373633
660.000014,6.386960,6.529984,6.384111
661.000014,6.398687,6.542912,6.396057
662.000014,6.411221,6.556764,6.408828
663.000014,6.422369,6.569279,6.420172
664.000014,6.432243,6.580470,6.430307
665.000014,6.440910,6.590417,6.439518
666.000014,6.447901,6.598427,6.447044
667.000014,6.454047,6.605492,6.453763
668.000014,6.458195,6.610301,6.457830
669.000014,6.462176,6.615026,6.461621
670.000014,6.467425,6.620925,6.466602
671.000014,6.476262,6.630900,6.475673
672.000014,6.487536,6.643738,6.487464
673.000014,6.500887,6.658911,6.501396
674.000014,6.514383,6.674291,6.515499
675.000014,6.526359,6.688007,6.527903
676.000014,6.537800,6.701070,6.539619
677.000014,6.546324,6.710957,6.548130
678.000014,6.553842,6.719676,6.555757
679.000014,6.559153,6.726209,6.561410
680.000014,6.564264,6.732600,6.567141
681.000014,6.568868,6.738244,6.572226
682.000014,6.572202,6.742535,6.575923
683.000014,6.574276,6.745494,6.578376
684.000014,6.577990,6.749754,6.582065
685.000014,6.582076,6.754431,6.586282
686.000014,6.589379,6.762253,6.593140
687.000014,6.598677,6.772891,6.602865
688.000014,6.611289,6.787216,6.615864
689.000014,6.625995,6.804162,6.631324
690.000014,6.639718,6.820567,6.645660
691.000014,6.652762,6.836535,6.659688
692.000014,6.663167,6.849523,6.670847
693.000014,6.672738,6.861068,6.680963
694.000014,6.680343,6.870343,6.688881
695.000014,6.687143,6.878645,6.696083
696.000014,6.692316,6.885512,6.701745
697.000014,6.695641,6.890208,6.705455
698.000014,6.698918,6.894616,6.708875
699.000014,6.701960,6.898469,6.712130
700.000014,6.706057,6.903282,6.716237
701.000014,6.710701,6.908985,6.721266
702.000014,6.718057,6.917879,6.729219
703.000014,6.727922,6.929778,6.739757
704.000014,6.739574,6.943682,6.752035
705.000014,6.752356,6.959147,6.765377
706.000014,6.764510,6.974345,6.778466
707.000014,6.774940,6.988065,6.789891
708.000014,6.783379,6.999176,6.799140
709.000014,6.790332,7.008562,6.806854
710.000014,6.795126,7.015208,6.812331
710.500025,6.797866,7.019369,6.815571
711.000025,6.800190,7.022535,6.818090
711.500025,6.803474,7.026567,6.821593
712.000025,6.806862,7.030800,6.825049
712.500025,6.809534,7.034430,6.828179
713.000025,6.811323,7.037142,6.830046
713.500025,6.813240,7.039915,6.832369
714.000025,6.815747,7.043256,6.834792
714.500025,6.818801,7.047275,6.838217
715.000025,6.821794,7.051123,6.841282
715.500025,6.824791,7.055076,6.844685
716.000025,6.828976,7.060160,6.849220
716.500025,6.834320,7.066913,6.855218
717.000025,6.840603,7.074924,6.862087
717.500025,6.846938,7.083299,6.868958
718.000025,6.852863,7.091343,6.875551
718.500025,6.857962,7.098473,6.881265
719.000025,6.862144,7.104462,6.886016
719.500025,6.866164,7.110188,6.890442
720.000025,6.870801,7.116486,6.895561
720.500025,6.875235,7.122725,6.900651
721.000025,6.879116,7.128281,6.905194
721.500025,6.882265,7.132918,6.908868
722.000025,6.885110,7.137192,6.911967
722.500025,6.887663,7.141007,6.914758
723.000025,6.889800,7.144560,6.917177
723.500025,6.891848,7.147807,6.919808
724.000025,6.893696,7.151050,6.922241
724.500025,6.895134,7.153510,6.924253
725.000025,6.896348,7.155794,6.925780
725.500025,6.897381,7.157493,6.926952
726.000025,6.898599,7.159425,6.928301
726.500025,6.899889,7.161402,6.929848
727.000025,6.901341,7.163576,6.931475
727.500025,6.902919,7.165905,6.933371
728.000025,6.905013,7.168795,6.935618
728.500025,6.908591,7.173073,6.939129
729.000025,6.912969,7.178853,6.943901
729.500025,6.918225,7.185689,6.949524
730.000025,6.923549,7.193262,6.955808
730.500025,6.929163,7.201073,6.962077
731.000025,6.935174,7.209715,6.969026
731.500025,6.942209,7.219322,6.976832
732.000025,6.949430,7.229668,6.985012
732.500025,6.955363,7.239065,6.992226
733.000025,6.959546,7.247089,6.997939
733.500025,6.963317,7.254287,7.002939
734.000025,6.968011,7.262280,7.008850
734.500025,6.972694,7.270077,7.014577
735.000025,6.976210,7.276503,7.019241
735.500025,6.978437,7.281136,7.022130
736.000025,6.980647,7.285862,7.025155
736.500025,6.983600,7.291064,7.028747
737.000025,6.986781,7.296496,7.032660
737.500025,6.989153,7.300740,7.035692
738.000025,6.991547,7.304755,7.038400
738.500025,6.993019,7.307885,7.040333
739.000025,6.994087,7.310337,7.041632
739.500025,6.994615,7.312319,7.042518
740.000025,6.995738,7.314710,7.044051
740.500025,6.998088,7.318356,7.046865
741.000025,7.000391,7.321809,7.049685
741.500025,7.001376,7.323927,7.051177
742.000025,7.001104,7.324785,7.051205
742.500025,7.001461,7.326388,7.052138
743.000025,7.003951,7.330033,7.054913
743.500025,7.007765,7.335391,7.059523
744.000025,7.011106,7.340681,7.063579
744.500025,7.014319,7.346148,7.067635
745.000025,7.018136,7.352318,7.072123
745.500025,7.023234,7.359907,7.077867
746.000025,7.028769,7.368539,7.084324
746.500025,7.034098,7.377467,7.090926
747.000025,7.038628,7.386267,7.097078
747.500025,7.042598,7.395060,7.102954
748.000025,7.046450,7.404169,7.108832
748.500025,7.050716,7.413635,7.114868
749.000025,7.054902,7.422660,7.120604
749.500025,7.058261,7.430671,7.125580
750.000025,7.060524,7.437473,7.129504
750.500025,7.061740,7.442881,7.132472
751.000025,7.063028,7.447839,7.135016
751.500025,7.064783,7.453097,7.138232
752.000025,7.067293,7.459056,7.141744
752.500025,7.069427,7.464465,7.144990
753.000025,7.070988,7.468737,7.147103
753.500025,7.071116,7.471658,7.148250
754.000025,7.071464,7.474596,7.149503
754.500025,7.072409,7.477835,7.151168
755.000025,7.074216,7.481458,7.153557
755.500025,7.075221,7.484280,7.155061
756.000025,7.075191,7.486237,7.155922
756.500025,7.075140,7.488142,7.156454
757.000025,7.075561,7.490491,7.157587
757.500025,7.076851,7.493681,7.159594
758.000025,7.078553,7.497165,7.162036
758.500025,7.079892,7.500505,7.164084
759.000025,7.081514,7.504233,7.166405
759.500025,7.083199,7.508852,7.169118
760.000025,7.086125,7.515094,7.173376
760.500025,7.088964,7.522184,7.178102
761.000025,7.091883,7.529963,7.183278
761.500025,7.094755,7.538712,7.188817
762.000025,7.097995,7.548521,7.194629
762.500025,7.100890,7.559038,7.200466
763.000025,7.103077,7.569804,7.205925
763.500025,7.104275,7.580912,7.211266
764.000025,7.105344,7.592577,7.216641
764.500025,7.106032,7.604935,7.222177
765.000025,7.105729,7.617361,7.227046
765.500025,7.104075,7.628961,7.231141
766.000025,7.101010,7.639481,7.233947
766.500025,7.097451,7.649749,7.236723
767.000025,7.093343,7.660620,7.239542
767.500025,7.088875,7.671844,7.242788
768.000025,7.083157,7.683263,7.245535
768.500025,7.073129,7.696317,7.248113
769.000025,7.067751,9.191167,7.249182
769.500025,,10.684408,
770.000025,1.981838,12.186640,2.006141
770.500025,1.976093,12.235444,1.998491
771.000025,1.970225,12.315899,1.990531
771.500025,1.973055,12.409863,1.993379
772.000025,1.980160,12.488944,2.000817
772.500025,1.984748,12.544260,2.005446
773.000025,1.983631,12.578051,2.003991
773.500025,1.979131,12.600977,1.999392
774.000025,1.975070,12.621544,1.994852
774.500025,1.974651,12.644570,1.994418
775.000025,1.978238,12.669262,1.998135
775.500025,1.980890,12.691690,2.001058
776.000025,1.979838,12.708557,1.999870
776.500025,1.977164,12.722395,1.997044
777.000025,1.976180,12.736646,1.995841
777.500025,1.975025,12.749934,1.994730
778.000025,1.974957,12.757116,1.994903
778.500025,,,
779.000025,,,
779.500025,,,
