?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
480.000000,5.006607,5.072122,5.023965
490.000000,5.112784,5.182003,5.130459
500.000000,5.195358,5.267328,5.213101
510.000000,5.296895,5.372099,5.314382
520.000000,5.390996,5.469470,5.408152
530.000000,5.489313,5.571223,5.506038
540.000000,5.584888,5.670490,5.601195
550.000000,5.678720,5.767997,5.694709
560.000000,5.770788,5.863773,5.786288
570.000000,5.858194,5.954846,5.873209
580.000000,5.948176,6.048838,5.962334
590.000000,6.013264,6.116899,6.026797
591.000014,6.050558,6.155843,6.063574
592.000014,6.056225,6.161794,6.069179
593.000014,6.064356,6.170448,6.077438
594.000014,6.076039,6.182572,6.089044
595.000014,6.089669,6.196720,6.102562
596.000014,6.103687,6.211206,6.116488
597.000014,6.115097,6.223212,6.127840
598.000014,6.125713,6.234387,6.138272
599.000014,6.134191,6.243314,6.146367
600.000014,6.142516,6.252119,6.154509
601.000014,6.149163,6.259226,6.161118
602.000014,6.154807,6.265166,6.166809
603.000014,6.159485,6.270092,6.171516
604.000014,6.164588,6.275396,6.176516
605.000014,6.171571,6.282771,6.183212
606.000014,6.181676,6.293389,6.193114
607.000014,6.194473,6.306699,6.205869
608.000014,6.207749,6.320513,6.219058
609.000014,6.220114,6.333443,6.231136
610.000014,6.231757,6.345776,6.242515
611.000014,6.243456,6.358026,6.254096
612.000014,6.254014,6.369205,6.264454
613.000014,6.263718,6.379455,6.273776
614.000014,6.272513,6.388858,6.282277
615.000014,6.280204,6.396989,6.289889
616.000014,6.287001,6.404117,6.296752
617.000014,6.292225,6.409557,6.301896
618.000014,6.297121,6.414687,6.306528
619.000014,6.303023,6.421043,6.312043
620.000014,6.310375,6.428967,6.319094
621.000014,6.321988,6.441030,6.330707
622.000014,6.335757,6.455382,6.344270
623.000014,6.351399,6.471597,6.359739
624.000014,6.364748,6.485630,6.372765
625.000014,6.376060,6.497589,6.383935
626.000014,6.386237,6.508427,6.393660
627.000014,6.395206,6.518013,6.402154
628.000014,6.402665,6.525879,6.409234
629.000014,6.408953,6.532503,6.415465
630.000014,6.414488,6.538399,6.420956
631.000014,6.420887,6.545228,6.427209
632.000014,6.426436,6.551364,6.432524
633.000014,6.433433,6.558620,6.439053
634.000014,6.441197,6.566642,6.446528
635.000014,6.452921,6.578528,6.458130
636.000014,6.465540,6.591832,6.470529
637.000014,6.479821,6.606784,6.484527
638.000014,6.493080,6.620918,6.497490
639.000014,6.505866,6.634623,6.510037
640.000014,6.516414,6.645996,6.520012
641.000014,6.526003,6.656218,6.528938
642.000014,6.534195,6.664893,6.536662
643.000014,6.541464,6.672741,6.543778
644.000014,6.547864,6.679799,6.550007
645.000014,6.553130,6.685648,6.555054
646.000014,6.558328,6.691359,6.559903
647.000014,6.563785,6.697127,6.564839
648.000014,6.570348,6.704074,6.570974
649.000014,6.577948,6.712272,6.578292
650.000014,6.588477,6.723574,6.588750
651.000014,6.600635,6.736446,6.600542
652.000014,6.614253,6.750813,6.613757
653.000014,6.627129,6.764632,6.626229
654.000014,6.639875,6.778294,6.638393
655.000014,6.651163,6.790504,6.648873
656.000014,6.660667,6.800853,6.657493
657.000014,6.669092,6.810238,6.665445
658.000014,6.676196,6.818119,6.672263
659.000014,6.682284,6.824765,6.678025
660.000014,6.687834,6.830741,6.683071
661.000014,6.694014,6.837462,6.688631
662.000014,6.700398,6.844639,6.694256
663.000014,6.710931,6.856071,6.704467
664.000014,6.724386,6.870460,6.717392
665.000014,6.738412,6.885536,6.730774
666.000014,6.750981,6.899113,6.742328
667.000014,6.762169,6.911368,6.752764
668.000014,6.771994,6.922088,6.761866
669.000014,6.780072,6.931314,6.769049
670.000014,6.787292,6.939465,6.775216
671.000014,6.793684,6.946670,6.780613
672.000014,6.798547,6.952012,6.784762
673.000014,6.803469,6.957605,6.789182
674.000014,6.810470,6.965383,6.795859
675.000014,6.820087,6.976166,6.804906
676.000014,6.831988,6.989069,6.815867
677.000014,6.845487,7.003711,6.828296
678.000014,6.859111,7.018507,6.840962
679.000014,6.870516,7.031216,6.851269
680.000014,6.880312,7.042325,6.859740
681.000014,6.888376,7.051650,6.866407
682.000014,6.895408,7.059938,6.872339
683.000014,6.901268,7.066861,6.877301
684.000014,6.906477,7.072834,6.881773
685.000014,6.911607,7.078606,6.886292
686.000014,6.917469,7.085206,6.891445
687.000014,6.925420,7.094307,6.898344
688.000014,6.937138,7.107296,6.908892
689.000014,6.950405,7.122034,6.921061
690.000014,6.963418,7.136473,6.932822
691.000014,6.975287,7.149917,6.943036
692.000014,6.985481,7.161609,6.951444
693.000014,6.994238,7.171898,6.958704
694.000014,7.001671,7.180916,6.964958
695.000014,7.009881,7.190644,6.971960
696.000014,7.018085,7.200164,6.978733
697.000014,7.026334,7.209764,6.985388
698.000014,7.034149,7.219001,6.991626
699.000014,7.042649,7.229079,6.998812
700.000014,7.051428,7.239279,7.006550
701.000014,7.059669,7.248882,7.013620
702.000014,7.067999,7.258687,7.020525
703.000014,7.076370,7.268719,7.027120
704.000014,7.084808,7.278792,7.033859
705.000014,7.093286,7.288750,7.040831
706.000014,7.101245,7.298268,7.047478
707.000014,7.109932,7.308770,7.054813
708.000014,7.120012,7.320788,7.063136
709.000014,7.131504,7.334412,7.072460
710.000014,7.141872,7.346723,7.080950
710.500026,7.149799,7.356427,7.087498
711.000026,7.155553,7.363492,7.092351
711.500026,7.161185,7.370355,7.096927
712.000026,7.166658,7.377045,7.101239
712.500026,7.171537,7.383176,7.104893
713.000026,7.175956,7.388886,7.108045
713.500026,7.179944,7.394121,7.110803
714.000026,7.183644,7.399019,7.113272
714.500026,7.187032,7.403476,7.115435
715.000026,7.190269,7.407678,7.117453
715.500026,7.193442,7.411704,7.119534
716.000026,7.196289,7.415393,7.121371
716.500026,7.198720,7.418655,7.122925
717.000026,7.200995,7.421712,7.124341
717.500026,7.203115,7.424618,7.125678
718.000026,7.205352,7.427642,7.127164
718.500026,7.207590,7.430734,7.128716
719.000026,7.210239,7.434276,7.130772
719.500026,7.213056,7.438021,7.133000
720.000026,7.216788,7.442725,7.136156
720.500026,7.221246,7.448187,7.139762
721.000026,7.226939,7.454898,7.144326
721.500026,7.232350,7.461556,7.148289
722.000026,7.238721,7.469320,7.153064
722.500026,7.245449,7.477597,7.158126
723.000026,7.252969,7.486510,7.164048
723.500026,7.259473,7.494369,7.168992
724.000026,7.265452,7.501765,7.173395
724.500026,7.270209,7.508142,7.176395
725.000026,7.274463,7.514107,7.178775
725.500026,7.278579,7.519961,7.181021
726.000026,7.283330,7.526379,7.183861
726.500026,7.287713,7.532370,7.186226
727.000026,7.291162,7.537365,7.187379
727.500026,7.293944,7.541715,7.187673
728.000026,7.297182,7.546766,7.188157
728.500026,7.300914,7.552477,7.188770
729.000026,7.305322,7.559016,7.189582
729.500026,7.310011,7.565940,7.190123
730.000026,7.314440,7.572687,7.189492
730.500026,7.317826,7.578667,7.186522
731.000026,7.321253,7.585220,7.180714
731.500026,7.322692,8.467695,7.177254
732.000026,,9.354949,
732.500026,3.178699,10.237492,
733.000026,3.178412,10.238747,
733.500026,3.177149,10.230329,
734.000026,3.175182,10.222475,
734.500026,3.174283,10.218630,
735.000026,3.174726,10.218625,
735.500026,3.174960,10.220108,
736.000026,3.173866,10.221033,
736.500026,3.171877,10.222303,
737.000026,3.169593,10.224387,
737.500026,3.167268,10.227459,
738.000026,3.164876,10.230604,
738.500026,3.161923,10.233802,
739.000026,3.158103,10.237130,
739.500026,3.155936,10.238899,
