?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
731.000014,7.545447,7.786523,7.456764
732.000014,7.552447,7.797481,7.461817
733.000014,7.558268,7.808640,7.466766
734.000014,7.565082,7.819951,7.471393
735.000014,7.572820,7.832110,7.476342
736.000014,7.579261,7.844298,7.481187
737.000014,7.586193,7.856376,7.485167
738.000014,7.591252,7.868897,7.489104
739.000014,7.597624,7.881206,7.492193
740.000014,7.603454,7.894176,7.495833
741.000014,7.609295,7.907289,7.498969
742.000014,7.614895,7.920683,7.501167
743.000014,7.620467,7.935612,7.501405
744.000014,7.622969,7.955397,7.494684
745.000014,7.621316,7.979832,7.482853
746.000014,7.617343,8.004851,7.469177
747.000014,7.614794,8.026788,7.458876
748.000014,7.613188,8.044047,7.451721
749.000014,7.611778,8.057799,7.446142
750.000014,7.609844,8.066968,7.442112
751.000014,7.606514,8.074514,7.439900
752.000014,7.607000,8.082178,7.438256
753.000014,7.604922,8.093192,7.436683
754.000014,7.609855,8.112358,7.434689
755.000014,7.609117,8.140381,7.426988
756.000014,6.139642,9.179314,5.991795
757.000014,4.673444,10.241342,4.560957
758.000014,3.212205,11.303890,3.140162
759.000014,3.220610,11.353938,3.145716
760.000014,3.218466,11.371843,3.144060
761.000014,3.212390,11.381761,3.137867
762.000014,3.207186,11.387131,3.132854
763.000014,3.203719,11.388336,3.129895
764.000014,3.201931,11.386417,3.128483
765.000014,,,
766.000014,,,
767.000014,,,
768.000014,,,
769.000014,,,
770.000014,,,
771.000014,,,
772.000014,,,
773.000014,,,
