Ê±¼ä,9_1,7_1,7_2,7_3,7_4,7_5,9_10,9_9,7_6,7_7,7_8,7_9
2016-11-30 12:45:00,  1.02,   300,   284,     0,     0,     0,-0.035, 0.000,     0,     0,     0,     0
2016-11-30 12:45:01,  0.71,   304,   286,     0,     0,     0,-0.035, 0.000,     0,     0,     0,     0
2016-11-30 12:45:02,  0.53,   311,   288,     0,     0,     0,-0.031, 0.000,     0,     0,     0,     0
2016-11-30 12:45:03,  0.17,   317,   293,     0,     0,     0,-0.039, 0.000,     0,     0,     0,     0
2016-11-30 12:45:04,  0.05,   320,   291,     0,     0,     0,-0.039, 0.000,     0,     0,     0,     0
2016-11-30 12:45:05,  0.03,   321,   291,     0,     0,     0,-0.039, 0.000,     0,     0,     0,     0
2016-11-30 12:45:06,  0.01,   318,   292,     0,     0,     0,-0.027, 0.000,     0,     0,     0,     0
2016-11-30 12:45:07,  0.06,   321,   291,     0,     0,     0,-0.035, 0.000,     0,     0,     0,     0
2016-11-30 12:45:08,  0.05,   321,   291,     0,     0,     0,-0.035, 0.000,     0,     0,     0,     0
2016-11-30 12:45:09,  0.05,   320,   292,     0,     0,     0,-0.035, 0.000,     0,     0,     0,     0
2016-11-30 12:45:10,  0.04,   321,   291,     0,     0,     0,-0.042, 0.000,     0,     0,     0,     0
2016-11-30 12:45:11,  0.02,   319,   291,     0,     0,     0,-0.035, 0.000,     0,     0,     0,     0
2016-11-30 12:45:12,  0.02,   318,   291,     0,     0,     0,-0.027, 0.000,     0,     0,     0,     0
2016-11-30 12:45:13,  0.03,   319,   291,     0,     0,     0,-0.035, 0.000,     0,     0,     0,     0
2016-11-30 12:45:14,  0.01,   317,   291,     0,     0,     0,-0.046, 0.000,     0,     0,     0,     0
2016-11-30 12:45:15,  0.03,   318,   291,     0,     0,     0,-0.039, 0.000,     0,     0,     0,     0
2016-11-30 12:45:16,  0.03,   320,   291,     0,     0,     0,-0.035, 0.000,     0,     0,     0,     0
2016-11-30 12:45:17,  0.01,   319,   291,     0,     0,     0,-0.031, 0.000,     0,     0,     0,     0
2016-11-30 12:45:18, -0.29,   325,   298,     0,     0,     0,-0.035, 0.000,     0,     0,     0,     0
2016-11-30 12:45:19, -0.79,   327,   305,     0,     0,     0,-0.027, 0.000,     0,     0,     0,     0
2016-11-30 12:45:20, -0.91,   329,   310,     0,     0,     0,-0.039, 0.000,     0,     0,     0,     0
2016-11-30 12:45:21, -1.21,   329,   317,     0,     0,     0,-0.046, 0.000,     0,     0,     0,     0
