?? [s],A.dY [mm],B.dY [mm],C.dY [mm],D.dY [mm],E.dY [mm]
857.292142,3.292115,3.305221,3.299309,3.309005,3.312451
867.292142,3.333723,3.347176,3.340369,3.351207,3.354660
877.292142,3.426385,3.441392,3.431752,3.445561,3.449622
887.292142,3.461868,3.477240,3.467130,3.481074,3.485539
897.292142,3.474642,3.490583,3.479937,3.494851,3.499325
907.292142,3.521187,3.537804,3.526130,3.541731,3.546541
917.292142,3.555934,3.573171,3.560614,3.577359,3.582581
927.292142,3.618072,3.636521,3.623219,3.640910,3.646444
937.292142,3.659831,3.679791,3.664352,3.683977,3.689742
947.292142,3.719551,3.741309,3.724214,3.745782,3.752497
957.292142,3.755647,3.777412,3.758907,3.783083,3.788989
967.292142,3.774924,3.798771,3.779834,3.803820,3.810802
977.292142,3.820455,3.845626,3.825009,3.850607,3.857859
987.292142,3.867371,3.893686,3.871095,3.898827,3.906105
997.292142,3.906869,3.934408,3.909833,3.940069,3.947530
1007.292142,3.950936,3.979108,3.953533,3.984481,3.991967
1017.292142,4.005958,4.036530,4.008582,4.041792,4.049748
1027.292142,4.036798,4.068705,4.038503,4.074395,4.083099
1037.292142,4.079182,4.112286,4.080931,4.117948,4.126766
1047.292142,4.141879,4.178088,4.142917,4.184099,4.193736
1057.292142,4.177914,4.213457,4.177903,4.219504,4.229214
1067.292142,4.211903,4.250321,4.213519,4.256902,4.266926
1077.292142,4.265652,4.306430,4.266472,4.312981,4.323709
1087.292142,4.282888,4.324525,4.282893,4.331078,4.341557
1097.292142,4.350941,4.395653,4.352766,4.403146,4.414379
1107.292142,4.395174,4.440117,4.396681,4.447971,4.458795
1117.292142,4.427334,4.475283,4.427891,4.482891,4.494592
1127.292142,4.476940,4.526351,4.477580,4.534240,4.546110
1137.292142,4.506767,4.558284,4.508909,4.565358,4.577903
1147.292142,4.562763,4.617318,4.564701,4.624783,4.637713
1157.292142,4.610878,4.665931,4.611992,4.673311,4.686638
1167.292142,4.652406,4.711773,4.654568,4.719249,4.733575
1177.292142,4.696620,4.756055,4.698487,4.764024,4.777805
1187.292142,4.738851,4.802908,4.741513,4.811043,4.825815
1197.292142,4.787502,4.852366,4.789716,4.861120,4.875566
1207.292142,4.801110,4.866721,4.802817,4.875767,4.891017
1217.292142,4.889417,4.959747,4.892480,4.969485,4.985088
1227.292142,4.912094,4.984442,4.913696,4.993981,5.010443
1237.292142,4.936160,5.010809,4.938745,5.021046,5.037877
1251.710185,5.005039,5.083062,5.005856,5.092891,5.110639
1256.710185,5.024786,5.103852,5.026999,5.113880,5.132401
1261.710185,5.059422,5.139448,5.060863,5.149215,5.167079
1266.710185,5.075846,5.157503,5.077793,5.167709,5.186441
1271.710185,5.091642,5.175242,5.092600,5.184663,5.203835
1276.710185,5.107721,5.192921,5.108692,5.203037,5.222190
1281.710185,5.130599,5.218226,5.132412,5.228198,5.247641
1286.710185,5.165984,5.252739,5.167654,5.263568,5.282799
1291.710185,5.183230,5.271895,5.184230,5.282234,5.301671
1296.710185,5.207262,5.298830,5.207752,5.309911,5.330020
1301.710185,5.224132,5.317231,5.225116,5.328429,5.348343
1306.710185,5.226287,5.319467,5.226408,5.330395,5.350552
1311.710185,5.289424,5.386156,5.289188,5.397300,5.418236
1316.710185,5.324544,5.425416,5.324015,5.437034,5.458245
1321.710185,5.341023,5.443515,5.338859,5.455530,5.476914
1326.710185,5.349434,5.452836,5.347091,5.464383,5.485700
1331.710185,5.380806,5.483724,5.378189,5.495893,5.517763
1336.710185,5.386256,5.489807,5.383561,5.501885,5.523783
1341.710185,5.394229,5.498749,5.391664,5.510791,5.532725
1346.710185,5.421101,5.528841,5.419342,5.541736,5.564315
1351.710185,5.439488,5.549706,5.435816,5.562233,5.585330
1356.710185,5.452603,5.565351,5.448766,5.577782,5.600713
1361.710185,5.457916,5.571025,5.454137,5.583893,5.607044
1367.152317,5.525871,5.640875,5.521611,5.653770,5.678194
1367.652317,5.527560,5.643073,5.523134,5.656205,5.680175
1368.152317,5.527552,5.643410,5.522897,5.656234,5.680540
1368.652317,5.530807,5.647313,5.526455,5.660264,5.684461
1369.152317,5.536323,5.654147,5.531847,5.667038,5.691001
1369.652317,5.541982,5.660752,5.537365,5.673499,5.697918
1370.152317,5.547159,5.666254,5.543096,5.678597,5.702938
1370.652317,5.549828,5.668664,5.545445,5.681461,5.705954
1371.152317,5.548932,5.668211,5.544233,5.680963,5.705196
1371.652317,5.546744,5.666263,5.541654,5.678999,5.703197
1372.152317,5.545770,5.665605,5.540745,5.678189,5.702675
1372.652317,5.546598,5.666730,5.541112,5.679243,5.703673
1373.152317,5.550131,5.670644,5.545094,5.683268,5.707686
1373.652317,5.551526,5.672052,5.546702,5.684727,5.709125
1374.152317,5.554089,5.674927,5.549552,5.687225,5.711920
1374.652317,5.556295,5.676970,5.551570,5.690101,5.714077
1375.152317,5.555888,5.676886,5.551187,5.689674,5.714025
1375.652317,5.556564,5.678216,5.552002,5.691047,5.715071
1376.152317,5.557875,5.679506,5.553315,5.692371,5.716929
1376.652317,5.558693,5.680366,5.553888,5.693054,5.718037
1377.152317,5.559173,5.681171,5.554478,5.694124,5.718323
1377.652317,5.561911,5.683876,5.556824,5.696746,5.721375
1378.152317,5.562358,5.684314,5.557292,5.697116,5.721781
1378.652317,5.560762,5.683370,5.555862,5.696235,5.720827
1379.152317,5.560044,5.682495,5.554975,5.695335,5.719937
1379.652317,5.559868,5.682419,5.554648,5.695132,5.719967
1380.152317,5.558716,5.680700,5.553427,5.693675,5.718294
1380.652317,5.558797,5.681137,5.553895,5.694448,5.718965
1381.152317,5.559765,5.681884,5.554169,5.694965,5.719513
1381.652317,5.561067,5.683378,5.555605,5.696206,5.720703
1382.152317,5.561615,5.684177,5.556270,5.696783,5.721430
1382.652317,5.563130,5.685963,5.557875,5.698736,5.723590
1383.152317,5.563205,5.686080,5.557869,5.699059,5.723376
1383.652317,5.563199,5.686396,5.558018,5.699020,5.723622
1384.152317,5.564624,5.688106,5.559527,5.700712,5.725583
1384.652317,5.566638,5.690021,5.561282,5.702641,5.727813
1385.152317,5.569263,5.692886,5.563694,5.705592,5.730127
1385.652317,5.572337,5.695839,5.566678,5.708901,5.733687
1386.152317,5.574855,5.699172,5.568909,5.712285,5.737286
1386.652317,5.577396,5.702535,5.571589,5.715297,5.740422
1387.152317,5.580940,5.706621,5.574860,5.719310,5.744208
1387.652317,5.584059,5.710283,5.577835,5.723394,5.748172
1388.152317,5.586948,5.713859,5.580483,5.726586,5.751846
1388.652317,5.588297,5.715544,5.581853,5.728512,5.753649
1389.152317,5.591239,5.718838,5.584310,5.731990,5.757196
1389.652317,5.593734,5.721830,5.586364,5.734841,5.760071
1390.152317,5.594890,5.723551,5.587797,5.736654,5.761483
1390.652317,5.597731,5.726817,5.590501,5.739788,5.765002
1391.152317,5.602014,5.731427,5.595074,5.744530,5.769958
1391.652317,5.604810,5.734239,5.597622,5.747228,5.772755
1392.152317,5.605794,5.735682,5.598654,5.749115,5.774176
1392.652317,5.607465,5.737795,5.600562,5.750724,5.776441
1393.152317,5.609303,5.739858,5.602058,5.752799,5.778250
1393.652317,5.609787,5.740437,5.602669,5.753594,5.779235
1394.152317,5.610195,5.741092,5.602594,5.753975,5.779818
1394.652317,5.610527,5.741406,5.602550,5.754541,5.780549
1395.152317,5.610168,5.741555,5.602570,5.754619,5.780310
1395.652317,5.611885,5.743563,5.603992,5.756410,5.782242
1396.152317,5.613864,5.745608,5.605701,5.758801,5.784501
1396.652317,5.616285,5.748244,5.607863,5.761208,5.786847
1397.152317,5.618245,5.750796,5.610101,5.763540,5.789318
1397.652317,5.621590,5.754241,5.613070,5.767012,5.792573
1398.152317,5.642472,5.773219,5.632508,5.786330,5.810658
1398.652317,5.643914,5.774480,5.634066,5.786980,5.811701
1399.152317,5.642791,5.773441,5.632949,5.786261,5.811220
1399.652317,5.644989,5.775819,5.635107,5.788615,5.813164
1400.152317,5.648050,5.778897,5.638706,5.791602,5.816673
1400.652317,5.649399,5.780007,5.639975,5.793261,5.818216
1401.152317,5.648732,5.779417,5.638949,5.792481,5.817639
1401.652317,5.646237,5.776783,5.636384,5.790037,5.814647
1402.152317,5.644251,5.775164,5.634326,5.788080,5.812986
1402.652317,5.642173,5.773075,5.632124,5.786083,5.811098
1403.152317,5.644028,5.775148,5.634253,5.788023,5.813416
1403.652317,5.647971,5.779682,5.638924,5.792431,5.817404
1404.152317,5.652300,5.783973,5.643668,5.797068,5.822348
1404.652317,5.656988,5.788985,5.648722,5.802163,5.827478
1405.152317,5.660764,5.792972,5.652360,5.806241,5.831789
1405.652317,5.664557,5.797100,5.655982,5.810214,5.836029
1406.152317,5.665365,5.798945,5.657096,5.812127,5.837502
1406.652317,5.669296,5.802893,5.660529,5.816393,5.842376
1407.152317,5.675215,5.810002,5.666465,5.823590,5.849680
1407.652317,5.681777,5.818102,5.672409,5.831377,5.857480
1408.152317,5.689026,5.826655,5.679221,5.840417,5.866142
1408.652317,5.695603,5.835062,5.685220,5.848409,5.874710
1409.152317,5.701543,5.842043,5.689937,5.855092,5.881961
1409.652317,5.705229,5.847509,5.693832,5.861357,5.887609
1410.152317,5.710065,5.853934,5.698083,5.867487,5.893773
1410.652317,5.715012,5.859493,5.701841,5.873244,5.899787
1411.152317,5.717962,5.863655,5.704134,5.877449,5.904220
1411.652317,5.721206,5.867686,5.706523,5.881256,5.907890
1412.152317,5.724028,5.871201,5.708694,5.885249,5.911779
1412.652317,5.726364,5.874933,5.710829,5.888803,5.915409
1413.152317,5.729085,5.878090,5.713112,5.892094,5.918723
1413.652317,5.730439,5.880496,5.714493,5.894454,5.921038
1414.152317,5.732640,5.883242,5.715948,5.896942,5.923949
1414.652317,5.734682,5.885936,5.717337,5.899840,5.926779
1415.152317,5.737964,5.889623,5.720021,5.903395,5.930550
1415.652317,5.741232,5.893823,5.723100,5.907796,5.934870
1416.152317,5.743479,5.896749,5.724773,5.910476,5.937411
1416.652317,5.746310,5.899985,5.727027,5.913619,5.940656
1417.152317,5.747343,5.901077,5.727729,5.915136,5.942161
1417.652317,5.748476,5.903100,5.728760,5.917039,5.944118
1418.152317,5.749007,5.904265,5.729177,5.918044,5.945223
1418.652317,5.749899,5.905518,5.729860,5.919611,5.946655
1419.152317,5.751133,5.906759,5.730693,5.920536,5.947670
1419.652317,5.751854,5.907473,5.731030,5.921736,5.948705
1420.152317,5.752668,5.908641,5.732056,5.922867,5.949811
1420.652317,5.752289,5.908674,5.731490,5.922601,5.949813
1421.152317,5.754248,5.910713,5.733622,5.924582,5.951698
1421.652317,5.754855,5.911766,5.734155,5.925595,5.952849
1422.152317,5.755913,5.912397,5.734669,5.926539,5.953762
1422.652317,5.755600,5.912962,5.734565,5.926789,5.954192
1423.152317,5.757389,5.915083,5.735874,5.928751,5.956215
1423.652317,5.759530,5.917108,5.738489,5.931691,5.958843
1424.152317,5.762216,5.920164,5.741104,5.934682,5.961534
1424.652317,5.765250,5.923224,5.743775,5.937870,5.965107
1425.152317,5.795731,5.951680,5.771974,5.965790,5.992315
1425.652317,5.797297,5.953326,5.773867,5.967493,5.994108
1426.152317,5.798225,5.954449,5.774658,5.968299,5.995222
1426.652317,5.799248,5.955822,5.775623,5.969672,5.996375
1427.152317,5.795436,5.952371,5.772671,5.966308,5.993276
1427.652317,5.791525,5.948314,5.768200,5.962327,5.988815
1428.152317,5.788724,5.945751,5.766428,5.959857,5.986364
1428.652317,5.789444,5.946798,5.767371,5.960386,5.987422
1429.152317,5.792321,5.948946,5.768838,5.963690,5.990832
1429.652317,5.797280,5.953995,5.773534,5.968264,5.994887
1430.152317,5.801215,5.958529,5.778478,5.972639,5.999334
1430.652317,5.803808,5.960551,5.780430,5.974463,6.001653
1431.152317,5.802922,5.959705,5.779255,5.973625,6.000602
1431.652317,5.801042,5.958092,5.777683,5.972513,5.999016
1432.152317,5.799902,5.957082,5.776659,5.971105,5.997842
1432.652317,5.798512,5.956315,5.775121,5.969992,5.996821
1433.152317,5.799027,5.956704,5.775599,5.970890,5.998014
1433.652317,5.801553,5.959705,5.778915,5.973830,6.000870
1434.152317,5.804084,5.962530,5.781755,5.976488,6.003678
1434.652317,5.806881,5.964935,5.783987,5.978899,6.006237
1435.152317,5.810057,5.967964,5.787782,5.982490,6.009580
1435.652317,5.812875,5.971165,5.790233,5.984538,6.012599
1436.152317,5.812421,5.970436,5.789734,5.984530,6.012453
1436.652317,5.812127,5.970544,5.789676,5.984890,6.012946
1437.152317,5.811870,5.969541,5.789098,5.984980,6.012295
1437.652317,5.811062,5.970003,5.789036,5.984289,6.011512
1438.152317,5.810647,5.968553,5.787138,5.983319,6.010977
1438.652317,5.809862,5.968308,5.786717,5.982750,6.010110
1439.152317,5.809962,5.968868,5.787391,5.982862,6.010732
1439.652317,5.809583,5.968787,5.786820,5.982947,6.010594
1440.152317,5.811489,5.970235,5.788602,5.984606,6.011513
1440.652317,5.812346,5.971343,5.789421,5.985946,6.012555
1441.152317,5.814149,5.973435,5.792018,5.988136,6.015999
1441.652317,5.817192,5.976462,5.794584,5.990455,6.018327
1442.152317,5.819935,5.979093,5.796861,5.993346,6.021248
1442.652317,5.821916,5.982000,5.799302,5.996106,6.023983
1443.152317,5.823720,5.984147,5.801180,5.998493,6.026523
1443.652317,5.826190,5.987174,5.802906,6.001421,6.029949
1444.152317,5.828660,5.991557,5.806278,6.005329,6.033919
1444.652317,5.832009,5.995155,5.808256,6.009084,6.037850
1445.152317,5.834794,5.999037,5.811145,6.013496,6.041976
1445.652317,5.839083,6.004327,5.813990,6.018512,6.046523
1446.152317,5.842287,6.008702,5.816302,6.023263,6.051692
1446.652317,5.845845,6.013093,5.818181,6.027514,6.056297
1447.152317,5.848319,6.016905,5.819775,6.031622,6.060311
1447.652317,5.849320,6.018996,5.819822,6.033812,6.062641
1448.152317,5.851085,6.022036,5.820506,6.035902,6.064977
1448.652317,5.852804,6.025054,5.821621,6.039050,6.068050
1449.152317,5.853182,6.026057,5.821123,6.040462,6.069625
1449.652317,5.852964,6.027294,5.820254,6.041664,6.070610
1450.152317,5.855545,6.030363,5.821943,6.045041,6.073959
1450.652317,5.858645,6.034476,5.823912,6.049174,6.078013
1451.152317,5.860008,6.037311,5.824535,6.052014,6.080626
1451.652317,5.860029,6.038132,5.824034,6.052451,6.081419
1452.152317,5.862513,6.040972,5.825725,6.055626,6.084210
1452.652317,5.863062,6.042258,5.825724,6.056647,6.085504
1453.152317,5.862980,6.042903,5.825677,6.057225,6.085961
1453.652317,5.863068,6.043525,5.825510,6.057627,6.086660
1454.152317,5.863741,6.044514,5.825857,6.058987,6.087881
1454.652317,5.863183,6.044698,5.824729,6.058892,6.088048
1455.152317,5.863019,6.045116,5.824331,6.059529,6.088473
1455.652317,5.864008,6.046590,5.824991,6.061121,6.090322
1456.152317,5.866468,6.049453,5.827154,6.064053,6.092634
1456.652317,5.867835,6.051270,5.827767,6.065594,6.094195
1457.152317,5.870590,6.054918,5.830009,6.069174,6.098064
1457.652317,5.872895,6.057457,5.832261,6.072239,6.100822
1458.152317,5.873556,6.059124,5.832561,6.073709,6.102265
1458.652317,5.873938,6.059862,5.832316,6.074693,6.103451
1459.152317,5.875226,6.061857,5.833094,6.076344,6.105307
1459.652317,5.876260,6.063525,5.833456,6.078012,6.106943
1460.152317,5.877312,6.064942,5.833605,6.079409,6.108107
1460.652317,5.879274,6.067950,5.835441,6.082543,6.111611
1461.152317,5.883308,6.072936,5.838476,6.087495,6.116761
1461.652317,5.885392,6.076652,5.839209,6.091335,6.120386
1462.152317,5.889217,6.082495,5.840479,6.097503,6.126285
1462.652317,5.892923,6.089192,5.841012,6.103942,6.133015
1463.152317,5.896980,6.095942,5.839992,6.111298,6.140125
1463.652317,5.901629,6.103960,5.839764,6.119193,6.148610
1464.152317,5.903780,6.109280,5.838016,6.124595,6.153967
1464.652317,5.906611,6.115141,5.837104,6.130117,6.160022
1465.152317,5.908665,6.119853,5.835447,6.134487,6.164531
1465.652317,5.910439,6.124177,5.833095,6.139066,6.168979
1466.152317,5.911476,6.128566,5.829833,6.142988,6.173092
1466.652317,5.911020,6.131082,5.824466,6.145446,6.175619
1467.152317,5.911816,6.135174,5.820365,6.149742,6.179939
1467.652317,5.914085,6.141047,5.816323,6.155790,6.185899
1468.152317,5.917752,6.148842,5.810372,6.164013,6.193431
1468.652317,,7.740406,,7.745433,7.748996
1469.152317,,7.926114,,7.931159,7.937308
1469.652317,,7.943931,,7.949942,7.956804
1470.152317,,7.961265,,7.966592,7.973447
1470.652317,,7.974049,,7.978507,7.984770
1471.152317,,7.987049,,7.991908,7.999441
