?? [s],A.dY [mm],B.dY [mm],C.dY [mm],D.dY [mm],E.dY [mm]
620.000000,3.205995,3.227638,3.217266,3.227169,3.228836
630.000000,3.250652,3.273484,3.261860,3.273057,3.274596
640.000000,3.299967,3.323016,3.311017,3.322941,3.325157
650.000000,3.337712,3.362633,3.349342,3.362098,3.364160
660.000000,3.382315,3.409139,3.394099,3.408404,3.410841
670.000000,3.422075,3.449919,3.433810,3.449369,3.452398
680.000000,3.458104,3.486543,3.468801,3.485767,3.489029
690.000000,3.532386,3.563319,3.542625,3.562237,3.566002
700.000000,3.563374,3.595826,3.574232,3.594804,3.598060
710.000000,3.577079,3.609562,3.587399,3.609085,3.612549
720.000000,3.647119,3.681149,3.656647,3.680363,3.683713
730.000000,3.692441,3.728334,3.701898,3.727560,3.731590
740.000000,3.703793,3.740524,3.713601,3.739655,3.743695
750.000000,3.777852,3.816926,3.786919,3.815798,3.820167
760.000000,3.827069,3.867995,3.835867,3.866827,3.871562
770.000000,3.830024,3.871041,3.838944,3.870088,3.874493
780.000000,3.907249,3.950955,3.915764,3.949572,3.954790
790.000000,3.960565,4.006555,3.968664,4.005246,4.010576
800.000000,3.979088,4.026930,3.987412,4.025405,4.030977
810.000000,3.984941,4.032965,3.993482,4.031478,4.037462
820.000000,4.081177,4.133463,4.089081,4.132107,4.138411
830.000000,4.084096,4.136686,4.092961,4.134729,4.141030
840.000000,4.093083,4.146361,4.101437,4.144826,4.151202
850.000000,4.156376,4.212248,4.163653,4.210176,4.216950
860.000000,4.213191,4.271477,4.220372,4.269673,4.277167
870.000000,4.231014,4.291301,4.238987,4.289610,4.296790
880.000000,4.281969,4.344948,4.289522,4.342846,4.350246
890.000000,4.328915,4.393625,4.336083,4.391064,4.398696
900.000000,4.388473,4.455903,4.394851,4.453589,4.462071
910.000000,4.424565,4.496610,4.431552,4.493967,4.502597
920.000000,4.463338,4.536643,4.469794,4.533757,4.542845
930.000000,4.480582,4.554718,4.486223,4.552161,4.561441
940.000000,4.538586,4.616129,4.544057,4.613362,4.622943
950.000000,4.562824,4.643649,4.568666,4.640545,4.650668
958.879369,4.608266,4.691668,4.614016,4.688672,4.699261
963.879369,4.631989,4.717121,4.636927,4.714099,4.724469
968.879369,4.641542,4.728216,4.646687,4.724763,4.735356
973.879369,4.654331,4.742018,4.659486,4.738601,4.749638
978.879369,4.694068,4.782789,4.699573,4.779194,4.790399
983.879369,4.712848,4.804536,4.718059,4.801132,4.812380
988.879369,4.721295,4.813462,4.726373,4.810248,4.820723
993.879369,4.743356,4.838281,4.748324,4.834661,4.846127
998.879369,4.786912,4.883400,4.792315,4.879286,4.890818
1003.879369,4.797331,4.895633,4.802469,4.892344,4.904182
1008.879369,4.805269,4.904645,4.810457,4.901166,4.912745
1013.879369,4.827947,4.930687,4.833325,4.927137,4.939365
1018.879369,4.866787,4.969933,4.871064,4.966451,4.978792
1023.879369,4.876661,4.980556,4.880563,4.977339,4.989505
1028.879369,4.892122,4.999738,4.896822,4.995589,5.008225
1033.879369,4.911776,5.022908,4.916331,5.018727,5.032076
1038.879369,4.942916,5.055324,4.947523,5.050411,5.062965
1043.879369,4.956247,5.068720,4.960406,5.064401,5.077179
1048.879369,4.979587,5.096099,4.984345,5.092050,5.104671
1053.879369,5.000653,5.121607,5.005186,5.117519,5.131004
1058.879369,5.010249,5.133580,5.015026,5.129325,5.142659
1063.879369,5.044522,5.167636,5.048638,5.163040,5.176009
1068.879369,5.052469,5.176846,5.056776,5.173099,5.187414
1073.879369,5.076719,5.205428,5.081336,5.201007,5.214597
1078.879369,5.089164,5.221660,5.094324,5.217191,5.231719
1083.879369,5.097713,5.232914,5.102914,5.229087,5.242714
1085.217264,5.132453,5.267733,5.137639,5.263416,5.277547
1085.717264,5.135249,5.271294,5.140634,5.266817,5.281162
1086.217264,5.141518,5.277516,5.146011,5.272965,5.287163
1086.717264,5.147038,5.283977,5.152182,5.279506,5.293886
1087.217264,5.149749,5.287600,5.154852,5.283131,5.296970
1087.717264,5.150993,5.289377,5.155506,5.284719,5.299796
1088.217264,5.151555,5.290926,5.156607,5.285757,5.301173
1088.717264,5.155427,5.295536,5.160419,5.290754,5.305607
1089.217264,5.159972,5.300475,5.164484,5.296103,5.310716
1089.717264,5.162654,5.303981,5.167413,5.299163,5.314050
1090.217264,5.161373,5.302902,5.166873,5.298870,5.313586
1090.717264,5.160704,5.303067,5.166115,5.298493,5.313701
1091.217264,5.163410,5.306018,5.168522,5.301270,5.316603
1091.717264,5.165371,5.308571,5.171160,5.304226,5.318832
1092.217264,5.168666,5.312553,5.174223,5.307130,5.322414
1092.717264,5.167868,5.312116,5.173236,5.307301,5.322815
1093.217264,5.169290,5.314495,5.175477,5.309660,5.324937
1093.717264,5.170792,5.315977,5.176291,5.311292,5.326832
1094.217264,5.172661,5.318488,5.178238,5.313755,5.328497
1094.717264,5.173970,5.320446,5.179954,5.315982,5.330636
1095.217264,5.175026,5.321585,5.181265,5.317880,5.332444
1095.717264,5.175336,5.322043,5.181304,5.317818,5.332461
1096.217264,5.175432,5.322566,5.181562,5.317860,5.332348
1096.717264,5.175430,5.322847,5.181591,5.318150,5.332614
1097.217264,5.174874,5.322629,5.181070,5.318096,5.332281
1097.717264,5.176513,5.324461,5.183024,5.319582,5.334615
1098.217264,5.177415,5.325417,5.183629,5.320643,5.335199
1098.717264,5.179808,5.327752,5.186196,5.323610,5.337813
1099.217264,5.178601,5.326663,5.184433,5.322166,5.336915
1099.717264,5.181884,5.330599,5.187925,5.326490,5.341394
1100.217264,5.181382,5.330262,5.187299,5.325597,5.340404
1100.717264,5.180863,5.330624,5.187857,5.326304,5.342255
1101.217264,5.183104,5.333157,5.189550,5.326850,5.341248
1101.717264,5.186192,5.335997,5.191879,5.330295,5.344537
1102.217264,5.186958,5.337566,5.193241,5.332214,5.347568
1102.717264,5.189179,5.339756,5.195276,5.334847,5.350019
1103.217264,5.190482,5.341004,5.196368,5.336625,5.352072
1103.717264,5.190665,5.341842,5.196380,5.336822,5.351918
1104.217264,5.192016,5.342821,5.197562,5.338324,5.353255
1104.717264,5.193122,5.344408,5.198835,5.339577,5.354295
1105.217264,5.191874,5.343577,5.198117,5.338006,5.353135
1105.717264,5.191658,5.343252,5.197879,5.338085,5.352815
1106.217264,5.191908,5.344320,5.198655,5.338669,5.353532
1106.717264,5.192127,5.343863,5.198150,5.338972,5.353842
1107.217264,5.193977,5.344860,5.198296,5.339215,5.351824
1107.717264,5.190456,5.342782,5.197343,5.338213,5.354590
1108.217264,5.191373,5.343288,5.197232,5.338269,5.352840
1108.717264,5.191398,5.343638,5.197406,5.339196,5.354542
1109.217264,5.192845,5.345075,5.199366,5.339490,5.354142
1109.717264,5.193194,5.345010,5.198796,5.340453,5.355503
1110.217264,5.194002,5.346373,5.200025,5.342266,5.356778
1110.717264,5.195739,5.348113,5.201885,5.343568,5.359043
1111.217264,5.197677,5.350289,5.203680,5.345775,5.361120
1111.717264,5.198102,5.350966,5.204199,5.346718,5.361961
1112.217264,5.200401,5.353919,5.206467,5.349602,5.365726
1112.717264,5.202931,5.356340,5.208566,5.352594,5.368524
1113.217264,5.232703,5.385720,5.238579,5.379947,5.395085
1113.717264,5.235580,5.388805,5.241532,5.384506,5.399643
1114.217264,5.239733,5.393031,5.246125,5.388038,5.402951
1114.717264,5.239890,5.394410,5.246242,5.389323,5.403930
1115.217264,5.243008,5.397112,5.249198,5.393224,5.408714
1115.717264,5.247421,5.402033,5.253499,5.397631,5.413382
1116.217264,5.250144,5.405150,5.256232,5.400791,5.416465
1116.717264,5.252225,5.407454,5.258315,5.403297,5.418598
1117.217264,5.254642,5.411384,5.261175,5.406727,5.421439
1117.717264,5.256170,5.413356,5.262438,5.408008,5.424270
1118.217264,5.257952,5.415329,5.264630,5.411188,5.426311
1118.717264,5.259083,5.417184,5.265360,5.412211,5.427652
1119.217264,5.260896,5.418969,5.267222,5.414372,5.429466
1119.717264,5.261064,5.420101,5.267896,5.415837,5.430609
1120.217264,5.262456,5.421928,5.268821,5.417107,5.432001
1120.717264,5.262882,5.422961,5.269563,5.418017,5.433043
1121.217264,5.266737,5.427403,5.273427,5.421903,5.437629
1121.717264,5.265457,5.426355,5.272006,5.421713,5.436374
1122.217264,5.267197,5.429191,5.274303,5.423988,5.439629
1122.717264,5.268225,5.430674,5.275557,5.425790,5.441276
1123.217264,5.270205,5.433434,5.277660,5.428272,5.443697
1123.717264,5.271342,5.434329,5.278444,5.429599,5.445046
1124.217264,5.272340,5.436428,5.279560,5.431120,5.447009
1124.717264,5.271573,5.435872,5.279006,5.430686,5.446588
1125.217264,5.271902,5.436311,5.279152,5.431092,5.446981
1125.717264,5.272281,5.437172,5.279522,5.432096,5.447091
1126.217264,5.271969,5.436842,5.279460,5.431456,5.446955
1126.717264,5.271627,5.436955,5.279303,5.431462,5.447175
1127.217264,5.270390,5.435956,5.277884,5.430991,5.446538
1127.717264,5.271242,5.436586,5.278852,5.431223,5.447020
1128.217264,5.271662,5.437004,5.279216,5.431844,5.447874
1128.717264,5.273929,5.439493,5.280867,5.434047,5.450140
1129.217264,5.273719,5.439494,5.281184,5.434330,5.450062
1129.717264,5.274921,5.441544,5.283150,5.436354,5.452336
1130.217264,5.277074,5.444335,5.285256,5.440117,5.455811
1130.717264,5.280204,5.447512,5.287318,5.442413,5.458767
1131.217264,5.283479,5.451400,5.291091,5.446163,5.461907
1131.717264,5.285195,5.453863,5.293041,5.448785,5.465033
1132.217264,5.288238,5.457601,5.295924,5.452779,5.468505
1132.717264,5.292702,5.463284,5.299960,5.458249,5.473833
1133.217264,5.298748,5.471786,5.306910,5.466195,5.482697
1133.717264,5.325843,5.498623,5.333936,5.493089,5.509374
1134.217264,5.333995,5.507711,5.342386,5.502395,5.518320
1134.717264,5.338965,5.512829,5.347303,5.508664,5.525412
1135.217264,5.345795,5.521854,5.354710,5.516778,5.532989
1135.717264,5.348132,5.525103,5.356757,5.519411,5.535150
1136.217264,5.350241,5.529460,5.359017,5.523674,5.540430
1136.717264,5.352958,5.533372,5.362185,5.527810,5.543991
1137.217264,5.356988,5.538898,5.366720,5.533302,5.549883
1137.717264,5.358256,5.542101,5.368425,5.536438,5.553257
1138.217264,5.359290,5.544190,5.369486,5.538592,5.555323
1138.717264,5.359758,5.546347,5.370346,5.541017,5.558483
1139.217264,5.363068,5.550794,5.373884,5.545403,5.562113
1139.717264,5.366158,5.555123,5.376924,5.549549,5.565952
1140.217264,5.367762,5.557736,5.378817,5.552356,5.568511
1140.717264,5.368221,5.558974,5.379254,5.553655,5.570428
1141.217264,5.367857,5.559280,5.379325,5.553663,5.570615
1141.717264,5.369677,5.561317,5.380567,5.556489,5.572689
1142.217264,5.370387,5.563031,5.381534,5.557662,5.574378
1142.717264,5.370776,5.564400,5.382478,5.558926,5.575463
1143.217264,5.372177,5.566160,5.383534,5.560522,5.577366
1143.717264,5.373694,5.568655,5.385520,5.563095,5.580182
1144.217264,5.375081,5.570584,5.387049,5.564309,5.581768
1144.717264,5.376363,5.572345,5.388105,5.567120,5.583870
1145.217264,5.377666,5.574785,5.389733,5.568788,5.586354
1145.717264,5.378445,5.576104,5.390559,5.569841,5.587505
1146.217264,5.377678,5.575687,5.389959,5.570105,5.587301
1146.717264,5.379257,5.577154,5.390847,5.571214,5.587863
1147.217264,5.379084,5.577435,5.390993,5.571411,5.588444
1147.717264,5.379012,5.577689,5.391173,5.571901,5.589211
1148.217264,5.377397,5.576678,5.389554,5.570581,5.586778
1148.717264,5.377538,5.576950,5.390166,5.571470,5.587553
1149.217264,5.379615,5.577803,5.391679,5.574157,5.590459
1149.717264,5.380788,5.581131,5.393572,5.575918,5.593107
1150.217264,5.382995,5.582022,5.394809,5.577006,5.594575
1150.717264,5.381778,5.582173,5.394013,5.576326,5.594228
1151.217264,5.381745,5.582357,5.394128,5.577847,5.594993
1151.717264,5.383683,5.584859,5.395649,5.578528,5.596013
1152.217264,5.384819,5.586513,5.397662,5.580903,5.598143
1152.717264,5.385764,5.587643,5.398205,5.582088,5.599067
1153.217264,5.387020,5.589727,5.399769,5.583706,5.600582
1153.717264,5.389321,5.591772,5.401201,5.586309,5.603222
1154.217264,5.388946,5.592032,5.401374,5.586732,5.603609
1154.717264,5.388649,5.592051,5.401351,5.587168,5.604263
1155.217264,5.387562,5.591363,5.400534,5.585878,5.603949
1155.717264,5.388255,5.591688,5.400980,5.586201,5.603409
1156.217264,5.388463,5.592884,5.401645,5.587404,5.605135
1156.717264,5.390795,5.595309,5.403458,5.589467,5.606758
1157.217264,5.392781,5.597984,5.405957,5.591623,5.609301
1157.717264,5.391937,5.597355,5.404426,5.591535,5.609097
1158.217264,5.391479,5.596944,5.404273,5.591450,5.609067
1158.717264,5.391961,5.597925,5.405300,5.592706,5.609866
1159.217264,5.395744,5.601871,5.409218,5.596862,5.614272
1159.717264,5.397826,5.604475,5.410719,5.598761,5.616221
1160.217264,5.393867,5.601065,5.407068,5.595151,5.613210
1160.717264,5.395350,5.602895,5.408527,5.596731,5.613963
1161.217264,5.396542,5.604289,5.410347,5.599258,5.616285
1161.717264,5.399260,5.607033,5.412704,5.601763,5.618543
1162.217264,5.397895,5.606033,5.411372,5.600394,5.617357
1162.717264,5.400685,5.608632,5.413950,5.603671,5.619859
1163.217264,5.397605,5.606783,5.411449,5.601105,5.617685
1163.717264,5.398067,5.607375,5.411824,5.602438,5.620361
1164.217264,5.399758,5.609535,5.413559,5.604319,5.620853
1164.717264,5.400407,5.610376,5.413831,5.604238,5.621463
1165.217264,5.400180,5.610446,5.414155,5.605534,5.622175
1165.717264,5.402235,5.613114,5.415689,5.607501,5.624199
1166.217264,5.405429,5.617116,5.419284,5.610870,5.628219
1166.717264,5.407700,5.619763,5.421360,5.614029,5.631116
1167.217264,5.406953,5.619961,5.420955,5.613533,5.631305
1167.717264,5.436876,5.648431,5.450782,5.642312,5.660022
1168.217264,5.443296,5.654963,5.457093,5.649522,5.665891
1168.717264,5.447530,5.659877,5.461068,5.654200,5.671323
1169.217264,5.452267,5.665846,5.466391,5.659758,5.676596
1169.717264,5.456051,5.670392,5.470060,5.664209,5.681502
1170.217264,5.459811,5.674998,5.473652,5.669261,5.686890
1170.717264,5.461600,5.678632,5.475851,5.672928,5.690528
1171.217264,5.462130,5.680888,5.476976,5.675385,5.693107
1171.717264,5.464961,5.685298,5.480195,5.679691,5.697205
1172.217264,5.468422,5.690547,5.484307,5.684095,5.701769
1172.717264,5.468354,5.692529,5.484724,5.686516,5.704528
1173.217264,5.470034,5.695516,5.487019,5.689977,5.707463
1173.717264,5.471873,5.699127,5.488485,5.693070,5.710491
1174.217264,5.472217,5.701049,5.488873,5.695112,5.712115
1174.717264,5.472080,5.702958,5.489782,5.697451,5.714941
1175.217264,5.473261,5.705234,5.491000,5.699530,5.717237
1175.717264,5.474017,5.707073,5.491826,5.701253,5.718468
1176.217264,5.473850,5.707623,5.492018,5.701111,5.718773
1176.717264,5.474176,5.709140,5.492186,5.702829,5.720235
1177.217264,5.475423,5.711174,5.494127,5.705087,5.722521
1177.717264,5.477303,5.713963,5.496047,5.708033,5.725597
1178.217264,5.477459,5.715366,5.496561,5.709277,5.727090
1178.717264,5.479010,5.717885,5.498197,5.711441,5.729700
1179.217264,5.479171,5.719046,5.498555,5.712641,5.730881
1179.717264,5.481223,5.721902,5.500517,5.715759,5.733900
1180.217264,5.483021,5.724684,5.502309,5.718753,5.736936
1180.717264,5.483777,5.726375,5.503400,5.720767,5.739179
1181.217264,5.484782,5.728724,5.504682,5.722607,5.740692
1181.717264,5.486154,5.731168,5.506309,5.725375,5.743518
1182.217264,5.487379,5.733618,5.507762,5.727355,5.745465
1182.717264,5.486770,5.733801,5.507551,5.727425,5.745918
1183.217264,5.485840,5.733495,5.506541,5.727412,5.745763
1183.717264,5.486482,5.734607,5.507174,5.728446,5.746636
1184.217264,5.486512,5.735384,5.507586,5.729303,5.747356
1184.717264,5.485439,5.735122,5.506877,5.728904,5.747126
1185.217264,5.487344,5.737538,5.508500,5.730983,5.749241
1185.717264,5.489741,5.740700,5.511085,5.734041,5.752127
1186.217264,5.489079,5.740692,5.510751,5.733832,5.752112
1186.717264,5.488378,5.740489,5.509982,5.734279,5.752855
1187.217264,5.488876,5.741845,5.511013,5.735767,5.754032
1187.717264,5.491909,5.746265,5.514301,5.739723,5.757887
1188.217264,5.492826,5.747122,5.515911,5.741313,5.758999
1188.717264,5.491896,5.747881,5.515879,5.742320,5.760335
1189.217264,5.489690,5.746851,5.513478,5.740808,5.758698
1189.717264,5.491334,5.749746,5.516069,5.743398,5.761567
1190.217264,5.496063,5.756026,5.521235,5.750257,5.768147
1190.717264,5.493332,5.755170,5.519820,5.748424,5.767188
1191.217264,5.493039,5.756619,5.519927,5.749749,5.767877
1191.717264,5.492214,5.757347,5.519422,5.750835,5.768450
1192.217264,5.492898,5.761300,5.522591,5.754982,5.772636
1192.717264,5.497381,5.767341,5.527779,5.761045,5.778666
1193.217264,5.495576,5.768675,5.527654,5.762541,5.780823
1193.717264,5.469647,5.792694,5.540613,5.786182,5.804384
1194.217264,5.464429,5.793169,5.538524,5.786723,5.804866
1194.717264,5.454729,5.806291,5.547989,5.800882,5.819265
1195.217264,5.455093,5.813287,5.550780,5.808218,5.826491
1195.717264,5.377001,5.872646,5.569903,5.868622,5.888703
1196.217264,5.369081,5.890207,5.577072,5.886335,5.906415
1196.717264,2.493730,7.843361,2.548779,7.843395,7.848486
1197.217264,2.486573,7.882097,2.540712,7.882540,7.888545
1197.717264,2.484177,7.916095,2.538419,7.916620,7.922432
1198.217264,2.479650,7.933597,2.533661,7.934526,7.939534
1198.717264,2.450912,7.945574,2.506039,7.946609,7.951192
1199.217264,2.449826,7.954475,2.504740,7.956349,7.960957
1199.717264,2.415234,7.961082,2.470083,7.962436,7.967576
1200.217264,2.414498,7.968984,2.468706,7.970107,7.975194
1200.717264,2.413852,7.978110,2.469389,7.978880,7.984288
1201.217264,2.413465,7.979422,2.469044,7.980497,7.984775
1201.717264,2.412889,7.978698,2.467820,7.979515,7.985031
