?? [s],A.dY [mm],B.dY [mm],C.dY [mm],D.dY [mm],E.dY [mm]
831.155555,4.613023,4.678870,4.604973,4.689563,4.711120
831.655555,4.612194,4.677960,4.604474,4.689149,4.710891
832.155555,4.611803,4.677289,4.603884,4.689030,4.710076
832.655555,4.611799,4.678248,4.604580,4.689008,4.710775
833.155555,4.613999,4.679922,4.606377,4.691468,4.712746
833.655555,4.617674,4.683506,4.609481,4.694480,4.716429
834.155555,4.619391,4.685427,4.611384,4.696652,4.718419
834.655555,4.620159,4.686217,4.611799,4.697894,4.719052
835.155555,4.621504,4.687613,4.613113,4.698825,4.721344
835.655555,4.624360,4.690043,4.615602,4.701136,4.723420
836.155555,4.627522,4.693176,4.618606,4.705451,4.727322
836.655555,4.632195,4.697770,4.623221,4.709352,4.731370
837.155555,4.636923,4.703170,4.628308,4.715040,4.737665
837.655555,4.646040,4.713164,4.637715,4.724740,4.746753
838.155555,4.649294,4.717210,4.641345,4.728762,4.750971
838.655555,4.653358,4.721619,4.645282,4.733107,4.755288
839.155555,4.657874,4.726468,4.649911,4.737920,4.760244
839.655555,4.661573,4.730132,4.652983,4.741683,4.764421
840.155555,4.664060,4.732816,4.655645,4.744937,4.767605
840.655555,4.666146,4.734844,4.657405,4.746771,4.769687
841.155555,4.667548,4.736348,4.659060,4.748905,4.771895
841.655555,4.671015,4.739751,4.662271,4.751846,4.774203
842.155555,4.674230,4.742633,4.664954,4.754807,4.777715
842.655555,4.684379,4.753225,4.675766,4.765455,4.788097
843.155555,4.688967,4.757760,4.680172,4.769628,4.792096
843.655555,4.689289,4.758837,4.680897,4.770899,4.793302
844.155555,4.690915,4.760153,4.682247,4.772268,4.795015
844.655555,4.691429,4.760907,4.682845,4.772998,4.795779
845.155555,4.692405,4.762185,4.683849,4.774104,4.796758
845.655555,4.693101,4.763065,4.684644,4.774872,4.797590
846.155555,4.695233,4.765715,4.687032,4.777019,4.799348
846.655555,4.695980,4.766594,4.688035,4.778465,4.801241
847.155555,4.696835,4.767907,4.688594,4.779781,4.802535
847.655555,4.696899,4.767597,4.688391,4.779693,4.802314
848.155555,4.697150,4.767675,4.688346,4.779968,4.802957
848.655555,4.698932,4.769675,4.690403,4.781652,4.804840
849.155555,4.700215,4.771159,4.691740,4.783159,4.806930
849.655555,4.703455,4.774403,4.694484,4.785578,4.808840
850.155555,4.704396,4.775153,4.695292,4.787542,4.810481
850.655555,4.704738,4.776105,4.696554,4.788381,4.811271
851.155555,4.706014,4.777249,4.697066,4.789598,4.811925
851.655555,4.705787,4.776910,4.696459,4.788702,4.812216
852.155555,4.704270,4.775619,4.695843,4.788370,4.810824
852.655555,4.704903,4.776695,4.696788,4.788575,4.811064
853.155555,4.705201,4.776962,4.696852,4.788693,4.812146
853.655555,4.706007,4.777389,4.697380,4.789460,4.812879
854.155555,4.705735,4.777351,4.696891,4.789199,4.812244
854.655555,4.706195,4.777592,4.697473,4.789714,4.812891
855.155555,4.705362,4.777194,4.696892,4.788609,4.812129
855.655555,4.708628,4.780183,4.699745,4.792296,4.815425
856.155555,4.711646,4.783053,4.702911,4.795663,4.818738
856.655555,4.713969,4.785573,4.704808,4.797443,4.821165
857.155555,4.732915,4.804129,4.723717,4.815661,4.838400
857.655555,4.736964,4.808484,4.727627,4.820344,4.843203
858.155555,4.738811,4.810720,4.729436,4.822915,4.845838
858.655555,4.740962,4.813338,4.731859,4.824432,4.848150
859.155555,4.744294,4.817322,4.735743,4.828517,4.851760
859.655555,4.746229,4.819361,4.737414,4.831042,4.854351
860.155555,4.748893,4.822002,4.739745,4.833542,4.856958
860.655555,4.748902,4.822097,4.739605,4.833852,4.857682
861.155555,4.750187,4.823796,4.741593,4.835919,4.859358
861.655555,4.750974,4.824302,4.741672,4.835812,4.859295
862.155555,4.751978,4.825581,4.742277,4.837131,4.861085
862.655555,4.752976,4.826614,4.743741,4.838630,4.862353
863.155555,4.754545,4.827991,4.745208,4.840196,4.864225
863.655555,4.757212,4.831108,4.747836,4.841919,4.866122
864.155555,4.757182,4.831003,4.748202,4.842980,4.866763
864.655555,4.758877,4.832919,4.749729,4.845235,4.868910
865.155555,4.760928,4.834936,4.751698,4.846880,4.870875
865.655555,4.763446,4.836850,4.753595,4.849041,4.873269
866.155555,4.766197,4.839850,4.756156,4.852234,4.876557
866.655555,4.768596,4.843057,4.759042,4.855164,4.880096
867.155555,4.770561,4.845137,4.761042,4.857113,4.880929
867.655555,4.771249,4.846016,4.761815,4.857740,4.881816
868.155555,4.776139,4.850188,4.765601,4.862359,4.886755
868.655555,4.779414,4.854063,4.769200,4.866136,4.890431
869.155555,4.793814,4.869135,4.784219,4.880874,4.904644
869.655555,4.793933,4.869460,4.784464,4.881198,4.905290
870.155555,4.797074,4.872624,4.787282,4.884000,4.908150
870.655555,4.800128,4.875721,4.790869,4.887892,4.912003
871.155555,4.801690,4.877397,4.792142,4.889271,4.914196
871.655555,4.800618,4.876073,4.790724,4.888172,4.912463
872.155555,4.799355,4.875111,4.789675,4.887268,4.911943
872.655555,4.801378,4.876075,4.791326,4.889547,4.913885
873.155555,4.805015,4.880672,4.795561,4.892641,4.917223
873.655555,4.807693,4.883220,4.797831,4.895480,4.920021
874.155555,4.809090,4.884264,4.798566,4.897158,4.921838
874.655555,4.809894,4.885819,4.799589,4.897550,4.922208
875.155555,4.810291,4.886643,4.800694,4.898520,4.923093
875.655555,4.809590,4.885400,4.799368,4.898067,4.923578
876.155555,4.811399,4.887730,4.802073,4.901318,4.925402
876.655555,4.814548,4.890930,4.804818,4.903707,4.928509
877.155555,4.817132,4.893477,4.807082,4.904993,4.930498
877.655555,4.817760,4.893986,4.807642,4.907467,4.932454
878.155555,4.818375,4.895045,4.808185,4.907425,4.931535
878.655555,4.820830,4.896931,4.809663,4.909246,4.934341
879.155555,4.820876,4.897253,4.810320,4.910469,4.934685
879.655555,4.822402,4.898784,4.811668,4.911361,4.936445
880.155555,4.823512,4.899896,4.812583,4.913048,4.937541
880.655555,4.825776,4.902351,4.814854,4.914622,4.939762
881.155555,4.827197,4.904475,4.816575,4.917291,4.942414
881.655555,4.827691,4.905129,4.817114,4.917472,4.942678
882.155555,4.827551,4.904903,4.816965,4.917419,4.942411
882.655555,4.830499,4.909023,4.820962,4.921093,4.945550
883.155555,4.832978,4.911182,4.822814,4.923446,4.949030
883.655555,4.835848,4.914561,4.825615,4.927114,4.952581
884.155555,4.838530,4.917690,4.828423,4.930398,4.955896
884.655555,4.853700,4.932150,4.843511,4.944360,4.968968
885.155555,4.855297,4.933520,4.844658,4.946218,4.971061
885.655555,4.857604,4.936071,4.847193,4.949303,4.974922
886.155555,4.861804,4.940128,4.851174,4.953053,4.978063
886.655555,4.865044,4.943530,4.853904,4.956463,4.982050
887.155555,4.868115,4.946537,4.856818,4.959978,4.985426
887.655555,4.870699,4.949607,4.859377,4.962280,4.987714
888.155555,4.872206,4.951658,4.860987,4.964563,4.990102
888.655555,4.873813,4.953184,4.862341,4.966436,4.992294
889.155555,4.874934,4.954762,4.863862,4.967396,4.993102
889.655555,4.875777,4.955892,4.864297,4.968369,4.993836
890.155555,4.875047,4.955388,4.864464,4.968400,4.994028
890.655555,4.877371,4.957621,4.866619,4.970191,4.995308
891.155555,4.878519,4.958868,4.867335,4.971698,4.997724
891.655555,4.880128,4.960611,4.869046,4.973268,4.999136
892.155555,4.881670,4.962475,4.870625,4.975527,5.001770
892.655555,4.882193,4.963872,4.872058,4.977213,5.002121
893.155555,4.883792,4.965344,4.872888,4.978004,5.003948
893.655555,4.886214,4.967953,4.875565,4.980902,5.007217
894.155555,4.888661,4.970180,4.877401,4.983324,5.009184
894.655555,4.890637,4.972447,4.879803,4.985443,5.011347
895.155555,4.891224,4.973035,4.880236,4.986202,5.012449
895.655555,4.892522,4.974425,4.881222,4.987526,5.013540
896.155555,4.894815,4.976847,4.883980,4.990154,5.016013
896.655555,4.895193,4.977173,4.883910,4.990713,5.017128
897.155555,4.897236,4.979676,4.886307,4.993371,5.019369
897.655555,4.899009,4.981864,4.888340,4.994721,5.021034
898.155555,4.901842,4.984677,4.890489,4.998618,5.024695
898.655555,4.904661,4.987691,4.893832,5.000243,5.026646
899.155555,4.905839,4.988728,4.894910,5.002194,5.028403
899.655555,4.907066,4.989521,4.895268,5.003089,5.029540
900.155555,4.907795,4.990360,4.896100,5.004026,5.030454
900.655555,4.909767,4.992583,4.898224,5.006032,5.032691
901.155555,4.912277,4.995281,4.900363,5.008586,5.035365
901.655555,4.914916,4.997944,4.903242,5.011896,5.038747
902.155555,4.929458,5.013042,4.918536,5.026502,5.052991
902.655555,4.932696,5.016400,4.921907,5.028975,5.054637
903.155555,4.934731,5.017925,4.922938,5.031417,5.057827
903.655555,4.935834,5.019656,4.924389,5.032596,5.058326
904.155555,4.937216,5.020932,4.925645,5.034162,5.060130
904.655555,4.939118,5.023053,4.928191,5.036386,5.062546
905.155555,4.940155,5.023994,4.929342,5.037842,5.064540
905.655555,4.941341,5.025878,4.930387,5.038812,5.065419
906.155555,4.941883,5.025662,4.930495,5.039586,5.066354
906.655555,4.943938,5.028309,4.932749,5.041643,5.068675
907.155555,4.947712,5.031815,4.936036,5.045049,5.071800
907.655555,4.948986,5.033218,4.937140,5.046658,5.073238
908.155555,4.949081,5.033990,4.937772,5.047496,5.074123
908.655555,4.949682,5.034247,4.937939,5.048646,5.075608
909.155555,4.951197,5.035843,4.939607,5.049760,5.076511
909.655555,4.954011,5.038818,4.942384,5.052818,5.079921
910.155555,4.959436,5.044641,4.947379,5.057950,5.084962
910.655555,4.961818,5.047053,4.949024,5.060264,5.087495
911.155555,4.964622,5.050270,4.951845,5.063951,5.091089
911.655555,4.967385,5.053475,4.955061,5.067626,5.094541
912.155555,4.970692,5.057390,4.958306,5.071221,5.098253
912.655555,4.974670,5.061691,4.962339,5.075093,5.103008
913.155555,4.976227,5.064032,4.964235,5.077671,5.105096
913.655555,4.977703,5.065482,4.965156,5.078877,5.106290
914.155555,4.979833,5.067641,4.967422,5.081456,5.109584
914.655555,4.980706,5.068715,4.968651,5.082394,5.110055
915.155555,4.982778,5.070787,4.970645,5.084813,5.112679
915.655555,4.982882,5.070717,4.970245,5.085463,5.113091
916.155555,4.987446,5.075717,4.974702,5.089973,5.118121
916.655555,5.003144,5.090896,4.990158,5.104703,5.132235
917.155555,5.006717,5.094192,4.993368,5.107721,5.134793
917.655555,5.008376,5.096466,4.995311,5.110077,5.137392
918.155555,5.008897,5.096787,4.995471,5.110819,5.138377
918.655555,5.009017,5.096854,4.995500,5.110817,5.138245
919.155555,5.010910,5.099381,4.998013,5.112910,5.139798
919.655555,5.011347,5.099296,4.997680,5.113240,5.140770
920.155555,5.012169,5.100327,4.999035,5.114242,5.141697
920.655555,5.013707,5.101788,5.000063,5.115633,5.143098
921.155555,5.013991,5.102279,5.000719,5.116437,5.143937
921.655555,5.014949,5.103327,5.001337,5.116876,5.144582
922.155555,5.015955,5.104627,5.002689,5.118479,5.146404
922.655555,5.017860,5.106684,5.004617,5.120400,5.148439
923.155555,5.018745,5.107954,5.005359,5.121541,5.149047
923.655555,5.019371,5.108576,5.006233,5.122447,5.150619
924.155555,5.020382,5.109659,5.007392,5.123451,5.151267
924.655555,5.021363,5.110751,5.008078,5.124959,5.152869
925.155555,5.022778,5.112458,5.009772,5.126788,5.154872
925.655555,5.023706,5.113634,5.010930,5.128210,5.155845
926.155555,5.025309,5.115444,5.012502,5.129669,5.157463
926.655555,5.028233,5.118495,5.015422,5.132766,5.161483
927.155555,5.030900,5.121219,5.018007,5.135741,5.164460
927.655555,5.032560,5.123318,5.019417,5.138239,5.167106
928.155555,5.036204,5.127481,5.023302,5.142104,5.170590
928.655555,5.038030,5.129583,5.024708,5.144007,5.172264
929.155555,5.042784,5.134812,5.029722,5.148701,5.176974
929.655555,5.044902,5.136763,5.030957,5.151637,5.179988
930.155555,5.048381,5.140709,5.034251,5.155241,5.183850
930.655555,5.050645,5.142941,5.036589,5.157491,5.186034
931.155555,5.050455,5.143377,5.036374,5.157831,5.186563
931.655555,5.052838,5.145784,5.038398,5.159131,5.189168
932.155555,5.055769,5.149010,5.041481,5.163405,5.191363
932.655555,5.056006,5.149321,5.041376,5.164165,5.192957
933.155555,5.056559,5.150841,5.043020,5.164929,5.194249
933.655555,5.058331,5.152037,5.043949,5.166556,5.195865
934.155555,5.059964,5.153912,5.045067,5.168000,5.197304
934.655555,5.062797,5.156672,5.047862,5.170945,5.199803
935.155555,5.064467,5.158432,5.050347,5.173284,5.202282
935.655555,5.081021,5.174954,5.066995,5.189073,5.217098
936.155555,5.081199,5.175104,5.067322,5.190188,5.218534
936.655555,5.081889,5.176031,5.068184,5.190528,5.219278
937.155555,5.085002,5.178958,5.070829,5.193699,5.222756
937.655555,5.086734,5.180942,5.072758,5.195435,5.224060
938.155555,5.086678,5.180979,5.072631,5.195545,5.224446
938.655555,5.086114,5.180507,5.072103,5.194941,5.224095
939.155555,5.086460,5.180797,5.072461,5.195594,5.224244
939.655555,5.087266,5.181687,5.073295,5.195591,5.224943
940.155555,5.086938,5.180971,5.072380,5.195381,5.224820
940.655555,5.086675,5.180931,5.072697,5.195919,5.224404
941.155555,5.088592,5.182441,5.073649,5.197158,5.226926
941.655555,5.088779,5.183213,5.073939,5.197883,5.227156
942.155555,5.090134,5.185059,5.075911,5.199325,5.228326
942.655555,5.094636,5.189329,5.080009,5.203390,5.232682
943.155555,5.094975,5.189734,5.080425,5.204114,5.232890
943.655555,5.092941,5.187857,5.078086,5.202759,5.231601
944.155555,5.098192,5.193017,5.083052,5.207260,5.236459
944.655555,5.100487,5.195930,5.085293,5.210608,5.239900
945.155555,5.102288,5.198265,5.087839,5.212797,5.242240
945.655555,5.107762,5.202912,5.091524,5.217741,5.246524
946.155555,5.108691,5.204866,5.093365,5.219514,5.248688
946.655555,5.112154,5.208642,5.096885,5.223511,5.253241
947.155555,5.116181,5.213331,5.101602,5.228666,5.258584
947.655555,5.122149,5.219728,5.106407,5.235182,5.265001
948.155555,5.128483,5.226998,5.113327,5.242694,5.272686
948.655555,5.132891,5.232201,5.117272,5.247561,5.277547
949.155555,5.147325,5.246310,5.131243,5.261152,5.290842
949.655555,5.151608,5.250605,5.135419,5.265909,5.295838
950.155555,5.156343,5.255548,5.139724,5.270706,5.300498
950.655555,5.162159,5.261111,5.145305,5.276240,5.306531
951.155555,5.164632,5.264642,5.148311,5.280220,5.310641
951.655555,5.166350,5.266473,5.149464,5.281924,5.312695
952.155555,5.169871,5.270553,5.153694,5.286566,5.317519
952.655555,5.166281,5.267365,5.149449,5.282782,5.313696
953.155555,5.168786,5.269846,5.151454,5.285778,5.316598
953.655555,5.171945,5.273774,5.155268,5.289755,5.320523
954.155555,5.176475,5.278662,5.159242,5.294346,5.324610
954.655555,5.180649,5.283552,5.163802,5.298821,5.329671
955.155555,5.178857,5.281825,5.161086,5.297464,5.328220
955.655555,5.177386,5.280309,5.159476,5.295776,5.326487
956.155555,5.182880,5.286638,5.165645,5.302325,5.333453
956.655555,5.183010,5.286834,5.165409,5.302864,5.333902
957.155555,5.184022,5.287822,5.166025,5.303393,5.334345
957.655555,5.185885,5.290008,5.168000,5.305714,5.336601
958.155555,5.186651,5.290837,5.168297,5.306343,5.337581
958.655555,5.185567,5.289879,5.167495,5.305545,5.336984
959.155555,5.187566,5.291820,5.168805,5.307818,5.338832
959.655555,5.189039,5.293919,5.170723,5.309123,5.340649
960.155555,5.190411,5.294958,5.171249,5.310097,5.341415
960.655555,5.193670,5.298438,5.174726,5.314087,5.345175
961.155555,5.195523,5.300257,5.176222,5.315499,5.346538
961.655555,5.197274,5.301778,5.177691,5.317528,5.348345
962.155555,5.198937,5.303102,5.178982,5.319506,5.350219
962.655555,5.198262,5.303552,5.178963,5.319867,5.350960
963.155555,5.199812,5.305397,5.180739,5.320847,5.352030
963.655555,5.203466,5.308678,5.183752,5.324397,5.356033
964.155555,5.204098,5.308916,5.183941,5.324871,5.356160
964.655555,5.201282,5.306627,5.181578,5.322753,5.354017
965.155555,5.204587,5.310282,5.184798,5.326277,5.358021
965.655555,5.204670,5.310279,5.184643,5.326012,5.357040
966.155555,5.204578,5.310617,5.184875,5.326044,5.357543
966.655555,5.203302,5.308977,5.183039,5.324362,5.356114
967.155555,5.206064,5.311588,5.185581,5.328016,5.359802
967.655555,5.205248,5.311761,5.185504,5.327254,5.358968
968.155555,5.207829,5.314112,5.187622,5.329349,5.360710
968.655555,5.209164,5.316010,5.189578,5.331676,5.363335
969.155555,5.209873,5.316324,5.189885,5.332363,5.363704
969.655555,5.210455,5.316958,5.190403,5.333011,5.364178
970.155555,5.210453,5.317323,5.190681,5.334008,5.365162
970.655555,5.225998,5.333181,5.206372,5.348415,5.379534
971.155555,5.228330,5.335481,5.208786,5.350799,5.382178
971.655555,5.231659,5.338507,5.211432,5.354224,5.385277
972.155555,5.233027,5.340478,5.213465,5.355722,5.386978
972.655555,5.232432,5.339490,5.212789,5.355965,5.387124
973.155555,5.230256,5.337763,5.210855,5.353063,5.384193
973.655555,5.230327,5.337781,5.210976,5.353330,5.384080
974.155555,5.227560,5.334768,5.207785,5.350636,5.381462
974.655555,5.228180,5.334759,5.207463,5.350744,5.381658
975.155555,5.231925,5.339572,5.212573,5.354722,5.386268
975.655555,5.231153,5.338400,5.211488,5.354579,5.385034
976.155555,5.234135,5.342149,5.215032,5.358249,5.388969
976.655555,5.236877,5.344265,5.216770,5.360598,5.391808
977.155555,5.235207,5.342790,5.215006,5.358033,5.389253
977.655555,5.241476,5.348892,5.221010,5.364378,5.396280
978.155555,5.246221,5.353213,5.225688,5.368924,5.400215
978.655555,5.247731,5.354980,5.226884,5.371174,5.402862
979.155555,5.253903,5.361950,5.233207,5.378383,5.410722
979.655555,5.256783,5.365064,5.236000,5.381114,5.413225
980.155555,5.257088,5.366342,5.236629,5.382273,5.413262
980.655555,5.259942,5.369008,5.238111,5.385975,5.418180
981.155555,5.265418,5.375588,5.244191,5.391895,5.423749
981.655555,5.269137,5.380081,5.247433,5.396980,5.430136
982.155555,5.271543,5.383484,5.250033,5.400787,5.433450
982.655555,5.270998,5.384314,5.250609,5.400613,5.432612
