?? [s],A.dY [mm],B.dY [mm],C.dY [mm],D.dY [mm],E.dY [mm]
330.000000,2.201702,2.200157,2.206214,2.200457,2.200658
340.000000,2.232391,2.231008,2.236830,2.230922,2.231177
350.000000,2.252959,2.251319,2.257216,2.251358,2.251525
360.000000,2.328481,2.326515,2.332120,2.326271,2.326342
370.000000,2.369295,2.367585,2.373305,2.367511,2.367476
380.000000,2.398585,2.396531,2.401938,2.396532,2.396221
390.000000,2.457867,2.455898,2.461255,2.455950,2.456797
400.000000,2.490796,2.488415,2.493356,2.488308,2.488857
410.000000,2.541584,2.538716,2.543278,2.539069,2.539605
420.000000,2.579709,2.576262,2.580572,2.576492,2.576975
430.000000,2.656154,2.652963,2.656608,2.652994,2.653602
440.000000,2.704620,2.701090,2.704598,2.701021,2.701361
450.000000,2.725529,2.721839,2.725181,2.722196,2.723287
460.000000,2.781912,2.778109,2.780348,2.778318,2.778433
470.000000,2.836311,2.832102,2.834504,2.832434,2.832669
480.000000,2.853375,2.849236,2.851178,2.849547,2.850431
490.000000,2.931633,2.928207,2.928711,2.928524,2.929329
500.000000,2.985008,2.981163,2.981323,2.981121,2.981854
510.000000,2.992549,2.988531,2.988595,2.988798,2.989199
520.000000,3.067146,3.064466,3.062804,3.065110,3.066019
530.000000,3.121544,3.118334,3.116382,3.119149,3.120339
540.000000,3.157013,3.153447,3.151463,3.153982,3.154931
550.000000,3.198917,3.196632,3.192658,3.196937,3.198097
560.000000,3.232890,3.231126,3.226533,3.231613,3.232529
570.000000,3.315374,3.313850,3.308361,3.314274,3.315785
580.000000,3.353399,3.352378,3.345950,3.352865,3.354451
590.000000,3.377188,3.376435,3.369734,3.377513,3.378837
600.000000,3.435549,3.436170,3.427516,3.436648,3.438359
610.000000,3.475210,3.476056,3.466356,3.477094,3.478996
620.000000,3.511242,3.512590,3.502655,3.513741,3.515904
630.000000,3.573700,3.576746,3.564560,3.577470,3.580164
640.000000,3.609845,3.613160,3.600886,3.614134,3.616659
650.000000,3.659467,3.664313,3.649968,3.665592,3.668518
660.000000,3.699059,3.704853,3.689740,3.706265,3.709365
670.000000,3.724877,3.731245,3.715442,3.732609,3.735780
680.000000,3.803971,3.812264,3.793759,3.812995,3.816718
690.000000,3.846011,3.853919,3.835637,3.855124,3.858074
700.000000,3.868008,3.877641,3.857730,3.879485,3.883070
710.000000,3.946489,3.958335,3.934901,3.959517,3.963683
720.000000,3.983225,3.995335,3.972016,3.996877,4.001084
730.000000,3.998161,4.011364,3.986623,4.013177,4.017439
740.000000,4.052628,4.068055,4.041617,4.070016,4.075066
750.000000,4.089912,4.106136,4.078001,4.108084,4.113599
760.000000,4.140178,4.158082,4.127994,4.160262,4.166041
770.000000,4.182400,4.201735,4.170607,4.204125,4.209543
780.000000,4.214761,4.236305,4.202612,4.238793,4.245366
790.000000,4.264232,4.287860,4.252072,4.290299,4.296686
800.000000,4.311549,4.336840,4.298971,4.339118,4.346049
810.000000,4.336692,4.363217,4.323506,4.365301,4.372729
820.000000,4.420593,4.449815,4.407183,4.451714,4.459138
830.000000,4.459603,4.491609,4.446083,4.494223,4.502033
840.000000,4.496692,4.529059,4.483426,4.531717,4.539459
850.000000,4.505216,4.538582,4.491414,4.541166,4.548955
860.000000,4.588174,4.626427,4.574257,4.629320,4.638431
870.000000,4.630806,4.670082,4.616599,4.672545,4.681626
880.000000,4.649871,4.690738,4.635377,4.693713,4.702781
890.000000,4.705843,4.748316,4.690864,4.751568,4.760450
900.000000,4.733295,4.778467,4.718495,4.781748,4.791370
910.000000,4.758350,4.805621,4.743150,4.809109,4.819405
920.000000,4.819489,4.869937,4.804658,4.873583,4.884158
930.000000,4.862994,4.913726,4.847427,4.917267,4.927772
940.000000,4.902794,4.958075,4.887403,4.961599,4.972898
950.000000,4.926146,4.983511,4.911692,4.986511,4.997914
960.000000,4.990477,5.050849,4.975356,5.054481,5.066482
970.000000,5.015339,5.078477,5.000693,5.081811,5.094175
977.678469,5.067146,5.131536,5.052420,5.135236,5.147974
982.678469,5.081723,5.147899,5.066962,5.151210,5.164019
987.678469,5.096011,5.163881,5.081078,5.167176,5.180511
992.678469,5.103383,5.171793,5.088714,5.175353,5.188199
997.678469,5.142581,5.211614,5.127491,5.215230,5.228652
1002.678469,5.160516,5.232320,5.146279,5.235840,5.249283
1007.678469,5.174929,5.248948,5.161005,5.252474,5.266264
1012.678469,5.191938,5.266770,5.177227,5.271273,5.285665
1017.678469,5.207857,5.284572,5.193884,5.288278,5.302539
1022.678469,5.253793,5.330932,5.239665,5.334392,5.348594
1023.707879,5.256750,5.334293,5.242703,5.338392,5.353104
1024.207879,5.259621,5.337781,5.245919,5.341688,5.355683
1024.707879,5.261346,5.339291,5.246827,5.343381,5.358270
1025.207879,5.262252,5.340579,5.248125,5.344278,5.359105
1025.707879,5.262263,5.340539,5.247929,5.344533,5.359219
1026.207879,5.262627,5.341197,5.248529,5.344972,5.359514
1026.707879,5.262897,5.341611,5.249035,5.345506,5.359977
1027.207879,5.262568,5.341522,5.248688,5.345277,5.359616
1027.707879,5.265108,5.344029,5.251230,5.347859,5.362076
1028.207879,5.265062,5.344109,5.251024,5.347774,5.362520
1028.707879,5.266434,5.345497,5.252454,5.349623,5.364046
1029.207879,5.266747,5.345843,5.252547,5.349535,5.364097
1029.707879,5.267860,5.347407,5.253860,5.351589,5.366393
1030.207879,5.271640,5.351456,5.257648,5.355442,5.370158
1030.707879,5.272416,5.352429,5.258312,5.356147,5.370890
1031.207879,5.274113,5.354172,5.259891,5.358070,5.372982
1031.707879,5.276316,5.356674,5.262101,5.360541,5.375387
1032.207879,5.279127,5.360038,5.265081,5.364040,5.378871
1032.707879,5.282982,5.364323,5.269085,5.368479,5.383446
1033.207879,5.283181,5.364660,5.268853,5.368657,5.383617
1033.707879,5.284983,5.366639,5.270533,5.370907,5.385681
1034.207879,5.288059,5.370241,5.273793,5.374197,5.389082
1034.707879,5.291600,5.373947,5.277371,5.377763,5.392878
1035.207879,5.294860,5.377498,5.280723,5.381347,5.396504
1035.707879,5.294288,5.376759,5.279631,5.380764,5.395963
1036.207879,5.296137,5.379125,5.281871,5.383217,5.398257
1036.707879,5.297791,5.381171,5.283799,5.385057,5.400242
1037.207879,5.299890,5.383520,5.286022,5.387635,5.402689
1037.707879,5.301632,5.385573,5.287939,5.389649,5.404267
1038.207879,5.300839,5.384458,5.286804,5.387869,5.403443
1038.707879,5.301354,5.385184,5.287429,5.389326,5.404074
1039.207879,5.303331,5.387280,5.289419,5.390906,5.406015
1039.707879,5.304124,5.388516,5.290363,5.392420,5.407404
1040.207879,5.305461,5.390172,5.291898,5.394076,5.409210
1040.707879,5.306326,5.390960,5.292620,5.394599,5.409478
1041.207879,5.306796,5.391463,5.293190,5.395388,5.410494
1041.707879,5.308172,5.392860,5.294578,5.396949,5.412197
1042.207879,5.309490,5.394330,5.295633,5.398248,5.413063
1042.707879,5.309437,5.394552,5.295618,5.398124,5.413150
1043.207879,5.309316,5.394288,5.295801,5.398575,5.413479
1043.707879,5.311783,5.397032,5.298237,5.401186,5.416146
1044.207879,5.314670,5.400027,5.300832,5.403809,5.419553
1044.707879,5.317103,5.402663,5.303369,5.406602,5.422050
1045.207879,5.318128,5.403879,5.304442,5.408009,5.423070
1045.707879,5.340769,5.425247,5.326809,5.428814,5.443511
1046.207879,5.343980,5.429135,5.330684,5.432960,5.447993
1046.707879,5.350125,5.435706,5.336381,5.439062,5.454096
1047.207879,5.354678,5.440351,5.340874,5.444466,5.459649
1047.707879,5.358719,5.444626,5.344942,5.448485,5.463917
1048.207879,5.360016,5.446286,5.346469,5.450562,5.466044
1048.707879,5.360368,5.446886,5.346781,5.451257,5.466706
1049.207879,5.362672,5.449785,5.349384,5.453879,5.469452
1049.707879,5.366118,5.452957,5.352149,5.457100,5.472981
1050.207879,5.368809,5.455947,5.354911,5.459786,5.475568
1050.707879,5.369013,5.456608,5.355270,5.460643,5.476227
1051.207879,5.368698,5.456386,5.355154,5.460529,5.476392
1051.707879,5.370708,5.458677,5.356808,5.462757,5.478431
1052.207879,5.372386,5.460774,5.358580,5.464836,5.480753
1052.707879,5.375000,5.463598,5.361001,5.467775,5.483393
1053.207879,5.376035,5.464930,5.362179,5.468966,5.484876
1053.707879,5.375742,5.464981,5.361961,5.469271,5.484994
1054.207879,5.376937,5.466353,5.363210,5.470563,5.486281
1054.707879,5.379150,5.468504,5.365310,5.472493,5.488396
1055.207879,5.379976,5.468940,5.365817,5.473105,5.488887
1055.707879,5.378857,5.468312,5.365157,5.472350,5.488158
1056.207879,5.376695,5.466045,5.362700,5.470061,5.485840
1056.707879,5.377435,5.466941,5.363592,5.471404,5.487156
1057.207879,5.380539,5.470113,5.366489,5.474312,5.490202
1057.707879,5.382653,5.472008,5.368486,5.476313,5.492146
1058.207879,5.381600,5.471475,5.367865,5.475389,5.491580
1058.707879,5.381277,5.470699,5.367392,5.475300,5.491420
1059.207879,5.382070,5.472122,5.368086,5.476329,5.492450
1059.707879,5.384304,5.474387,5.370307,5.478497,5.494264
1060.207879,5.387321,5.477226,5.373176,5.481349,5.497668
1060.707879,5.387177,5.477560,5.373382,5.482046,5.498088
1061.207879,5.387806,5.478130,5.373787,5.482243,5.498625
1061.707879,5.390522,5.481757,5.377001,5.485783,5.501626
1062.207879,5.393597,5.485030,5.380043,5.488939,5.504923
1062.707879,5.395416,5.487211,5.382308,5.491459,5.507365
1063.207879,5.398444,5.490576,5.385048,5.494838,5.510963
1063.707879,5.401594,5.493977,5.388137,5.498861,5.515337
1064.207879,5.407378,5.500701,5.393702,5.504884,5.521125
1064.707879,5.411790,5.506104,5.398385,5.510008,5.526431
1065.207879,5.416595,5.511655,5.403344,5.515612,5.532262
1065.707879,5.419824,5.515312,5.406387,5.519455,5.536010
1066.207879,5.422853,5.518931,5.409551,5.522654,5.538953
1066.707879,5.427315,5.523946,5.414310,5.527377,5.543599
1067.207879,5.430188,5.526272,5.416253,5.530011,5.546970
1067.707879,5.432575,5.529043,5.418839,5.533079,5.549388
1068.207879,5.434292,5.531839,5.421113,5.535645,5.552557
1068.707879,5.439039,5.536614,5.425661,5.540383,5.557116
1069.207879,5.467629,5.562770,5.453984,5.567010,5.583166
1069.707879,5.467503,5.563361,5.454124,5.567732,5.584479
1070.207879,5.468625,5.564385,5.454813,5.569143,5.585449
1070.707879,5.470729,5.567026,5.457396,5.571072,5.587504
1071.207879,5.474967,5.571306,5.461399,5.575582,5.591993
1071.707879,5.477247,5.573760,5.463432,5.577636,5.594490
1072.207879,5.478745,5.575190,5.464596,5.579067,5.595491
1072.707879,5.478458,5.575513,5.464906,5.579610,5.596534
1073.207879,5.480316,5.578092,5.467022,5.581582,5.598271
1073.707879,5.483328,5.581056,5.470243,5.585433,5.601730
1074.207879,5.485420,5.583137,5.471861,5.587123,5.603670
1074.707879,5.484586,5.582508,5.471070,5.586367,5.602729
1075.207879,5.484145,5.581885,5.470353,5.585564,5.602332
1075.707879,5.483803,5.581948,5.470765,5.586253,5.602938
1076.207879,5.484970,5.582947,5.471564,5.587363,5.603836
1076.707879,5.484488,5.582875,5.471416,5.586774,5.603427
1077.207879,5.485328,5.583660,5.471936,5.587543,5.603964
1077.707879,5.486575,5.585004,5.473338,5.589451,5.606071
1078.207879,5.488311,5.586776,5.474826,5.590988,5.607628
1078.707879,5.488946,5.587651,5.475708,5.591957,5.608390
1079.207879,5.489446,5.587933,5.475806,5.592549,5.609012
1079.707879,5.490151,5.589022,5.476647,5.592735,5.609073
1080.207879,5.491856,5.590928,5.478498,5.595006,5.611511
1080.707879,5.491569,5.590526,5.477867,5.594571,5.611518
1081.207879,5.492737,5.592031,5.479558,5.596502,5.613609
1081.707879,5.495995,5.595883,5.482752,5.599421,5.616451
1082.207879,5.496517,5.596585,5.483598,5.600777,5.618254
1082.707879,5.496245,5.596372,5.483134,5.600545,5.617641
1083.207879,5.496198,5.596770,5.483141,5.600799,5.617959
1083.707879,5.496672,5.597363,5.483771,5.601236,5.618262
1084.207879,5.497071,5.597381,5.483894,5.601448,5.618683
1084.707879,5.496768,5.597546,5.483769,5.601555,5.618511
1085.207879,5.496443,5.596784,5.483359,5.601084,5.618044
1085.707879,5.498088,5.599101,5.485274,5.602906,5.619855
1086.207879,5.498375,5.599538,5.485460,5.603074,5.620005
1086.707879,5.499836,5.600830,5.486801,5.604507,5.620969
1087.207879,5.500626,5.601848,5.487824,5.606031,5.623147
1087.707879,5.502238,5.603618,5.488959,5.607699,5.624811
1088.207879,5.506090,5.608227,5.493099,5.612500,5.629758
1088.707879,5.509250,5.611886,5.496425,5.616304,5.633367
1089.207879,5.512486,5.615378,5.499370,5.619585,5.636452
1089.707879,5.515416,5.619012,5.502542,5.622816,5.640204
1090.207879,5.517881,5.621729,5.504731,5.625380,5.642745
1090.707879,5.519849,5.624234,5.506839,5.628433,5.645714
1091.207879,5.521150,5.625927,5.507761,5.629794,5.647187
1091.707879,5.522114,5.627502,5.509163,5.630982,5.648445
1092.207879,5.524517,5.630020,5.511484,5.634186,5.651574
1092.707879,5.525230,5.630633,5.511835,5.634947,5.652300
1093.207879,5.525794,5.631962,5.512804,5.635857,5.653326
1093.707879,5.526870,5.633215,5.514043,5.636978,5.654505
1094.207879,5.529361,5.635406,5.516400,5.639634,5.656933
1094.707879,5.530196,5.636832,5.517470,5.641015,5.658920
1095.207879,5.531878,5.638499,5.518935,5.642639,5.659978
1095.707879,5.532304,5.639164,5.519071,5.643236,5.660897
1096.207879,5.533768,5.641225,5.521113,5.644969,5.662385
1096.707879,5.536107,5.643635,5.523595,5.647191,5.664931
1097.207879,5.537049,5.645088,5.524952,5.648941,5.666355
1097.707879,5.537205,5.645583,5.524791,5.649097,5.666783
1098.207879,5.539017,5.647239,5.526281,5.650838,5.668283
1098.707879,5.540981,5.649489,5.528476,5.653122,5.670674
1099.207879,5.541700,5.650538,5.529075,5.654654,5.672632
1099.707879,5.543745,5.652597,5.530671,5.656262,5.674109
1100.207879,5.543902,5.652997,5.531419,5.656619,5.674384
1100.707879,5.544863,5.654655,5.532568,5.658216,5.676285
1101.207879,5.546610,5.656019,5.534081,5.659932,5.677915
1101.707879,5.548991,5.659005,5.536646,5.662964,5.681422
1102.207879,5.552089,5.662420,5.539528,5.666391,5.684795
1102.707879,5.575314,5.683739,5.562550,5.687763,5.705072
1103.207879,5.577606,5.685967,5.564758,5.690278,5.707523
1103.707879,5.579780,5.688541,5.567141,5.692937,5.710945
1104.207879,5.583121,5.691979,5.570432,5.695940,5.713767
1104.707879,5.584503,5.693697,5.572103,5.697918,5.715813
1105.207879,5.584850,5.694777,5.572678,5.699122,5.717724
1105.707879,5.588842,5.699097,5.576737,5.703405,5.721544
1106.207879,5.591611,5.701912,5.579650,5.706404,5.723834
1106.707879,5.592386,5.703030,5.580164,5.707196,5.724846
1107.207879,5.594189,5.704892,5.581838,5.709285,5.726955
1107.707879,5.595055,5.706343,5.582867,5.709982,5.727813
1108.207879,5.597068,5.708879,5.585028,5.712802,5.731028
1108.707879,5.599140,5.711372,5.587304,5.715274,5.733662
1109.207879,5.601759,5.714101,5.589519,5.717895,5.736088
1109.707879,5.602865,5.715351,5.590656,5.719672,5.737988
1110.207879,5.603318,5.716368,5.591472,5.720613,5.738863
1110.707879,5.604439,5.717848,5.592388,5.721744,5.740189
1111.207879,5.607053,5.720791,5.595137,5.724769,5.743076
1111.707879,5.607325,5.721434,5.595045,5.725315,5.743285
1112.207879,5.609421,5.724028,5.597101,5.727565,5.746665
1112.707879,5.610854,5.725871,5.598653,5.730172,5.748379
1113.207879,5.613038,5.728096,5.600555,5.731912,5.750647
1113.707879,5.614254,5.729686,5.601702,5.733348,5.751955
1114.207879,5.613726,5.729630,5.601509,5.733601,5.751836
1114.707879,5.616386,5.732397,5.604222,5.736325,5.754690
1115.207879,5.618752,5.735298,5.606704,5.738872,5.757943
1115.707879,5.620743,5.737253,5.608458,5.741555,5.759808
1116.207879,5.620274,5.737170,5.608460,5.741662,5.760328
1116.707879,5.622664,5.739955,5.610478,5.743874,5.762402
1117.207879,5.624467,5.742324,5.612454,5.746129,5.765056
1117.707879,5.625252,5.743318,5.613313,5.747445,5.766272
1118.207879,5.625993,5.744599,5.614359,5.748523,5.767282
1118.707879,5.627598,5.746394,5.615824,5.750296,5.769052
1119.207879,5.628483,5.747654,5.616930,5.751500,5.770535
1119.707879,5.631070,5.750091,5.619267,5.754507,5.773431
1120.207879,5.632667,5.752354,5.620894,5.756600,5.775734
1120.707879,5.635687,5.755599,5.624015,5.759833,5.778621
1121.207879,5.636581,5.757043,5.625121,5.762047,5.781019
1121.707879,5.636118,5.756883,5.624579,5.761080,5.779619
1122.207879,5.638654,5.759852,5.627314,5.763575,5.782126
1122.707879,5.639944,5.761508,5.628676,5.765054,5.783384
1123.207879,5.641457,5.763147,5.630012,5.767106,5.785928
1123.707879,5.642723,5.765121,5.631842,5.769029,5.788123
1124.207879,5.641987,5.764773,5.631198,5.768921,5.788126
1124.707879,5.644073,5.766923,5.632999,5.770687,5.789873
1125.207879,5.645200,5.768950,5.634579,5.772602,5.791662
1125.707879,5.646729,5.770562,5.635882,5.774776,5.793782
1126.207879,5.648764,5.772782,5.637828,5.776938,5.796177
1126.707879,5.649343,5.773552,5.638362,5.777837,5.796983
1127.207879,5.650316,5.775210,5.639856,5.779314,5.798323
1127.707879,5.652368,5.777522,5.641699,5.781450,5.800644
1128.207879,5.653353,5.778821,5.642699,5.782389,5.801933
1128.707879,5.655185,5.780546,5.644107,5.784498,5.803995
1129.207879,5.656739,5.782567,5.646017,5.787023,5.806184
1129.707879,5.657740,5.783725,5.646813,5.788072,5.807201
1130.207879,5.659644,5.786248,5.648861,5.790132,5.809387
1130.707879,5.660565,5.787095,5.649685,5.791402,5.810567
1131.207879,5.663613,5.790778,5.652940,5.795079,5.814440
1131.707879,5.665535,5.792950,5.654670,5.797202,5.816609
1132.207879,5.667008,5.795216,5.656245,5.799148,5.818567
1132.707879,5.670277,5.798406,5.658941,5.802225,5.821577
1133.207879,5.670886,5.799685,5.660338,5.803925,5.823653
1133.707879,5.674149,5.803247,5.663653,5.807607,5.826885
1134.207879,5.700919,5.828646,5.691100,5.832489,5.851477
1134.707879,5.703612,5.831396,5.693217,5.835486,5.854569
1135.207879,5.708412,5.836568,5.697991,5.840623,5.859907
1135.707879,5.710777,5.838987,5.699785,5.842973,5.862459
1136.207879,5.712168,5.841052,5.701940,5.844985,5.864459
1136.707879,5.714325,5.843259,5.703513,5.847433,5.866871
1137.207879,5.717155,5.846403,5.706565,5.850567,5.869911
1137.707879,5.721624,5.851214,5.711218,5.855410,5.874930
1138.207879,5.722973,5.852908,5.712600,5.857004,5.876480
1138.707879,5.723199,5.853577,5.712850,5.857822,5.876751
1139.207879,5.724255,5.854831,5.713751,5.858523,5.877997
1139.707879,5.725539,5.856749,5.715551,5.860606,5.880351
1140.207879,5.727208,5.858398,5.717087,5.862310,5.882406
1140.707879,5.726718,5.858146,5.716642,5.862171,5.881898
1141.207879,5.727413,5.859047,5.717028,5.862637,5.882496
1141.707879,5.727342,5.859284,5.717224,5.862996,5.882864
1142.207879,5.728505,5.860732,5.718734,5.864585,5.884380
1142.707879,5.729728,5.861929,5.719720,5.866014,5.885680
1143.207879,5.730416,5.863096,5.720416,5.867042,5.886602
1143.707879,5.729240,5.861973,5.719258,5.865969,5.885836
1144.207879,5.730375,5.863259,5.720553,5.867318,5.887151
1144.707879,5.730959,5.864169,5.721022,5.868012,5.887813
1145.207879,5.733108,5.866485,5.723103,5.870469,5.890313
1145.707879,5.734607,5.868446,5.724698,5.872396,5.891954
1146.207879,5.735954,5.870235,5.726256,5.874147,5.893784
1146.707879,5.737627,5.872369,5.727917,5.876151,5.896224
1147.207879,5.738229,5.873494,5.728792,5.877578,5.897458
1147.707879,5.741297,5.877058,5.731890,5.881157,5.901220
1148.207879,5.744441,5.880959,5.734858,5.884740,5.904967
1148.707879,5.747493,5.884986,5.738125,5.888767,5.908913
1149.207879,5.750643,5.889316,5.741251,5.893216,5.913539
1149.707879,5.753966,5.894107,5.744686,5.898439,5.918522
1150.207879,5.757217,5.898630,5.747774,5.902559,5.922799
1150.707879,5.760058,5.903060,5.751090,5.907117,5.927233
1151.207879,5.761685,5.906006,5.752946,5.909848,5.930581
1151.707879,5.764328,5.909542,5.755873,5.913450,5.934136
1152.207879,5.766028,5.912645,5.757753,5.916503,5.937111
1152.707879,5.767271,5.914652,5.759094,5.918627,5.939022
1153.207879,5.770051,5.918493,5.762307,5.922396,5.943132
1153.707879,5.772763,5.921868,5.764957,5.926203,5.946731
1154.207879,5.775445,5.925467,5.768062,5.929780,5.950596
1154.707879,5.775844,5.927053,5.768860,5.930948,5.951738
1155.207879,5.776230,5.928010,5.769141,5.932013,5.953103
1155.707879,5.777978,5.930451,5.771157,5.934598,5.955621
1156.207879,5.779243,5.931945,5.772386,5.936208,5.957202
1156.707879,5.779619,5.933040,5.772812,5.937151,5.958068
1157.207879,5.779267,5.933314,5.772780,5.937646,5.958202
1157.707879,5.780926,5.935329,5.774493,5.939165,5.959943
1158.207879,5.782676,5.937310,5.775937,5.941294,5.962260
1158.707879,5.783213,5.938516,5.776787,5.942312,5.963263
1159.207879,5.783685,5.939491,5.777584,5.943590,5.964248
1159.707879,5.784562,5.940647,5.778270,5.944562,5.965494
1160.207879,5.786034,5.942826,5.780061,5.947000,5.967814
1160.707879,5.787732,5.944764,5.781928,5.949133,5.970103
1161.207879,5.788330,5.945879,5.782430,5.950093,5.971189
1161.707879,5.789044,5.946763,5.783098,5.951285,5.972240
1162.207879,5.791341,5.949588,5.785261,5.953652,5.974677
1162.707879,5.791433,5.950245,5.785509,5.954244,5.975235
1163.207879,5.790418,5.948925,5.784208,5.953368,5.974151
1163.707879,5.788983,5.947768,5.783261,5.952246,5.972646
1164.207879,5.787031,5.945821,5.781607,5.949919,5.970602
1164.707879,5.784467,5.942859,5.778781,5.947229,5.968087
1165.207879,5.783495,5.942189,5.778153,5.946509,5.967117
1165.707879,5.782581,5.941082,5.777199,5.945320,5.965703
1166.207879,5.782322,5.940796,5.776663,5.944961,5.965316
1166.707879,5.781571,5.940000,5.776078,5.944355,5.965585
1167.207879,5.781460,5.940173,5.776099,5.944159,5.965092
1167.707879,5.781576,5.940712,5.776801,5.944433,5.964751
1168.207879,5.782709,5.941385,5.777324,5.945516,5.965836
1168.707879,5.783640,5.942442,5.778234,5.946812,5.967743
1169.207879,5.785460,5.944201,5.779680,5.948845,5.969756
1169.707879,5.786656,5.945860,5.781012,5.950528,5.971065
1170.207879,5.789116,5.948472,5.783098,5.952778,5.973372
1170.707879,5.792477,5.952867,5.787301,5.956923,5.978191
1171.207879,5.798019,5.958780,5.792036,5.962686,5.983882
1171.707879,5.826630,5.985952,5.821240,5.989802,6.010220
1172.207879,5.830741,5.990769,5.825516,5.994817,6.015155
1172.707879,5.837559,5.998184,5.832013,6.002065,6.022751
1173.207879,5.844177,6.005106,5.838440,6.009256,6.030393
1173.707879,5.849225,6.011053,5.843441,6.015424,6.036626
1174.207879,5.852454,6.015435,5.847024,6.019674,6.040852
1174.707879,5.856507,6.020603,5.850976,6.024841,6.045669
1175.207879,5.860251,6.025864,5.855654,6.030817,6.052650
1175.707879,5.863969,6.031662,5.859645,6.035892,6.057868
1176.207879,5.866874,6.036440,5.862889,6.040581,6.061709
1176.707879,5.866988,6.038611,5.863137,6.042749,6.064161
1177.207879,5.868079,6.041687,5.864677,6.046051,6.067054
1177.707879,5.871098,6.046461,5.867412,6.050778,6.072536
1178.207879,5.874839,6.052368,5.871753,6.056827,6.078136
1178.707879,5.874672,6.054325,5.872351,6.058380,6.079898
1179.207879,5.874295,6.055717,5.872303,6.059779,6.081674
1179.707879,5.874508,6.057009,5.872372,6.061134,6.082679
1180.207879,5.876908,6.060769,5.875352,6.064917,6.086405
1180.707879,5.878810,6.063492,5.877093,6.067858,6.089261
1181.207879,5.878392,6.064254,5.876958,6.067929,6.089703
1181.707879,5.878218,6.064951,5.876796,6.068651,6.091646
1182.207879,5.878142,6.066597,5.877751,6.071588,6.093641
1182.707879,5.881354,6.070169,5.879979,6.074764,6.097502
1183.207879,5.883779,6.073706,5.882829,6.078059,6.100100
1183.707879,5.885108,6.076328,5.884499,6.080113,6.102259
1184.207879,5.885019,6.077261,5.884624,6.081650,6.103601
1184.707879,5.885083,6.078302,5.884749,6.082441,6.104800
1185.207879,5.884178,6.077731,5.883781,6.082403,6.104330
1185.707879,5.884078,6.078276,5.883763,6.083253,6.104856
1186.207879,5.885174,6.080132,5.885126,6.084004,6.105847
1186.707879,5.884488,6.080028,5.884928,6.084748,6.106335
1187.207879,5.885268,6.081324,5.885521,6.084957,6.108043
1187.707879,5.885650,6.082396,5.886423,6.087201,6.109219
1188.207879,5.887280,6.084260,5.887520,6.088279,6.110565
1188.707879,5.887960,6.085362,5.888730,6.089727,6.111665
1189.207879,5.888082,6.086205,5.888941,6.090579,6.112058
1189.707879,5.888727,6.087338,5.889678,6.091855,6.113451
1190.207879,5.889698,6.089151,5.890733,6.092696,6.113801
1190.707879,5.891864,6.092384,5.893557,6.095936,6.117662
1191.207879,5.893362,6.094550,5.895156,6.098654,6.120672
1191.707879,5.894236,6.096234,5.896227,6.100447,6.122997
1192.207879,5.895730,6.098808,5.897926,6.103019,6.125254
1192.707879,5.894843,6.098804,5.897300,6.102817,6.125281
1193.207879,5.895242,6.099811,5.898118,6.104169,6.126507
1193.707879,5.894731,6.099944,5.897597,6.104502,6.126846
1194.207879,5.894251,6.100228,5.897696,6.104749,6.127020
1194.707879,5.894320,6.100447,5.897288,6.104887,6.126970
