?? [s],A.dY [mm],B.dY [mm],C.dY [mm],D.dY [mm],E.dY [mm]
743.031351,4.007571,4.078802,4.019473,4.082474,4.082379
743.531351,4.006372,4.077927,4.018710,4.082083,4.081493
744.031351,4.007052,4.078562,4.019632,4.078733,4.082001
744.531351,4.010145,4.082208,4.022519,4.085370,4.085874
745.031351,4.015405,4.088027,4.028421,4.089674,4.091116
745.531351,4.033480,4.103642,4.045461,4.107014,4.107119
746.031351,4.032755,4.103882,4.045343,4.107395,4.107559
746.531351,4.032216,4.103442,4.044785,4.106455,4.106595
747.031351,4.030963,4.101923,4.043739,4.104663,4.105675
747.531351,4.034333,4.105816,4.046874,4.109729,4.108728
748.031351,4.035604,4.106520,4.048149,4.110072,4.109695
748.531351,4.035999,4.107624,4.048147,4.110456,4.111767
749.031351,4.037732,4.109043,4.049880,4.113184,4.112293
749.531351,4.037994,4.109298,4.050320,4.112590,4.112823
750.031351,4.036796,4.108631,4.049640,4.112484,4.112264
750.531351,4.038059,4.110073,4.050064,4.114492,4.113173
751.031351,4.039961,4.112008,4.051919,4.115563,4.115376
751.531351,4.041133,4.113745,4.053630,4.118557,4.117034
752.031351,4.043344,4.115818,4.055463,4.119502,4.118679
752.531351,4.041794,4.114233,4.054219,4.118358,4.118135
753.031351,4.043143,4.115734,4.054032,4.120800,4.119229
753.531351,4.045653,4.117985,4.057161,4.122126,4.121630
754.031351,4.045445,4.118503,4.057635,4.123465,4.121811
754.531351,4.047182,4.120346,4.059065,4.124791,4.123414
755.031351,4.047034,4.120380,4.059298,4.124446,4.123569
755.531351,4.047299,4.120210,4.059475,4.122376,4.124076
756.031351,4.048852,4.121879,4.060691,4.122893,4.125525
756.531351,4.047990,4.121155,4.060522,4.122674,4.125189
757.031351,4.046869,4.120306,4.059034,4.124038,4.123729
757.531351,4.047426,4.120988,4.059624,4.124774,4.124111
758.031351,4.048925,4.122058,4.060537,4.123076,4.125233
758.531351,4.050493,4.124305,4.062453,4.125843,4.127422
759.031351,4.055020,4.129068,4.067607,4.132824,4.132276
759.531351,4.055435,4.130002,4.068218,4.133663,4.132360
760.031351,4.056980,4.132237,4.069693,4.135766,4.135576
760.531351,4.057951,4.133745,4.070945,4.137074,4.137488
761.031351,4.058499,4.135077,4.072045,4.138032,4.138228
761.531351,4.061628,4.138246,4.075421,4.140915,4.141702
762.031351,4.068653,4.145074,4.082482,4.147849,4.148743
762.531351,4.073714,4.150491,4.087645,4.153999,4.154146
763.031351,4.076770,4.153805,4.090633,4.157922,4.157843
763.531351,4.094451,4.170053,4.107064,4.171409,4.173066
764.031351,4.096310,4.172110,4.109263,4.173164,4.175301
764.531351,4.100192,4.176676,4.113299,4.180097,4.180363
765.031351,4.104083,4.181570,4.116826,4.185523,4.185586
765.531351,4.107019,4.185315,4.120903,4.187698,4.189004
766.031351,4.109664,4.188516,4.123126,4.190523,4.191483
766.531351,4.110871,4.189158,4.125293,4.192613,4.192533
767.031351,4.110858,4.189672,4.125087,4.192262,4.193171
767.531351,4.113656,4.192959,4.128461,4.196235,4.196350
768.031351,4.118243,4.197685,4.132986,4.201620,4.202254
768.531351,4.119231,4.198466,4.133220,4.202531,4.203221
769.031351,4.117885,4.197553,4.131898,4.200633,4.201826
769.531351,4.116583,4.196913,4.131006,4.200323,4.200585
770.031351,4.118837,4.199293,4.133616,4.203317,4.203347
770.531351,4.122016,4.202913,4.137220,4.207359,4.207245
771.031351,4.124732,4.206132,4.139747,4.210595,4.210025
771.531351,4.129229,4.210299,4.143749,4.214567,4.214214
772.031351,4.127523,4.208757,4.142034,4.213495,4.213142
772.531351,4.126554,4.207831,4.140950,4.212259,4.211725
773.031351,4.125899,4.207423,4.139635,4.212710,4.211150
773.531351,4.126242,4.207851,4.140612,4.212050,4.211489
774.031351,4.127985,4.208976,4.142162,4.209937,4.213267
774.531351,4.130539,4.212273,4.145169,4.217060,4.217043
775.031351,4.134152,4.215873,4.147601,4.216766,4.219194
775.531351,4.134215,4.216014,4.148114,4.217690,4.219545
776.031351,4.133604,4.216024,4.147890,4.220309,4.219140
776.531351,4.134542,4.216676,4.148421,4.221317,4.220021
777.031351,4.135605,4.217985,4.149463,4.218565,4.221277
777.531351,4.136445,4.218730,4.150820,4.222983,4.222118
778.031351,4.139501,4.221385,4.152812,4.225768,4.225142
1009.003276,4.673096,5.821279,4.706107,5.825126,5.832260
1015.538858,4.667927,5.880561,4.699335,5.881845,5.894201
