?? [s],A.dY [mm],B.dY [mm],C.dY [mm],D.dY [mm],E.dY [mm]
770.000000,4.321993,4.354498,4.325902,4.359991,4.369447
780.000000,4.379174,4.414180,4.382339,4.421078,4.430173
790.000000,4.414530,4.451426,4.420748,4.456978,4.467093
800.000000,4.444787,4.480148,4.448669,4.487927,4.496019
810.000000,4.510692,4.550475,4.517684,4.556883,4.567592
820.000000,4.552859,4.595499,4.559119,4.601522,4.613801
830.000000,4.566786,4.610441,4.571328,4.618007,4.628043
840.000000,4.623816,4.669727,4.629875,4.678038,4.688610
850.000000,4.675016,4.721610,4.681170,4.734330,4.743143
860.000000,4.702289,4.752357,4.707559,4.760459,4.772607
870.000000,4.759873,4.811293,4.766793,4.822902,4.833079
880.000000,4.788079,4.842593,4.797128,4.850637,4.865263
890.000000,4.848559,4.904764,4.854968,4.914606,4.928640
900.000000,4.869967,4.928733,4.882141,4.937642,4.953255
910.000000,4.923323,4.984001,4.934771,4.993225,5.009417
920.000000,4.959585,5.022404,4.971408,5.031223,5.049083
934.511665,5.033118,5.098594,5.043732,5.108368,5.124813
939.511665,5.044068,5.110056,5.055962,5.122324,5.138643
944.511665,5.057894,5.125903,5.071648,5.134966,5.152555
949.511665,5.128382,5.199018,5.140458,5.211809,5.228661
954.511665,5.152635,5.226045,5.168880,5.237768,5.254613
959.511665,5.163060,5.237141,5.178450,5.250325,5.267321
964.511665,5.175895,5.250092,5.188758,5.264165,5.281178
969.511665,5.185261,5.261443,5.200169,5.272088,5.291495
974.511665,5.184927,5.260811,5.200173,5.270741,5.290963
979.511665,5.222258,5.297652,5.236111,5.310799,5.328313
984.511665,5.240085,5.317955,5.256629,5.330144,5.348242
989.511665,5.265031,5.344752,5.282304,5.357768,5.377018
994.511665,5.287541,5.369510,5.304916,5.381769,5.401848
