?? [s],A.dY [mm],B.dY [mm],C.dY [mm],D.dY [mm],E.dY [mm]
1076.865641,5.857060,5.931974,5.833331,5.942748,5.960574
1077.365641,5.856086,5.931304,5.831848,5.941203,5.959789
1077.865641,5.854973,5.930553,5.831218,5.940201,5.958810
1078.365641,5.857937,5.933053,5.834274,5.943013,5.961733
1078.865641,5.860156,5.935427,5.836278,5.945777,5.963906
1079.365641,5.861392,5.936811,5.837537,5.947418,5.965478
1079.865641,5.859861,5.935427,5.836191,5.945358,5.964166
1080.365641,5.859690,5.935341,5.836433,5.945287,5.963860
1080.865641,5.860748,5.936476,5.837046,5.946602,5.965205
1081.365641,5.864088,5.939797,5.840415,5.950102,5.968322
1081.865641,5.864725,5.940570,5.841450,5.951298,5.969829
1082.365641,5.864449,5.940406,5.840947,5.951123,5.969566
1082.865641,5.896882,5.972032,5.872761,5.981589,6.000158
1083.365641,5.903610,5.979035,5.879621,5.988700,6.007179
1083.865641,5.909772,5.985346,5.885842,5.995438,6.013755
1084.365641,5.913221,5.989054,5.889633,5.999607,6.017706
1084.865641,5.914796,5.990502,5.891038,6.000511,6.018770
1085.365641,5.916659,5.992642,5.892878,6.003109,6.021517
1085.865641,5.921318,5.997811,5.897641,6.007777,6.026373
1086.365641,5.924770,6.001683,5.901258,6.011425,6.029919
1086.865641,5.927149,6.004193,5.903380,6.013874,6.032664
1087.365641,5.928516,6.005634,5.904550,6.015329,6.034425
1087.865641,5.930670,6.008158,5.906957,6.017843,6.037087
1088.365641,5.931597,6.008891,5.907334,6.018909,6.038205
1088.865641,5.933389,6.011157,5.909550,6.020667,6.040413
1089.365641,5.934553,6.012240,5.910242,6.022056,6.041633
1089.865641,5.935905,6.014079,5.911656,6.023828,6.043004
1090.365641,5.937848,6.016315,5.913620,6.025976,6.045133
1090.865641,5.939607,6.017703,5.915238,6.027758,6.047058
1091.365641,5.940082,6.018797,5.915818,6.028706,6.047803
1091.865641,5.940399,6.019039,5.916211,6.029587,6.048423
1092.365641,5.941546,6.020521,5.917299,6.030583,6.049859
1092.865641,5.943026,6.021948,5.918569,6.032291,6.051381
1093.365641,5.945571,6.025127,5.921142,6.035009,6.054163
1093.865641,5.944919,6.024239,5.920365,6.034328,6.053423
1094.365641,5.944285,6.023740,5.920234,6.033757,6.053021
1094.865641,5.943327,6.023136,5.919165,6.033873,6.052134
1095.365641,5.946653,6.026254,5.922322,6.036618,6.055871
1095.865641,5.946772,6.026545,5.922593,6.036946,6.055835
1096.365641,5.948507,6.028613,5.924161,6.038426,6.057865
1096.865641,5.946893,6.026636,5.922334,6.037184,6.056286
1097.365641,5.949219,6.029218,5.924883,6.039910,6.058892
1097.865641,5.950062,6.029911,5.925238,6.040527,6.059235
1098.365641,5.951167,6.031346,5.926464,6.041548,6.060811
1098.865641,5.951153,6.031457,5.926889,6.042045,6.060760
1099.365641,5.952144,6.032397,5.927924,6.043139,6.061882
1099.865641,5.952812,6.033141,5.928589,6.043813,6.063138
1100.365641,5.954282,6.034764,5.930103,6.045342,6.064895
1100.865641,5.956571,6.037104,5.932346,6.048239,6.067113
1101.365641,5.959261,6.040492,5.934870,6.051321,6.070309
1101.865641,5.962441,6.043680,5.938331,6.054571,6.073457
1102.365641,5.963122,6.044534,5.938930,6.055217,6.074359
1102.865641,5.965268,6.047023,5.941103,6.057721,6.077266
1103.365641,5.969302,6.051942,5.945527,6.062227,6.081852
1103.865641,5.974759,6.057962,5.950694,6.067488,6.087891
1104.365641,5.977654,6.060952,5.953385,6.071094,6.091210
1104.865641,5.980677,6.064472,5.956367,6.074569,6.094979
1105.365641,5.983636,6.067527,5.958888,6.077937,6.097901
1105.865641,5.985828,6.070090,5.961497,6.080551,6.100466
1106.365641,5.989505,6.073790,5.964503,6.084073,6.104057
1106.865641,5.991140,6.075921,5.966646,6.086993,6.106267
1107.365641,5.993224,6.078291,5.968759,6.089818,6.109211
1107.865641,5.995290,6.080221,5.970376,6.091225,6.110956
1108.365641,5.997543,6.082813,5.972640,6.094122,6.113397
1108.865641,6.001455,6.087326,5.976763,6.098087,6.117693
1109.365641,6.002945,6.088987,5.978633,6.100159,6.119542
1109.865641,6.004411,6.090536,5.980076,6.101410,6.121001
1110.365641,6.003525,6.090016,5.979083,6.100952,6.120761
1110.865641,6.006748,6.093119,5.982139,6.103952,6.124029
1111.365641,6.007679,6.094233,5.982984,6.105017,6.125054
1111.865641,6.008856,6.095229,5.984380,6.106327,6.126412
1112.365641,6.007391,6.094477,5.983224,6.105423,6.125437
1112.865641,6.008218,6.095461,5.983953,6.106181,6.126320
1113.365641,5.954816,6.039728,5.930471,6.050728,6.068578
1113.865641,5.956172,6.041158,5.932133,6.052175,6.069967
1114.365641,5.955443,6.040193,5.931413,6.050707,6.069217
1114.865641,5.953853,6.038562,5.929576,6.049175,6.067537
1115.365641,5.950858,6.035189,5.926364,6.045767,6.064386
1115.865641,5.950509,6.035026,5.926217,6.045603,6.063986
1116.365641,5.951299,6.035599,5.926876,6.046210,6.064558
1116.865641,5.951795,6.036131,5.927081,6.046543,6.064920
1117.365641,5.949721,6.034175,5.925136,6.044499,6.062609
1117.865641,5.948470,6.032727,5.924134,6.043327,6.061549
1118.365641,5.948555,6.032983,5.923746,6.042965,6.061471
1118.865641,5.949445,6.033991,5.925448,6.044358,6.062781
1119.365641,5.950475,6.034767,5.926099,6.045376,6.063804
1119.865641,5.949011,6.033110,5.924359,6.043664,6.062026
1120.365641,5.949201,6.033559,5.924878,6.043734,6.062779
1120.865641,5.949861,6.034338,5.925400,6.044630,6.062888
1121.365641,5.950458,6.034715,5.925931,6.045525,6.063552
1121.865641,5.949757,6.034114,5.925199,6.044584,6.062907
1122.365641,5.950476,6.034850,5.926354,6.045307,6.063632
1122.865641,5.950956,6.035535,5.926581,6.046125,6.064237
1123.365641,5.953211,6.037771,5.929215,6.048808,6.066658
1123.865641,5.954983,6.039388,5.930982,6.050068,6.068600
1124.365641,5.957876,6.042798,5.934128,6.053911,6.071880
1124.865641,5.959867,6.044803,5.935832,6.055435,6.074121
1125.365641,5.963821,6.048930,5.939816,6.059374,6.078276
1125.865641,5.965150,6.050588,5.941013,6.060593,6.079892
1126.365641,5.968683,6.054360,5.944716,6.064403,6.083845
1126.865641,5.972296,6.058125,5.948045,6.068549,6.087965
1127.365641,5.976779,6.062540,5.952587,6.073324,6.093044
1127.865641,5.979918,6.066124,5.955376,6.076520,6.095947
1128.365641,5.983477,6.069724,5.959023,6.080653,6.100032
1128.865641,5.987945,6.074587,5.963557,6.085290,6.104649
1129.365641,5.992394,6.079000,5.968013,6.090212,6.109921
1129.865641,5.998713,6.085663,5.974402,6.096822,6.116264
1130.365641,6.000894,6.088025,5.976563,6.099650,6.119341
1130.865641,6.004804,6.092493,5.980712,6.103706,6.123851
1131.365641,6.008933,6.096911,5.984705,6.108041,6.128353
1131.865641,6.014840,6.103582,5.990711,6.114294,6.134942
1132.365641,6.051862,6.139752,6.028053,6.150530,6.170363
1132.865641,6.057389,6.145573,6.033594,6.156360,6.176476
1133.365641,6.061100,6.149421,6.037186,6.160272,6.180377
1133.865641,6.067163,6.156009,6.043292,6.167305,6.187213
1134.365641,6.070516,6.159297,6.046463,6.170314,6.190635
1134.865641,6.073523,6.162753,6.049590,6.173681,6.194455
1135.365641,6.076106,6.165650,6.051517,6.176466,6.196834
1135.865641,6.080650,6.170515,6.056036,6.181314,6.201990
1136.365641,6.083363,6.173234,6.058355,6.184186,6.204823
1136.865641,6.085660,6.176200,6.061206,6.187490,6.207645
1137.365641,6.086499,6.177253,6.062179,6.189189,6.209015
1137.865641,6.089371,6.180498,6.064959,6.192548,6.212257
1138.365641,6.089328,6.180493,6.064901,6.193031,6.212744
1138.865641,6.089923,6.181187,6.065466,6.193217,6.213463
1139.365641,6.093217,6.184958,6.068432,6.196018,6.216816
1139.865641,6.096015,6.188136,6.071680,6.199387,6.220207
1140.365641,6.097717,6.189987,6.073386,6.201278,6.222258
1140.865641,6.097281,6.189756,6.072757,6.201230,6.221950
1141.365641,6.097535,6.190814,6.073650,6.201935,6.222745
1141.865641,6.100360,6.193666,6.075946,6.204528,6.225871
1142.365641,6.103525,6.197054,6.079167,6.208234,6.229458
1142.865641,6.102947,6.196866,6.078741,6.207974,6.229165
1143.365641,6.102215,6.196264,6.077784,6.207028,6.228392
1143.865641,6.102134,6.196395,6.077600,6.206896,6.228224
1144.365641,6.103838,6.198219,6.079558,6.208994,6.229835
1144.865641,6.105710,6.199999,6.081027,6.210782,6.232384
1145.365641,6.106240,6.201068,6.081518,6.211917,6.233284
1145.865641,6.105987,6.200788,6.081593,6.211888,6.232987
1146.365641,6.107281,6.202328,6.082894,6.213608,6.234779
1146.865641,6.109874,6.205122,6.085715,6.215991,6.237410
1147.365641,6.109993,6.205040,6.085586,6.216268,6.237956
1147.865641,6.112278,6.208079,6.087531,6.219217,6.240586
1148.365641,6.113319,6.209044,6.088710,6.219820,6.241201
1148.865641,6.114878,6.210992,6.090377,6.221818,6.243029
1149.365641,6.115700,6.211908,6.090966,6.223430,6.244360
1149.865641,6.118493,6.214665,6.093907,6.225987,6.247251
1150.365641,6.119082,6.216048,6.094213,6.227513,6.248533
1150.865641,6.120183,6.217101,6.095265,6.228623,6.249536
1151.365641,6.119232,6.216096,6.094484,6.227836,6.249010
1151.865641,6.119116,6.216171,6.094301,6.227755,6.248912
1152.365641,6.118677,6.215707,6.094027,6.227393,6.248413
1152.865641,6.118453,6.215595,6.093892,6.227078,6.247998
1153.365641,6.118940,6.216045,6.094148,6.227461,6.248654
1153.865641,6.117390,6.214541,6.092523,6.225982,6.247288
1154.365641,6.117871,6.215007,6.092969,6.226230,6.247660
1154.865641,6.116122,6.213378,6.091707,6.224746,6.245998
1155.365641,6.117326,6.214635,6.092755,6.226034,6.247018
1155.865641,6.117806,6.215074,6.092821,6.226498,6.247636
1156.365641,6.119161,6.216334,6.094472,6.227806,6.248942
1156.865641,6.117072,6.214429,6.092395,6.225950,6.246834
1157.365641,6.117265,6.214623,6.092598,6.226431,6.247158
1157.865641,6.118368,6.215848,6.093528,6.227151,6.248421
1158.365641,6.121083,6.218510,6.096391,6.230111,6.251386
1158.865641,6.122972,6.220476,6.097761,6.232236,6.253347
1159.365641,6.123610,6.221251,6.098612,6.233109,6.254058
1159.865641,6.125098,6.222821,6.100061,6.234821,6.255846
1160.365641,6.128477,6.226246,6.103335,6.238249,6.259383
1160.865641,6.133756,6.231964,6.108260,6.244019,6.265092
1161.365641,6.167876,6.265934,6.142659,6.277601,6.298309
1161.865641,6.172305,6.270630,6.147406,6.282114,6.303246
1162.365641,6.176702,6.275092,6.151394,6.287231,6.308001
1162.865641,6.183054,6.281979,6.157930,6.293671,6.315039
1163.365641,6.188794,6.288192,6.163382,6.299740,6.321386
1163.865641,6.192614,6.293108,6.167506,6.304237,6.326351
1164.365641,6.195258,6.296240,6.170312,6.307858,6.329727
1164.865641,6.197686,6.299453,6.172994,6.310809,6.333276
1165.365641,6.201061,6.303516,6.176237,6.315066,6.336822
1165.865641,6.204684,6.307696,6.179789,6.319527,6.341266
1166.365641,6.206516,6.310185,6.181485,6.321710,6.343502
1166.865641,6.207778,6.311751,6.182742,6.323660,6.345873
1167.365641,6.210622,6.314724,6.185241,6.326804,6.348583
1167.865641,6.213901,6.318519,6.188598,6.330987,6.352691
1168.365641,6.215715,6.320669,6.190536,6.332913,6.354589
1168.865641,6.215240,6.320779,6.189649,6.333030,6.354682
1169.365641,6.216253,6.322027,6.190661,6.334833,6.356134
1169.865641,6.219675,6.325702,6.194138,6.338101,6.360047
1170.365641,6.222051,6.328093,6.196080,6.340619,6.362564
1170.865641,6.223451,6.330262,6.197827,6.342279,6.364380
1171.365641,6.225154,6.332461,6.199591,6.344425,6.366759
1171.865641,6.225742,6.333168,6.199764,6.344885,6.367557
1172.365641,6.226640,6.334182,6.200715,6.345954,6.368421
1172.865641,6.227967,6.336022,6.202222,6.347585,6.370183
1173.365641,6.229814,6.337808,6.203611,6.349395,6.372047
1173.865641,6.230043,6.338501,6.204005,6.349990,6.373072
1174.365641,6.231075,6.340022,6.205414,6.351606,6.374395
1174.865641,6.232458,6.341431,6.206480,6.353220,6.375976
1175.365641,6.234265,6.343578,6.208493,6.355839,6.378254
1175.865641,6.236432,6.346291,6.210438,6.358064,6.380749
1176.365641,6.238247,6.348394,6.212266,6.360146,6.382673
1176.865641,6.239660,6.350056,6.214083,6.361918,6.384752
1177.365641,6.240050,6.351248,6.214454,6.363009,6.385520
1177.865641,6.242343,6.353817,6.217168,6.365185,6.388099
1178.365641,6.243185,6.354346,6.217027,6.366526,6.389066
1178.865641,6.243722,6.355273,6.217870,6.366961,6.389910
1179.365641,6.243985,6.355763,6.218391,6.367924,6.390450
1179.865641,6.243326,6.355254,6.217688,6.367649,6.389742
1180.365641,6.243747,6.355896,6.217975,6.367738,6.389848
1180.865641,6.245792,6.357699,6.220235,6.369677,6.391812
1181.365641,6.246317,6.358490,6.220870,6.370838,6.393042
1181.865641,6.247260,6.359789,6.221616,6.371895,6.394072
1182.365641,6.248161,6.360542,6.222877,6.373202,6.394992
1182.865641,6.249501,6.362031,6.223926,6.375065,6.396922
1183.365641,6.250584,6.363527,6.224635,6.375892,6.398129
1183.865641,6.251193,6.364002,6.225255,6.376202,6.398759
1184.365641,6.253130,6.366425,6.227265,6.379059,6.400943
1184.865641,6.254780,6.367911,6.228463,6.380685,6.403053
1185.365641,6.257436,6.371272,6.231786,6.383834,6.406042
1185.865641,6.258755,6.372797,6.232663,6.385117,6.407414
1186.365641,6.292531,6.405910,6.266865,6.417890,6.439733
1186.865641,6.290658,6.404264,6.264792,6.415806,6.437973
1187.365641,6.290507,6.404185,6.265026,6.415611,6.437837
1187.865641,6.289268,6.402674,6.263276,6.414311,6.436620
1188.365641,6.290760,6.404298,6.264907,6.416233,6.438206
1188.865641,6.291411,6.404809,6.265791,6.416685,6.438556
1189.365641,6.291570,6.404908,6.265961,6.416822,6.438846
