?? [s],A.dY [mm],B.dY [mm],C.dY [mm],D.dY [mm],E.dY [mm]
947.546189,5.017054,5.232008,4.981256,5.243055,5.260806
948.046189,5.007887,5.222411,4.972428,5.233275,5.250686
948.546189,4.998381,5.211659,4.963001,5.223293,5.239962
949.046189,4.988929,5.202240,4.954632,5.213123,5.229826
949.546189,4.983504,5.196762,4.949227,5.206862,5.223482
950.046189,4.978716,5.191588,4.943792,5.201593,5.217809
950.546189,4.973760,5.186371,4.939316,5.196144,5.212379
951.046189,4.969539,5.181326,4.935523,5.191543,5.207344
951.546189,4.965006,5.175981,4.931227,5.186455,5.201766
952.046189,4.959587,5.170887,4.926469,5.180505,5.195420
952.546189,4.953147,5.163925,4.919872,5.173544,5.188836
953.046189,4.949403,5.160227,4.916370,5.169898,5.184603
953.546189,4.947208,5.158075,4.914359,5.167409,5.182199
954.046189,4.945875,5.156497,4.913270,5.165855,5.181267
954.546189,4.945538,5.155823,4.912582,5.165736,5.180885
955.046189,4.943061,5.153430,4.910528,5.163332,5.178136
955.546189,4.942181,5.152218,4.909466,5.162630,5.177009
956.046189,4.940723,5.151179,4.908561,5.160384,5.174793
956.546189,4.939588,5.149423,4.907522,5.158802,5.172780
957.046189,4.938992,5.149388,4.907302,5.159076,5.173864
957.546189,4.939291,5.149078,4.906271,5.158672,5.172967
958.046189,4.939483,5.148919,4.906585,5.158816,5.173581
958.546189,4.943471,5.154043,4.911347,5.164015,5.178241
959.046189,4.946286,5.156527,4.913406,5.166729,5.182071
959.546189,4.947636,5.157678,4.915015,5.168290,5.183089
960.046189,4.949459,5.159948,4.915638,5.169292,5.184997
960.546189,4.950284,5.162014,4.917616,5.171575,5.187044
961.046189,4.956709,5.168545,4.924076,5.178940,5.193843
961.546189,4.965146,5.176723,4.931454,5.187572,5.202815
962.046189,4.974174,5.187050,4.939923,5.196566,5.212912
962.546189,4.981780,5.194876,4.947592,5.205178,5.220891
963.046189,4.987787,5.201011,4.953271,5.212386,5.228258
963.546189,4.993943,5.207667,4.958779,5.217966,5.234135
964.046189,4.999126,5.213127,4.964017,5.224449,5.240509
964.546189,5.008250,5.222735,4.973103,5.233750,5.250708
965.046189,5.015802,5.230845,4.979672,5.241802,5.259615
965.546189,5.023183,5.238671,4.987382,5.250409,5.267552
966.046189,5.030885,5.246875,4.994665,5.258248,5.275547
966.546189,5.037479,5.253714,5.001393,5.264837,5.283105
967.046189,5.043712,5.260337,5.007284,5.272184,5.290222
967.546189,5.049709,5.267396,5.012970,5.279650,5.297754
968.046189,5.057030,5.275817,5.019206,5.287498,5.305524
968.546189,5.064735,5.284753,5.026982,5.296110,5.314377
969.046189,5.070066,5.290835,5.033231,5.303359,5.322149
969.546189,5.079782,5.301436,5.042724,5.313972,5.332742
970.046189,5.089347,5.313304,5.052571,5.325663,5.345517
970.546189,5.096568,5.322991,5.059620,5.335795,5.355042
971.046189,5.100444,5.330033,5.063325,5.342631,5.362768
971.546189,5.103121,5.336026,5.066291,5.349231,5.369621
972.046189,5.108094,5.345917,5.072263,5.358721,5.379519
972.546189,5.116961,5.360421,5.082011,5.372462,5.393093
973.046189,5.121108,5.370028,5.086219,5.382305,5.403368
973.546189,5.124880,5.379402,5.090271,5.391659,5.413224
974.046189,5.127390,5.388598,5.094640,5.401034,5.423360
974.546189,5.131434,5.400143,5.098761,5.411972,5.434938
975.046189,5.135993,5.411285,5.103885,5.423436,5.445978
975.546189,5.140777,5.422936,5.110326,5.434970,5.458078
976.046189,5.143877,5.432509,5.113480,5.445000,5.467979
976.546189,5.146362,5.442280,5.116298,5.454543,5.478134
977.046189,5.150201,5.453704,5.121587,5.465182,5.489780
977.546189,5.153100,5.463545,5.124361,5.475391,5.499922
978.046189,5.157688,5.476123,5.129566,5.488352,5.512564
978.546189,5.161009,5.487317,5.133363,5.499013,5.523823
979.046189,5.158750,5.493964,5.132306,5.505571,5.531208
979.546189,5.160430,5.504168,5.134438,5.515912,5.541606
980.046189,5.164036,5.517005,5.138554,5.528539,5.553785
980.546189,5.170144,5.531690,5.145624,5.542101,5.568754
981.046189,5.173961,5.543162,5.149923,5.554030,5.580810
981.546189,5.174060,5.549521,5.149632,5.560519,5.587115
982.046189,5.171189,5.553715,5.147709,5.564649,5.592079
982.546189,5.169514,5.559676,5.146855,5.570866,5.597870
983.046189,5.173110,5.570193,5.150873,5.580366,5.607830
983.546189,5.177427,5.581734,5.156339,5.591345,5.619424
984.046189,5.178158,5.590372,5.159767,5.601069,5.628783
984.546189,5.176354,5.595798,5.159107,5.606572,5.634808
985.046189,5.175478,5.601648,5.158596,5.612554,5.641074
985.546189,5.173342,5.606786,5.157733,5.617623,5.646206
986.046189,5.170447,5.610052,5.155587,5.621037,5.649260
986.546189,5.171801,5.616820,5.157758,5.627419,5.655996
987.046189,5.173254,5.622726,5.160351,5.633303,5.662868
987.546189,5.173739,5.626854,5.161208,5.637312,5.667220
988.046189,5.172127,5.630028,5.160578,5.640257,5.669905
988.546189,5.171605,5.633907,5.160937,5.644239,5.673668
989.046189,5.170577,5.638172,5.161514,5.648554,5.677544
989.546189,5.169554,5.644241,5.163172,5.654697,5.684454
990.046189,5.104827,5.684020,5.166361,5.693436,5.725234
990.546189,5.085203,5.698508,5.161483,5.708211,5.740535
991.046189,5.073236,5.706379,5.158620,5.715329,5.747508
991.546189,5.049939,5.721609,5.154825,5.730600,5.763708
992.046189,5.040847,5.731803,5.152476,5.739782,5.773135
992.546189,5.036800,5.739741,5.152158,5.748183,5.781418
993.046189,5.033245,5.746460,5.151672,5.754904,5.788191
993.546189,5.029024,5.750865,5.149170,5.759012,5.792781
994.046189,5.025148,5.752214,5.147388,5.761156,5.794249
994.546189,5.022600,5.753802,5.145908,5.762392,5.795842
995.046189,5.022003,5.757120,5.146422,5.765651,5.799649
995.546189,5.022067,5.760236,5.147316,5.768514,5.801821
996.046189,5.020715,5.761315,5.146621,5.770078,5.803757
996.546189,5.019376,5.763751,5.146962,5.771814,5.805250
997.046189,5.016860,5.765962,5.146325,5.773815,5.807427
997.546189,4.960544,5.795103,5.145392,5.801898,5.835121
998.046189,4.941239,5.810561,5.138627,5.816902,5.850006
998.546189,4.921430,5.827573,5.136153,5.832986,5.865549
999.046189,4.405344,6.171492,4.983827,6.173546,6.186701
999.546189,4.410803,6.183938,4.991315,6.183293,6.197388
1000.046189,4.405768,6.173246,4.981632,6.173032,6.186472
1000.546189,4.402343,6.157817,4.970846,6.158415,6.171852
1001.046189,4.403230,6.148260,4.964194,6.148399,6.162274
1001.546189,4.402583,6.129764,4.951778,6.130477,6.143105
1002.046189,4.392824,6.103351,4.931152,6.104281,6.117192
1002.546189,4.382745,6.074869,4.909224,6.075685,6.088668
1003.046189,4.379328,6.055368,4.894180,6.056062,6.068994
1003.546189,4.373484,6.033572,4.878908,6.034317,6.047360
1004.046189,4.365373,6.009761,4.859530,6.009711,6.022362
1004.546189,4.354626,5.983674,4.838689,5.984950,5.996633
1005.046189,4.346351,5.964013,4.823356,5.964315,5.976623
1005.546189,4.339325,5.944118,4.808297,5.944838,5.957960
1006.046189,4.334826,5.929231,4.796511,5.929913,5.941734
1006.546189,4.329615,5.915101,4.786296,5.914610,5.926985
1007.046189,4.325487,5.902023,4.776103,5.902535,5.914536
1007.546189,4.320730,5.889506,4.766739,5.890417,5.902045
1008.046189,4.315463,5.876821,4.756613,5.876857,5.888260
1008.546189,4.309873,5.863953,4.745852,5.863551,5.875691
1009.046189,4.306158,5.852846,4.738210,5.853647,5.865322
1009.546189,4.302560,5.842826,4.730020,5.843176,5.854518
1010.046189,4.299046,5.833765,4.722465,5.833792,5.845659
1010.546189,4.295061,5.824768,4.715421,5.824497,5.836258
1011.046189,4.290899,5.815034,4.708323,5.814971,5.827127
1011.546189,4.289158,5.807286,4.703558,5.807819,5.819490
1012.046189,4.286952,5.801087,4.698091,5.801653,5.812653
1012.546189,4.284897,5.796248,4.693990,5.796037,5.807041
1013.046189,4.282950,5.790649,4.689242,5.790096,5.801311
1013.546189,4.278829,5.782590,4.682849,5.782180,5.792933
1014.046189,4.274705,5.775107,4.677165,5.774559,5.786081
1014.546189,4.275462,5.771331,4.674776,5.770388,5.781352
1015.046189,4.273126,5.764783,4.669843,5.766160,5.777839
1015.546189,4.270266,5.760921,4.666999,5.761304,5.772704
1016.046189,4.266187,5.754770,4.660632,5.756287,5.767615
1016.546189,4.266035,5.752575,4.658986,5.752454,5.762698
1017.046189,4.263166,5.747980,4.655108,5.749067,5.760131
1017.546189,4.265492,5.749736,4.657433,5.749955,5.759308
1018.046189,4.263781,5.746601,4.654593,5.747701,5.758317
1018.546189,4.262988,5.743984,4.652500,5.743733,5.754091
1019.046189,4.261038,5.741651,4.650185,5.741925,5.752403
1019.546189,4.259509,5.739827,4.649113,5.739100,5.750245
1020.046189,4.263262,5.743564,4.652095,5.743403,5.754323
1020.546189,4.260060,5.740325,4.649466,5.741854,5.752364
1021.046189,4.262542,5.744168,4.653116,5.742807,5.752836
1021.546189,4.260540,5.742458,4.650707,5.742879,5.753606
1022.046189,4.261321,5.743902,4.652358,5.743927,5.754560
1022.546189,4.262034,5.746436,4.654342,5.746303,5.756542
1023.046189,4.262708,5.748506,4.655038,5.749571,5.759880
1023.546189,4.261614,5.740185,4.649057,5.740264,5.751431
1024.046189,4.260131,5.737267,4.647664,5.738381,5.749148
1024.546189,4.260308,5.736256,4.646339,5.735425,5.746659
1025.046189,4.259216,5.733002,4.644139,5.733033,5.743917
1025.546189,4.260278,5.735338,4.646534,5.735369,5.746515
1026.046189,4.260893,5.738694,4.648525,5.738938,5.748759
1026.546189,4.258728,5.740749,4.649251,5.740638,5.751743
1027.046189,4.261990,5.748507,4.655107,5.748257,5.759281
1027.546189,4.261954,5.752808,4.658281,5.753344,5.763909
1028.046189,4.261195,5.751730,4.657351,5.752309,5.763023
1028.546189,4.261596,5.751086,4.656555,5.751351,5.762380
1029.046189,4.261298,5.750269,4.656415,5.750817,5.761274
1029.546189,4.260745,5.748417,4.654774,5.748869,5.759805
1030.046189,4.260519,5.747790,4.654294,5.747476,5.757977
1030.546189,4.259611,5.745912,4.652874,5.745776,5.756387
1031.046189,4.259886,5.745023,4.652562,5.744980,5.755433
1031.546189,4.261197,5.749817,4.656141,5.749855,5.760384
1032.046189,4.262090,5.751830,4.657401,5.751852,5.762348
1032.546189,4.261860,5.750974,4.656637,5.750785,5.761607
1033.046189,4.261457,5.749778,4.655761,5.749684,5.760351
1033.546189,4.260520,5.747497,4.654169,5.747704,5.758182
1034.046189,4.260947,5.747022,4.653659,5.746682,5.757230
