?? [s],A.dY [mm],B.dY [mm],C.dY [mm],D.dY [mm],E.dY [mm]
840.000000,4.516248,4.556575,4.529721,4.571778,4.588727
850.000000,4.526440,4.567412,4.539703,4.582695,4.600347
860.000000,4.594502,4.636410,4.607150,4.652308,4.670770
870.000000,4.620190,4.663373,4.632827,4.679502,4.698601
880.000000,4.671544,4.715566,4.683502,4.731848,4.752024
890.000000,4.711297,4.757068,4.723471,4.774356,4.795106
900.000000,4.750792,4.796571,4.762886,4.814669,4.835593
908.922083,4.787479,4.834763,4.799598,4.854135,4.875762
909.422083,4.788833,4.836111,4.800728,4.855567,4.876838
909.922083,4.790490,4.838384,4.802913,4.857545,4.879002
910.422083,4.794428,4.842711,4.806992,4.861367,4.883196
910.922083,4.795970,4.844118,4.808462,4.862858,4.884932
911.422083,4.797581,4.846083,4.809991,4.864425,4.886682
911.922083,4.800315,4.848513,4.812462,4.866984,4.889096
912.422083,4.801750,4.850482,4.814433,4.868974,4.891319
912.922083,4.817574,4.864783,4.829224,4.883491,4.905322
913.422083,4.824089,4.871459,4.836048,4.890501,4.912027
913.922083,4.825953,4.873117,4.837676,4.891899,4.913639
914.422083,4.825087,4.872519,4.836727,4.891390,4.912901
914.922083,4.827121,4.874497,4.838914,4.893492,4.914957
915.422083,4.829885,4.877511,4.841729,4.896349,4.918162
915.922083,4.830448,4.878086,4.842189,4.896937,4.918647
916.422083,4.830392,4.877853,4.842123,4.897015,4.918632
916.922083,4.832519,4.880489,4.844629,4.899762,4.921096
917.422083,4.836434,4.884393,4.848588,4.903654,4.925272
917.922083,4.835750,4.883480,4.847695,4.902882,4.924525
918.422083,4.835596,4.883961,4.847654,4.902767,4.924333
918.922083,4.839233,4.887393,4.851443,4.906629,4.928615
919.422083,4.842080,4.890445,4.854196,4.909738,4.931762
919.922083,4.842529,4.891254,4.854679,4.910063,4.932478
920.422083,4.839750,4.888388,4.851855,4.907659,4.929788
920.922083,4.841653,4.890646,4.854067,4.909653,4.932039
921.422083,4.845141,4.893976,4.857533,4.913089,4.935493
921.922083,4.846239,4.895364,4.858557,4.914392,4.936828
922.422083,4.845774,4.895011,4.857951,4.913838,4.936656
922.922083,4.848451,4.898136,4.861259,4.917009,4.939864
923.422083,4.850327,4.899777,4.862444,4.918390,4.941395
923.922083,4.851101,4.900195,4.863108,4.919037,4.942048
924.422083,4.851837,4.901409,4.863867,4.920088,4.943144
924.922083,4.853044,4.902279,4.864863,4.921313,4.944197
925.422083,4.855164,4.904487,4.866727,4.923510,4.946621
925.922083,4.855863,4.905189,4.867721,4.924349,4.947380
926.422083,4.857362,4.906892,4.869018,4.926088,4.948943
926.922083,4.859233,4.908641,4.871162,4.928264,4.951270
927.422083,4.860147,4.909791,4.872077,4.929258,4.952162
927.922083,4.861469,4.911099,4.873341,4.930822,4.953466
928.422083,4.862223,4.912088,4.873983,4.931712,4.954371
928.922083,4.866139,4.915857,4.877899,4.935579,4.958266
929.422083,4.867714,4.917674,4.879507,4.937479,4.960292
929.922083,4.868300,4.918438,4.880258,4.938379,4.961128
930.422083,4.870037,4.920236,4.882127,4.940200,4.963210
930.922083,4.873660,4.923829,4.885735,4.943851,4.966718
931.422083,4.875860,4.925646,4.887499,4.945930,4.969056
931.922083,4.876333,4.926694,4.888362,4.947044,4.969592
932.422083,4.878629,4.928937,4.890321,4.949430,4.972154
932.922083,4.880841,4.931168,4.892900,4.951661,4.974372
933.422083,4.882775,4.933151,4.894850,4.953474,4.976750
933.922083,4.885176,4.936065,4.897256,4.955750,4.979019
934.422083,4.887270,4.938456,4.899683,4.958289,4.981683
934.922083,4.888065,4.939227,4.900470,4.958864,4.982249
935.422083,4.890164,4.941227,4.902292,4.960624,4.984562
935.922083,4.894258,4.945645,4.906619,4.965236,4.989335
936.422083,4.895456,4.946837,4.907821,4.966462,4.990565
936.922083,4.896055,4.947549,4.908338,4.967244,4.991240
937.422083,4.912971,4.963177,4.924562,4.983276,5.006166
937.922083,4.922789,4.972721,4.934424,4.993028,5.015273
938.422083,4.925832,4.975634,4.937248,4.995738,5.018598
938.922083,4.925911,4.975663,4.937298,4.996023,5.018727
939.422083,4.927220,4.977004,4.938127,4.997359,5.020349
939.922083,4.929704,4.979826,4.940944,4.999902,5.023135
940.422083,4.931651,4.982008,4.943323,5.002349,5.025264
940.922083,4.930363,4.980758,4.941956,5.000757,5.023779
941.422083,4.931599,4.982232,4.942987,5.002226,5.025880
941.922083,4.932387,4.983049,4.944188,5.003233,5.026591
942.422083,4.933547,4.984170,4.945112,5.004365,5.027787
942.922083,4.933979,4.984913,4.945669,5.005084,5.028669
943.422083,4.935201,4.986079,4.946974,5.006373,5.030026
943.922083,4.935022,4.985707,4.946518,5.006133,5.030033
944.422083,4.936283,4.987440,4.948007,5.007612,5.031270
944.922083,4.938917,4.990626,4.951093,5.010165,5.034166
945.422083,4.938967,4.990296,4.950427,5.010009,5.034204
945.922083,4.941114,4.993261,4.953143,5.012929,5.037188
946.422083,4.942939,4.994692,4.954735,5.014968,5.039140
946.922083,4.945942,4.997702,4.957503,5.017671,5.041923
947.422083,4.947467,4.999362,4.958973,5.019667,5.043732
947.922083,4.950063,5.001999,4.961378,5.022597,5.046761
948.422083,4.953414,5.005688,4.964690,5.026517,5.050459
948.922083,4.957177,5.009785,4.968820,5.030611,5.055049
949.422083,4.963330,5.015731,4.974627,5.037278,5.061334
949.922083,4.965987,5.018890,4.977468,5.040457,5.064601
950.422083,4.965909,5.019014,4.977351,5.040784,5.064697
950.922083,4.969184,5.022613,4.981070,5.043983,5.068433
951.422083,4.974997,5.028333,4.986631,5.049294,5.074106
951.922083,4.977156,5.030471,4.988877,5.051787,5.076565
952.422083,4.978491,5.031956,4.989897,5.052951,5.078070
952.922083,4.981890,5.035708,4.993447,5.056761,5.081934
953.422083,4.985056,5.039084,4.996987,5.060278,5.085675
953.922083,4.986798,5.041042,4.998610,5.061934,5.087335
954.422083,4.987301,5.041662,4.999082,5.062625,5.088000
954.922083,4.990814,5.045312,5.002772,5.066414,5.091536
955.422083,4.993486,5.047530,5.004974,5.069128,5.094120
955.922083,4.993023,5.047557,5.004836,5.068828,5.093969
956.422083,4.995255,5.049489,5.006476,5.070975,5.096059
956.922083,5.000579,5.054822,5.011959,5.076593,5.101685
957.422083,5.024067,5.076745,5.034977,5.097859,5.122465
957.922083,5.025944,5.078915,5.036799,5.099944,5.124909
958.422083,5.025455,5.078602,5.036517,5.099838,5.124544
958.922083,5.029070,5.082349,5.040091,5.103299,5.128435
959.422083,5.031092,5.084806,5.042224,5.105330,5.130624
959.922083,5.031915,5.085515,5.043194,5.106530,5.131887
960.422083,5.029444,5.082998,5.040584,5.104013,5.129445
960.922083,5.031538,5.085526,5.042878,5.106328,5.131715
961.422083,5.035810,5.089907,5.047160,5.110903,5.136219
961.922083,5.038074,5.092145,5.049164,5.113210,5.138322
962.422083,5.037142,5.091432,5.048611,5.112537,5.137868
962.922083,5.035455,5.089793,5.046562,5.110936,5.136407
963.422083,5.039064,5.093491,5.050485,5.114930,5.140108
963.922083,5.042786,5.097050,5.053806,5.118570,5.143742
964.422083,5.043340,5.097537,5.054144,5.119164,5.144641
964.922083,5.042221,5.096811,5.053657,5.118673,5.143838
965.422083,5.043262,5.097975,5.054561,5.119669,5.144978
965.922083,5.047103,5.101464,5.058019,5.123713,5.148791
966.422083,5.048702,5.103004,5.059163,5.124974,5.150194
966.922083,5.046173,5.100885,5.057202,5.122922,5.148186
967.422083,5.045536,5.100361,5.056599,5.122345,5.147544
967.922083,5.047322,5.101918,5.058252,5.123951,5.149295
968.422083,5.049533,5.104272,5.060591,5.126476,5.151554
968.922083,5.048064,5.102655,5.058566,5.124697,5.149906
969.422083,5.046593,5.101369,5.057614,5.123462,5.148535
969.922083,5.047564,5.102115,5.058378,5.124226,5.149632
970.422083,5.051645,5.106570,5.062810,5.128880,5.154028
970.922083,5.049528,5.104293,5.060619,5.126576,5.151946
971.422083,5.047414,5.102201,5.058394,5.124452,5.149856
971.922083,5.050029,5.104949,5.060840,5.127290,5.152452
972.422083,5.055577,5.110361,5.066799,5.132988,5.158355
972.922083,5.053918,5.109205,5.065113,5.131677,5.156833
973.422083,5.052151,5.107119,5.062929,5.129686,5.154868
973.922083,5.053803,5.109043,5.064927,5.131754,5.156740
974.422083,5.060716,5.116313,5.072006,5.138800,5.164235
974.922083,5.062323,5.118135,5.073453,5.140363,5.166185
975.422083,5.058935,5.114588,5.069791,5.137382,5.162939
975.922083,5.061492,5.117398,5.072738,5.140113,5.165741
976.422083,5.068421,5.124170,5.079557,5.146389,5.172872
976.922083,5.071577,5.127682,5.082654,5.149586,5.176147
977.422083,5.069471,5.125415,5.080584,5.147964,5.174335
977.922083,5.068458,5.124870,5.079777,5.147090,5.173513
978.422083,5.075817,5.132541,5.087092,5.154562,5.181231
978.922083,5.080941,5.137703,5.092027,5.159878,5.186417
979.422083,5.078947,5.135740,5.090014,5.157774,5.184448
979.922083,5.079233,5.136275,5.090519,5.158385,5.185277
980.422083,5.084341,5.141384,5.095592,5.163845,5.190423
980.922083,5.089136,5.146162,5.100218,5.169027,5.195419
981.422083,5.088574,5.145699,5.100103,5.168638,5.195088
981.922083,5.086343,5.143782,5.097790,5.166694,5.192850
982.422083,5.088629,5.146001,5.100184,5.168750,5.195385
982.922083,5.094945,5.151991,5.105787,5.175206,5.201519
983.422083,5.095949,5.153210,5.106814,5.176393,5.202271
983.922083,5.092935,5.150087,5.103765,5.173169,5.199382
984.422083,5.092053,5.149106,5.102869,5.172364,5.198662
984.922083,5.097766,5.155195,5.108593,5.178543,5.204598
985.422083,5.100903,5.158186,5.111818,5.181821,5.207993
985.922083,5.098829,5.156364,5.109686,5.179650,5.205821
986.422083,5.097913,5.155310,5.108666,5.178521,5.204768
986.922083,5.101136,5.158878,5.112250,5.182306,5.208802
987.422083,5.104749,5.162663,5.115906,5.185922,5.212522
987.922083,5.106038,5.163865,5.117258,5.187076,5.214003
988.422083,5.105015,5.163132,5.116222,5.186438,5.213171
988.922083,5.129237,5.186076,5.140186,5.208352,5.234677
989.422083,5.134030,5.190685,5.144709,5.213127,5.239514
989.922083,5.138081,5.194930,5.148840,5.217587,5.243846
990.422083,5.134806,5.191915,5.145630,5.214658,5.241081
990.922083,5.134995,5.191877,5.145814,5.214918,5.241688
991.422083,5.141662,5.198863,5.152086,5.221995,5.248490
991.922083,5.146501,5.203859,5.156933,5.227396,5.253878
992.422083,5.143798,5.201386,5.154296,5.224772,5.251206
992.922083,5.143662,5.201274,5.154195,5.225046,5.251261
993.422083,5.148667,5.206492,5.159410,5.229999,5.256896
993.922083,5.151942,5.209737,5.162578,5.233458,5.260040
994.422083,5.151035,5.209303,5.162028,5.232815,5.259851
994.922083,5.151515,5.209568,5.162263,5.233485,5.260292
995.422083,5.155508,5.214116,5.166425,5.237366,5.264770
995.922083,5.155654,5.214190,5.166238,5.237669,5.265011
996.422083,5.157032,5.215399,5.167838,5.239103,5.266607
996.922083,5.158794,5.217238,5.169503,5.240617,5.268465
997.422083,5.160673,5.219127,5.171242,5.242318,5.270033
997.922083,5.162478,5.221300,5.173350,5.244598,5.272472
998.422083,5.164624,5.223449,5.175311,5.246670,5.274486
998.922083,5.164656,5.223690,5.175614,5.246713,5.274727
999.422083,5.164884,5.224118,5.176056,5.247409,5.275501
999.922083,5.168818,5.228154,5.179738,5.251349,5.279205
1000.422083,5.169840,5.229277,5.180750,5.252585,5.280441
1000.922083,5.167168,5.226598,5.177983,5.249760,5.278070
1001.422083,5.171885,5.231713,5.183028,5.254988,5.283001
1001.922083,5.175062,5.234889,5.186126,5.258424,5.286180
1002.422083,5.175542,5.235363,5.186547,5.259035,5.286754
1002.922083,5.173804,5.233877,5.185125,5.257684,5.285430
1003.422083,5.176507,5.236332,5.187518,5.259935,5.287996
1003.922083,5.180698,5.240801,5.191935,5.265010,5.292998
1004.422083,5.181590,5.241847,5.193079,5.265760,5.293549
1004.922083,5.182331,5.242617,5.193738,5.266667,5.294634
1005.422083,5.181839,5.242091,5.193010,5.266299,5.293562
1005.922083,5.187023,5.247537,5.198226,5.271971,5.299748
1006.422083,5.187421,5.247866,5.198534,5.272113,5.300243
1006.922083,5.187367,5.247798,5.198122,5.272399,5.300414
1007.422083,5.188893,5.249466,5.199509,5.274242,5.302558
1007.922083,5.194501,5.255004,5.204969,5.279674,5.307904
1008.422083,5.196154,5.256925,5.206906,5.281673,5.309938
1008.922083,5.193001,5.253692,5.203659,5.278571,5.306623
1009.422083,5.195350,5.256335,5.206253,5.281126,5.309455
1009.922083,5.202566,5.263956,5.213427,5.288304,5.317141
1010.422083,5.205320,5.266686,5.216262,5.290996,5.320219
1010.922083,5.200263,5.261788,5.210866,5.286125,5.315295
1011.422083,5.203584,5.265088,5.214501,5.289643,5.318499
1011.922083,5.211629,5.273438,5.222600,5.297246,5.326364
1012.422083,5.214242,5.276139,5.225072,5.299973,5.328835
1012.922083,5.213053,5.275178,5.224376,5.299258,5.328085
1013.422083,5.212020,5.274217,5.222979,5.298321,5.327429
1013.922083,5.216930,5.278932,5.228003,5.303387,5.332115
1014.422083,5.221940,5.284235,5.233363,5.308756,5.337450
1014.922083,5.222757,5.285112,5.234077,5.309697,5.338314
1015.422083,5.232494,5.294068,5.243520,5.318678,5.346940
1015.922083,5.247927,5.308855,5.258596,5.333388,5.361885
1016.422083,5.254657,5.315493,5.265147,5.339724,5.368243
1016.922083,5.255062,5.316208,5.265492,5.340474,5.369026
1017.422083,5.255125,5.316261,5.265140,5.340198,5.369388
1017.922083,5.255592,5.316844,5.265705,5.341088,5.369988
1018.422083,5.259032,5.320479,5.269283,5.344326,5.373130
1018.922083,5.259235,5.320424,5.269296,5.344763,5.373601
1019.422083,5.259641,5.320700,5.269896,5.344817,5.373860
1019.922083,5.258924,5.320659,5.269624,5.344734,5.373743
1020.422083,5.260573,5.322125,5.270823,5.346561,5.375194
1020.922083,5.262599,5.324511,5.273266,5.348780,5.377854
1021.422083,5.260807,5.322640,5.271091,5.346843,5.375743
1021.922083,5.263142,5.325117,5.273681,5.349449,5.378366
1022.422083,5.265691,5.327684,5.276108,5.352140,5.380758
1022.922083,5.268575,5.330871,5.279041,5.355269,5.384040
1023.422083,5.268267,5.330428,5.278616,5.355313,5.383985
1023.922083,5.269277,5.331915,5.280069,5.356692,5.385548
1024.422083,5.272975,5.335534,5.283640,5.360360,5.389475
1024.922083,5.275692,5.338209,5.286211,5.363643,5.392218
1025.422083,5.279859,5.342599,5.290418,5.367985,5.397310
1025.922083,5.281878,5.345100,5.292364,5.371001,5.400328
1026.422083,5.286831,5.350191,5.296988,5.376119,5.405983
1026.922083,5.291506,5.355182,5.301821,5.380953,5.411159
1027.422083,5.295437,5.359658,5.305989,5.385116,5.415265
1027.922083,5.297460,5.362259,5.308384,5.387689,5.418006
1028.422083,5.299727,5.364751,5.310336,5.389955,5.420221
1028.922083,5.302387,5.367638,5.313243,5.393036,5.423534
1029.422083,5.308888,5.373897,5.319489,5.399334,5.429411
1029.922083,5.311255,5.376373,5.321770,5.402170,5.432419
1030.422083,5.311929,5.377682,5.322792,5.403460,5.433464
1030.922083,5.314294,5.379812,5.325117,5.405768,5.435821
1031.422083,5.318989,5.384213,5.329479,5.410440,5.440736
1031.922083,5.321102,5.386604,5.331781,5.412989,5.442940
1032.422083,5.320630,5.386291,5.331706,5.412834,5.442687
1032.922083,5.321293,5.387241,5.332122,5.413589,5.444293
1033.422083,5.326352,5.392256,5.337104,5.419281,5.449423
1033.922083,5.330101,5.395973,5.340607,5.422490,5.453142
1034.422083,5.330437,5.396582,5.340980,5.423235,5.454103
1034.922083,5.330926,5.397040,5.341334,5.423847,5.454421
1035.422083,5.358540,5.423136,5.368513,5.448740,5.478541
1035.922083,5.362107,5.426761,5.372274,5.452503,5.482230
1036.422083,5.360243,5.425289,5.370450,5.451066,5.480822
1036.922083,5.360943,5.425781,5.370899,5.451952,5.481851
1037.422083,5.362839,5.427810,5.373072,5.454031,5.484054
1037.922083,5.365756,5.430899,5.375944,5.456831,5.486926
1038.422083,5.364777,5.430039,5.374953,5.456184,5.486440
1038.922083,5.365156,5.430646,5.375289,5.456995,5.486922
1039.422083,5.367950,5.433383,5.378342,5.459801,5.490061
1039.922083,5.371113,5.436261,5.381126,5.462915,5.493383
1040.422083,5.371482,5.437043,5.381772,5.463847,5.494392
1040.922083,5.370758,5.436265,5.380837,5.463144,5.493745
1041.422083,5.375113,5.440824,5.385080,5.467631,5.498298
1041.922083,5.377540,5.443234,5.387397,5.470302,5.500997
1042.422083,5.376821,5.442329,5.386546,5.469383,5.500447
1042.922083,5.376665,5.442750,5.386834,5.469484,5.500449
1043.422083,5.377847,5.443876,5.387810,5.470416,5.501186
1043.922083,5.379791,5.445761,5.389793,5.472917,5.503576
1044.422083,5.377077,5.443092,5.386809,5.470136,5.500822
1044.922083,5.377742,5.443786,5.387588,5.470377,5.501410
1045.422083,5.380039,5.446130,5.389656,5.472935,5.504047
1045.922083,5.379825,5.445967,5.389726,5.472945,5.504015
1046.422083,5.379975,5.446198,5.389573,5.472930,5.504009
1046.922083,5.382119,5.448562,5.391810,5.475315,5.506605
1047.422083,5.383731,5.450261,5.393191,5.476759,5.508055
1047.922083,5.385603,5.452286,5.395453,5.478916,5.510150
1048.422083,5.382848,5.449687,5.392593,5.476332,5.507566
1048.922083,5.384404,5.451204,5.394411,5.478107,5.509309
1049.422083,5.387793,5.454584,5.397356,5.481408,5.512710
1049.922083,5.389554,5.456492,5.399260,5.483078,5.514405
1050.422083,5.388277,5.455590,5.398282,5.482062,5.513557
1050.922083,5.388308,5.455706,5.398473,5.482485,5.514248
1051.422083,5.390698,5.458155,5.400710,5.484682,5.516385
1051.922083,5.391476,5.458927,5.401349,5.485678,5.517160
1052.422083,5.390255,5.457806,5.400440,5.484359,5.515906
1052.922083,5.391138,5.458646,5.401273,5.485177,5.516803
1053.422083,5.392836,5.460350,5.402704,5.486834,5.518347
1053.922083,5.391911,5.459791,5.402189,5.486118,5.517859
1054.422083,5.389999,5.457513,5.400051,5.484288,5.515736
1054.922083,5.391615,5.459206,5.401486,5.485685,5.517053
1055.422083,5.394094,5.462074,5.404515,5.488264,5.519988
1055.922083,5.394679,5.462399,5.404535,5.489121,5.520501
1056.422083,5.392523,5.460531,5.402793,5.487171,5.518852
1056.922083,5.395646,5.463822,5.405913,5.490260,5.521878
1057.422083,5.401258,5.469091,5.411214,5.496251,5.527619
1057.922083,5.403624,5.472003,5.413647,5.498944,5.530316
1058.422083,5.405049,5.473087,5.414934,5.500329,5.532066
1058.922083,5.409731,5.478113,5.419969,5.505622,5.537139
1059.422083,5.413132,5.481787,5.423309,5.509421,5.541182
1059.922083,5.415893,5.484508,5.425821,5.512224,5.544298
1060.422083,5.419499,5.488289,5.429725,5.516333,5.548744
1060.922083,5.420989,5.490200,5.431275,5.518347,5.550647
1061.422083,5.423376,5.492720,5.433425,5.520645,5.552942
1061.922083,5.427227,5.496829,5.436989,5.524712,5.557368
1062.422083,5.430553,5.500361,5.440305,5.528105,5.561093
1062.922083,5.434328,5.504521,5.444212,5.532169,5.564984
1063.422083,5.435800,5.506250,5.445751,5.534033,5.566729
1063.922083,5.437508,5.508384,5.447660,5.536195,5.568679
1064.422083,5.439813,5.510854,5.449722,5.538319,5.570920
1064.922083,5.443376,5.514460,5.453448,5.542086,5.574683
1065.422083,5.444858,5.516007,5.455194,5.543880,5.576311
1065.922083,5.445087,5.516282,5.455494,5.544210,5.576597
1066.422083,5.447887,5.518972,5.458121,5.547037,5.579195
1066.922083,5.449109,5.520110,5.459767,5.548610,5.580907
1067.422083,5.453797,5.524648,5.464181,5.552942,5.585865
1067.922083,5.454590,5.525741,5.464918,5.554339,5.587252
1068.422083,5.482320,5.551835,5.492067,5.579641,5.611981
1068.922083,5.482859,5.552694,5.492507,5.580234,5.612407
1069.422083,5.484200,5.554231,5.493552,5.581806,5.614347
1069.922083,5.484540,5.554929,5.494697,5.582483,5.614980
1070.422083,5.487058,5.557646,5.496958,5.585062,5.617368
1070.922083,5.488519,5.559109,5.498351,5.586559,5.619166
1071.422083,5.489534,5.560210,5.499169,5.588074,5.620754
1071.922083,5.490523,5.561166,5.500199,5.588903,5.621492
1072.422083,5.493163,5.564000,5.503136,5.591430,5.624142
1072.922083,5.495271,5.566172,5.504942,5.593910,5.626646
1073.422083,5.497334,5.568049,5.507165,5.596192,5.628840
1073.922083,5.496715,5.567697,5.506820,5.595879,5.628917
1074.422083,5.497862,5.568896,5.507495,5.597415,5.629784
1074.922083,5.500042,5.570872,5.509805,5.599601,5.632295
1075.422083,5.503115,5.574235,5.512867,5.602878,5.635691
1075.922083,5.503479,5.574504,5.513200,5.603382,5.636005
1076.422083,5.502194,5.573440,5.512305,5.602164,5.635023
1076.922083,5.502510,5.573465,5.512364,5.602163,5.635425
1077.422083,5.504173,5.575120,5.514085,5.604072,5.636782
1077.922083,5.505237,5.576167,5.515138,5.604974,5.637897
1078.422083,5.500960,5.572178,5.510934,5.601180,5.633661
1078.922083,5.498240,5.569491,5.508183,5.597581,5.630294
1079.422083,5.499897,5.571094,5.509785,5.599584,5.632179
1079.922083,5.502850,5.573676,5.512554,5.602133,5.634936
1080.422083,5.500318,5.571365,5.510127,5.599838,5.632377
1080.922083,5.499339,5.570365,5.509417,5.599104,5.631864
1081.422083,5.498746,5.569357,5.508185,5.598122,5.631129
1081.922083,5.502040,5.572996,5.511790,5.601809,5.634678
1082.422083,5.503647,5.574540,5.513574,5.603448,5.635936
1082.922083,5.501062,5.572261,5.510811,5.600869,5.633856
1083.422083,5.501973,5.573566,5.512338,5.602177,5.634894
1083.922083,5.506019,5.577613,5.516331,5.606212,5.639091
1084.422083,5.510108,5.581428,5.520098,5.610379,5.643926
1084.922083,5.508340,5.580073,5.518218,5.609426,5.642440
1085.422083,5.508172,5.580279,5.518333,5.609687,5.642652
1085.922083,5.514673,5.587313,5.524885,5.616015,5.649464
1086.422083,5.522756,5.595544,5.532621,5.624291,5.658534
1086.922083,5.525676,5.598674,5.535251,5.627790,5.661705
1087.422083,5.526954,5.600735,5.536676,5.629441,5.663539
1087.922083,5.528850,5.603196,5.538872,5.631702,5.665933
1088.422083,5.538614,5.613360,5.549022,5.642367,5.676486
1088.922083,5.543861,5.618428,5.553993,5.648154,5.682757
1089.422083,5.543805,5.618733,5.554215,5.649105,5.683434
1089.922083,5.544057,5.619279,5.554544,5.649127,5.683612
1090.422083,5.551919,5.626975,5.562287,5.657309,5.692844
1090.922083,5.558208,5.633780,5.568405,5.663985,5.699132
1091.422083,5.559064,5.635066,5.569749,5.665310,5.700491
