?? [s],A.dY [mm],B.dY [mm],C.dY [mm],D.dY [mm],E.dY [mm]
878.159464,4.832199,4.870364,4.810515,4.876946,4.888107
883.159464,4.856827,4.896157,4.834643,4.903290,4.913720
888.159464,4.870341,4.910354,4.848608,4.917075,4.928792
893.159464,4.900984,4.942385,4.880086,4.949240,4.960623
898.159464,4.926425,4.969427,4.904246,4.975911,4.988814
903.159464,4.949914,4.994095,4.928245,5.002503,5.015351
908.159464,4.979719,5.024310,4.957030,5.030445,5.043233
913.159464,4.991408,5.036727,4.969310,5.043720,5.056785
918.159464,5.008575,5.053907,4.985397,5.061818,5.074862
923.159464,5.039066,5.088224,5.017077,5.095706,5.109708
928.159464,5.072460,5.121957,5.049928,5.129068,5.142748
933.159464,5.088242,5.138383,5.065824,5.145863,5.159974
938.159464,5.094444,5.145378,5.071742,5.153112,5.167384
943.159464,5.113321,5.165965,5.090193,5.173411,5.188227
948.159464,5.162914,5.217192,5.139739,5.224505,5.238738
953.159464,5.175339,5.231339,5.152894,5.239160,5.253709
958.159464,5.183602,5.239766,5.160795,5.248202,5.263056
963.159464,5.205822,5.263884,5.181641,5.272146,5.287730
968.159464,5.255476,5.315692,5.231264,5.324418,5.340820
973.159464,5.266053,5.328260,5.243007,5.337122,5.353386
978.159464,5.274812,5.338574,5.251765,5.348183,5.365429
983.159464,5.290869,5.355826,5.267168,5.364433,5.381626
988.159464,5.307791,5.374171,5.284204,5.383181,5.400554
993.159464,5.326696,5.395809,5.303416,5.404856,5.422859
998.159464,5.342597,5.413139,5.319108,5.422247,5.440302
1003.159464,5.380385,5.451897,5.358579,5.461828,5.480084
1008.402356,5.413267,5.490389,5.391886,5.500755,5.518814
1008.902356,5.415844,5.493749,5.394589,5.502948,5.520605
1009.402356,5.417631,5.495831,5.396331,5.505615,5.524832
1009.902356,5.420704,5.499535,5.399373,5.508929,5.527790
1010.402356,5.422606,5.501714,5.401282,5.510942,5.529873
1010.902356,5.423936,5.503110,5.402066,5.512882,5.531540
1011.402356,5.424587,5.504399,5.403363,5.513905,5.532795
1011.902356,5.426135,5.506443,5.405309,5.515404,5.534725
1012.402356,5.426561,5.506496,5.405398,5.516317,5.535948
1012.902356,5.427622,5.507520,5.406426,5.517258,5.536260
1013.402356,5.428044,5.508222,5.406909,5.518160,5.537314
1013.902356,5.428076,5.508634,5.407146,5.518250,5.537521
1014.402356,5.429427,5.510216,5.408241,5.520179,5.539392
1014.902356,5.432943,5.513556,5.411301,5.523603,5.542811
1015.402356,5.434896,5.515346,5.413190,5.525534,5.545145
1015.902356,5.434224,5.514922,5.412516,5.525091,5.544552
1016.402356,5.436155,5.516803,5.414045,5.527579,5.547486
1016.902356,5.438374,5.519110,5.416509,5.529803,5.549175
1017.402356,5.440556,5.522166,5.418764,5.531988,5.551293
1017.902356,5.443533,5.525298,5.421868,5.535282,5.554988
1018.402356,5.442618,5.524647,5.421096,5.534920,5.554480
1018.902356,5.444122,5.526581,5.422707,5.536473,5.556314
1019.402356,5.443274,5.525846,5.422051,5.536024,5.555508
1019.902356,5.440924,5.523525,5.419474,5.533797,5.553443
1020.402356,5.441426,5.524022,5.419945,5.533809,5.553434
1020.902356,5.440737,5.523240,5.419350,5.533338,5.552618
1021.402356,5.438197,5.520531,5.416473,5.530048,5.549245
1021.902356,5.434387,5.516760,5.413049,5.526771,5.544861
1022.402356,5.432015,5.514266,5.410512,5.524049,5.542938
1022.902356,5.430413,5.513185,5.409350,5.523244,5.542255
1023.402356,5.432996,5.515416,5.411785,5.526090,5.544619
1023.902356,5.434934,5.516904,5.413201,5.526370,5.544467
1024.402356,5.431629,5.514785,5.411103,5.523667,5.542936
1024.902356,5.429272,5.512360,5.408344,5.521550,5.540333
1025.402356,5.431108,5.513636,5.409833,5.523555,5.542025
1025.902356,5.433272,5.515464,5.411419,5.525099,5.544627
1026.402356,5.438163,5.520729,5.417253,5.530368,5.549398
1026.902356,5.442035,5.524246,5.420218,5.534436,5.553439
1027.402356,5.443956,5.527221,5.423087,5.537973,5.557806
1027.902356,5.450036,5.533584,5.428766,5.543110,5.562523
1028.402356,5.455095,5.539570,5.434066,5.550812,5.571476
1028.902356,5.483706,5.567083,5.462236,5.576595,5.596216
1029.402356,5.491461,5.575656,5.470359,5.585800,5.604877
1029.902356,5.497662,5.582124,5.476661,5.592108,5.611782
1030.402356,5.503993,5.589831,5.483411,5.599510,5.619259
1030.902356,5.509705,5.597169,5.489586,5.607104,5.626972
1031.402356,5.511751,5.601126,5.492600,5.611468,5.632445
1031.902356,5.513821,5.603963,5.494892,5.614614,5.634982
1032.402356,5.517810,5.609367,5.499437,5.620090,5.641073
1032.902356,5.522321,5.614799,5.504030,5.625740,5.646293
1033.402356,5.523933,5.617406,5.505713,5.628305,5.648829
1033.902356,5.528169,5.622946,5.510214,5.633739,5.654524
1034.402356,5.529476,5.625388,5.511644,5.635996,5.656838
1034.902356,5.531605,5.628276,5.514126,5.638672,5.659275
1035.402356,5.533177,5.630990,5.515977,5.642898,5.665257
1035.902356,5.530648,5.629379,5.513445,5.640528,5.662067
1036.402356,5.533550,5.633761,5.517655,5.644476,5.665463
1036.902356,5.537600,5.638366,5.520823,5.646552,5.668167
1037.402356,5.537091,5.638772,5.521231,5.649185,5.671174
1037.902356,5.536685,5.639879,5.522534,5.651280,5.673327
1038.402356,5.541536,5.644521,5.526584,5.654483,5.675674
1038.902356,5.541547,5.645617,5.527291,5.655730,5.675943
1039.402356,5.542834,5.647273,5.528247,5.657177,5.678420
1039.902356,5.543092,5.648108,5.529001,5.657298,5.676743
1040.402356,5.543145,5.648471,5.529138,5.657103,5.677669
1040.902356,5.545173,5.651165,5.531811,5.660202,5.682579
1041.402356,5.543866,5.649281,5.530134,5.659244,5.680589
1041.902356,5.544231,5.650514,5.530638,5.660333,5.681803
1042.402356,5.547328,5.653673,5.533410,5.663849,5.684872
1042.902356,5.545759,5.652797,5.532639,5.662870,5.685317
1043.402356,5.547459,5.655143,5.535259,5.665828,5.687277
1043.902356,5.549008,5.657200,5.536622,5.668410,5.690526
1044.402356,5.549567,5.657962,5.537354,5.668467,5.690254
1044.902356,5.551883,5.660221,5.539411,5.670781,5.692757
1045.402356,5.551718,5.661021,5.539910,5.671874,5.694462
1045.902356,5.550759,5.660775,5.539347,5.671375,5.693295
1046.402356,5.553438,5.663983,5.542530,5.674561,5.695858
1046.902356,5.555004,5.665594,5.543639,5.676292,5.698547
1047.402356,5.554791,5.666375,5.544078,5.677366,5.698953
1047.902356,5.555642,5.667554,5.545041,5.678200,5.700901
1048.402356,5.553542,5.666195,5.543720,5.677420,5.699968
1048.902356,5.553198,5.666607,5.543122,5.676535,5.699984
1049.402356,5.555567,5.669202,5.545815,5.679815,5.702325
1049.902356,5.557341,5.672669,5.548349,5.682723,5.704938
1050.402356,5.557808,5.674366,5.549540,5.684485,5.707035
1050.902356,5.551009,5.675004,5.548298,5.684626,5.707672
1051.402356,5.544800,5.675600,5.547026,5.686522,5.708924
1051.902356,5.541537,5.678270,5.548116,5.688501,5.711372
1052.402356,5.536221,5.679858,5.548221,5.689859,5.711625
1052.902356,2.851938,7.038816,2.824325,7.039824,7.040711
1053.402356,2.845111,7.101266,2.820800,7.102492,7.103347
1053.902356,2.842649,7.151336,2.818488,7.152289,7.153784
1054.402356,2.838156,7.187525,2.814313,7.188405,7.188910
1054.902356,2.834849,7.213443,2.810636,7.215337,7.216257
1055.402356,2.829613,7.241198,2.804845,7.241689,7.242465
1055.902356,2.813449,7.258353,2.787207,7.260243,7.261589
1056.402356,2.791411,7.273445,2.767066,7.274364,7.275313
1056.902356,2.788613,7.278466,2.763450,7.278644,7.279961
1057.402356,2.788036,7.278573,2.763160,7.278783,7.279362
1057.902356,2.787123,7.276960,2.762140,7.277639,7.279015
1058.402356,2.789458,7.274087,2.764494,7.274877,7.275622
1058.902356,2.789937,7.268067,2.764075,7.269306,7.270283
1059.402356,2.789944,7.262682,2.764740,7.262759,7.262386
1059.902356,2.788684,7.255265,2.762699,7.257196,7.257693
1060.402356,2.788797,7.249705,2.763617,7.250865,7.251506
1060.902356,2.787349,7.243080,2.762838,7.244205,7.244057
1061.402356,2.788014,7.236381,2.762572,7.236653,7.237594
1061.902356,2.789009,7.230565,2.763967,7.231169,7.231531
1062.402356,2.789413,7.223359,2.763493,7.223591,7.224371
1062.902356,2.789878,7.216443,2.764288,7.218431,7.218603
1063.402356,2.788753,7.209650,2.763400,7.211006,7.210639
1063.902356,2.789217,7.203527,2.763350,7.204487,7.204607
1064.402356,2.788539,7.196410,2.762649,7.197434,7.198355
