?? [s],A.dY [mm],B.dY [mm],C.dY [mm],D.dY [mm],E.dY [mm]
640.000000,3.657388,3.675199,3.659549,3.674729,3.676291
650.000000,3.735128,3.754742,3.736148,3.754340,3.756586
660.000000,3.775608,3.796447,3.776982,3.796026,3.798247
670.000000,3.778436,3.799315,3.779748,3.798682,3.801051
680.000000,3.877188,3.899813,3.878474,3.899125,3.902152
690.000000,3.923372,3.946698,3.924828,3.946271,3.948481
700.000000,3.936730,3.960867,3.938668,3.960954,3.964144
710.000000,3.993373,4.020770,3.996013,4.020118,4.023085
720.000000,4.044137,4.071292,4.043600,4.070108,4.073475
730.000000,4.058349,4.086798,4.059055,4.085561,4.089479
740.000000,4.131289,4.161450,4.132692,4.160613,4.164654
750.000000,4.155064,4.186770,4.156579,4.185880,4.191397
760.000000,4.226778,4.260791,4.228359,4.260349,4.264752
768.318736,4.241012,4.275618,4.241857,4.274172,4.279045
773.318736,4.253480,4.288838,4.254416,4.287758,4.292917
778.318736,4.300699,4.337722,4.302390,4.336273,4.341737
783.318736,4.319664,4.358417,4.321018,4.357611,4.362790
788.318736,4.347493,4.385684,4.348995,4.385039,4.390670
793.318736,4.355607,4.394919,4.356961,4.393705,4.399697
798.318736,4.367939,4.408413,4.369746,4.407496,4.412945
803.318736,4.413598,4.456378,4.414765,4.454961,4.460623
808.318736,4.456609,4.500747,4.458146,4.499568,4.505178
813.318736,4.463664,4.507728,4.464990,4.506952,4.514010
818.318736,4.472297,4.517527,4.473277,4.516278,4.523178
823.318736,4.477276,4.522465,4.477361,4.520813,4.527914
828.318736,4.503309,4.548601,4.504918,4.547185,4.553727
833.318736,4.533701,4.581659,4.535299,4.580529,4.587203
838.318736,4.554539,4.603693,4.555928,4.602752,4.609643
843.318736,4.586491,4.635312,4.588010,4.634114,4.640536
848.318736,4.598417,4.649110,4.600444,4.647949,4.654558
853.318736,4.614818,4.666652,4.616009,4.664829,4.672588
858.318736,4.633185,4.686314,4.634588,4.685743,4.693198
863.318736,4.671528,4.725740,4.672815,4.724108,4.732160
868.318736,4.681078,4.736361,4.682374,4.734974,4.742330
873.318736,4.687823,4.744252,4.690015,4.743486,4.751889
878.318736,4.732393,4.789717,4.733955,4.788568,4.796784
883.318736,4.749913,4.809407,4.751073,4.807651,4.816658
888.318736,4.762163,4.822978,4.763432,4.821392,4.830427
893.318736,4.769125,4.830740,4.770865,4.829099,4.838540
898.318736,4.826287,4.890728,4.827778,4.889027,4.898819
903.318736,4.872646,4.940420,4.874744,4.938911,4.948961
908.318736,4.891345,4.961024,4.892227,4.958914,4.969374
913.318736,4.922883,4.993153,4.925153,4.991841,5.001814
918.318736,4.935380,5.006652,4.936619,5.004560,5.014786
923.318736,4.943422,5.015567,4.944473,5.013786,5.024432
926.773182,4.946136,5.018468,4.947348,5.016510,5.027013
927.273182,4.944920,5.017473,4.945722,5.015407,5.026681
927.773182,4.944564,5.016927,4.945547,5.014818,5.025539
928.273182,4.943735,5.016292,4.945142,5.014303,5.024890
928.773182,4.944878,5.017213,4.946171,5.015064,5.025613
929.273182,4.944909,5.017655,4.946063,5.015917,5.026120
929.773182,4.945646,5.018433,4.947662,5.016275,5.026953
930.273182,4.945879,5.018817,4.947507,5.017210,5.027114
930.773182,4.945112,5.018076,4.946948,5.017360,5.027902
931.273182,4.947665,5.019949,4.948288,5.018097,5.029094
931.773182,4.948270,5.020763,4.949784,5.018974,5.029483
932.273182,4.949225,5.022117,4.950476,5.020178,5.030264
932.773182,4.949959,5.022864,4.951984,5.021018,5.031989
933.273182,4.949582,5.022706,4.951252,5.021173,5.031707
933.773182,4.951952,5.024950,4.952999,5.023091,5.033423
934.273182,4.952954,5.026242,4.954712,5.024291,5.035584
934.773182,4.953076,5.026830,4.955140,5.025331,5.036700
935.273182,4.954319,5.027922,4.955841,5.025830,5.037300
935.773182,4.955447,5.029210,4.956999,5.027172,5.038034
936.273182,4.957214,5.030957,4.958772,5.029168,5.040368
936.773182,4.960001,5.034439,4.961270,5.031979,5.043215
937.273182,4.962102,5.037259,4.964412,5.035429,5.047151
937.773182,4.965429,5.040844,4.967568,5.039521,5.050240
938.273182,4.969078,5.045194,4.971728,5.043108,5.054843
938.773182,4.989251,5.064648,4.991387,5.063098,5.074452
939.273182,4.994724,5.069899,4.996526,5.068695,5.079230
939.773182,5.003009,5.078347,5.004103,5.076346,5.087522
940.273182,5.003896,5.080288,5.005545,5.078127,5.090117
940.773182,5.007901,5.084868,5.009869,5.082624,5.094142
941.273182,5.009932,5.087500,5.012101,5.085358,5.096649
941.773182,5.007371,5.085380,5.009546,5.082962,5.095395
942.273182,5.015071,5.093611,5.017136,5.091675,5.103655
942.773182,5.019601,5.098756,5.022138,5.096954,5.108506
943.273182,5.018238,5.097969,5.020453,5.096044,5.108344
943.773182,5.022906,5.102489,5.024474,5.100671,5.112037
944.273182,5.021058,5.101841,5.023818,5.099728,5.111469
944.773182,5.021978,5.102767,5.024420,5.100686,5.112538
945.273182,5.026507,5.107089,5.028472,5.105065,5.115962
945.773182,5.030170,5.110954,5.032111,5.109046,5.120742
946.273182,5.033143,5.113795,5.034828,5.111687,5.122938
946.773182,5.032548,5.113154,5.034089,5.111056,5.122294
947.273182,5.031004,5.112013,5.032597,5.110090,5.121698
947.773182,5.035960,5.117292,5.038338,5.115270,5.126989
948.273182,5.038798,5.120488,5.040658,5.118208,5.130030
948.773182,5.055460,5.136148,5.057471,5.133794,5.146212
949.273182,5.056485,5.138008,5.059514,5.135726,5.147320
949.773182,5.055660,5.136986,5.058007,5.134876,5.147187
950.273182,5.059346,5.140642,5.062010,5.138445,5.150252
950.773182,5.060421,5.142207,5.063430,5.140082,5.152167
951.273182,5.060845,5.142730,5.063213,5.140624,5.152595
951.773182,5.063697,5.145818,5.066419,5.143459,5.155640
952.273182,5.062265,5.144427,5.064704,5.142573,5.154545
952.773182,5.063652,5.146029,5.066393,5.144124,5.156142
953.273182,5.067795,5.150217,5.070091,5.148160,5.159760
953.773182,5.065704,5.148353,5.068559,5.146913,5.158677
954.273182,5.067348,5.150063,5.069662,5.148019,5.159685
954.773182,5.069500,5.152649,5.071887,5.150598,5.162183
955.273182,5.070178,5.153669,5.072686,5.151476,5.163875
955.773182,5.074001,5.157363,5.076615,5.155749,5.166926
956.273182,5.075773,5.159353,5.077973,5.156958,5.168857
956.773182,5.075817,5.159352,5.077671,5.157298,5.168572
957.273182,5.074355,5.157919,5.077094,5.155864,5.167923
957.773182,5.070686,5.154273,5.073086,5.152343,5.164333
958.273182,5.071218,5.154723,5.073828,5.152661,5.164534
958.773182,5.070502,5.154101,5.073105,5.152155,5.163885
959.273182,5.070387,5.154057,5.072957,5.152118,5.164295
959.773182,5.073361,5.155924,5.074817,5.154305,5.165495
960.273182,5.071591,5.155560,5.074494,5.154055,5.165888
960.773182,5.071365,5.155032,5.073796,5.153005,5.165130
961.273182,5.070056,5.153995,5.072674,5.151818,5.163543
961.773182,5.071145,5.154751,5.073393,5.152865,5.164533
962.273182,5.072603,5.156623,5.075425,5.154165,5.165941
962.773182,5.074599,5.158355,5.076310,5.155998,5.168330
963.273182,5.074234,5.158180,5.076959,5.156463,5.167677
963.773182,5.073132,5.157406,5.075518,5.155549,5.166315
964.273182,5.077077,5.161524,5.080068,5.158761,5.171292
964.773182,5.079354,5.163061,5.081182,5.161605,5.173743
965.273182,5.081926,5.166046,5.083965,5.164546,5.177163
965.773182,5.086828,5.171104,5.088641,5.168556,5.180637
966.273182,5.088829,5.173920,5.091043,5.170535,5.182691
966.773182,5.091704,5.177181,5.093576,5.174919,5.187241
967.273182,5.094268,5.180607,5.096697,5.178308,5.191321
967.773182,5.096149,5.182743,5.098200,5.180721,5.192807
968.273182,5.098740,5.185948,5.101067,5.183850,5.196787
968.773182,5.103926,5.191489,5.106441,5.189581,5.202569
969.273182,5.105780,5.194269,5.108718,5.192446,5.204682
969.773182,5.107460,5.196600,5.110159,5.194131,5.206895
970.273182,5.124492,5.212439,5.127084,5.210222,5.222639
970.773182,5.131681,5.219401,5.134319,5.217069,5.230125
971.273182,5.135693,5.223538,5.138274,5.221209,5.234005
971.773182,5.138131,5.226165,5.140548,5.224129,5.237425
972.273182,5.141045,5.229567,5.143785,5.227587,5.240363
972.773182,5.140903,5.229684,5.143499,5.227342,5.240527
973.273182,5.142431,5.231637,5.145056,5.229352,5.242779
973.773182,5.145295,5.234946,5.148393,5.232749,5.246078
974.273182,5.147248,5.237137,5.150300,5.234728,5.247778
974.773182,5.150107,5.239726,5.152144,5.237839,5.250541
975.273182,5.150476,5.240795,5.153207,5.238790,5.251988
975.773182,5.150644,5.241325,5.153356,5.239177,5.252202
976.273182,5.150627,5.241766,5.153613,5.239378,5.252697
976.773182,5.151663,5.242615,5.154390,5.240533,5.253439
977.273182,5.153138,5.244517,5.156401,5.242420,5.255646
977.773182,5.153634,5.245022,5.156890,5.242998,5.256157
978.273182,5.153085,5.244523,5.156131,5.242321,5.255309
978.773182,5.151439,5.243364,5.154843,5.241062,5.254123
979.273182,5.155734,5.248056,5.158835,5.246342,5.258693
979.773182,5.156969,5.249599,5.160580,5.247171,5.260241
980.273182,5.159555,5.252272,5.162863,5.250063,5.263273
980.773182,5.155169,5.247996,5.158604,5.246135,5.258995
981.273182,5.158893,5.251805,5.162026,5.250037,5.263042
981.773182,5.163396,5.256388,5.166573,5.253990,5.267440
982.273182,5.164194,5.257633,5.167265,5.255809,5.268613
982.773182,5.165469,5.258695,5.168560,5.256498,5.269578
983.273182,5.165655,5.259268,5.168739,5.257414,5.270953
983.773182,5.167167,5.261162,5.169789,5.258560,5.271992
984.273182,5.169373,5.263603,5.172641,5.261216,5.274408
984.773182,5.168633,5.262344,5.170811,5.260655,5.273675
985.273182,5.169268,5.263667,5.172523,5.261161,5.274593
985.773182,5.169028,5.263606,5.172543,5.261332,5.274504
986.273182,5.170357,5.264885,5.173586,5.262381,5.275698
986.773182,5.171578,5.266220,5.174559,5.263637,5.277015
987.273182,5.170784,5.265573,5.173814,5.262962,5.276668
987.773182,5.171692,5.266645,5.174869,5.264209,5.277817
988.273182,5.174168,5.269000,5.177022,5.266676,5.279974
988.773182,5.175046,5.269962,5.177638,5.267540,5.281393
989.273182,5.177603,5.272718,5.180373,5.270780,5.284444
989.773182,5.179122,5.274764,5.181822,5.272477,5.286681
990.273182,5.179913,5.275537,5.182567,5.272951,5.286969
990.773182,5.179749,5.276147,5.183195,5.273678,5.287553
991.273182,5.181825,5.278406,5.184808,5.275900,5.290751
991.773182,5.185467,5.282613,5.189255,5.280169,5.293791
992.273182,5.188918,5.286224,5.192237,5.283726,5.297555
992.773182,5.192676,5.290347,5.195664,5.288098,5.302671
993.273182,5.196541,5.295103,5.199935,5.292958,5.306363
993.773182,5.199681,5.299375,5.203121,5.297580,5.311213
994.273182,5.231563,5.330456,5.235215,5.327678,5.340896
994.773182,5.232802,5.331034,5.235680,5.329115,5.342813
995.273182,5.235954,5.335147,5.239345,5.333116,5.346925
995.773182,5.241857,5.341589,5.245415,5.339634,5.352966
996.273182,5.241780,5.342156,5.245187,5.339899,5.353619
996.773182,5.245655,5.346437,5.249019,5.344135,5.358150
997.273182,5.247730,5.349131,5.251566,5.346971,5.361070
997.773182,5.249593,5.351722,5.253700,5.349355,5.363174
998.273182,5.254335,5.356934,5.258046,5.354287,5.368625
998.773182,5.254115,5.357006,5.257769,5.354518,5.369132
999.273182,5.257300,5.360329,5.260941,5.357836,5.372340
999.773182,5.258513,5.362157,5.262723,5.359941,5.374667
1000.273182,5.255524,5.359658,5.259511,5.357041,5.372052
1000.773182,5.257813,5.362090,5.261663,5.360257,5.374890
1001.273182,5.261671,5.366650,5.265933,5.364505,5.378939
1001.773182,5.263419,5.368635,5.267163,5.365996,5.381005
1002.273182,5.265126,5.370833,5.269272,5.368541,5.383103
1002.773182,5.265947,5.372108,5.269804,5.369590,5.384537
1003.273182,5.265739,5.372253,5.269772,5.369372,5.385017
1003.773182,5.269239,5.376105,5.273531,5.373729,5.389298
1004.273182,5.269878,5.376505,5.273271,5.374336,5.389295
1004.773182,5.269651,5.376822,5.273702,5.374441,5.389382
1005.273182,5.271229,5.378300,5.275090,5.376358,5.391033
1005.773182,5.269789,5.377322,5.274167,5.374793,5.389858
1006.273182,5.270474,5.378375,5.275294,5.376598,5.391273
1006.773182,5.273016,5.380817,5.277487,5.378806,5.393655
1007.273182,5.273972,5.382353,5.278052,5.379839,5.394535
1007.773182,5.275345,5.383597,5.279388,5.381302,5.395781
1008.273182,5.275362,5.384126,5.279922,5.381638,5.396703
1008.773182,5.276013,5.385028,5.280387,5.383130,5.398334
1009.273182,5.278573,5.387692,5.282274,5.385124,5.399501
1009.773182,5.280599,5.389936,5.285058,5.387578,5.402145
1010.273182,5.281982,5.391496,5.286087,5.389306,5.404264
1010.773182,5.282351,5.392675,5.287135,5.390269,5.404939
1011.273182,5.282188,5.392688,5.287227,5.390450,5.404528
1011.773182,5.283229,5.393702,5.287830,5.390899,5.406172
1012.273182,5.302894,5.412697,5.307834,5.410329,5.425335
1012.773182,5.302721,5.412510,5.307572,5.410026,5.424746
1013.273182,5.302323,5.412116,5.307070,5.409549,5.424505
1013.773182,5.301604,5.411204,5.306460,5.408649,5.423631
1014.273182,5.299920,5.409606,5.305181,5.407240,5.422220
1014.773182,5.301823,5.411437,5.306441,5.408914,5.423799
1015.273182,5.302502,5.411964,5.307117,5.409567,5.424568
1015.773182,5.299126,5.408430,5.303692,5.406092,5.421476
1016.273182,5.297683,5.407324,5.302881,5.404904,5.420019
1016.773182,5.298814,5.408503,5.303681,5.405411,5.420296
1017.273182,5.297871,5.407077,5.302203,5.404691,5.419646
1017.773182,5.300526,5.410203,5.305552,5.407699,5.422963
1018.273182,5.300467,5.409867,5.305083,5.407655,5.422559
1018.773182,5.300344,5.409875,5.305250,5.407684,5.422124
1019.273182,5.301674,5.411552,5.306516,5.408931,5.423524
1019.773182,5.303324,5.413104,5.308158,5.410390,5.425841
1020.273182,5.305460,5.416129,5.310807,5.413725,5.428947
1020.773182,5.309695,5.420256,5.314484,5.417681,5.432307
1021.273182,5.307662,5.418196,5.312270,5.415741,5.430673
1021.773182,5.310913,5.421618,5.315558,5.419309,5.434141
1022.273182,5.322447,5.433367,5.326805,5.430942,5.445869
1022.773182,5.324598,5.435871,5.328917,5.433700,5.448715
1023.273182,5.326122,5.438032,5.330368,5.435819,5.450686
1023.773182,5.328521,5.441419,5.332990,5.439017,5.453701
1024.273182,5.331491,5.445346,5.336108,5.442853,5.458233
1024.773182,5.336673,5.451736,5.341447,5.449238,5.464683
1025.273182,5.340893,5.457573,5.346268,5.455292,5.470768
1025.773182,5.343926,5.462316,5.349483,5.459693,5.475334
1026.273182,5.346977,5.466836,5.352878,5.464197,5.479888
1026.773182,5.348497,5.468825,5.354445,5.466997,5.482471
1027.273182,5.351403,5.473042,5.357392,5.470153,5.486072
1027.773182,5.354803,5.477508,5.361179,5.474807,5.489860
1028.273182,5.357802,5.480883,5.363786,5.478110,5.493415
1028.773182,5.361293,5.484977,5.367359,5.482601,5.498212
1029.273182,5.364113,5.488348,5.370215,5.485792,5.501484
1029.773182,5.365747,5.490471,5.372078,5.487987,5.503822
1030.273182,5.367073,5.492514,5.373667,5.490200,5.505784
1030.773182,5.369473,5.495176,5.375745,5.493053,5.508870
1031.273182,5.371118,5.497695,5.377538,5.494875,5.510816
1031.773182,5.373892,5.500951,5.380087,5.498387,5.514694
1032.273182,5.377375,5.504807,5.383667,5.502650,5.519165
1032.773182,5.400867,5.528191,5.407729,5.525761,5.541208
1033.273182,5.402645,5.529999,5.409504,5.527449,5.543149
1033.773182,5.404239,5.531621,5.410810,5.529238,5.544763
1034.273182,5.406005,5.533419,5.412969,5.530798,5.546491
1034.773182,5.406105,5.533724,5.412458,5.531419,5.546939
1035.273182,5.407223,5.534982,5.414109,5.532579,5.548246
1035.773182,5.410977,5.538407,5.417995,5.536111,5.551835
1036.273182,5.411889,5.539286,5.417991,5.536751,5.552762
1036.773182,5.414232,5.541972,5.420394,5.539569,5.555595
1037.273182,5.414460,5.542594,5.421101,5.540121,5.556330
1037.773182,5.415040,5.543200,5.421281,5.540671,5.556760
1038.273182,5.416375,5.545435,5.423249,5.542894,5.559318
1038.773182,5.417613,5.546525,5.424021,5.543932,5.560327
1039.273182,5.419241,5.548738,5.426102,5.546189,5.562888
1039.773182,5.421116,5.551148,5.427693,5.548340,5.565079
1040.273182,5.423031,5.553463,5.429551,5.550631,5.567400
1040.773182,5.422740,5.553673,5.429814,5.551397,5.567861
1041.273182,5.421381,5.552894,5.428715,5.550127,5.566984
1041.773182,5.420384,5.551990,5.427832,5.549665,5.567243
1042.273182,5.422955,5.554535,5.430236,5.551909,5.568277
1042.773182,5.424620,5.556638,5.432351,5.553815,5.570569
1043.273182,5.426650,5.558607,5.433566,5.556273,5.572923
1043.773182,5.426767,5.559354,5.433975,5.557011,5.573651
1044.273182,5.427182,5.559762,5.434025,5.556975,5.574143
1044.773182,5.427718,5.560810,5.434355,5.557844,5.574972
1045.273182,5.429102,5.562547,5.435615,5.559793,5.576328
1045.773182,5.428888,5.562739,5.435869,5.560266,5.576878
1046.273182,5.430960,5.565460,5.438040,5.562775,5.579611
1046.773182,5.432384,5.567438,5.439914,5.564535,5.581145
1047.273182,5.433365,5.568547,5.440632,5.566052,5.582682
1047.773182,5.434980,5.570957,5.442558,5.567824,5.584138
1048.273182,5.435418,5.571228,5.442632,5.568646,5.584347
1048.773182,5.432613,5.569118,5.440203,5.566582,5.583230
1049.273182,5.434858,5.571827,5.442787,5.568827,5.585505
1049.773182,5.433620,5.570491,5.441361,5.567921,5.584667
1050.273182,5.434302,5.571312,5.441838,5.567850,5.583558
1050.773182,5.435142,5.572536,5.442790,5.568598,5.584583
1051.273182,5.434621,5.571933,5.442678,5.569301,5.586202
1051.773182,5.436318,5.573852,5.443975,5.571313,5.588005
1052.273182,5.437824,5.575771,5.445963,5.573218,5.589839
1052.773182,5.438211,5.575925,5.445916,5.574055,5.590396
1053.273182,5.436836,5.575444,5.445084,5.572662,5.588305
1053.773182,5.438017,5.577189,5.445904,5.574850,5.590733
1054.273182,5.442789,5.582372,5.450768,5.579771,5.596231
1054.773182,5.447379,5.587674,5.455324,5.585242,5.602321
1055.273182,5.449921,5.590882,5.457853,5.588656,5.605385
1055.773182,5.452000,5.593659,5.459708,5.590903,5.608605
1056.273182,5.452389,5.594755,5.460590,5.592562,5.609808
1056.773182,5.454301,5.598507,5.462657,5.595417,5.612890
1057.273182,5.457899,5.603022,5.465835,5.600139,5.617137
1057.773182,5.459655,5.605233,5.468004,5.602611,5.619294
1058.273182,5.461873,5.608182,5.469864,5.605270,5.622269
1058.773182,5.461745,5.608716,5.469973,5.606292,5.623305
1059.273182,5.461387,5.609298,5.469905,5.606417,5.623438
1059.773182,5.461696,5.609970,5.470077,5.607644,5.625203
1060.273182,5.463587,5.612499,5.472211,5.609583,5.626766
1060.773182,5.467301,5.617042,5.475402,5.614246,5.631870
1061.273182,5.468023,5.617989,5.476673,5.615933,5.632767
1061.773182,5.469234,5.619942,5.478164,5.617862,5.634748
1062.273182,5.471058,5.622350,5.479599,5.619914,5.636434
1062.773182,5.469981,5.621841,5.478788,5.619252,5.636720
1063.273182,5.473477,5.626540,5.482812,5.623660,5.640845
1063.773182,5.476269,5.629870,5.485662,5.627853,5.644315
1064.273182,5.476998,5.631168,5.486621,5.628444,5.645450
1064.773182,5.479462,5.634572,5.489099,5.631845,5.649235
1065.273182,5.479084,5.634585,5.488378,5.632069,5.649375
1065.773182,5.479339,5.635818,5.489423,5.633621,5.651241
1066.273182,5.481596,5.639011,5.491734,5.635960,5.653358
1066.773182,5.483316,5.641406,5.493144,5.638661,5.655836
1067.273182,5.486107,5.644998,5.495978,5.642015,5.659748
1067.773182,5.488061,5.647861,5.498444,5.644808,5.662671
1068.273182,5.488549,5.648823,5.498656,5.645744,5.663742
1068.773182,5.489084,5.650363,5.499423,5.647075,5.665020
1069.273182,5.518292,5.676486,5.527210,5.673762,5.690417
1069.773182,5.523482,5.681823,5.532723,5.679130,5.696020
1070.273182,5.525530,5.684554,5.535051,5.681816,5.699363
1070.773182,5.523248,5.681896,5.532228,5.679416,5.695939
1071.273182,5.523716,5.683546,5.533222,5.680523,5.697804
1071.773182,5.528396,5.687733,5.537845,5.685734,5.703264
1072.273182,5.531168,5.691240,5.540295,5.688769,5.706778
1072.773182,5.533594,5.694260,5.543175,5.691973,5.709703
1073.273182,5.533696,5.694705,5.543209,5.692685,5.710206
1073.773182,5.535638,5.697592,5.545400,5.694888,5.713431
1074.273182,5.537270,5.699818,5.547026,5.696686,5.714698
1074.773182,5.537002,5.699815,5.546640,5.696919,5.714581
1075.273182,5.536079,5.699402,5.545861,5.696904,5.714584
1075.773182,5.536674,5.700463,5.546553,5.697601,5.715393
1076.273182,5.538345,5.702833,5.548703,5.699726,5.718040
1076.773182,5.538629,5.702602,5.548486,5.699976,5.717786
1077.273182,5.538867,5.703283,5.548963,5.700279,5.718618
1077.773182,5.538630,5.703279,5.548670,5.700205,5.718227
1078.273182,5.537971,5.702879,5.547883,5.700321,5.718138
1078.773182,5.538956,5.703918,5.549061,5.701526,5.719862
1079.273182,5.540692,5.706072,5.551240,5.703657,5.721389
1079.773182,5.543530,5.709154,5.553630,5.706439,5.724835
1080.273182,5.541679,5.707922,5.551874,5.704745,5.722819
1080.773182,5.546270,5.712523,5.556769,5.710339,5.728775
1081.273182,5.550184,5.718183,5.561310,5.715857,5.733632
1081.773182,5.543994,5.712471,5.555152,5.710135,5.727668
1082.273182,5.543236,5.713016,5.554529,5.710476,5.727991
1082.773182,5.550621,5.720378,5.560379,5.717783,5.736058
1083.273182,5.559514,5.730792,5.569884,5.728088,5.747013
1083.773182,5.561475,5.734686,5.572367,5.732394,5.751561
1084.273182,5.561257,5.737148,5.571468,5.734218,5.753607
1084.773182,5.563896,5.743283,5.574645,5.740200,5.758942
1085.273182,5.562552,5.744420,5.573762,5.742434,5.761736
1085.773182,5.566906,5.752527,5.578440,5.749654,5.768852
1086.273182,5.569414,5.757722,5.581328,5.755014,5.773683
1086.773182,5.569827,5.759737,5.581798,5.756922,5.775470
1087.273182,5.575573,5.767451,5.588369,5.764927,5.783117
1087.773182,5.576633,5.769793,5.589025,5.767484,5.785864
1088.273182,5.579292,5.774916,5.591977,5.772752,5.790801
1088.773182,5.581166,5.778733,5.594720,5.775760,5.794772
1089.273182,5.576311,5.775187,5.590001,5.773283,5.792600
1089.773182,5.577643,5.779402,5.590922,5.776432,5.794963
1090.273182,5.580308,5.783426,5.595098,5.781292,5.800554
1090.773182,5.585444,5.789665,5.599673,5.787414,5.806101
1091.273182,5.588315,5.793481,5.602709,5.790636,5.809674
1091.773182,5.587086,5.793458,5.601307,5.790847,5.809985
1092.273182,5.585632,5.793443,5.600167,5.791154,5.810837
1092.773182,5.585298,5.794595,5.600323,5.791858,5.811426
1093.273182,5.586445,5.796889,5.601966,5.794124,5.813441
1093.773182,5.589494,5.800612,5.604358,5.797975,5.817134
1094.273182,5.592607,5.805157,5.608221,5.802470,5.821774
1094.773182,5.594067,5.807248,5.609592,5.804722,5.823533
1095.273182,5.594425,5.808364,5.609251,5.805977,5.824622
1095.773182,5.593864,5.809622,5.609338,5.806672,5.825257
1096.273182,5.593066,5.809797,5.608884,5.806944,5.825718
1096.773182,5.596524,5.813585,5.612512,5.811495,5.830394
1097.273182,5.597504,5.815373,5.613484,5.812987,5.831561
1097.773182,5.593511,5.812364,5.609881,5.810030,5.828948
1098.273182,5.591302,5.810696,5.607712,5.808624,5.827038
1098.773182,5.597760,5.817607,5.614004,5.814927,5.833758
1099.273182,5.598298,5.818545,5.614621,5.816410,5.835316
1099.773182,5.595877,5.816773,5.612098,5.814565,5.833606
