?? [s],A.dY [mm],B.dY [mm],C.dY [mm],D.dY [mm],E.dY [mm]
917.073144,4.951002,4.988710,4.940561,4.994443,5.003773
917.573144,4.950370,4.988523,4.940107,4.994152,5.003681
918.073144,4.951935,4.990352,4.941998,4.996270,5.005761
918.573144,4.953773,4.992140,4.943217,4.997827,5.007405
919.073144,4.955141,4.993927,4.944811,4.999126,5.008269
919.573144,4.959185,4.997717,4.948388,5.003481,5.012850
920.073144,4.960220,4.999089,4.949632,5.004844,5.014286
920.573144,4.962408,5.001287,4.951348,5.006828,5.016577
921.073144,4.961618,5.000567,4.950574,5.006295,5.015954
921.573144,4.958565,4.997767,4.947857,5.003471,5.012921
922.073144,4.957559,4.996892,4.946890,5.002892,5.012654
922.573144,4.959856,4.998969,4.949237,5.004599,5.014127
923.073144,4.961090,5.000380,4.950143,5.006278,5.015966
923.573144,4.961964,5.001569,4.951247,5.007546,5.017277
924.073144,4.962455,5.001658,4.951257,5.007436,5.017338
924.573144,4.962034,5.001516,4.951155,5.007379,5.017369
925.073144,4.962778,5.002399,4.951943,5.008073,5.018153
925.573144,4.964502,5.003930,4.953204,5.009283,5.019796
926.073144,4.966336,5.005670,4.955052,5.011748,5.022128
926.573144,4.968564,5.008307,4.957563,5.014429,5.025168
927.073144,4.968954,5.009153,4.958020,5.015317,5.026161
927.573144,4.970700,5.010857,4.959786,5.017441,5.027987
928.073144,4.973419,5.013715,4.962692,5.020309,5.031023
928.573144,4.975640,5.016398,4.964987,5.022663,5.033620
929.073144,4.978194,5.019013,4.967411,5.025464,5.036290
929.573144,4.979989,5.020729,4.969217,5.027162,5.037713
930.073144,4.981540,5.022321,4.970903,5.029139,5.039700
930.573144,4.982715,5.023746,4.971995,5.030550,5.040717
931.073144,4.985328,5.026713,4.974840,5.033462,5.043486
931.573144,4.987523,5.028966,4.976981,5.035406,5.045823
932.073144,4.989095,5.030790,4.978572,5.037362,5.047465
932.573144,4.990561,5.032404,4.980047,5.038656,5.048800
933.073144,5.012025,5.053458,5.000892,5.058714,5.070039
933.573144,5.013750,5.055697,5.002994,5.061973,5.072929
934.073144,5.016432,5.057858,5.005408,5.064684,5.075072
934.573144,5.017676,5.058889,5.006167,5.065468,5.075999
935.073144,5.018375,5.060121,5.007662,5.066339,5.077142
935.573144,5.018357,5.060194,5.007537,5.066489,5.077629
936.073144,5.019570,5.061083,5.008451,5.067882,5.078899
936.573144,5.020728,5.062797,5.010022,5.069447,5.080527
937.073144,5.021651,5.063968,5.011406,5.070879,5.082097
937.573144,5.023603,5.065712,5.013130,5.072425,5.083350
938.073144,5.026073,5.068219,5.015622,5.074969,5.085531
938.573144,5.027215,5.069388,5.017064,5.076089,5.086852
939.073144,5.026944,5.069071,5.016326,5.075668,5.086586
939.573144,5.027702,5.069723,5.017101,5.076482,5.087347
940.073144,5.028880,5.071102,5.018426,5.077834,5.088782
940.573144,5.031073,5.073656,5.020878,5.080462,5.090828
941.073144,5.032410,5.074818,5.021824,5.081779,5.092035
941.573144,5.032609,5.075333,5.022042,5.082305,5.092745
942.073144,5.035244,5.077893,5.024967,5.084479,5.094823
942.573144,5.037619,5.080939,5.027378,5.087412,5.098360
943.073144,5.042818,5.086294,5.032023,5.092755,5.103673
943.573144,5.046731,5.090969,5.035753,5.097569,5.108564
944.073144,5.049692,5.094119,5.038295,5.100675,5.111873
944.573144,5.052146,5.097319,5.040838,5.104019,5.115486
945.073144,5.055452,5.100754,5.043999,5.107619,5.119505
945.573144,5.057059,5.102611,5.045462,5.109589,5.121700
946.073144,5.059440,5.104883,5.047706,5.111945,5.123911
946.573144,5.060880,5.106866,5.049179,5.113867,5.125791
947.073144,5.061787,5.107684,5.050226,5.115137,5.127504
947.573144,5.063700,5.109826,5.051831,5.117110,5.129259
948.073144,5.066083,5.112432,5.054278,5.119636,5.131502
948.573144,5.066698,5.113192,5.055066,5.120434,5.132387
949.073144,5.088732,5.134964,5.078169,5.141296,5.152051
949.573144,5.089846,5.136079,5.079173,5.142423,5.153461
950.073144,5.091208,5.137448,5.080705,5.144056,5.155121
950.573144,5.093647,5.139495,5.082572,5.146263,5.157528
951.073144,5.095153,5.141486,5.084147,5.148018,5.159489
951.573144,5.094771,5.141064,5.083670,5.147647,5.159258
952.073144,5.096990,5.143449,5.085791,5.150256,5.161952
952.573144,5.098871,5.145407,5.087600,5.152371,5.164063
953.073144,5.100570,5.147361,5.089349,5.154486,5.166363
953.573144,5.101468,5.148185,5.090206,5.155195,5.166781
954.073144,5.101729,5.148473,5.090171,5.155389,5.167432
954.573144,5.103800,5.150593,5.092230,5.157805,5.169982
955.073144,5.105564,5.152472,5.093945,5.159719,5.172027
955.573144,5.106579,5.153505,5.094762,5.160802,5.173112
956.073144,5.107567,5.154672,5.095890,5.162257,5.174460
956.573144,5.107867,5.155271,5.096034,5.162521,5.174780
957.073144,5.109090,5.156506,5.096961,5.164135,5.176632
957.573144,5.110160,5.157705,5.098222,5.165179,5.177213
958.073144,5.109891,5.157472,5.097815,5.164518,5.176917
958.573144,5.109758,5.157288,5.097681,5.164594,5.177179
959.073144,5.109496,5.157002,5.097367,5.164359,5.176777
959.573144,5.107429,5.154650,5.095665,5.162305,5.174987
960.073144,5.108320,5.156032,5.096707,5.163715,5.176323
960.573144,5.108682,5.156193,5.096945,5.163869,5.176715
961.073144,5.108313,5.156131,5.096717,5.163828,5.176467
961.573144,5.110533,5.158356,5.099046,5.165884,5.178353
962.073144,5.113439,5.161421,5.101588,5.168957,5.180635
962.573144,5.116499,5.164336,5.104694,5.172355,5.184005
963.073144,5.120539,5.169174,5.108858,5.176413,5.188593
963.573144,5.121537,5.170573,5.110559,5.178189,5.190533
964.073144,5.125981,5.175307,5.114983,5.182933,5.195498
964.573144,5.128159,5.178095,5.117323,5.185623,5.197731
965.073144,5.131107,5.181270,5.120360,5.188757,5.201096
965.573144,5.133484,5.183972,5.122268,5.191643,5.204330
966.073144,5.135864,5.187023,5.124579,5.194494,5.207503
966.573144,5.138425,5.189508,5.126779,5.197375,5.210399
967.073144,5.141676,5.193129,5.129743,5.200910,5.214141
967.573144,5.151151,5.202012,5.138412,5.210023,5.223090
968.073144,5.166473,5.217866,5.155181,5.225186,5.237202
968.573144,5.169779,5.221041,5.158584,5.228384,5.240542
969.073144,5.171481,5.222683,5.160074,5.229997,5.242312
969.573144,5.172428,5.224032,5.161419,5.231531,5.243828
970.073144,5.174583,5.226360,5.163575,5.233658,5.246133
970.573144,5.175664,5.227273,5.164518,5.234893,5.247434
971.073144,5.177714,5.229829,5.166987,5.237286,5.249856
971.573144,5.179697,5.231885,5.168760,5.239925,5.252851
972.073144,5.181174,5.233544,5.170118,5.241301,5.254326
972.573144,5.182695,5.235176,5.171676,5.242948,5.256283
973.073144,5.183879,5.236625,5.172473,5.244021,5.257182
973.573144,5.183711,5.236666,5.172358,5.244085,5.257879
974.073144,5.185040,5.237957,5.173283,5.245989,5.259504
974.573144,5.186456,5.239783,5.174750,5.247705,5.261193
975.073144,5.187189,5.240563,5.175386,5.248245,5.261731
975.573144,5.187170,5.240083,5.175081,5.248233,5.262123
976.073144,5.187158,5.240039,5.174790,5.247990,5.261351
976.573144,5.185480,5.238933,5.173793,5.246591,5.260920
977.073144,5.185927,5.239388,5.174116,5.247219,5.261040
977.573144,5.187443,5.240967,5.175411,5.248712,5.262373
978.073144,5.189109,5.242666,5.177356,5.250827,5.264803
978.573144,5.189517,5.242918,5.177495,5.251064,5.265075
979.073144,5.190041,5.243841,5.178196,5.252229,5.265916
979.573144,5.190875,5.244738,5.178740,5.252873,5.266667
980.073144,5.190593,5.244442,5.178521,5.252767,5.266453
980.573144,5.191672,5.245548,5.179360,5.253577,5.267055
981.073144,5.191811,5.245753,5.179483,5.253754,5.267497
981.573144,5.192893,5.246705,5.180315,5.254788,5.268281
982.073144,5.193467,5.247413,5.180992,5.255825,5.269151
982.573144,5.194523,5.248971,5.182511,5.257625,5.270836
983.073144,5.197180,5.251392,5.184557,5.259839,5.273127
983.573144,5.199203,5.253567,5.186072,5.261883,5.275469
984.073144,5.201124,5.255553,5.188168,5.263952,5.277082
984.573144,5.202725,5.257389,5.189658,5.265905,5.278801
985.073144,5.204655,5.259258,5.191316,5.267831,5.280698
985.573144,5.206222,5.261207,5.192905,5.270023,5.282989
986.073144,5.209342,5.265480,5.196545,5.274050,5.287092
986.573144,5.214436,5.270931,5.202020,5.279438,5.292971
987.073144,5.219391,5.276866,5.206970,5.285007,5.298815
987.573144,5.223607,5.281641,5.211249,5.289955,5.304178
988.073144,5.227333,5.285400,5.214768,5.293855,5.308468
988.573144,5.228268,5.286486,5.215520,5.295220,5.309460
989.073144,5.230567,5.289188,5.217816,5.298034,5.312626
989.573144,5.233311,5.292135,5.220210,5.300830,5.315573
990.073144,5.258382,5.316344,5.245138,5.323854,5.337298
990.573144,5.260922,5.319441,5.248272,5.327718,5.340651
991.073144,5.262873,5.321245,5.250200,5.329907,5.343336
991.573144,5.265639,5.324724,5.253252,5.333230,5.346981
992.073144,5.268070,5.327206,5.255472,5.335783,5.349718
992.573144,5.269166,5.328458,5.256627,5.336792,5.351085
993.073144,5.270408,5.329744,5.258218,5.338433,5.352720
993.573144,5.272139,5.331650,5.259851,5.339985,5.354414
994.073144,5.272699,5.332354,5.260440,5.340766,5.355194
994.573144,5.273674,5.333376,5.261160,5.341695,5.356390
995.073144,5.273414,5.333261,5.261078,5.342133,5.356820
995.573144,5.275044,5.334827,5.262120,5.343552,5.358265
996.073144,5.275746,5.335800,5.263038,5.344561,5.359349
996.573144,5.278037,5.338401,5.265255,5.347306,5.362147
997.073144,5.280563,5.340864,5.267436,5.350154,5.364787
997.573144,5.282097,5.342809,5.269209,5.351803,5.366066
998.073144,5.283194,5.344061,5.270122,5.352823,5.366842
998.573144,5.282686,5.343602,5.269467,5.353280,5.367286
999.073144,5.283617,5.344687,5.270060,5.354079,5.368639
999.573144,5.284987,5.346387,5.271522,5.355344,5.369889
1000.073144,5.285813,5.347085,5.272204,5.356678,5.370800
1000.573144,5.287188,5.348632,5.273693,5.357921,5.371670
1001.073144,5.287586,5.349297,5.273908,5.358225,5.372130
1001.573144,5.287332,5.349057,5.273634,5.358172,5.371987
1002.073144,5.286357,5.348462,5.272838,5.357423,5.371577
1002.573144,5.286609,5.348518,5.272993,5.357646,5.371623
1003.073144,5.288052,5.350213,5.274431,5.359362,5.373338
1003.573144,5.290257,5.352212,5.276412,5.361519,5.375173
1004.073144,5.292172,5.354308,5.278222,5.363660,5.377124
1004.573144,5.292934,5.354966,5.278929,5.364205,5.377787
1005.073144,5.291999,5.354400,5.277970,5.363370,5.377193
1005.573144,5.291407,5.353550,5.277407,5.363536,5.377493
1006.073144,5.293740,5.356004,5.279428,5.365973,5.379613
1006.573144,5.295986,5.359058,5.281957,5.368307,5.382360
1007.073144,5.298043,5.361288,5.283719,5.370565,5.384753
1007.573144,5.300025,5.363521,5.285553,5.372919,5.387070
1008.073144,5.301531,5.365441,5.287341,5.374782,5.389143
1008.573144,5.303484,5.367775,5.288748,5.376692,5.391208
1009.073144,5.305728,5.370368,5.290951,5.379364,5.394170
1009.573144,5.309417,5.374743,5.295410,5.383973,5.398637
1010.073144,5.311313,5.377419,5.297340,5.386576,5.401637
1010.573144,5.313872,5.379998,5.299535,5.389109,5.404244
1011.073144,5.315331,5.382089,5.301110,5.391231,5.406720
1011.573144,5.316786,5.383723,5.302411,5.392867,5.408661
1012.073144,5.339657,5.405798,5.325285,5.414904,5.428994
1012.573144,5.341847,5.407805,5.327122,5.416932,5.431148
1013.073144,5.342970,5.408807,5.328149,5.417697,5.432419
1013.573144,5.343853,5.409567,5.328642,5.418785,5.433206
1014.073144,5.346180,5.411993,5.331279,5.421431,5.435864
1014.573144,5.347491,5.413795,5.332715,5.423031,5.437492
1015.073144,5.350164,5.416793,5.335489,5.425786,5.440619
1015.573144,5.352263,5.419166,5.337140,5.428598,5.443868
1016.073144,5.352026,5.418916,5.336949,5.427855,5.442830
1016.573144,5.352558,5.419734,5.337324,5.429038,5.444601
1017.073144,5.355306,5.422583,5.340440,5.432130,5.447799
1017.573144,5.358255,5.425978,5.343415,5.435527,5.451377
1018.073144,5.360427,5.428626,5.346154,5.438269,5.454199
1018.573144,5.362508,5.430667,5.347942,5.440426,5.456416
1019.073144,5.363169,5.432093,5.348761,5.441592,5.457489
1019.573144,5.361482,5.430568,5.346888,5.440170,5.456181
1020.073144,5.362477,5.431691,5.347858,5.441399,5.457565
1020.573144,5.363967,5.433354,5.349366,5.443160,5.459006
1021.073144,5.366603,5.436535,5.351810,5.446315,5.461998
1021.573144,5.369546,5.439627,5.354953,5.449459,5.464739
1022.073144,5.371136,5.441261,5.356390,5.451401,5.466537
1022.573144,5.371877,5.442493,5.357096,5.452413,5.467517
1023.073144,5.371046,5.441953,5.356223,5.452016,5.467032
1023.573144,5.371679,5.442773,5.356512,5.452741,5.467755
1024.073144,5.374446,5.445754,5.358973,5.455438,5.470746
1024.573144,5.377501,5.449107,5.362272,5.459228,5.474509
1025.073144,5.379134,5.450799,5.363520,5.461034,5.476349
1025.573144,5.380397,5.452458,5.364644,5.462662,5.478153
1026.073144,5.380328,5.452970,5.364620,5.463030,5.478122
1026.573144,5.381380,5.454030,5.365417,5.464041,5.479787
1027.073144,5.383273,5.456208,5.366989,5.466445,5.481702
1027.573144,5.384969,5.458241,5.368458,5.468395,5.484173
1028.073144,5.386992,5.460750,5.370518,5.470885,5.486940
1028.573144,5.387450,5.461470,5.370932,5.471830,5.487838
1029.073144,5.389421,5.463849,5.372566,5.473675,5.489886
1029.573144,5.390726,5.465466,5.373538,5.475287,5.492018
1030.073144,5.392962,5.467999,5.375567,5.478141,5.494842
1030.573144,5.393963,5.469555,5.376301,5.479458,5.496223
1031.073144,5.413463,5.488944,5.395494,5.498788,5.514594
1031.573144,5.413536,5.489056,5.395413,5.498861,5.514607
1032.073144,5.413861,5.489923,5.396796,5.500350,5.516064
1032.573144,5.415761,5.491528,5.398214,5.501605,5.517060
1033.073144,5.417798,5.493289,5.400116,5.503359,5.518959
1033.573144,5.418815,5.494493,5.401367,5.504372,5.519820
1034.073144,5.419277,5.494927,5.401418,5.504996,5.520683
1034.573144,5.419514,5.495251,5.402099,5.505474,5.521153
1035.073144,5.421138,5.496772,5.403321,5.507097,5.522616
1035.573144,5.422700,5.498487,5.405069,5.508812,5.524262
1036.073144,5.425230,5.501310,5.407480,5.511370,5.526966
1036.573144,5.428244,5.504351,5.410068,5.514702,5.530356
1037.073144,5.428779,5.505264,5.410854,5.515899,5.531568
1037.573144,5.430320,5.507032,5.411776,5.517249,5.533366
1038.073144,5.431489,5.508506,5.412620,5.518612,5.535130
1038.573144,5.433645,5.511390,5.414439,5.521586,5.538598
1039.073144,5.436980,5.515809,5.417763,5.525756,5.542922
1039.573144,5.441247,5.520831,5.421320,5.531148,5.548924
1040.073144,5.445305,5.525512,5.424277,5.536240,5.553806
1040.573144,5.450225,5.532393,5.429143,5.543076,5.559978
1041.073144,5.456033,5.539280,5.433975,5.550224,5.566732
1041.573144,5.459738,5.544387,5.437086,5.555242,5.571832
1042.073144,5.463579,5.549731,5.440581,5.560248,5.576950
1042.573144,5.466865,5.554612,5.443534,5.564879,5.582392
1043.073144,5.471387,5.560512,5.447366,5.571050,5.588945
1043.573144,5.494562,5.583393,5.470084,5.593518,5.610274
1044.073144,5.498002,5.586658,5.473059,5.596633,5.613540
1044.573144,5.500516,5.589455,5.475610,5.599241,5.617048
1045.073144,5.504702,5.594207,5.479718,5.604428,5.621265
1045.573144,5.507640,5.597682,5.482537,5.607826,5.625114
1046.073144,5.511369,5.602035,5.486068,5.612167,5.629522
1046.573144,5.512208,5.603285,5.486341,5.613186,5.631728
1047.073144,5.512558,5.603824,5.486438,5.614243,5.632336
1047.573144,5.512881,5.604989,5.486918,5.615184,5.633611
1048.073144,5.513441,5.606356,5.487247,5.616346,5.634400
1048.573144,5.515766,5.608967,5.489470,5.619116,5.637868
1049.073144,5.515898,5.609628,5.489288,5.620156,5.639043
1049.573144,5.517198,5.611683,5.491177,5.621923,5.640651
1050.073144,5.518096,5.612801,5.491195,5.622921,5.641942
1050.573144,5.519031,5.614051,5.491854,5.624655,5.643609
1051.073144,5.520335,5.615853,5.493256,5.626697,5.645797
1051.573144,5.520980,5.616947,5.493772,5.627792,5.646969
1052.073144,5.522480,5.619276,5.494648,5.630020,5.648937
1052.573144,5.523939,5.621040,5.495646,5.631382,5.650278
1053.073144,5.523358,5.620768,5.494445,5.631519,5.650419
1053.573144,5.523505,5.621487,5.494509,5.632321,5.651072
1054.073144,5.523387,5.621753,5.494037,5.632403,5.651435
1054.573144,5.523513,5.622013,5.494190,5.632743,5.651625
1055.073144,5.524140,5.622747,5.494737,5.633362,5.652164
1055.573144,5.523421,5.622154,5.493740,5.632803,5.651795
1056.073144,5.523685,5.622429,5.493959,5.633161,5.651876
1056.573144,5.524233,5.623359,5.494405,5.633883,5.652710
1057.073144,5.523331,5.622378,5.493163,5.633086,5.651972
1057.573144,5.525074,5.624297,5.494902,5.634687,5.653661
1058.073144,5.526193,5.625687,5.495928,5.636364,5.654920
1058.573144,5.527619,5.626999,5.496757,5.637678,5.656183
1059.073144,5.526598,5.627108,5.496580,5.637975,5.656440
1059.573144,5.528066,5.628472,5.497561,5.639381,5.657829
1060.073144,5.529497,5.630269,5.498430,5.640907,5.659188
1060.573144,5.532195,5.633530,5.501400,5.644215,5.662618
1061.073144,5.533963,5.635523,5.502783,5.646539,5.664984
1061.573144,5.533260,5.634998,5.501570,5.646019,5.664306
1062.073144,5.531884,5.633931,5.500125,5.644762,5.662715
1062.573144,5.530938,5.633290,5.498841,5.643993,5.661981
1063.073144,5.530035,5.632333,5.497683,5.643144,5.661529
1063.573144,5.530202,5.632826,5.497892,5.643517,5.661727
1064.073144,5.531625,5.634218,5.499235,5.645094,5.662856
1064.573144,5.531271,5.634067,5.498732,5.644933,5.663162
1065.073144,5.532133,5.635142,5.499547,5.646405,5.664842
1065.573144,5.533507,5.636565,5.500727,5.647168,5.665851
1066.073144,5.531935,5.634946,5.499082,5.646169,5.664984
1066.573144,5.532964,5.636186,5.499950,5.647268,5.665599
1067.073144,5.532879,5.636122,5.499606,5.647388,5.665844
1067.573144,5.534525,5.638135,5.501060,5.649164,5.667769
1068.073144,5.534939,5.638959,5.501561,5.649756,5.668673
1068.573144,5.535665,5.639668,5.501641,5.650916,5.669849
1069.073144,5.537497,5.642413,5.503542,5.653472,5.672146
1069.573144,5.540173,5.645607,5.505234,5.656841,5.675865
1070.073144,5.544741,5.651629,5.508412,5.662612,5.682065
1070.573144,5.550608,5.660369,5.510095,5.670983,5.691676
1071.073144,5.554373,5.668181,5.506151,5.679549,5.700195
1071.573144,5.559250,5.684303,5.488127,5.695010,5.715261
1072.073144,2.761615,7.283099,2.773861,7.286789,7.285717
1072.573144,2.756698,7.305530,2.770092,7.309759,7.310754
1073.073144,2.756365,7.328341,2.769033,7.332876,7.333094
1073.573144,2.755935,7.351414,2.768331,7.355513,7.356597
1074.073144,2.736822,7.369748,2.749395,7.374049,7.374566
1074.573144,2.731358,7.384304,2.743916,7.388823,7.388923
1075.073144,2.687683,7.394867,2.700409,7.399279,7.400006
1075.573144,2.663719,7.404186,2.676310,7.407797,7.409140
1076.073144,2.643063,7.415296,2.657840,7.418464,7.419125
1076.573144,2.633449,7.422826,2.647516,7.426375,7.426328
1077.073144,2.635023,7.427535,2.649158,7.431342,7.430796
1077.573144,2.635225,7.431641,2.649649,7.435208,7.435278
