?? [s],A.dY [mm],B.dY [mm],C.dY [mm],D.dY [mm],E.dY [mm]
1302.030838,6.529338,6.629788,6.528809,6.663161,6.708444
1302.530838,6.531658,6.632157,6.531035,6.665475,6.710835
1303.030838,6.533988,6.635034,6.533591,6.668930,6.713847
1303.530838,6.537239,6.638566,6.536735,6.671967,6.717075
1304.030838,6.540095,6.642508,6.540278,6.675482,6.721037
1304.530838,6.543408,6.644663,6.543430,6.679067,6.724399
1305.030838,6.545349,6.646572,6.545351,6.680405,6.725815
1305.530838,6.544991,6.646334,6.545127,6.680776,6.725410
1306.030838,6.544016,6.645987,6.543554,6.679547,6.724632
1306.530838,6.542661,6.644444,6.542046,6.677474,6.722981
1307.030838,6.540091,6.642372,6.540648,6.675437,6.720682
1307.530838,6.539574,6.641887,6.539405,6.674439,6.719695
1308.030838,6.539488,6.641433,6.538983,6.674805,6.720307
1308.530838,6.538603,6.640236,6.538091,6.674208,6.719965
1309.030838,6.539191,6.641136,6.539130,6.675039,6.720330
1309.530838,6.540174,6.642397,6.540234,6.676644,6.721616
1310.030838,6.541853,6.644148,6.542198,6.678438,6.723125
1310.530838,6.543001,6.645669,6.543492,6.679618,6.724773
1311.030838,6.544076,6.647150,6.545289,6.681145,6.726142
1311.530838,6.546906,6.649983,6.546902,6.683964,6.729238
1312.030838,6.548932,6.651306,6.548466,6.686071,6.731388
1312.530838,6.551033,6.654569,6.551071,6.688350,6.733464
1313.030838,6.555175,6.658675,6.555395,6.693136,6.738404
1313.530838,6.561356,6.665600,6.561472,6.699379,6.745858
1314.030838,6.567563,6.672343,6.567593,6.706519,6.752467
1314.530838,6.598765,6.701741,6.598363,6.736695,6.781291
1315.030838,6.604097,6.708251,6.604244,6.743075,6.787887
1315.530838,6.607226,6.711532,6.606890,6.745909,6.791076
1316.030838,6.608989,6.713552,6.609464,6.748144,6.793950
1316.530838,6.612086,6.718032,6.611908,6.751498,6.797434
1317.030838,6.617295,6.722263,6.617078,6.756240,6.802884
1317.530838,6.622158,6.728542,6.622359,6.762102,6.808691
1318.030838,6.628438,6.734134,6.628528,6.768469,6.815296
1318.530838,6.632515,6.738860,6.632708,6.772518,6.819371
1319.030838,6.634493,6.740702,6.634450,6.775898,6.822002
1319.530838,6.633577,6.740782,6.633790,6.774896,6.821761
1320.030838,6.632820,6.739373,6.633062,6.774536,6.820845
1320.530838,6.632496,6.739205,6.632559,6.774597,6.820727
1321.030838,6.631299,6.738120,6.631460,6.773076,6.819564
1321.530838,6.631740,6.739718,6.632041,6.773934,6.820701
1322.030838,6.632908,6.740640,6.632981,6.776058,6.822067
1322.530838,6.636276,6.744008,6.636185,6.779874,6.825146
1323.030838,6.638419,6.746941,6.638875,6.782150,6.828516
1323.530838,6.642556,6.751262,6.642805,6.786325,6.832962
1324.030838,6.644294,6.753610,6.645136,6.788441,6.834217
1324.530838,6.645484,6.754782,6.645460,6.789577,6.835992
1325.030838,6.646219,6.755725,6.646446,6.790566,6.836302
1325.530838,6.645855,6.755714,6.646914,6.790757,6.836946
1326.030838,6.645625,6.755468,6.646644,6.790903,6.837671
1326.530838,6.645074,6.755065,6.645107,6.790367,6.836764
1327.030838,6.645082,6.755743,6.645968,6.791027,6.836783
1327.530838,6.645498,6.756026,6.646165,6.790928,6.837538
1328.030838,6.645758,6.756294,6.646384,6.791635,6.838005
1328.530838,6.646543,6.756979,6.647788,6.792087,6.838379
1329.030838,6.646377,6.757743,6.647209,6.792111,6.838573
1329.530838,6.646826,6.758419,6.647493,6.792893,6.839314
1330.030838,6.646694,6.757679,6.648233,6.792778,6.839279
1330.530838,6.645800,6.756560,6.647079,6.792166,6.837683
1331.030838,6.646231,6.757784,6.646768,6.792013,6.838830
1331.530838,6.645429,6.757354,6.647294,6.792121,6.838130
1332.030838,6.646051,6.756936,6.647186,6.792469,6.838495
1332.530838,6.648106,6.760693,6.649538,6.794940,6.841611
1333.030838,6.652000,6.764134,6.653773,6.799117,6.845561
1333.530838,6.655407,6.769181,6.656674,6.802865,6.849748
1334.030838,6.659641,6.772373,6.660266,6.806138,6.854614
1334.530838,6.663037,6.775725,6.663594,6.810122,6.857542
1335.030838,6.665718,6.778550,6.666603,6.814278,6.861498
1335.530838,6.669847,6.782857,6.669762,6.817089,6.865166
1336.030838,6.670990,6.785319,6.672013,6.820300,6.866671
1336.530838,6.673849,6.787238,6.674801,6.822688,6.870962
1337.030838,6.676794,6.790265,6.677312,6.826884,6.874286
1337.530838,6.678595,6.792858,6.679056,6.829436,6.876795
1338.030838,6.682752,6.798046,6.683489,6.834150,6.881482
1338.530838,6.684403,6.801258,6.685913,6.836685,6.884137
1339.030838,6.687567,6.804053,6.688845,6.840291,6.887979
1339.530838,6.690599,6.807669,6.691832,6.843572,6.891184
1340.030838,6.690740,6.808778,6.692287,6.843970,6.892210
1340.530838,6.691576,6.810405,6.693469,6.845528,6.892680
1341.030838,6.692888,6.811618,6.694493,6.846794,6.894634
1341.530838,6.694024,6.812165,6.695079,6.847417,6.895521
1342.030838,6.695627,6.816087,6.697282,6.849605,6.898000
1342.530838,6.697280,6.817074,6.698804,6.851566,6.900430
1343.030838,6.699191,6.819885,6.701097,6.854613,6.903149
1343.530838,6.700690,6.820785,6.702607,6.856179,6.904432
1344.030838,6.702386,6.822666,6.704202,6.857699,6.906139
1344.530838,6.702179,6.822929,6.703955,6.857735,6.905802
1345.030838,6.703182,6.824086,6.705406,6.859009,6.907392
1345.530838,6.703382,6.824700,6.705014,6.859231,6.907491
1346.030838,6.704269,6.825133,6.706502,6.860366,6.909167
1346.530838,6.705489,6.826795,6.707092,6.861803,6.910606
1347.030838,6.708869,6.830923,6.710562,6.866027,6.913911
1347.530838,6.711669,6.833059,6.713329,6.869422,6.916961
1348.030838,6.713683,6.835777,6.715871,6.871904,6.919816
1348.530838,6.717595,6.839461,6.719321,6.876032,6.923839
1349.030838,6.722206,6.844299,6.723979,6.882013,6.929113
1349.530838,6.725987,6.849065,6.727423,6.885654,6.933788
1350.030838,6.728798,6.853307,6.730626,6.888950,6.937779
1350.530838,6.732598,6.857710,6.735026,6.893203,6.942959
1351.030838,6.736273,6.862291,6.738692,6.898010,6.946514
1351.530838,6.739676,6.865931,6.742223,6.901788,6.951241
1352.030838,6.741022,6.867918,6.743298,6.903424,6.952888
1352.530838,6.744855,6.871925,6.746889,6.907797,6.957468
1353.030838,6.748531,6.875286,6.751263,6.912572,6.961587
1353.530838,6.751006,6.878989,6.753686,6.914943,6.963726
1354.030838,6.752242,6.880170,6.755053,6.917798,6.965667
1354.530838,6.754589,6.882624,6.756872,6.919906,6.968873
1355.030838,6.756764,6.885058,6.758862,6.922317,6.970375
1355.530838,6.757417,6.886042,6.760116,6.924127,6.972868
1356.030838,6.758324,6.888354,6.761664,6.925441,6.973843
1356.530838,6.759194,6.888382,6.762084,6.926440,6.975223
1357.030838,6.760449,6.890469,6.763233,6.927822,6.976603
1357.530838,6.760738,6.890926,6.763974,6.928286,6.977301
1358.030838,6.762277,6.893253,6.765065,6.930228,6.979315
1358.530838,6.764282,6.894795,6.767529,6.932816,6.980946
1359.030838,6.766128,6.896944,6.768941,6.934460,6.983251
1359.530838,6.768355,6.899903,6.771667,6.936703,6.984772
1360.030838,6.769486,6.901120,6.772432,6.938007,6.986257
1360.530838,6.769628,6.901550,6.772769,6.938787,6.987856
1361.030838,6.770472,6.902667,6.773285,6.938861,6.988259
1361.530838,6.770992,6.903556,6.774048,6.939663,6.989534
1362.030838,6.771168,6.903787,6.774146,6.940170,6.989672
1362.530838,6.771158,6.904108,6.774768,6.940649,6.990603
1363.030838,6.772434,6.906185,6.775636,6.941579,6.991041
1363.530838,6.773149,6.907189,6.776461,6.942179,6.992301
1364.030838,6.774714,6.908353,6.777817,6.944485,6.993837
1364.530838,6.776514,6.911020,6.780288,6.946752,6.996165
1365.030838,6.782401,6.917234,6.786017,6.953267,7.001822
1365.530838,6.822328,6.956180,6.825816,6.991022,7.039302
1366.030838,6.824325,6.957585,6.827364,6.992655,7.040804
1366.530838,6.830386,6.964037,6.833723,6.998624,7.047629
1367.030838,6.833180,6.965973,6.836465,7.002121,7.051047
1367.530838,6.833256,6.967078,6.836197,7.002397,7.050199
1368.030838,6.832806,6.968225,6.836315,7.001853,7.050870
1368.530838,6.830845,6.964305,6.834126,7.000222,7.049247
1369.030838,6.822689,6.955566,6.826410,6.992367,7.041669
1369.530838,6.820704,6.953673,6.823997,6.989343,7.038835
1370.030838,6.819584,6.953644,6.822756,6.989300,7.038844
1370.530838,6.823476,6.958721,6.827842,6.993715,7.043327
1371.030838,6.830018,6.964530,6.833791,7.000582,7.049956
1371.530838,6.839198,6.973359,6.842684,7.009904,7.058896
1372.030838,6.847561,6.981312,6.851053,7.019239,7.067800
1372.530838,6.854030,6.988346,6.857403,7.025160,7.074384
1373.030838,6.859236,6.994580,6.862824,7.030851,7.080345
1373.530838,6.863140,6.998976,6.866396,7.035428,7.085468
1374.030838,6.865553,7.001797,6.869022,7.037860,7.088311
1374.530838,6.866167,7.003830,6.869755,7.039314,7.089302
1375.030838,6.867273,7.005825,6.871706,7.042575,7.092606
1375.530838,6.868911,7.007823,6.873081,7.044685,7.095481
1376.030838,6.872073,7.011925,6.875977,7.048677,7.098791
1376.530838,6.876907,7.016369,6.880724,7.053939,7.104349
1377.030838,6.881787,7.021885,6.885881,7.059599,7.109482
1377.530838,6.885350,7.026342,6.889423,7.064081,7.114138
1378.030838,6.887526,7.029388,6.891958,7.067178,7.117001
1378.530838,6.890212,7.032981,6.895209,7.071122,7.120618
1379.030838,6.893090,7.035905,6.897603,7.073784,7.123648
1379.530838,6.894585,7.038714,6.899473,7.075742,7.125991
1380.030838,6.894079,7.039261,6.900007,7.076892,7.126608
1380.530838,6.896135,7.041234,6.900777,7.078037,7.128022
1381.030838,6.897009,7.042505,6.902081,7.078914,7.129568
1381.530838,6.898606,7.044530,6.904053,7.081324,7.132050
1382.030838,6.900740,7.047145,6.906319,7.084124,7.134531
1382.530838,6.900417,7.047992,6.906503,7.084405,7.135974
1383.030838,6.902860,7.050076,6.908418,7.086936,7.138262
1383.530838,6.903027,7.051502,6.909348,7.088385,7.139203
1384.030838,6.905310,7.053671,6.911332,7.090809,7.142033
1384.530838,6.906005,7.054817,6.911744,7.091754,7.143447
1385.030838,6.906858,7.056078,6.912352,7.092677,7.144091
1385.530838,6.907759,7.057401,6.913708,7.094847,7.145433
1386.030838,6.909364,7.060071,6.915856,7.096795,7.148717
1386.530838,6.911162,7.061654,6.917105,7.098725,7.150109
1387.030838,6.911058,7.061264,6.916935,7.098966,7.150234
1387.530838,6.911751,7.061931,6.917700,7.098984,7.151110
1388.030838,6.913033,7.064348,6.919856,7.102278,7.152766
1388.530838,6.914790,7.065815,6.920739,7.104040,7.154663
1389.030838,6.915482,7.066501,6.922167,7.104573,7.155157
1389.530838,6.916583,7.067891,6.923199,7.106168,7.156464
1390.030838,6.917830,7.069463,6.925057,7.108440,7.158856
1390.530838,6.918328,7.069777,6.925150,7.109149,7.159537
1391.030838,6.919284,7.071956,6.926169,7.110523,7.160226
1391.530838,6.920482,7.072892,6.927126,7.111256,7.161518
1392.030838,6.919908,7.072913,6.927347,7.111747,7.162149
1392.530838,6.920814,7.073578,6.921534,7.112419,7.163077
1393.030838,6.921448,7.074744,6.928714,7.114167,7.164232
1393.530838,6.921659,7.075921,6.928666,7.114379,7.164926
1394.030838,6.922706,7.076203,6.929670,7.115156,7.166293
1394.530838,6.924090,7.078659,6.931303,7.116781,7.167604
1395.030838,6.924884,7.079373,6.932469,7.118410,7.169309
1395.530838,6.927906,7.083047,6.935223,7.121515,7.172782
1396.030838,6.930490,7.086503,6.937900,7.125089,7.175733
1396.530838,6.934667,7.091369,6.941834,7.128439,7.180985
1397.030838,6.940172,7.097445,6.947609,7.135169,7.187155
1397.530838,6.945936,7.103823,6.953263,7.141937,7.193567
1398.030838,6.950034,7.108953,6.957877,7.147605,7.199172
1398.530838,6.955137,7.114608,6.962354,7.154267,7.205515
1399.030838,6.957839,7.118008,6.965589,7.157493,7.209275
1399.530838,6.960813,7.122405,6.968876,7.161307,7.212847
1400.030838,6.963953,7.126451,6.972106,7.164554,7.216481
1400.530838,6.964797,7.128754,6.974287,7.167987,7.220354
1401.030838,6.968053,7.133523,6.976453,7.171764,7.224019
1401.530838,6.973224,7.139416,6.981754,7.177106,7.229310
1402.030838,6.974295,7.142414,6.983814,7.180155,7.232170
1402.530838,6.976903,7.144592,6.986176,7.183347,7.235716
1403.030838,6.979243,7.148699,6.988851,7.186519,7.238864
1403.530838,6.980286,7.150146,6.989528,7.188271,7.240692
1404.030838,6.980147,7.150105,6.989875,7.188745,7.241845
1404.530838,6.981436,7.152916,6.991447,7.190492,7.243707
1405.030838,6.983969,7.154759,6.994036,7.193984,7.246328
1405.530838,6.986267,7.157893,6.995749,7.197300,7.248946
1406.030838,6.986833,7.159782,6.998097,7.199013,7.251778
1406.530838,6.988920,7.161622,6.999470,7.201522,7.254041
1407.030838,6.991135,7.164115,7.002335,7.204085,7.256677
1407.530838,6.992362,7.166765,7.002808,7.205643,7.257548
1408.030838,6.993322,7.167378,7.004824,7.207849,7.259777
1408.530838,6.994575,7.168476,7.005747,7.209346,7.261660
1409.030838,6.994434,7.169173,7.005360,7.209540,7.261981
1409.530838,6.997705,7.173211,7.008970,7.212871,7.265129
1410.030838,6.999230,7.175338,7.010417,7.215372,7.268338
1410.530838,6.999582,7.176244,7.011431,7.216460,7.269104
1411.030838,7.002137,7.177802,7.013009,7.218402,7.271726
1411.530838,7.002497,7.180572,7.014239,7.219334,7.272005
1412.030838,7.002560,7.180707,7.014305,7.219637,7.273234
1412.530838,7.002679,7.181462,7.014759,7.220310,7.272975
1413.030838,7.003224,7.181733,7.014736,7.220633,7.274476
1413.530838,7.003937,7.182533,7.015677,7.221529,7.274510
1414.030838,7.003625,7.183956,7.015392,7.221710,7.274919
1414.530838,7.004057,7.183255,7.016036,7.222714,7.275512
1415.030838,7.004681,7.184144,7.017039,7.223579,7.276648
1415.530838,7.006516,7.187205,7.019066,7.225996,7.278775
1416.030838,7.007060,7.188083,7.019494,7.226606,7.279970
1416.530838,7.008556,7.190036,7.021039,7.229209,7.282010
1417.030838,7.011033,7.192557,7.023273,7.231097,7.284491
1417.530838,7.012283,7.193946,7.025859,7.232509,7.285788
1418.030838,7.014515,7.197218,7.027121,7.235452,7.289655
1418.530838,7.016645,7.199745,7.029813,7.238616,7.291796
1419.030838,7.017716,7.201186,7.030313,7.240273,7.293634
1419.530838,7.020246,7.203567,7.032692,7.243148,7.296283
1420.030838,7.054198,7.237002,7.066641,7.274780,7.327321
1420.530838,7.059676,7.242031,7.071382,7.279915,7.332386
1421.030838,7.065237,7.247174,7.076770,7.285624,7.338547
1421.530838,7.071643,7.253345,7.083746,7.293253,7.346198
1422.030838,7.079936,7.263533,7.092614,7.302532,7.355076
1422.530838,7.086098,7.268990,7.098653,7.308588,7.361754
1423.030838,7.087154,7.269975,7.099615,7.309638,7.362859
1423.530838,7.086613,7.269040,7.099464,7.309222,7.362767
1424.030838,7.083057,7.267398,7.096509,7.307041,7.360361
1424.530838,7.080163,7.264547,7.093118,7.303635,7.356706
1425.030838,7.079467,7.263280,7.092567,7.303768,7.356458
1425.530838,7.082416,7.266184,7.095290,7.307198,7.359567
1426.030838,7.087472,7.272017,7.100547,7.312341,7.365266
1426.530838,7.092369,7.277880,7.105321,7.316662,7.370610
1427.030838,7.099110,7.284220,7.111604,7.324145,7.377911
1427.530838,7.103389,7.288604,7.116350,7.327735,7.382192
1428.030838,7.103410,7.290476,7.116980,7.329934,7.384332
1428.530838,7.102893,7.290568,7.116119,7.329980,7.383998
1429.030838,7.104341,7.292029,7.117352,7.331387,7.384804
1429.530838,7.105310,7.293863,7.119299,7.333678,7.386553
1430.030838,7.103668,7.293930,7.117909,7.333137,7.386929
1430.530838,7.102857,7.292621,7.117007,7.331699,7.386353
1431.030838,7.103168,7.293866,7.117435,7.332838,7.387293
1431.530838,7.102692,7.292793,7.117471,7.333333,7.387439
1432.030838,7.105589,7.296931,7.119686,7.336476,7.390506
1432.530838,7.107132,7.297674,7.121448,7.338427,7.391538
1433.030838,7.107725,7.299477,7.122358,7.339597,7.393667
1433.530838,7.109516,7.301325,7.123092,7.341715,7.395336
1434.030838,7.111007,7.302838,7.125845,7.343587,7.396549
1434.530838,7.111522,7.303499,7.126018,7.344374,7.398039
1435.030838,7.113915,7.306744,7.128049,7.346912,7.401361
1435.530838,7.116185,7.309663,7.130406,7.350489,7.404657
1436.030838,7.118503,7.313170,7.133018,7.353440,7.407937
1436.530838,7.121754,7.316663,7.136276,7.357064,7.411185
1437.030838,7.123668,7.319927,7.139643,7.360414,7.415998
1437.530838,7.127233,7.324450,7.142413,7.364312,7.419046
1438.030838,7.129546,7.327711,7.145163,7.367327,7.422601
1438.530838,7.132079,7.331307,7.147812,7.370771,7.425714
1439.030838,7.134668,7.334911,7.150213,7.374441,7.429537
1439.530838,7.136287,7.338111,7.153037,7.378334,7.432873
1440.030838,7.139629,7.342696,7.155731,7.382772,7.436752
1440.530838,7.141465,7.345183,7.158956,7.385943,7.440495
1441.030838,7.142983,7.347522,7.159721,7.388819,7.443784
1441.530838,7.145483,7.351923,7.163374,7.393012,7.446671
1442.030838,7.149384,7.357364,7.167116,7.397560,7.451849
1442.530838,7.149987,7.359148,7.168017,7.399329,7.454371
1443.030838,7.149391,7.359524,7.167920,7.400908,7.455785
1443.530838,7.151765,7.362955,7.171028,7.403055,7.458259
1444.030838,7.152346,7.364806,7.171594,7.405012,7.460308
1444.530838,7.152262,7.366020,7.171956,7.406316,7.461597
1445.030838,7.154354,7.369174,7.174041,7.408696,7.464362
1445.530838,7.154003,7.368503,7.174332,7.409062,7.464966
1446.030838,7.154723,7.370973,7.174696,7.411200,7.467111
1446.530838,7.156035,7.371964,7.175736,7.411951,7.467600
1447.030838,7.156624,7.374008,7.176775,7.414182,7.469827
1447.530838,7.157690,7.375611,7.178477,7.415560,7.471419
1448.030838,7.160179,7.378904,7.180584,7.418632,7.474532
1448.530838,7.162201,7.381199,7.182290,7.421239,7.477385
1449.030838,7.163143,7.383305,7.184331,7.423446,7.479278
1449.530838,7.165859,7.385999,7.187229,7.426665,7.482061
1450.030838,7.167259,7.389212,7.189437,7.430485,7.485918
1450.530838,7.170305,7.392597,7.192036,7.433562,7.489006
1451.030838,7.172386,7.395816,7.194811,7.437149,7.492729
1451.530838,7.175438,7.400172,7.197953,7.441355,7.497101
1452.030838,7.178605,7.404809,7.201739,7.446034,7.502524
1452.530838,7.181762,7.408845,7.204617,7.449818,7.506201
1453.030838,7.184858,7.413251,7.207552,7.454054,7.510627
1453.530838,7.187419,7.417811,7.211194,7.458099,7.514471
1454.030838,7.188880,7.421027,7.212846,7.461794,7.518557
1454.530838,7.191741,7.425214,7.215667,7.466158,7.522775
1455.030838,7.192588,7.428176,7.216478,7.467889,7.524265
1455.530838,7.192896,7.429176,7.217354,7.469627,7.526674
1456.030838,7.194169,7.431379,7.218554,7.472360,7.528566
1456.530838,7.195310,7.434333,7.219884,7.475185,7.530988
1457.030838,7.196059,7.435560,7.220869,7.477090,7.532665
1457.530838,7.195301,7.435732,7.220821,7.477887,7.532976
1458.030838,7.195715,7.437693,7.221994,7.478896,7.534079
1458.530838,7.196428,7.438440,7.222937,7.480398,7.535612
1459.030838,7.195803,7.438652,7.222666,7.480646,7.536418
1459.530838,7.195750,7.439342,7.222172,7.480413,7.536056
1460.030838,7.197202,7.441570,7.224005,7.483215,7.539267
1460.530838,7.198871,7.443803,7.225437,7.485368,7.541760
1461.030838,7.200102,7.444892,7.226522,7.487228,7.543387
1461.530838,7.203548,7.449819,7.230392,7.491375,7.546942
1462.030838,7.206212,7.452643,7.233441,7.495002,7.551826
1462.530838,7.207828,7.455657,7.235599,7.497137,7.554109
1463.030838,7.210422,7.459543,7.237954,7.500926,7.558483
1463.530838,7.214969,7.465369,7.242507,7.506681,7.563626
1464.030838,7.217786,7.470869,7.246605,7.511373,7.569177
1464.530838,7.219426,7.473706,7.247661,7.514816,7.571347
1465.030838,7.222077,7.478095,7.251634,7.519726,7.576776
1465.530838,7.224832,7.483335,7.254646,7.523872,7.580973
1466.030838,7.227528,7.487198,7.257856,7.530671,7.587005
1466.530838,7.230608,7.492317,7.260467,7.535042,7.592081
1467.030838,7.233522,7.497507,7.264809,7.540103,7.596502
1467.530838,7.237420,7.501535,7.266546,7.544008,7.600716
1468.030838,7.237142,7.505869,7.268623,7.547386,7.605309
1468.530838,7.238312,7.508215,7.269698,7.550003,7.608444
1469.030838,7.238739,7.511229,7.271031,7.552264,7.610691
1469.530838,7.238968,7.512722,7.271214,7.554351,7.613196
1470.030838,7.239542,7.515059,7.272048,7.556361,7.614193
1470.530838,7.240918,7.518550,7.274220,7.559509,7.617385
1471.030838,7.242700,7.522253,7.276170,7.563388,7.621067
1471.530838,7.243659,7.524870,7.277483,7.566259,7.623977
1472.030838,7.242054,7.524844,7.276880,7.567413,7.625591
1472.530838,7.242684,7.526690,7.277492,7.568874,7.626460
1473.030838,7.241966,7.527153,7.276895,7.569938,7.626331
1473.530838,7.241830,7.527395,7.277057,7.570229,7.627371
1474.030838,7.242408,7.529600,7.277995,7.571371,7.628523
1474.530838,7.243173,7.531247,7.279155,7.574055,7.631909
1475.030838,7.244591,7.533055,7.280677,7.576392,7.634108
1475.530838,7.244814,7.533902,7.280863,7.577529,7.635048
1476.030838,7.245984,7.535814,7.282482,7.579167,7.636179
1476.530838,7.246430,7.537899,7.282951,7.580762,7.637935
1477.030838,7.247263,7.538922,7.283360,7.582157,7.639389
1477.530838,7.248358,7.541107,7.285444,7.584155,7.641424
1478.030838,7.249674,7.543210,7.286078,7.586091,7.643716
1478.530838,7.250561,7.546041,7.288125,7.588483,7.646238
1479.030838,7.252695,7.548456,7.290148,7.590988,7.649606
1479.530838,7.255347,7.553223,7.292839,7.594550,7.652024
1480.030838,7.259725,7.558942,7.297620,7.600226,7.658577
1480.530838,7.264334,7.565247,7.302093,7.606061,7.663997
1481.030838,7.266456,7.568175,7.304878,7.610931,7.669804
1481.530838,7.305963,7.609409,7.344521,7.650590,7.707566
1482.030838,7.310461,7.614475,7.348887,7.656008,7.713013
1482.530838,7.320212,7.622573,7.356738,7.664794,7.721858
1483.030838,7.322598,7.626740,7.361174,7.669515,7.727229
1483.530838,7.325879,7.628544,7.361993,7.671557,7.728566
1484.030838,7.324386,7.629383,7.362889,7.672850,7.730353
1484.530838,7.324622,7.630769,7.363269,7.674271,7.730942
1485.030838,7.323344,7.631473,7.362373,7.674476,7.731929
1485.530838,7.327512,7.636776,7.364569,7.678057,7.735269
1486.030838,7.331317,7.642604,7.370769,7.684416,7.742347
1486.530838,7.336746,7.649465,7.376160,7.691723,7.750700
1487.030838,7.341526,7.657223,7.381159,7.698699,7.756572
1487.530838,7.346604,7.663175,7.386316,7.704993,7.763259
1488.030838,7.349442,7.667179,7.388794,7.709841,7.768288
1488.530838,7.347671,7.668004,7.388155,7.710527,7.768921
1489.030838,7.344938,7.666760,7.385516,7.709310,7.767402
1489.530838,7.341702,7.665288,7.382788,7.707953,7.766568
1490.030838,7.338623,7.665173,7.379423,7.707790,7.765697
1490.530838,7.336416,7.665033,7.378513,7.708077,7.765956
1491.030838,7.337203,7.668384,7.379282,7.711200,7.768789
1491.530838,7.341098,7.673517,7.382731,7.716595,7.774087
1492.030838,7.344063,7.678364,7.385182,7.721440,7.779230
1492.530838,7.347450,7.683857,7.389107,7.726598,7.785179
1493.030838,7.349279,7.688380,7.391241,7.730985,7.789996
1493.530838,7.349759,7.692046,7.391991,7.733928,7.792596
1494.030838,7.346810,7.691143,7.388628,7.732919,7.791746
1494.530838,7.343572,7.688892,7.385136,7.731586,7.790289
1495.030838,7.339806,7.687531,7.382300,7.729845,7.788459
1495.530838,7.337505,7.685717,7.378925,7.728525,7.785846
1496.030838,7.336648,7.686096,7.377282,7.728615,7.786729
1496.530838,7.336423,7.687872,7.377922,7.730178,7.787785
1497.030838,7.337126,7.688982,7.378729,7.731032,7.789745
1497.530838,7.338086,7.691453,7.378970,7.733266,7.791403
1498.030838,7.340810,7.695723,7.381569,7.736383,7.794924
1498.530838,7.342577,7.697490,7.383484,7.740521,7.798307
1499.030838,7.343265,7.700220,7.384374,7.741849,7.800309
1499.530838,7.345056,7.703499,7.385992,7.745310,7.803768
1500.030838,7.344095,7.703750,7.385334,7.745012,7.803529
1500.530838,7.342224,7.702912,7.383635,7.744718,7.803485
1501.030838,7.341524,7.703640,7.382202,7.745572,7.804000
1501.530838,7.341581,7.705175,7.382100,7.746418,7.805178
1502.030838,7.342095,7.707499,7.382720,7.749025,7.806996
1502.530838,7.344133,7.710147,7.383379,7.752354,7.811006
1503.030838,7.347202,7.715227,7.386654,7.758529,7.815837
1503.530838,7.349375,7.719350,7.388384,7.762639,7.819891
1504.030838,7.352600,7.725625,7.390062,7.768649,7.826155
1504.530838,7.354358,7.731359,7.388797,7.773657,7.832317
1505.030838,,10.334049,,10.341761,10.344750
1505.530838,,10.375666,,10.381676,10.385649
1506.030838,,10.378755,,10.385349,10.389597
1506.530838,3.173170,10.376709,2.943168,10.383882,10.388359
1507.030838,3.139338,10.377482,2.910966,10.384638,10.388636
1507.530838,3.114965,10.374082,2.888383,10.381434,10.385493
