Ê±¼ä,9_1,7_1,7_2,7_3,7_4,7_5,9_10,9_9,7_6,7_7,7_8,7_9
2016-11-30 10:01:24, -2.92,   295,   339,     0,     0,     0,-0.012, 0.000,     0,     0,     0,     0
2016-11-30 10:01:25, -3.18,   303,   341,     0,     0,     0, 0.000, 0.000,     0,     0,     0,     0
2016-11-30 10:01:26, -3.32,   312,   342,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 10:01:27, -3.73,   327,   348,     0,     0,     0,-0.012, 0.000,     0,     0,     0,     0
2016-11-30 10:01:28, -5.07,   340,   372,     0,     0,     0,-0.008, 0.000,     0,     0,     0,     0
2016-11-30 10:01:29, -6.51,   351,   379,     0,     0,     0,-0.004, 0.000,     0,     0,     0,     0
2016-11-30 10:01:30, -7.59,   380,   413,     0,     0,     0,-0.008, 0.000,     0,     0,     0,     0
2016-11-30 10:01:31, -8.63,   402,   432,     0,     0,     0,-0.008, 0.000,     0,     0,     0,     0
2016-11-30 10:01:32,-10.71,   421,   460,     0,     0,     0,-0.012, 0.000,     0,     0,     0,     0
2016-11-30 10:01:33,-12.70,   450,   487,     0,     0,     0,-0.008, 0.000,     0,     0,     0,     0
2016-11-30 10:01:34,-13.26,   469,   493,     0,     0,     0,-0.015, 0.000,     0,     0,     0,     0
2016-11-30 10:01:35,-14.92,   498,   523,     0,     0,     0,-0.023, 0.000,     0,     0,     0,     0
2016-11-30 10:01:36,-16.86,   501,   542,     0,     0,     0,-0.015, 0.000,     0,     0,     0,     0
2016-11-30 10:01:37,-18.55,   539,   582,     0,     0,     0,-0.015, 0.000,     0,     0,     0,     0
2016-11-30 10:01:38,-19.05,   535,   592,     0,     0,     0,-0.023, 0.000,     0,     0,     0,     0
2016-11-30 10:01:39,-21.57,   579,   624,     0,     0,     0,-0.027, 0.000,     0,     0,     0,     0
2016-11-30 10:01:40,-22.75,   618,   664,     0,     0,     0,-0.039, 0.000,     0,     0,     0,     0
2016-11-30 10:01:41,-24.43,   638,   690,     0,     0,     0,-0.046, 0.000,     0,     0,     0,     0
2016-11-30 10:01:42,-26.20,   666,   713,     0,     0,     0,-0.042, 0.000,     0,     0,     0,     0
2016-11-30 10:01:43,-27.91,   684,   741,     0,     0,     0,-0.066, 0.000,     0,     0,     0,     0
2016-11-30 10:01:44,-29.40,   726,   778,     0,     0,     0,-0.058, 0.000,     0,     0,     0,     0
2016-11-30 10:01:45,-31.50,   766,   817,     0,     0,     0,-0.062, 0.000,     0,     0,     0,     0
2016-11-30 10:01:46,-33.40,   779,   840,     0,     0,     0,-0.081, 0.000,     0,     0,     0,     0
2016-11-30 10:01:47,-35.10,   816,   872,     0,     0,     0,-0.085, 0.000,     0,     0,     0,     0
2016-11-30 10:01:48,-37.67,   845,   901,     0,     0,     0,-0.085, 0.000,     0,     0,     0,     0
2016-11-30 10:01:49,-39.33,   871,   936,     0,     0,     0,-0.096, 0.000,     0,     0,     0,     0
2016-11-30 10:01:50,-41.51,   900,   958,     0,     0,     0,-0.100, 0.000,     0,     0,     0,     0
2016-11-30 10:01:51,-43.67,   932,   989,     0,     0,     0,-0.096, 0.000,     0,     0,     0,     0
2016-11-30 10:01:52,-45.43,   950,  1020,     0,     0,     0,-0.108, 0.000,     0,     0,     0,     0
2016-11-30 10:01:53,-47.30,   975,  1039,     0,     0,     0,-0.104, 0.000,     0,     0,     0,     0
2016-11-30 10:01:54,-50.14,  1021,  1087,     0,     0,     0,-0.100, 0.000,     0,     0,     0,     0
2016-11-30 10:01:55,-52.18,  1025,  1110,     0,     0,     0,-0.104, 0.000,     0,     0,     0,     0
2016-11-30 10:01:56,-54.04,  1089,  1162,     0,     0,     0,-0.104, 0.000,     0,     0,     0,     0
2016-11-30 10:01:57,-56.21,  1128,  1195,     0,     0,     0,-0.104, 0.000,     0,     0,     0,     0
2016-11-30 10:01:58,-58.73,  1162,  1232,     0,     0,     0,-0.104, 0.000,     0,     0,     0,     0
2016-11-30 10:01:59,-60.63,  1180,  1263,     0,     0,     0,-0.104, 0.000,     0,     0,     0,     0
2016-11-30 10:02:00,-63.43,  1225,  1298,     0,     0,     0,-0.104, 0.000,     0,     0,     0,     0
2016-11-30 10:02:01,-64.92,  1266,  1340,     0,     0,     0,-0.104, 0.000,     0,     0,     0,     0
2016-11-30 10:02:02,-66.16,  1295,  1368,     0,     0,     0,-0.104, 0.000,     0,     0,     0,     0
2016-11-30 10:02:03,-68.14,  1311,  1402,     0,     0,     0,-0.112, 0.000,     0,     0,     0,     0
2016-11-30 10:02:04,-71.49,  1360,  1447,     0,     0,     0,-0.120, 0.000,     0,     0,     0,     0
2016-11-30 10:02:05,-74.12,  1417,  1501,     0,     0,     0,-0.116, 0.000,     0,     0,     0,     0
2016-11-30 10:02:06,-75.00,  1457,  1536,     0,     0,     0,-0.120, 0.000,     0,     0,     0,     0
2016-11-30 10:02:07,-79.37,  1453,  1555,     0,     0,     0,-0.127, 0.000,     0,     0,     0,     0
2016-11-30 10:02:08,-80.55,  1521,  1617,     0,     0,     0,-0.135, 0.000,     0,     0,     0,     0
2016-11-30 10:02:09,-82.73,  1552,  1637,     0,     0,     0,-0.143, 0.000,     0,     0,     0,     0
2016-11-30 10:02:10,-85.76,  1591,  1685,     0,     0,     0,-0.143, 0.000,     0,     0,     0,     0
2016-11-30 10:02:11,-88.12,  1624,  1730,     0,     0,     0,-0.166, 0.000,     0,     0,     0,     0
2016-11-30 10:02:12,-90.36,  1664,  1757,     0,     0,     0,-0.174, 0.000,     0,     0,     0,     0
2016-11-30 10:02:13,-94.71,  1729,  1825,     0,     0,     0,-0.170, 0.000,     0,     0,     0,     0
2016-11-30 10:02:14,-97.42,  1771,  1868,     0,     0,     0,-0.170, 0.000,     0,     0,     0,     0
2016-11-30 10:02:15,-99.48,  1798,  1891,     0,     0,     0,-0.174, 0.000,     0,     0,     0,     0
2016-11-30 10:02:16,-100.53,  1799,  1916,     0,     0,     0,-0.178, 0.000,     0,     0,     0,     0
2016-11-30 10:02:17,-104.63,  1868,  1980,     0,     0,     0,-0.181, 0.000,     0,     0,     0,     0
